"FairwayBunkerTendency_RANKTHISWEEK_2008","FairwayBunkerTendency_RANKLASTWEEK_2008","FairwayBunkerTendency_PLAYERNAME_2008","FairwayBunkerTendency_ROUNDS_2008","FairwayBunkerTendency_Pct_2008","FairwayBunkerTendency_TOTALFAIRWAYBUNKERS_2008","FairwayBunkerTendency_POSSIBLEFWYS_2008","FairwayBunkerTendency_RELATIVETOPAR_2008","stat_name","year"
60,60,"Bo Van Pelt",101,4.8,62,1294,0.339,"FairwayBunkerTendency",2008
68,68,"Chad Campbell",94,4.9,57,1171,0.474,"FairwayBunkerTendency",2008
68,68,"Robert Garrigus",90,4.9,57,1166,0.281,"FairwayBunkerTendency",2008
68,68,"Joe Ogilvie",100,4.9,59,1205,0.22,"FairwayBunkerTendency",2008
68,68,"Tom Pernice Jr",104,4.9,66,1353,0.288,"FairwayBunkerTendency",2008
68,68,"Kenny Perry",97,4.9,62,1268,0.242,"FairwayBunkerTendency",2008
68,68,"David Toms",70,4.9,38,776,0.421,"FairwayBunkerTendency",2008
68,68,"Jimmy Walker",73,4.9,41,830,0.244,"FairwayBunkerTendency",2008
68,68,"Nick Watney",96,4.9,57,1162,0.211,"FairwayBunkerTendency",2008
68,68,"Bubba Watson",97,4.9,54,1099,0.019,"FairwayBunkerTendency",2008
77,77,"Briny Baird",113,5,66,1322,0.212,"FairwayBunkerTendency",2008
77,77,"KJ Choi",74,5,40,795,0.025,"FairwayBunkerTendency",2008
77,77,"Tim Clark",90,5,51,1014,0.373,"FairwayBunkerTendency",2008
77,77,"Ben Crane",86,5,52,1036,0.212,"FairwayBunkerTendency",2008
77,77,"Robert Gamez",79,5,49,977,0.184,"FairwayBunkerTendency",2008
77,77,"JB Holmes",86,5,47,933,0.468,"FairwayBunkerTendency",2008
77,77,"Doug LaBelle II",65,5,35,705,0.286,"FairwayBunkerTendency",2008
77,77,"Rory Sabbatini",77,5,44,876,0.25,"FairwayBunkerTendency",2008
85,85,"Justin Bolli",87,5.1,52,1012,0.269,"FairwayBunkerTendency",2008
85,85,"Ben Curtis",80,5.1,45,878,0.222,"FairwayBunkerTendency",2008
85,85,"Jerry Kelly",89,5.1,53,1030,0.075,"FairwayBunkerTendency",2008
85,85,"Brett Quigley",80,5.1,51,1002,0.176,"FairwayBunkerTendency",2008
85,85,"Brandt Snedeker",85,5.1,47,930,0.298,"FairwayBunkerTendency",2008
85,85,"Nicholas Thompson",113,5.1,68,1330,0.324,"FairwayBunkerTendency",2008
91,91,"Brian Davis",108,5.2,73,1417,0.219,"FairwayBunkerTendency",2008
91,91,"Todd Demsey",80,5.2,51,976,0.294,"FairwayBunkerTendency",2008
91,91,"Chris DiMarco",87,5.2,55,1051,0.382,"FairwayBunkerTendency",2008
91,91,"Martin Laird",98,5.2,61,1164,0.197,"FairwayBunkerTendency",2008
91,91,"John Merrick",98,5.2,55,1061,0.236,"FairwayBunkerTendency",2008
91,91,"Jesper Parnevik",88,5.2,53,1016,0.17,"FairwayBunkerTendency",2008
97,97,"Cameron Beckman",87,5.3,54,1020,0.407,"FairwayBunkerTendency",2008
97,97,"Rich Beem",90,5.3,58,1096,0.345,"FairwayBunkerTendency",2008
97,97,"Mark Calcavecchia",67,5.3,40,752,0.25,"FairwayBunkerTendency",2008
97,97,"Alex Cejka",75,5.3,44,826,0.273,"FairwayBunkerTendency",2008
97,97,"Fred Couples",60,5.3,37,696,0.405,"FairwayBunkerTendency",2008
97,97,"Lucas Glover",91,5.3,61,1149,0.115,"FairwayBunkerTendency",2008
97,97,"Cliff Kresge",84,5.3,53,1007,0.321,"FairwayBunkerTendency",2008
97,97,"Matt Kuchar",88,5.3,52,974,0.269,"FairwayBunkerTendency",2008
97,97,"Stephen Leaney",53,5.3,33,623,0.273,"FairwayBunkerTendency",2008
97,97,"Marc Turnesa",87,5.3,56,1047,0.036,"FairwayBunkerTendency",2008
107,107,"Steve Flesch",95,5.4,60,1113,0.483,"FairwayBunkerTendency",2008
107,107,"Jim Furyk",95,5.4,57,1053,0.228,"FairwayBunkerTendency",2008
107,107,"Jason Gore",94,5.4,63,1176,0.333,"FairwayBunkerTendency",2008
107,107,"Will Ma Kenzie",62,5.4,42,780,0.333,"FairwayBunkerTendency",2008
107,107,"Tim Petrovic",97,5.4,60,1120,0.217,"FairwayBunkerTendency",2008
112,112,"Alejandro Canizares",52,5.5,31,567,0.355,"FairwayBunkerTendency",2008
112,112,"Mathias Gronberg",87,5.5,60,1086,0.25,"FairwayBunkerTendency",2008
112,112,"Todd Hamilton",92,5.5,56,1022,0.446,"FairwayBunkerTendency",2008
112,112,"Ryuji Imada",80,5.5,52,938,0.077,"FairwayBunkerTendency",2008
112,112,"Greg Kraft",63,5.5,38,694,0.316,"FairwayBunkerTendency",2008
112,112,"Pat Perez",93,5.5,60,1095,0.167,"FairwayBunkerTendency",2008
112,112,"Patrick Sheehan",124,5.5,79,1440,0.215,"FairwayBunkerTendency",2008
119,119,"Stewart Cink",87,5.6,48,861,0.333,"FairwayBunkerTendency",2008
119,119,"Tommy Gainey",60,5.6,35,628,0.6,"FairwayBunkerTendency",2008
119,119,"Jeff Quinney",87,5.6,56,1007,0.321,"FairwayBunkerTendency",2008
119,119,"Kyle Thompson",70,5.6,44,784,0.409,"FairwayBunkerTendency",2008
123,123,"Kevin Na",97,5.7,72,1263,0.25,"FairwayBunkerTendency",2008
123,123,"Sean OHair",81,5.7,53,938,0.208,"FairwayBunkerTendency",2008
123,123,"Vaughn Taylor",103,5.7,74,1295,0.27,"FairwayBunkerTendency",2008
126,126,"Steve Allan",58,5.8,38,654,0.263,"FairwayBunkerTendency",2008
126,126,"Robert Allenby",108,5.8,69,1187,0.13,"FairwayBunkerTendency",2008
126,126,"Nick Flanagan",89,5.8,64,1101,0.313,"FairwayBunkerTendency",2008
126,126,"Harrison Frazar",73,5.8,49,846,0.163,"FairwayBunkerTendency",2008
126,126,"Davis Love III",78,5.8,52,896,0.385,"FairwayBunkerTendency",2008
126,126,"Steve Marino",119,5.8,83,1432,0.229,"FairwayBunkerTendency",2008
126,126,"Rocco Mediate",87,5.8,56,958,0.286,"FairwayBunkerTendency",2008
126,126,"Phil Mickelson",80,5.8,47,815,0.213,"FairwayBunkerTendency",2008
134,134,"Stephen Ames",83,5.9,54,917,0.148,"FairwayBunkerTendency",2008
134,134,"Billy Andrade",71,5.9,50,846,0.28,"FairwayBunkerTendency",2008
134,134,"Travis Perkins",53,5.9,32,546,0.375,"FairwayBunkerTendency",2008
134,134,"Johnson Wagner",83,5.9,55,937,0.273,"FairwayBunkerTendency",2008
138,138,"Woody Austin",109,6,73,1226,0.192,"FairwayBunkerTendency",2008
138,138,"Eric Axley",113,6,79,1320,0.215,"FairwayBunkerTendency",2008
138,138,"Bill Haas",99,6,74,1239,0.243,"FairwayBunkerTendency",2008
138,138,"JJ Henry",108,6,82,1365,0.268,"FairwayBunkerTendency",2008
138,138,"Brandt Jobe",52,6,39,647,0.231,"FairwayBunkerTendency",2008
138,138,"Chris Stroud",81,6,55,912,0.309,"FairwayBunkerTendency",2008
144,144,"George McNeill",97,6.1,76,1237,0.355,"FairwayBunkerTendency",2008
144,144,"Camilo Villegas",79,6.1,53,875,0.245,"FairwayBunkerTendency",2008
146,146,"Marco Dawson",64,6.2,45,730,0.422,"FairwayBunkerTendency",2008
146,146,"Freddie Jacobson",78,6.2,55,884,0.345,"FairwayBunkerTendency",2008
146,146,"Brenden Pappas",66,6.2,47,753,0.404,"FairwayBunkerTendency",2008
146,146,"Brett Rumford",72,6.2,51,820,0.137,"FairwayBunkerTendency",2008
150,150,"Daniel Chopra",84,6.3,59,939,0.169,"FairwayBunkerTendency",2008
150,150,"Kenneth Ferrie",72,6.3,52,825,0.269,"FairwayBunkerTendency",2008
150,150,"Charles Howell III",101,6.3,75,1194,0.187,"FairwayBunkerTendency",2008
150,150,"Dustin Johnson",92,6.3,69,1095,0.377,"FairwayBunkerTendency",2008
150,150,"Frank Lickliter II",107,6.3,87,1382,0.08,"FairwayBunkerTendency",2008
150,150,"Shigeki Maruyama",50,6.3,36,572,0.056,"FairwayBunkerTendency",2008
150,150,"Jeff Overton",103,6.3,79,1249,0.291,"FairwayBunkerTendency",2008
150,150,"Rod Pampling",83,6.3,59,938,0.356,"FairwayBunkerTendency",2008
158,158,"Brad Elder",67,6.4,47,732,0.383,"FairwayBunkerTendency",2008
158,158,"Tim Herron",97,6.4,76,1192,0.053,"FairwayBunkerTendency",2008
158,158,"Ryan Palmer",69,6.4,53,827,0.245,"FairwayBunkerTendency",2008
158,158,"Ian Poulter",51,6.4,32,501,0.156,"FairwayBunkerTendency",2008
162,162,"Brad Adamonis",87,6.5,68,1040,0.206,"FairwayBunkerTendency",2008
162,162,"Ernie Els",51,6.5,32,493,0.094,"FairwayBunkerTendency",2008
162,162,"Anthony Kim",81,6.5,59,902,0.356,"FairwayBunkerTendency",2008
165,165,"Mark Hensby",71,6.6,58,879,0.138,"FairwayBunkerTendency",2008
165,165,"Tom Lehman",51,6.6,35,527,0.4,"FairwayBunkerTendency",2008
165,165,"Steve Stricker",75,6.6,52,793,-0.058,"FairwayBunkerTendency",2008
168,168,"Stuart Appleby",87,6.7,62,923,0.032,"FairwayBunkerTendency",2008
168,168,"Chad Collins",72,6.7,58,864,0.241,"FairwayBunkerTendency",2008
168,168,"Padraig Harrington",52,6.7,29,433,0.172,"FairwayBunkerTendency",2008
168,168,"Geoff Ogilvy",65,6.7,45,671,-0.022,"FairwayBunkerTendency",2008
168,168,"Andres Romero",69,6.7,45,675,0.356,"FairwayBunkerTendency",2008
173,173,"Aaron Baddeley",76,6.8,57,835,0,"FairwayBunkerTendency",2008
173,173,"Carl Pettersson",110,6.8,90,1333,0.156,"FairwayBunkerTendency",2008
173,173,"Kevin Sutherland",98,6.8,83,1216,0.036,"FairwayBunkerTendency",2008
177,177,"Dudley Hart",74,6.9,64,926,0.234,"FairwayBunkerTendency",2008
177,177,"Matt Jones",95,6.9,78,1137,0.179,"FairwayBunkerTendency",2008
177,177,"Ted Purdy",68,6.9,56,815,0.339,"FairwayBunkerTendency",2008
180,180,"Nathan Green",95,7,87,1250,0.103,"FairwayBunkerTendency",2008
180,180,"Tom Scherrer",56,7,42,602,0.262,"FairwayBunkerTendency",2008
180,180,"Bob Sowards",61,7,50,713,0.32,"FairwayBunkerTendency",2008
180,180,"Kevin Stadler",90,7,70,1001,0.2,"FairwayBunkerTendency",2008
184,184,"Cody Freeman",66,7.1,53,746,0.208,"FairwayBunkerTendency",2008
184,184,"Steve Lowery",74,7.1,65,921,0.231,"FairwayBunkerTendency",2008
184,184,"Jon Mills",95,7.1,76,1066,0.355,"FairwayBunkerTendency",2008
187,187,"James Driscoll",85,7.2,75,1038,0.147,"FairwayBunkerTendency",2008
187,187,"Retief Goosen",59,7.2,42,580,0.262,"FairwayBunkerTendency",2008
187,187,"David Lutterus",59,7.2,50,691,0.44,"FairwayBunkerTendency",2008
187,187,"Troy Matteson",94,7.2,88,1218,0.239,"FairwayBunkerTendency",2008
187,187,"Mike Weir",88,7.2,67,925,0.149,"FairwayBunkerTendency",2008
192,192,"Jason Day",81,7.3,77,1048,0.143,"FairwayBunkerTendency",2008
192,192,"Carlos Franco",73,7.3,62,854,0.097,"FairwayBunkerTendency",2008
192,192,"Parker McLachlin",88,7.3,79,1084,0.101,"FairwayBunkerTendency",2008
195,195,"YE Yang",89,7.6,83,1098,0.289,"FairwayBunkerTendency",2008
196,196,"Jason Allred",63,7.9,53,674,0.208,"FairwayBunkerTendency",2008
197,197,"David Duval",51,8.4,45,535,0.311,"FairwayBunkerTendency",2008
