"Approachesfrom250275yardsRgh_RANKTHISWEEK_2009","Approachesfrom250275yardsRgh_RANKLASTWEEK_2009","Approachesfrom250275yardsRgh_PLAYERNAME_2009","Approachesfrom250275yardsRgh_ROUNDS_2009","Approachesfrom250275yardsRgh_AVG_2009","Approachesfrom250275yardsRgh_TOTALDISTANCEFEET_2009","Approachesfrom250275yardsRgh_OFATTEMPTS_2009","Approachesfrom250275yardsRgh_RELATIVETOPAR_2009","stat_name","year"
1,1,"Colt Knost",71,NA,43.583,1,0,"Approachesfrom250275yardsRgh",2009
2,2,"Anthony Kim",76,NA,265.75,6,-3,"Approachesfrom250275yardsRgh",2009
3,3,"Jeff Maggert",79,NA,143,3,-2,"Approachesfrom250275yardsRgh",2009
4,4,"Padraig Harrington",66,NA,203.917,4,-3,"Approachesfrom250275yardsRgh",2009
5,5,"Bob Estes",78,NA,153.917,3,-4,"Approachesfrom250275yardsRgh",2009
6,6,"Nick Watney",86,NA,359.667,7,-3,"Approachesfrom250275yardsRgh",2009
7,7,"Tiger Woods",64,NA,630,12,-7,"Approachesfrom250275yardsRgh",2009
8,8,"Chad Campbell",90,NA,376.5,7,-6,"Approachesfrom250275yardsRgh",2009
9,9,"Matt Kuchar",82,NA,326.333,6,-4,"Approachesfrom250275yardsRgh",2009
10,10,"KJ Choi",65,NA,109.333,2,-1,"Approachesfrom250275yardsRgh",2009
11,11,"Brad Adamonis",70,NA,446.167,8,-5,"Approachesfrom250275yardsRgh",2009
12,12,"John Mallinger",90,NA,344.667,6,-1,"Approachesfrom250275yardsRgh",2009
13,13,"Boo Weekley",79,NA,234.75,4,-2,"Approachesfrom250275yardsRgh",2009
14,14,"Glen Day",79,NA,58.75,1,-1,"Approachesfrom250275yardsRgh",2009
15,15,"Woody Austin",84,NA,412.333,7,-2,"Approachesfrom250275yardsRgh",2009
16,16,"Paul Goydos",79,NA,59.167,1,0,"Approachesfrom250275yardsRgh",2009
16,16,"Adam Scott",53,NA,354.833,6,-2,"Approachesfrom250275yardsRgh",2009
18,18,"Rick Price",54,NA,299.583,5,0,"Approachesfrom250275yardsRgh",2009
19,19,"Greg Chalmers",85,NA,366.833,6,-6,"Approachesfrom250275yardsRgh",2009
20,20,"Sean OHair",80,NA,368.417,6,-4,"Approachesfrom250275yardsRgh",2009
21,21,"Jim Furyk",86,NA,246.833,4,-3,"Approachesfrom250275yardsRgh",2009
22,22,"Kenny Perry",92,NA,124,2,-1,"Approachesfrom250275yardsRgh",2009
23,23,"Briny Baird",89,NA,186.167,3,-2,"Approachesfrom250275yardsRgh",2009
24,24,"Leif Olson",51,NA,186.75,3,-2,"Approachesfrom250275yardsRgh",2009
25,25,"Stewart Cink",79,NA,439.75,7,-4,"Approachesfrom250275yardsRgh",2009
26,26,"Spencer Levin",75,NA,440.333,7,-4,"Approachesfrom250275yardsRgh",2009
27,27,"Stuart Appleby",79,NA,567.167,9,-1,"Approachesfrom250275yardsRgh",2009
28,28,"Jeff Klauk",97,NA,254.5,4,-2,"Approachesfrom250275yardsRgh",2009
29,29,"Mark Brooks",55,NA,63.75,1,0,"Approachesfrom250275yardsRgh",2009
30,30,"Mark Calcavecchia",72,NA,830,13,-4,"Approachesfrom250275yardsRgh",2009
30,30,"JJ Henry",97,NA,510.833,8,-2,"Approachesfrom250275yardsRgh",2009
32,32,"Bryce Molder",69,NA,128.5,2,-2,"Approachesfrom250275yardsRgh",2009
33,33,"Vijay Singh",71,NA,257.5,4,-1,"Approachesfrom250275yardsRgh",2009
34,34,"John Merrick",91,NA,776.917,12,-6,"Approachesfrom250275yardsRgh",2009
35,35,"Aaron Baddeley",66,NA,648.75,10,-9,"Approachesfrom250275yardsRgh",2009
36,36,"Scott Piercy",85,NA,849.833,13,-7,"Approachesfrom250275yardsRgh",2009
37,37,"Patrick Sheehan",51,NA,131.25,2,1,"Approachesfrom250275yardsRgh",2009
38,38,"Tim Petrovic",97,NA,593.167,9,-4,"Approachesfrom250275yardsRgh",2009
39,39,"Ben Curtis",63,NA,266.083,4,-4,"Approachesfrom250275yardsRgh",2009
40,40,"Ben Crane",93,NA,466.833,7,-4,"Approachesfrom250275yardsRgh",2009
41,41,"Robert Garrigus",83,NA,1004.25,15,-6,"Approachesfrom250275yardsRgh",2009
42,42,"Steve Flesch",77,NA,402.583,6,-3,"Approachesfrom250275yardsRgh",2009
43,43,"Rory Sabbatini",81,NA,873.833,13,-6,"Approachesfrom250275yardsRgh",2009
44,44,"George McNeill",82,NA,674.333,10,-4,"Approachesfrom250275yardsRgh",2009
44,44,"Kevin Na",91,NA,674.167,10,0,"Approachesfrom250275yardsRgh",2009
46,46,"Brian Bateman",55,NA,475.083,7,-3,"Approachesfrom250275yardsRgh",2009
46,46,"Steve Elkington",70,NA,203.5,3,1,"Approachesfrom250275yardsRgh",2009
48,48,"Harrison Frazar",93,NA,543.167,8,-4,"Approachesfrom250275yardsRgh",2009
49,49,"Kevin Sutherland",96,NA,408,6,-3,"Approachesfrom250275yardsRgh",2009
50,50,"Greg Owen",97,NA,683.583,10,-4,"Approachesfrom250275yardsRgh",2009
51,51,"Ted Purdy",101,NA,547,8,-2,"Approachesfrom250275yardsRgh",2009
52,52,"Jonathan Byrd",89,NA,753.917,11,-3,"Approachesfrom250275yardsRgh",2009
53,53,"Joe Ogilvie",85,NA,553.583,8,-6,"Approachesfrom250275yardsRgh",2009
54,54,"Luke Donald",79,NA,69.333,1,-1,"Approachesfrom250275yardsRgh",2009
54,54,"Brian Gay",96,NA,138.583,2,-1,"Approachesfrom250275yardsRgh",2009
56,56,"Ryan Moore",89,NA,277.583,4,-3,"Approachesfrom250275yardsRgh",2009
57,57,"Tom Lehman",55,NA,139.083,2,-1,"Approachesfrom250275yardsRgh",2009
58,58,"Jarrod Lyle",65,NA,627.417,9,-1,"Approachesfrom250275yardsRgh",2009
59,59,"Andres Romero",58,NA,776.667,11,-4,"Approachesfrom250275yardsRgh",2009
60,60,"Brett Quigley",92,NA,495.583,7,-1,"Approachesfrom250275yardsRgh",2009
61,61,"Jerry Kelly",90,NA,429.917,6,-1,"Approachesfrom250275yardsRgh",2009
62,62,"Camilo Villegas",76,NA,574.5,8,-2,"Approachesfrom250275yardsRgh",2009
63,63,"Phil Mickelson",66,NA,503.583,7,-1,"Approachesfrom250275yardsRgh",2009
64,64,"Ernie Els",70,NA,361.667,5,-1,"Approachesfrom250275yardsRgh",2009
65,65,"Sergio Garcia",59,NA,436.083,6,-3,"Approachesfrom250275yardsRgh",2009
66,66,"Jason Bohn",88,NA,218.333,3,-1,"Approachesfrom250275yardsRgh",2009
67,67,"John Rollins",92,NA,438.417,6,-5,"Approachesfrom250275yardsRgh",2009
67,67,"Kevin Stadler",65,NA,584.583,8,-2,"Approachesfrom250275yardsRgh",2009
69,69,"Aron Price",89,NA,512.833,7,-4,"Approachesfrom250275yardsRgh",2009
70,70,"Joe Durant",62,NA,146.667,2,-1,"Approachesfrom250275yardsRgh",2009
71,71,"Troy Matteson",95,NA,955.25,13,-5,"Approachesfrom250275yardsRgh",2009
