"Approachesfrom150175yards_RANKTHISWEEK_2013","Approachesfrom150175yards_RANKLASTWEEK_2013","Approachesfrom150175yards_PLAYERNAME_2013","Approachesfrom150175yards_ROUNDS_2013","Approachesfrom150175yards_AVG_2013","Approachesfrom150175yards_TOTALDISTANCEFEET_2013","Approachesfrom150175yards_OFATTEMPTS_2013","Approachesfrom150175yards_RELATIVETOPAR_2013","stat_name","year"
1,1,"Tiger Woods",61,NA,2890.833,131,-23,"Approachesfrom150175yards",2013
2,2,"Vijay Singh",61,NA,3247.417,138,-2,"Approachesfrom150175yards",2013
3,3,"Phil Mickelson",78,NA,3416.333,145,-15,"Approachesfrom150175yards",2013
4,4,"Bud Cauley",67,NA,3565.25,150,-3,"Approachesfrom150175yards",2013
5,5,"Jeff Maggert",63,NA,4317.75,180,-10,"Approachesfrom150175yards",2013
6,6,"Chez Reavie",72,NA,5108.083,212,-27,"Approachesfrom150175yards",2013
7,7,"Rory McIlroy",56,NA,2491.5,103,-12,"Approachesfrom150175yards",2013
8,8,"Chris Kirk",89,NA,5553,229,-28,"Approachesfrom150175yards",2013
8,8,"Pat Perez",69,NA,4624,191,-9,"Approachesfrom150175yards",2013
10,10,"Peter Hanson",45,NA,2000.583,82,-5,"Approachesfrom150175yards",2013
11,11,"David Hearn",88,NA,5251.833,214,-25,"Approachesfrom150175yards",2013
11,11,"Kevin Stadler",83,NA,5019.75,205,-18,"Approachesfrom150175yards",2013
13,13,"Nick Watney",88,NA,4652.75,189,-19,"Approachesfrom150175yards",2013
14,14,"John Rollins",77,NA,4771.667,193,-11,"Approachesfrom150175yards",2013
15,15,"Scott Stallings",79,NA,4275.25,172,-2,"Approachesfrom150175yards",2013
16,16,"Charl Schwartzel",69,NA,4188.5,168,-20,"Approachesfrom150175yards",2013
17,17,"Jason Dufner",78,NA,3511.25,140,-10,"Approachesfrom150175yards",2013
18,18,"Ricky Barnes",74,NA,4559.333,181,-10,"Approachesfrom150175yards",2013
18,18,"Bob Estes",66,NA,4755.5,189,-22,"Approachesfrom150175yards",2013
18,18,"Ryan Moore",72,NA,4323.167,172,-10,"Approachesfrom150175yards",2013
21,21,"Tim Clark",64,NA,3388.167,134,-5,"Approachesfrom150175yards",2013
21,21,"Brad Fritsch",81,NA,5052.417,200,-9,"Approachesfrom150175yards",2013
21,21,"Rory Sabbatini",86,NA,5176.083,205,-18,"Approachesfrom150175yards",2013
21,21,"Vaughn Taylor",50,NA,2525.417,100,-2,"Approachesfrom150175yards",2013
21,21,"Lee Westwood",70,NA,3565.333,141,-5,"Approachesfrom150175yards",2013
26,26,"Tag Ridings",69,NA,4037.75,159,-16,"Approachesfrom150175yards",2013
26,26,"David Toms",49,NA,2009.917,79,-8,"Approachesfrom150175yards",2013
