"BestSubParRoundsStreak_RANKTHISWEEK_2007","BestSubParRoundsStreak_RANKLASTWEEK_2007","BestSubParRoundsStreak_PLAYERNAME_2007","BestSubParRoundsStreak__2007","BestSubParRoundsStreak_CAREERBESTSTREAK_2007","BestSubParRoundsStreak_BESTYTDSTREAK_2007","BestSubParRoundsStreak_CURRENTSTREAK_2007","stat_name","year"
188,188,"Michael Allen",NA,10,5,NA,"BestSubParRoundsStreak",2007
188,188,"Arjun Atwal",NA,10,3,NA,"BestSubParRoundsStreak",2007
188,188,"Phil Blackmar",NA,10,NA,NA,"BestSubParRoundsStreak",2007
188,188,"Mark Carnevale",NA,10,NA,NA,"BestSubParRoundsStreak",2007
188,188,"Lennie Clements",NA,10,NA,NA,"BestSubParRoundsStreak",2007
188,188,"Jess Daley",NA,10,NA,NA,"BestSubParRoundsStreak",2007
188,188,"Trevor Dodds",NA,10,NA,NA,"BestSubParRoundsStreak",2007
188,188,"Bob Gilder",NA,10,NA,NA,"BestSubParRoundsStreak",2007
188,188,"Bill Glasson",NA,10,1,NA,"BestSubParRoundsStreak",2007
188,188,"David Gossett",NA,10,NA,NA,"BestSubParRoundsStreak",2007
188,188,"Jeff Gove",NA,10,4,NA,"BestSubParRoundsStreak",2007
188,188,"Hubert Green",NA,10,NA,NA,"BestSubParRoundsStreak",2007
188,188,"Scott Gump",NA,10,2,NA,"BestSubParRoundsStreak",2007
188,188,"Dudley Hart",NA,10,4,NA,"BestSubParRoundsStreak",2007
188,188,"Nolan Henke",NA,10,1,NA,"BestSubParRoundsStreak",2007
188,188,"Mike Hulbert",NA,10,NA,NA,"BestSubParRoundsStreak",2007
188,188,"Zach Johnson",NA,10,6,NA,"BestSubParRoundsStreak",2007
188,188,"Steve Jones",NA,10,3,NA,"BestSubParRoundsStreak",2007
188,188,"Pete Jordan",NA,10,NA,NA,"BestSubParRoundsStreak",2007
188,188,"Kenny Knox",NA,10,NA,NA,"BestSubParRoundsStreak",2007
188,188,"Steve Lowery",NA,10,5,NA,"BestSubParRoundsStreak",2007
188,188,"Mark Lye",NA,10,NA,NA,"BestSubParRoundsStreak",2007
188,188,"Len Mattiace",NA,10,3,NA,"BestSubParRoundsStreak",2007
188,188,"Kevin Na",NA,10,6,NA,"BestSubParRoundsStreak",2007
188,188,"Larry Nelson",NA,10,NA,NA,"BestSubParRoundsStreak",2007
188,188,"Greg Norman",NA,10,NA,NA,"BestSubParRoundsStreak",2007
188,188,"Pat Perez",NA,10,5,NA,"BestSubParRoundsStreak",2007
188,188,"Craig Perks",NA,10,1,NA,"BestSubParRoundsStreak",2007
188,188,"Tom Pernice Jr",NA,10,5,NA,"BestSubParRoundsStreak",2007
188,188,"Chris Perry",NA,10,NA,NA,"BestSubParRoundsStreak",2007
188,188,"Kenny Perry",NA,10,8,NA,"BestSubParRoundsStreak",2007
188,188,"Brett Quigley",NA,10,4,NA,"BestSubParRoundsStreak",2007
188,188,"Jeff Quinney",NA,10,10,NA,"BestSubParRoundsStreak",2007
188,188,"Justin Rose",NA,10,6,NA,"BestSubParRoundsStreak",2007
188,188,"Heath Slocum",NA,10,8,NA,"BestSubParRoundsStreak",2007
188,188,"Mike Smith",NA,10,NA,NA,"BestSubParRoundsStreak",2007
188,188,"JC Snead",NA,10,NA,NA,"BestSubParRoundsStreak",2007
188,188,"Steve Stricker",NA,10,7,NA,"BestSubParRoundsStreak",2007
188,188,"Hidemichi Tanaka",NA,10,NA,NA,"BestSubParRoundsStreak",2007
188,188,"Phil Tataurangi",NA,10,4,NA,"BestSubParRoundsStreak",2007
188,188,"Doug Tewell",NA,10,NA,NA,"BestSubParRoundsStreak",2007
188,188,"Roland Thatcher",NA,10,NA,NA,"BestSubParRoundsStreak",2007
188,188,"Howard Twitty",NA,10,NA,NA,"BestSubParRoundsStreak",2007
188,188,"Bobby Wadkins",NA,10,NA,NA,"BestSubParRoundsStreak",2007
188,188,"Lanny Wadkins",NA,10,NA,NA,"BestSubParRoundsStreak",2007
188,188,"Mark Wiebe",NA,10,NA,NA,"BestSubParRoundsStreak",2007
234,234,"John Adams",NA,9,NA,NA,"BestSubParRoundsStreak",2007
234,234,"Steve Allan",NA,9,6,NA,"BestSubParRoundsStreak",2007
234,234,"Tommy Armour III",NA,9,6,NA,"BestSubParRoundsStreak",2007
234,234,"Doug Barron",NA,9,NA,NA,"BestSubParRoundsStreak",2007
234,234,"Andy Bean",NA,9,NA,NA,"BestSubParRoundsStreak",2007
234,234,"Notah Begay III",NA,9,1,NA,"BestSubParRoundsStreak",2007
234,234,"Guy Boros",NA,9,1,NA,"BestSubParRoundsStreak",2007
234,234,"Bill Britton",NA,9,NA,NA,"BestSubParRoundsStreak",2007
234,234,"Angel Cabrera",NA,9,4,NA,"BestSubParRoundsStreak",2007
234,234,"Alex Cejka",NA,9,5,NA,"BestSubParRoundsStreak",2007
234,234,"Brian Claar",NA,9,NA,NA,"BestSubParRoundsStreak",2007
234,234,"Robert Damron",NA,9,2,NA,"BestSubParRoundsStreak",2007
234,234,"Ken Duke",NA,9,9,NA,"BestSubParRoundsStreak",2007
234,234,"Brad Elder",NA,9,NA,NA,"BestSubParRoundsStreak",2007
234,234,"Ernie Els",NA,9,5,NA,"BestSubParRoundsStreak",2007
234,234,"Robin Freeman",NA,9,NA,NA,"BestSubParRoundsStreak",2007
234,234,"Jim Gallagher Jr",NA,9,3,NA,"BestSubParRoundsStreak",2007
234,234,"Kelly Gibson",NA,9,NA,NA,"BestSubParRoundsStreak",2007
234,234,"Lucas Glover",NA,9,4,NA,"BestSubParRoundsStreak",2007
234,234,"Matt Gogel",NA,9,NA,NA,"BestSubParRoundsStreak",2007
234,234,"Bill Haas",NA,9,7,NA,"BestSubParRoundsStreak",2007
234,234,"Gary Hallberg",NA,9,1,NA,"BestSubParRoundsStreak",2007
234,234,"Morris Hatalsky",NA,9,NA,NA,"BestSubParRoundsStreak",2007
234,234,"Mark Hayes",NA,9,NA,NA,"BestSubParRoundsStreak",2007
234,234,"Bob Heintz",NA,9,5,NA,"BestSubParRoundsStreak",2007
234,234,"Brian Henninger",NA,9,NA,NA,"BestSubParRoundsStreak",2007
234,234,"Trevor Immelman",NA,9,5,NA,"BestSubParRoundsStreak",2007
234,234,"Hale Irwin",NA,9,NA,NA,"BestSubParRoundsStreak",2007
234,234,"Brandt Jobe",NA,9,2,NA,"BestSubParRoundsStreak",2007
234,234,"Richard Johnson",NA,9,5,NA,"BestSubParRoundsStreak",2007
234,234,"Brendan Jones",NA,9,NA,NA,"BestSubParRoundsStreak",2007
234,234,"Craig Kanada",NA,9,4,NA,"BestSubParRoundsStreak",2007
234,234,"Matt Kuchar",NA,9,4,NA,"BestSubParRoundsStreak",2007
234,234,"Hank Kuehne",NA,9,NA,NA,"BestSubParRoundsStreak",2007
234,234,"JL Lewis",NA,9,1,NA,"BestSubParRoundsStreak",2007
234,234,"Bob Lohr",NA,9,NA,NA,"BestSubParRoundsStreak",2007
234,234,"Sandy Lyle",NA,9,1,NA,"BestSubParRoundsStreak",2007
234,234,"Daisuke Maruyama",NA,9,5,NA,"BestSubParRoundsStreak",2007
234,234,"Spike McRoy",NA,9,3,NA,"BestSubParRoundsStreak",2007
234,234,"Colin Montgomerie",NA,9,NA,NA,"BestSubParRoundsStreak",2007
234,234,"Arron Oberholser",NA,9,7,NA,"BestSubParRoundsStreak",2007
234,234,"Greg Owen",NA,9,4,NA,"BestSubParRoundsStreak",2007
234,234,"Ryan Palmer",NA,9,4,NA,"BestSubParRoundsStreak",2007
234,234,"Dennis Paulson",NA,9,1,NA,"BestSubParRoundsStreak",2007
234,234,"John Riegger",NA,9,NA,NA,"BestSubParRoundsStreak",2007
234,234,"John Rollins",NA,9,7,NA,"BestSubParRoundsStreak",2007
234,234,"Ted Schulz",NA,9,NA,NA,"BestSubParRoundsStreak",2007
234,234,"John Senden",NA,9,9,NA,"BestSubParRoundsStreak",2007
234,234,"Patrick Sheehan",NA,9,NA,NA,"BestSubParRoundsStreak",2007
234,234,"Mike Sposa",NA,9,NA,NA,"BestSubParRoundsStreak",2007
234,234,"Mike Springer",NA,9,NA,NA,"BestSubParRoundsStreak",2007
234,234,"Ron Streck",NA,9,NA,NA,"BestSubParRoundsStreak",2007
234,234,"Chris Tidland",NA,9,9,NA,"BestSubParRoundsStreak",2007
234,234,"Tommy Tolles",NA,9,NA,NA,"BestSubParRoundsStreak",2007
234,234,"DJ Trahan",NA,9,7,NA,"BestSubParRoundsStreak",2007
234,234,"Omar Uresti",NA,9,3,NA,"BestSubParRoundsStreak",2007
234,234,"Stan Utley",NA,9,1,NA,"BestSubParRoundsStreak",2007
234,234,"Charles Warren",NA,9,5,NA,"BestSubParRoundsStreak",2007
234,234,"Tom Watson",NA,9,2,NA,"BestSubParRoundsStreak",2007
234,234,"Brett Wetterich",NA,9,5,NA,"BestSubParRoundsStreak",2007
234,234,"Dean Wilson",NA,9,5,NA,"BestSubParRoundsStreak",2007
234,234,"Robert Wrenn",NA,9,NA,NA,"BestSubParRoundsStreak",2007
234,234,"Kaname Yokoo",NA,9,1,NA,"BestSubParRoundsStreak",2007
297,297,"Fulton Allem",NA,8,NA,NA,"BestSubParRoundsStreak",2007
297,297,"Stephen Ames",NA,8,5,NA,"BestSubParRoundsStreak",2007
297,297,"Emlyn Aubrey",NA,8,NA,NA,"BestSubParRoundsStreak",2007
297,297,"Ian Baker Finch",NA,8,NA,NA,"BestSubParRoundsStreak",2007
297,297,"Pat Bates",NA,8,NA,NA,"BestSubParRoundsStreak",2007
297,297,"Rich Beem",NA,8,7,NA,"BestSubParRoundsStreak",2007
297,297,"Michael Bradley",NA,8,3,NA,"BestSubParRoundsStreak",2007
297,297,"Danny Briggs",NA,8,NA,NA,"BestSubParRoundsStreak",2007
297,297,"Ken Brown",NA,8,NA,NA,"BestSubParRoundsStreak",2007
297,297,"Curt Byrum",NA,8,NA,NA,"BestSubParRoundsStreak",2007
297,297,"Michael Campbell",NA,8,1,NA,"BestSubParRoundsStreak",2007
297,297,"TC Chen",NA,8,NA,NA,"BestSubParRoundsStreak",2007
297,297,"Daniel Chopra",NA,8,6,NA,"BestSubParRoundsStreak",2007
297,297,"Bobby Clampett",NA,8,1,NA,"BestSubParRoundsStreak",2007
297,297,"Keith Clearwater",NA,8,NA,NA,"BestSubParRoundsStreak",2007
297,297,"Ben Crenshaw",NA,8,NA,NA,"BestSubParRoundsStreak",2007
297,297,"Mike Donald",NA,8,NA,NA,"BestSubParRoundsStreak",2007
297,297,"Jason Dufner",NA,8,4,NA,"BestSubParRoundsStreak",2007
297,297,"Scott Dunlap",NA,8,NA,NA,"BestSubParRoundsStreak",2007
297,297,"Nick Faldo",NA,8,NA,NA,"BestSubParRoundsStreak",2007
297,297,"Tom Gillis",NA,8,3,NA,"BestSubParRoundsStreak",2007
297,297,"Wayne Grady",NA,8,NA,NA,"BestSubParRoundsStreak",2007
297,297,"Scott Gutschewski",NA,8,5,NA,"BestSubParRoundsStreak",2007
297,297,"Charley Hoffman",NA,8,8,NA,"BestSubParRoundsStreak",2007
297,297,"David Ishii",NA,8,NA,NA,"BestSubParRoundsStreak",2007
297,297,"Miguel Angel Jimenez",NA,8,2,NA,"BestSubParRoundsStreak",2007
297,297,"Franklin Langham",NA,8,3,NA,"BestSubParRoundsStreak",2007
297,297,"Wayne Levi",NA,8,NA,NA,"BestSubParRoundsStreak",2007
297,297,"Hunter Mahan",NA,8,4,NA,"BestSubParRoundsStreak",2007
297,297,"John Mallinger",NA,8,8,NA,"BestSubParRoundsStreak",2007
297,297,"Dick Mast",NA,8,NA,NA,"BestSubParRoundsStreak",2007
297,297,"Parker McLachlin",NA,8,8,NA,"BestSubParRoundsStreak",2007
297,297,"Johnny Miller",NA,8,NA,NA,"BestSubParRoundsStreak",2007
297,297,"David Morland IV",NA,8,NA,NA,"BestSubParRoundsStreak",2007
297,297,"Jodie Mudd",NA,8,NA,NA,"BestSubParRoundsStreak",2007
297,297,"Jack Nicklaus",NA,8,NA,NA,"BestSubParRoundsStreak",2007
297,297,"Brenden Pappas",NA,8,NA,NA,"BestSubParRoundsStreak",2007
297,297,"Phillip Price",NA,8,NA,NA,"BestSubParRoundsStreak",2007
297,297,"Jack Renner",NA,8,NA,NA,"BestSubParRoundsStreak",2007
297,297,"Tag Ridings",NA,8,5,NA,"BestSubParRoundsStreak",2007
