"Round3ScoringAverage_RANKTHISWEEK_2009","Round3ScoringAverage_RANKLASTWEEK_2009","Round3ScoringAverage_PLAYERNAME_2009","Round3ScoringAverage__2009","Round3ScoringAverage_AVG_2009","Round3ScoringAverage_TOTALSTROKES_2009","Round3ScoringAverage_TOTALROUNDS_2009","stat_name","year"
1,1,"Tiger Woods",NA,68.4,1026,15,"Round3ScoringAverage",2009
2,2,"Zach Johnson",NA,68.43,1437,21,"Round3ScoringAverage",2009
3,3,"Fred Couples",NA,68.73,756,11,"Round3ScoringAverage",2009
4,4,"Steve Stricker",NA,68.78,1238,18,"Round3ScoringAverage",2009
5,5,"Brandt Snedeker",NA,69.07,1036,15,"Round3ScoringAverage",2009
6,6,"George McNeill",NA,69.13,1037,15,"Round3ScoringAverage",2009
7,7,"Joe Durant",NA,69.18,761,11,"Round3ScoringAverage",2009
8,8,"Lucas Glover",NA,69.25,1385,20,"Round3ScoringAverage",2009
9,9,"Marc Leishman",NA,69.28,1247,18,"Round3ScoringAverage",2009
10,10,"Justin Leonard",NA,69.3,1386,20,"Round3ScoringAverage",2009
11,11,"Charlie Wi",NA,69.33,1248,18,"Round3ScoringAverage",2009
12,12,"Bryce Molder",NA,69.36,971,14,"Round3ScoringAverage",2009
12,12,"David Toms",NA,69.36,1526,22,"Round3ScoringAverage",2009
14,14,"Tim Clark",NA,69.39,1249,18,"Round3ScoringAverage",2009
14,14,"DJ Trahan",NA,69.39,1249,18,"Round3ScoringAverage",2009
16,16,"Steve Marino",NA,69.45,1389,20,"Round3ScoringAverage",2009
17,17,"Matt Kuchar",NA,69.53,1182,17,"Round3ScoringAverage",2009
18,18,"Jonathan Byrd",NA,69.55,1391,20,"Round3ScoringAverage",2009
18,18,"Charley Hoffman",NA,69.55,1530,22,"Round3ScoringAverage",2009
20,20,"Nick OHern",NA,69.56,1252,18,"Round3ScoringAverage",2009
21,21,"Geoff Ogilvy",NA,69.59,1183,17,"Round3ScoringAverage",2009
21,21,"Chris Riley",NA,69.59,1183,17,"Round3ScoringAverage",2009
23,23,"Scott Piercy",NA,69.6,1044,15,"Round3ScoringAverage",2009
24,24,"Corey Pavin",NA,69.64,975,14,"Round3ScoringAverage",2009
25,25,"Charles Warren",NA,69.67,836,12,"Round3ScoringAverage",2009
26,26,"Darron Stiles",NA,69.71,488,7,"Round3ScoringAverage",2009
27,27,"Matt Weibring",NA,69.73,767,11,"Round3ScoringAverage",2009
28,28,"Jason Bohn",NA,69.79,1326,19,"Round3ScoringAverage",2009
29,29,"Bill Lunde",NA,69.8,1047,15,"Round3ScoringAverage",2009
29,29,"Kevin Streelman",NA,69.8,1396,20,"Round3ScoringAverage",2009
29,29,"Bo Van Pelt",NA,69.8,1396,20,"Round3ScoringAverage",2009
32,32,"Leif Olson",NA,69.83,419,6,"Round3ScoringAverage",2009
32,32,"Brendon Todd",NA,69.83,419,6,"Round3ScoringAverage",2009
34,34,"Spencer Levin",NA,69.85,908,13,"Round3ScoringAverage",2009
35,35,"Briny Baird",NA,69.88,1118,16,"Round3ScoringAverage",2009
36,36,"Ryan Palmer",NA,69.92,909,13,"Round3ScoringAverage",2009
36,36,"Chez Reavie",NA,69.92,909,13,"Round3ScoringAverage",2009
38,38,"Matt Bettencourt",NA,69.95,1329,19,"Round3ScoringAverage",2009
39,39,"Stephen Ames",NA,70,1050,15,"Round3ScoringAverage",2009
39,39,"Chad Campbell",NA,70,1330,19,"Round3ScoringAverage",2009
39,39,"Bob Estes",NA,70,1190,17,"Round3ScoringAverage",2009
39,39,"Harrison Frazar",NA,70,1330,19,"Round3ScoringAverage",2009
39,39,"Mathew Goggin",NA,70,910,13,"Round3ScoringAverage",2009
39,39,"Jeff Klauk",NA,70,1400,20,"Round3ScoringAverage",2009
39,39,"Martin Laird",NA,70,840,12,"Round3ScoringAverage",2009
39,39,"John Mallinger",NA,70,1260,18,"Round3ScoringAverage",2009
39,39,"Webb Simpson",NA,70,1190,17,"Round3ScoringAverage",2009
39,39,"Mark Wilson",NA,70,1540,22,"Round3ScoringAverage",2009
49,49,"Hunter Mahan",NA,70.04,1611,23,"Round3ScoringAverage",2009
49,49,"Kenny Perry",NA,70.04,1611,23,"Round3ScoringAverage",2009
51,51,"Brian Davis",NA,70.05,1471,21,"Round3ScoringAverage",2009
51,51,"Brett Quigley",NA,70.05,1331,19,"Round3ScoringAverage",2009
51,51,"Scott Verplank",NA,70.05,1401,20,"Round3ScoringAverage",2009
54,54,"Luke Donald",NA,70.06,1261,18,"Round3ScoringAverage",2009
55,55,"Joe Ogilvie",NA,70.07,1051,15,"Round3ScoringAverage",2009
56,56,"JB Holmes",NA,70.08,911,13,"Round3ScoringAverage",2009
57,57,"Woody Austin",NA,70.11,1262,18,"Round3ScoringAverage",2009
57,57,"Davis Love III",NA,70.11,1332,19,"Round3ScoringAverage",2009
59,59,"Brendon de Jonge",NA,70.13,1122,16,"Round3ScoringAverage",2009
59,59,"Anthony Kim",NA,70.13,1122,16,"Round3ScoringAverage",2009
61,61,"Kevin Na",NA,70.14,1473,21,"Round3ScoringAverage",2009
62,62,"YE Yang",NA,70.16,1333,19,"Round3ScoringAverage",2009
63,63,"Greg Chalmers",NA,70.18,1193,17,"Round3ScoringAverage",2009
64,64,"Bill Haas",NA,70.19,1123,16,"Round3ScoringAverage",2009
65,65,"Michael Allen",NA,70.2,1053,15,"Round3ScoringAverage",2009
66,66,"Richard Johnson",NA,70.24,1194,17,"Round3ScoringAverage",2009
67,67,"Vaughn Taylor",NA,70.25,1124,16,"Round3ScoringAverage",2009
68,68,"Robert Garrigus",NA,70.29,1195,17,"Round3ScoringAverage",2009
68,68,"Heath Slocum",NA,70.29,1195,17,"Round3ScoringAverage",2009
70,70,"Kirk Triplett",NA,70.3,703,10,"Round3ScoringAverage",2009
71,71,"Jerry Kelly",NA,70.32,1336,19,"Round3ScoringAverage",2009
72,72,"Cliff Kresge",NA,70.33,844,12,"Round3ScoringAverage",2009
73,73,"Cameron Beckman",NA,70.35,1196,17,"Round3ScoringAverage",2009
73,73,"Freddie Jacobson",NA,70.35,1196,17,"Round3ScoringAverage",2009
75,75,"Kris Blanks",NA,70.36,774,11,"Round3ScoringAverage",2009
75,75,"Casey Wittenberg",NA,70.36,774,11,"Round3ScoringAverage",2009
77,77,"Dustin Johnson",NA,70.37,1337,19,"Round3ScoringAverage",2009
78,78,"John Senden",NA,70.38,1478,21,"Round3ScoringAverage",2009
79,79,"Bob Heintz",NA,70.4,704,10,"Round3ScoringAverage",2009
80,80,"Jason Dufner",NA,70.42,1338,19,"Round3ScoringAverage",2009
81,81,"David Duval",NA,70.43,493,7,"Round3ScoringAverage",2009
81,81,"Ted Purdy",NA,70.43,1479,21,"Round3ScoringAverage",2009
83,83,"Greg Owen",NA,70.45,1409,20,"Round3ScoringAverage",2009
84,84,"Jeff Maggert",NA,70.46,916,13,"Round3ScoringAverage",2009
84,84,"Dean Wilson",NA,70.46,916,13,"Round3ScoringAverage",2009
86,86,"John Rollins",NA,70.47,1339,19,"Round3ScoringAverage",2009
87,87,"Jason Day",NA,70.5,987,14,"Round3ScoringAverage",2009
87,87,"Justin Rose",NA,70.5,987,14,"Round3ScoringAverage",2009
89,89,"Michael Letzig",NA,70.52,1481,21,"Round3ScoringAverage",2009
90,90,"Lee Janzen",NA,70.53,1058,15,"Round3ScoringAverage",2009
90,90,"John Merrick",NA,70.53,1199,17,"Round3ScoringAverage",2009
90,90,"Carl Pettersson",NA,70.53,1058,15,"Round3ScoringAverage",2009
93,93,"Kevin Stadler",NA,70.54,917,13,"Round3ScoringAverage",2009
94,94,"James Nitties",NA,70.56,1129,16,"Round3ScoringAverage",2009
95,95,"Jeff Quinney",NA,70.57,988,14,"Round3ScoringAverage",2009
96,96,"Scott Sterling",NA,70.6,706,10,"Round3ScoringAverage",2009
97,97,"Tim Petrovic",NA,70.61,1271,18,"Round3ScoringAverage",2009
98,98,"Rory Sabbatini",NA,70.63,1130,16,"Round3ScoringAverage",2009
99,99,"Glen Day",NA,70.64,989,14,"Round3ScoringAverage",2009
99,99,"Billy Mayfair",NA,70.64,989,14,"Round3ScoringAverage",2009
99,99,"Patrick Sheehan",NA,70.64,777,11,"Round3ScoringAverage",2009
102,102,"Tim Herron",NA,70.65,1201,17,"Round3ScoringAverage",2009
103,103,"Jarrod Lyle",NA,70.67,848,12,"Round3ScoringAverage",2009
104,104,"Padraig Harrington",NA,70.71,990,14,"Round3ScoringAverage",2009
104,104,"Rod Pampling",NA,70.71,990,14,"Round3ScoringAverage",2009
106,106,"Ben Crane",NA,70.75,1415,20,"Round3ScoringAverage",2009
106,106,"Adam Scott",NA,70.75,566,8,"Round3ScoringAverage",2009
108,108,"Peter Lonard",NA,70.77,920,13,"Round3ScoringAverage",2009
109,109,"David Mathis",NA,70.79,991,14,"Round3ScoringAverage",2009
110,110,"Phil Mickelson",NA,70.8,1062,15,"Round3ScoringAverage",2009
111,111,"Brian Gay",NA,70.81,1487,21,"Round3ScoringAverage",2009
112,112,"Colt Knost",NA,70.83,850,12,"Round3ScoringAverage",2009
113,113,"Steve Elkington",NA,70.85,921,13,"Round3ScoringAverage",2009
113,113,"Bubba Watson",NA,70.85,921,13,"Round3ScoringAverage",2009
115,115,"Charles Howell III",NA,70.86,1488,21,"Round3ScoringAverage",2009
116,116,"Chris Stroud",NA,70.88,1205,17,"Round3ScoringAverage",2009
117,117,"Kent Jones",NA,70.92,922,13,"Round3ScoringAverage",2009
117,117,"Ian Poulter",NA,70.92,851,12,"Round3ScoringAverage",2009
119,119,"Nicholas Thompson",NA,70.94,1206,17,"Round3ScoringAverage",2009
120,120,"Jim Furyk",NA,70.95,1419,20,"Round3ScoringAverage",2009
121,121,"Mark Brooks",NA,71,852,12,"Round3ScoringAverage",2009
121,121,"Retief Goosen",NA,71,1278,18,"Round3ScoringAverage",2009
121,121,"Matt Jones",NA,71,852,12,"Round3ScoringAverage",2009
121,121,"Greg Kraft",NA,71,355,5,"Round3ScoringAverage",2009
121,121,"Nick Watney",NA,71,1349,19,"Round3ScoringAverage",2009
126,126,"Chris DiMarco",NA,71.05,1421,20,"Round3ScoringAverage",2009
127,127,"Stewart Cink",NA,71.06,1137,16,"Round3ScoringAverage",2009
127,127,"Sean OHair",NA,71.06,1208,17,"Round3ScoringAverage",2009
129,129,"Rich Beem",NA,71.08,924,13,"Round3ScoringAverage",2009
129,129,"Sergio Garcia",NA,71.08,924,13,"Round3ScoringAverage",2009
131,131,"JJ Henry",NA,71.09,1564,22,"Round3ScoringAverage",2009
132,132,"Scott McCarron",NA,71.1,1422,20,"Round3ScoringAverage",2009
132,132,"DA Points",NA,71.1,1493,21,"Round3ScoringAverage",2009
134,134,"Daniel Chopra",NA,71.17,1281,18,"Round3ScoringAverage",2009
134,134,"Brian Vranesh",NA,71.17,427,6,"Round3ScoringAverage",2009
136,136,"Ken Duke",NA,71.2,1068,15,"Round3ScoringAverage",2009
136,136,"Paul Goydos",NA,71.2,1068,15,"Round3ScoringAverage",2009
136,136,"Tag Ridings",NA,71.2,712,10,"Round3ScoringAverage",2009
136,136,"Jimmy Walker",NA,71.2,1068,15,"Round3ScoringAverage",2009
140,140,"Mike Weir",NA,71.21,1353,19,"Round3ScoringAverage",2009
141,141,"Kevin Sutherland",NA,71.23,1567,22,"Round3ScoringAverage",2009
142,142,"Tommy Armour III",NA,71.25,855,12,"Round3ScoringAverage",2009
142,142,"Aaron Baddeley",NA,71.25,855,12,"Round3ScoringAverage",2009
144,144,"Robert Allenby",NA,71.27,1069,15,"Round3ScoringAverage",2009
144,144,"Pat Perez",NA,71.27,1069,15,"Round3ScoringAverage",2009
146,146,"Steve Flesch",NA,71.29,998,14,"Round3ScoringAverage",2009
147,147,"Ernie Els",NA,71.33,1070,15,"Round3ScoringAverage",2009
147,147,"Tom Lehman",NA,71.33,856,12,"Round3ScoringAverage",2009
149,149,"Brad Adamonis",NA,71.36,785,11,"Round3ScoringAverage",2009
149,149,"Angel Cabrera",NA,71.36,785,11,"Round3ScoringAverage",2009
151,151,"Troy Matteson",NA,71.37,1356,19,"Round3ScoringAverage",2009
152,152,"Tom Pernice Jr",NA,71.4,1071,15,"Round3ScoringAverage",2009
153,153,"Bart Bryant",NA,71.42,857,12,"Round3ScoringAverage",2009
154,154,"Ryan Moore",NA,71.44,1286,18,"Round3ScoringAverage",2009
155,155,"Will Ma Kenzie",NA,71.45,786,11,"Round3ScoringAverage",2009
156,156,"KJ Choi",NA,71.5,858,12,"Round3ScoringAverage",2009
156,156,"Ben Curtis",NA,71.5,1001,14,"Round3ScoringAverage",2009
156,156,"Boo Weekley",NA,71.5,1287,18,"Round3ScoringAverage",2009
159,159,"Alex Cejka",NA,71.53,1216,17,"Round3ScoringAverage",2009
160,160,"Parker McLachlin",NA,71.64,788,11,"Round3ScoringAverage",2009
161,161,"Nathan Green",NA,71.65,1648,23,"Round3ScoringAverage",2009
162,162,"Andres Romero",NA,71.7,717,10,"Round3ScoringAverage",2009
163,163,"Eric Axley",NA,71.71,502,7,"Round3ScoringAverage",2009
164,164,"Aron Price",NA,71.79,1364,19,"Round3ScoringAverage",2009
165,165,"Vijay Singh",NA,71.87,1078,15,"Round3ScoringAverage",2009
166,166,"Jason Gore",NA,72,1008,14,"Round3ScoringAverage",2009
166,166,"Ryuji Imada",NA,72,1224,17,"Round3ScoringAverage",2009
166,166,"Steve Lowery",NA,72,1152,16,"Round3ScoringAverage",2009
166,166,"Jeff Overton",NA,72,1440,20,"Round3ScoringAverage",2009
166,166,"Johnson Wagner",NA,72,1080,15,"Round3ScoringAverage",2009
171,171,"Jay Williamson",NA,72.07,1009,14,"Round3ScoringAverage",2009
172,172,"Todd Hamilton",NA,72.08,937,13,"Round3ScoringAverage",2009
173,173,"Ricky Barnes",NA,72.18,794,11,"Round3ScoringAverage",2009
173,173,"Camilo Villegas",NA,72.18,1227,17,"Round3ScoringAverage",2009
175,175,"Mark Calcavecchia",NA,72.2,1083,15,"Round3ScoringAverage",2009
176,176,"Peter Tomasulo",NA,72.33,434,6,"Round3ScoringAverage",2009
177,177,"Gary Woodland",NA,72.4,724,10,"Round3ScoringAverage",2009
178,178,"Brian Bateman",NA,72.5,435,6,"Round3ScoringAverage",2009
179,179,"Stuart Appleby",NA,72.53,1088,15,"Round3ScoringAverage",2009
180,180,"Rick Price",NA,72.67,436,6,"Round3ScoringAverage",2009
181,181,"Brad Faxon",NA,72.71,509,7,"Round3ScoringAverage",2009
182,182,"Rocco Mediate",NA,72.89,1312,18,"Round3ScoringAverage",2009
183,183,"Derek Fathauer",NA,73,584,8,"Round3ScoringAverage",2009
184,184,"Marc Turnesa",NA,73.6,736,10,"Round3ScoringAverage",2009
