"Par4ScoringAverage_RANKTHISWEEK_2015","Par4ScoringAverage_RANKLASTWEEK_2015","Par4ScoringAverage_PLAYERNAME_2015","Par4ScoringAverage_ROUNDS_2015","Par4ScoringAverage_AVG_2015","Par4ScoringAverage_TOTALSTROKES_2015","Par4ScoringAverage_TOTALHOLES_2015","stat_name","year"
95,95,"John Huh",102,4.04,4368,1082,"Par4ScoringAverage",2015
95,95,"Billy Hurley III",83,4.04,3421,847,"Par4ScoringAverage",2015
95,95,"Ryo Ishikawa",90,4.04,3826,948,"Par4ScoringAverage",2015
95,95,"Chris Kirk",76,4.04,3157,781,"Par4ScoringAverage",2015
95,95,"Marc Leishman",74,4.04,3122,773,"Par4ScoringAverage",2015
95,95,"Scott Piercy",90,4.04,3962,980,"Par4ScoringAverage",2015
95,95,"Scott Pinckney",88,4.04,3835,950,"Par4ScoringAverage",2015
95,95,"Adam Scott",51,4.04,2139,530,"Par4ScoringAverage",2015
95,95,"Chris Stroud",84,4.04,3631,899,"Par4ScoringAverage",2015
95,95,"Johnson Wagner",68,4.04,3004,744,"Par4ScoringAverage",2015
114,114,"Jonas Blixt",78,4.05,3210,792,"Par4ScoringAverage",2015
114,114,"Chad Campbell",97,4.05,4273,1055,"Par4ScoringAverage",2015
114,114,"Luke Donald",71,4.05,3182,786,"Par4ScoringAverage",2015
114,114,"Ken Duke",93,4.05,3904,964,"Par4ScoringAverage",2015
114,114,"Andres Gonzales",90,4.05,3723,920,"Par4ScoringAverage",2015
114,114,"Scott Langley",94,4.05,4017,992,"Par4ScoringAverage",2015
114,114,"Davis Love III",51,4.05,2255,557,"Par4ScoringAverage",2015
114,114,"John Merrick",78,4.05,3196,790,"Par4ScoringAverage",2015
114,114,"Phil Mickelson",70,4.05,3087,762,"Par4ScoringAverage",2015
114,114,"Seung Yul Noh",65,4.05,2848,703,"Par4ScoringAverage",2015
114,114,"Jeff Overton",94,4.05,4029,995,"Par4ScoringAverage",2015
114,114,"Webb Simpson",81,4.05,3505,866,"Par4ScoringAverage",2015
114,114,"Vijay Singh",78,4.05,3402,840,"Par4ScoringAverage",2015
114,114,"Nicholas Thompson",90,4.05,3738,923,"Par4ScoringAverage",2015
128,128,"Sangmoon Bae",98,4.06,4287,1057,"Par4ScoringAverage",2015
128,128,"Brian Davis",86,4.06,3575,880,"Par4ScoringAverage",2015
128,128,"Graham DeLaet",65,4.06,2891,712,"Par4ScoringAverage",2015
128,128,"Derek Ernst",75,4.06,3136,772,"Par4ScoringAverage",2015
128,128,"Derek Fathauer",81,4.06,3347,824,"Par4ScoringAverage",2015
128,128,"Brice Garnett",81,4.06,3455,850,"Par4ScoringAverage",2015
128,128,"Fabian Gomez",83,4.06,3672,904,"Par4ScoringAverage",2015
128,128,"JJ Henry",94,4.06,3934,968,"Par4ScoringAverage",2015
128,128,"Mark Hubbard",79,4.06,3371,830,"Par4ScoringAverage",2015
128,128,"Justin Leonard",61,4.06,2719,670,"Par4ScoringAverage",2015
128,128,"Bill Lunde",50,4.06,2029,500,"Par4ScoringAverage",2015
128,128,"Carlos Ortiz",100,4.06,4165,1026,"Par4ScoringAverage",2015
128,128,"Alex Prugh",84,4.06,3492,860,"Par4ScoringAverage",2015
128,128,"Michael Putnam",87,4.06,3655,901,"Par4ScoringAverage",2015
128,128,"Jonathan Randolph",72,4.06,3048,750,"Par4ScoringAverage",2015
128,128,"John Senden",80,4.06,3293,811,"Par4ScoringAverage",2015
128,128,"Cameron Tringale",96,4.06,4227,1040,"Par4ScoringAverage",2015
128,128,"Jhonattan Vegas",90,4.06,3766,927,"Par4ScoringAverage",2015
128,128,"Gary Woodland",81,4.06,3270,805,"Par4ScoringAverage",2015
147,147,"Ben Crane",62,4.07,2544,625,"Par4ScoringAverage",2015
147,147,"Gonzalo Fdez Castano",81,4.07,3374,829,"Par4ScoringAverage",2015
147,147,"Lucas Glover",79,4.07,3458,850,"Par4ScoringAverage",2015
147,147,"DA Points",72,4.07,3043,747,"Par4ScoringAverage",2015
147,147,"Charl Schwartzel",67,4.07,2808,690,"Par4ScoringAverage",2015
147,147,"Nick Taylor",91,4.07,3960,973,"Par4ScoringAverage",2015
147,147,"Michael Thompson",83,4.07,3565,876,"Par4ScoringAverage",2015
147,147,"Tyrone Van Aswegen",58,4.07,2359,580,"Par4ScoringAverage",2015
147,147,"Bo Van Pelt",81,4.07,3419,841,"Par4ScoringAverage",2015
147,147,"Camilo Villegas",83,4.07,3732,917,"Par4ScoringAverage",2015
157,157,"Eric Axley",57,4.08,2434,596,"Par4ScoringAverage",2015
157,157,"Roberto Castro",54,4.08,2224,545,"Par4ScoringAverage",2015
157,157,"Jamie Donaldson",50,4.08,2087,512,"Par4ScoringAverage",2015
157,157,"Oscar Fraustro",58,4.08,2356,578,"Par4ScoringAverage",2015
157,157,"Chesson Hadley",101,4.08,4326,1061,"Par4ScoringAverage",2015
157,157,"Geoff Ogilvy",50,4.08,2168,531,"Par4ScoringAverage",2015
157,157,"Sam Saunders",83,4.08,3518,862,"Par4ScoringAverage",2015
157,157,"Scott Stallings",60,4.08,2544,624,"Par4ScoringAverage",2015
157,157,"Tim Wilkinson",73,4.08,3112,762,"Par4ScoringAverage",2015
166,166,"Ricky Barnes",82,4.09,3401,832,"Par4ScoringAverage",2015
166,166,"Retief Goosen",81,4.09,3341,816,"Par4ScoringAverage",2015
166,166,"Max Homa",78,4.09,3251,794,"Par4ScoringAverage",2015
166,166,"SJ Park",79,4.09,3381,827,"Par4ScoringAverage",2015
166,166,"Byron Smith",59,4.09,2446,598,"Par4ScoringAverage",2015
171,171,"Robert Allenby",63,4.1,2638,643,"Par4ScoringAverage",2015
171,171,"Aaron Baddeley",76,4.1,3304,806,"Par4ScoringAverage",2015
171,171,"Andres Romero",69,4.1,2889,705,"Par4ScoringAverage",2015
171,171,"Heath Slocum",57,4.1,2313,564,"Par4ScoringAverage",2015
175,175,"Angel Cabrera",53,4.11,2385,580,"Par4ScoringAverage",2015
175,175,"Ernie Els",57,4.11,2528,615,"Par4ScoringAverage",2015
175,175,"Padraig Harrington",60,4.11,2693,656,"Par4ScoringAverage",2015
175,175,"Roger Sloan",56,4.11,2304,560,"Par4ScoringAverage",2015
179,179,"Charlie Beljan",76,4.12,3190,775,"Par4ScoringAverage",2015
179,179,"Robert Garrigus",70,4.12,2902,705,"Par4ScoringAverage",2015
179,179,"Andrew Putnam",68,4.12,2804,680,"Par4ScoringAverage",2015
182,182,"Matt Every",73,4.13,3132,758,"Par4ScoringAverage",2015
182,182,"Jim Renner",68,4.13,2957,716,"Par4ScoringAverage",2015
182,182,"Andrew Svoboda",80,4.13,3472,841,"Par4ScoringAverage",2015
