"1125FinalRoundPerformance_RANKTHISWEEK_2006","1125FinalRoundPerformance_RANKLASTWEEK_2006","1125FinalRoundPerformance_PLAYERNAME_2006","1125FinalRoundPerformance_EVENTS_2006","1125FinalRoundPerformance_PctTIMESIMPROVED_2006","1125FinalRoundPerformance_OFTIMESIMPROVED_2006","stat_name","year"
92,92,"Tag Ridings",33,33.3,1,"1125FinalRoundPerformance",2006
92,92,"John Rollins",28,33.3,1,"1125FinalRoundPerformance",2006
92,92,"Scott Verplank",25,33.3,2,"1125FinalRoundPerformance",2006
92,92,"Brett Wetterich",25,33.3,1,"1125FinalRoundPerformance",2006
92,92,"Mark Wilson",24,33.3,1,"1125FinalRoundPerformance",2006
111,111,"KJ Choi",26,28.6,2,"1125FinalRoundPerformance",2006
112,112,"Rich Beem",27,25,1,"1125FinalRoundPerformance",2006
112,112,"David Branshaw",29,25,1,"1125FinalRoundPerformance",2006
112,112,"Olin Browne",30,25,1,"1125FinalRoundPerformance",2006
112,112,"Tim Clark",22,25,1,"1125FinalRoundPerformance",2006
112,112,"Robert Gamez",30,25,1,"1125FinalRoundPerformance",2006
112,112,"Scott Gutschewski",19,25,1,"1125FinalRoundPerformance",2006
112,112,"Justin Leonard",26,25,1,"1125FinalRoundPerformance",2006
112,112,"Will Ma Kenzie",29,25,1,"1125FinalRoundPerformance",2006
112,112,"Jesper Parnevik",24,25,1,"1125FinalRoundPerformance",2006
112,112,"Chris Riley",27,25,1,"1125FinalRoundPerformance",2006
112,112,"Justin Rose",28,25,2,"1125FinalRoundPerformance",2006
112,112,"Mike Weir",24,25,1,"1125FinalRoundPerformance",2006
112,112,"Dean Wilson",34,25,1,"1125FinalRoundPerformance",2006
125,125,"Shane Bertsch",34,20,1,"1125FinalRoundPerformance",2006
125,125,"Bart Bryant",26,20,1,"1125FinalRoundPerformance",2006
125,125,"Mark Calcavecchia",27,20,1,"1125FinalRoundPerformance",2006
125,125,"Chad Campbell",25,20,1,"1125FinalRoundPerformance",2006
125,125,"Marco Dawson",27,20,1,"1125FinalRoundPerformance",2006
125,125,"Padraig Harrington",15,20,1,"1125FinalRoundPerformance",2006
125,125,"Stephen Leaney",27,20,1,"1125FinalRoundPerformance",2006
125,125,"John Senden",28,20,1,"1125FinalRoundPerformance",2006
125,125,"Kevin Sutherland",29,20,1,"1125FinalRoundPerformance",2006
134,134,"Michael Allen",25,16.7,1,"1125FinalRoundPerformance",2006
134,134,"Zach Johnson",27,16.7,1,"1125FinalRoundPerformance",2006
136,136,"Steve Flesch",33,14.3,1,"1125FinalRoundPerformance",2006
137,137,"Alex Aragon",26,0,NA,"1125FinalRoundPerformance",2006
137,137,"Eric Axley",29,0,NA,"1125FinalRoundPerformance",2006
137,137,"Aaron Baddeley",25,0,NA,"1125FinalRoundPerformance",2006
137,137,"Briny Baird",25,0,NA,"1125FinalRoundPerformance",2006
137,137,"Jeff Brehaut",33,0,NA,"1125FinalRoundPerformance",2006
137,137,"Mark Brooks",36,0,NA,"1125FinalRoundPerformance",2006
137,137,"Alex Cejka",30,0,NA,"1125FinalRoundPerformance",2006
137,137,"Daniel Chopra",33,0,NA,"1125FinalRoundPerformance",2006
137,137,"Michael Connell",22,0,NA,"1125FinalRoundPerformance",2006
137,137,"Chris Couch",27,0,NA,"1125FinalRoundPerformance",2006
137,137,"Fred Couples",17,0,NA,"1125FinalRoundPerformance",2006
137,137,"Kris Cox",28,0,NA,"1125FinalRoundPerformance",2006
137,137,"John Daly",21,0,NA,"1125FinalRoundPerformance",2006
137,137,"Brian Davis",28,0,NA,"1125FinalRoundPerformance",2006
137,137,"James Driscoll",29,0,NA,"1125FinalRoundPerformance",2006
137,137,"Joe Durant",28,0,NA,"1125FinalRoundPerformance",2006
137,137,"Todd Fischer",35,0,NA,"1125FinalRoundPerformance",2006
137,137,"Retief Goosen",18,0,NA,"1125FinalRoundPerformance",2006
137,137,"Mathias Gronberg",30,0,NA,"1125FinalRoundPerformance",2006
137,137,"JP Hayes",19,0,NA,"1125FinalRoundPerformance",2006
137,137,"Tim Herron",27,0,NA,"1125FinalRoundPerformance",2006
137,137,"JB Holmes",26,0,NA,"1125FinalRoundPerformance",2006
137,137,"Charles Howell III",30,0,NA,"1125FinalRoundPerformance",2006
137,137,"John Huston",27,0,NA,"1125FinalRoundPerformance",2006
137,137,"Brandt Jobe",28,0,NA,"1125FinalRoundPerformance",2006
137,137,"Steve Jones",27,0,NA,"1125FinalRoundPerformance",2006
137,137,"Greg Kraft",26,0,NA,"1125FinalRoundPerformance",2006
137,137,"Ian Leggatt",29,0,NA,"1125FinalRoundPerformance",2006
137,137,"Thomas Levet",18,0,NA,"1125FinalRoundPerformance",2006
137,137,"JL Lewis",17,0,NA,"1125FinalRoundPerformance",2006
137,137,"Peter Lonard",22,0,NA,"1125FinalRoundPerformance",2006
137,137,"Steve Lowery",31,0,NA,"1125FinalRoundPerformance",2006
137,137,"Jeff Maggert",26,0,NA,"1125FinalRoundPerformance",2006
137,137,"Bob May",21,0,NA,"1125FinalRoundPerformance",2006
137,137,"Jon Mills",27,0,NA,"1125FinalRoundPerformance",2006
137,137,"Larry Mize",18,0,NA,"1125FinalRoundPerformance",2006
137,137,"DA Points",28,0,NA,"1125FinalRoundPerformance",2006
137,137,"Jason Schultz",28,0,NA,"1125FinalRoundPerformance",2006
137,137,"Patrick Sheehan",34,0,NA,"1125FinalRoundPerformance",2006
137,137,"Wes Short Jr",33,0,NA,"1125FinalRoundPerformance",2006
137,137,"Chris Smith",21,0,NA,"1125FinalRoundPerformance",2006
137,137,"Jerry Smith",29,0,NA,"1125FinalRoundPerformance",2006
137,137,"Kirk Triplett",18,0,NA,"1125FinalRoundPerformance",2006
137,137,"Bob Tway",25,0,NA,"1125FinalRoundPerformance",2006
137,137,"Vance Veazey",20,0,NA,"1125FinalRoundPerformance",2006
137,137,"Duffy Waldorf",28,0,NA,"1125FinalRoundPerformance",2006
