"Par5Performance_RANKTHISWEEK_2010","Par5Performance_RANKLASTWEEK_2010","Par5Performance_PLAYERNAME_2010","Par5Performance_ROUNDS_2010","Par5Performance_STATUS_2010","Par5Performance_PAR5AVG_2010","Par5Performance_TOTALPAR_2010","stat_name","year"
131,NA,"Paul Goydos",78,-64,4.75,1265,"Par5Performance",2010
131,NA,"Billy Mayfair",78,-64,4.74,1235,"Par5Performance",2010
136,NA,"Luke Donald",71,-63,4.71,1075,"Par5Performance",2010
136,NA,"Robert Garrigus",71,-63,4.71,1080,"Par5Performance",2010
136,NA,"Garth Mulroy",53,-63,4.64,870,"Par5Performance",2010
139,NA,"Paul Casey",64,-62,4.64,850,"Par5Performance",2010
139,NA,"Jeff Maggert",76,-62,4.74,1175,"Par5Performance",2010
139,NA,"Chris Riley",73,-62,4.71,1065,"Par5Performance",2010
139,NA,"Cameron Tringale",55,-62,4.65,895,"Par5Performance",2010
139,NA,"Charles Warren",64,-62,4.69,1000,"Par5Performance",2010
139,NA,"YE Yang",72,-62,4.71,1070,"Par5Performance",2010
145,NA,"Padraig Harrington",57,-61,4.65,875,"Par5Performance",2010
145,NA,"Camilo Villegas",78,-61,4.72,1100,"Par5Performance",2010
147,NA,"Freddie Jacobson",83,-60,4.76,1275,"Par5Performance",2010
147,NA,"Andres Romero",73,-60,4.74,1160,"Par5Performance",2010
147,NA,"Scott Verplank",74,-60,4.73,1100,"Par5Performance",2010
147,NA,"Jay Williamson",76,-60,4.74,1170,"Par5Performance",2010
151,NA,"Stephen Ames",75,-59,4.74,1150,"Par5Performance",2010
152,NA,"Sergio Garcia",58,-58,4.66,845,"Par5Performance",2010
152,NA,"Rocco Mediate",71,-58,4.74,1120,"Par5Performance",2010
152,NA,"Steve Wheatcroft",74,-58,4.76,1185,"Par5Performance",2010
155,NA,"Jarrod Lyle",54,-57,4.66,830,"Par5Performance",2010
155,NA,"Kenny Perry",69,-57,4.74,1080,"Par5Performance",2010
155,NA,"Omar Uresti",74,-57,4.76,1195,"Par5Performance",2010
155,NA,"Brett Wetterich",54,-57,4.65,820,"Par5Performance",2010
159,NA,"John Daly",63,-55,4.7,925,"Par5Performance",2010
160,NA,"Nathan Green",86,-54,4.8,1330,"Par5Performance",2010
160,NA,"Brian Stuard",81,-54,4.78,1245,"Par5Performance",2010
162,NA,"Greg Owen",69,-53,4.77,1130,"Par5Performance",2010
163,NA,"Brenden Pappas",66,-52,4.76,1075,"Par5Performance",2010
164,NA,"David Lutterus",69,-51,4.77,1120,"Par5Performance",2010
164,NA,"Roger Tambellini",77,-51,4.79,1235,"Par5Performance",2010
166,NA,"Trevor Immelman",55,-49,4.71,840,"Par5Performance",2010
167,NA,"Michael Sim",64,-48,4.76,980,"Par5Performance",2010
168,NA,"Mark Calcavecchia",50,-47,4.71,815,"Par5Performance",2010
168,NA,"Skip Kendall",58,-47,4.74,920,"Par5Performance",2010
168,NA,"Mike Weir",59,-47,4.75,925,"Par5Performance",2010
171,NA,"Rich Barcelo",70,-46,4.79,1090,"Par5Performance",2010
171,NA,"Cameron Beckman",68,-46,4.77,1020,"Par5Performance",2010
171,NA,"Shaun Micheel",70,-46,4.79,1090,"Par5Performance",2010
174,NA,"Dean Wilson",54,-45,4.72,800,"Par5Performance",2010
174,NA,"Chris Wilson",65,-45,4.79,1065,"Par5Performance",2010
176,NA,"Steve Lowery",67,-44,4.79,1065,"Par5Performance",2010
177,NA,"David Duval",71,-41,4.83,1185,"Par5Performance",2010
177,NA,"Jeev Milkha Singh",59,-41,4.75,820,"Par5Performance",2010
179,NA,"Brad Faxon",58,-40,4.79,945,"Par5Performance",2010
180,NA,"Mathias Gronberg",61,-38,4.8,935,"Par5Performance",2010
181,NA,"Ian Poulter",55,-36,4.76,740,"Par5Performance",2010
182,NA,"Brent Delahoussaye",57,-35,4.8,895,"Par5Performance",2010
182,NA,"Cliff Kresge",50,-35,4.77,770,"Par5Performance",2010
182,NA,"Rory McIlroy",54,-35,4.78,810,"Par5Performance",2010
185,NA,"Jeff Gove",57,-34,4.82,920,"Par5Performance",2010
186,NA,"Andrew McLardy",52,-32,4.81,835,"Par5Performance",2010
186,NA,"Vance Veazey",58,-32,4.83,925,"Par5Performance",2010
188,NA,"Justin Bolli",55,-31,4.83,890,"Par5Performance",2010
189,NA,"Greg Kraft",52,-29,4.83,840,"Par5Performance",2010
189,NA,"Jerod Turner",54,-29,4.82,825,"Par5Performance",2010
191,NA,"Kevin Johnson",62,-26,4.87,1005,"Par5Performance",2010
192,NA,"Craig Bowden",56,-22,4.88,895,"Par5Performance",2010
