"TenthTeeLatePar4ScoringAverage_RANKTHISWEEK_2008","TenthTeeLatePar4ScoringAverage_RANKLASTWEEK_2008","TenthTeeLatePar4ScoringAverage_PLAYERNAME_2008","TenthTeeLatePar4ScoringAverage_ROUNDS_2008","TenthTeeLatePar4ScoringAverage_AVG_2008","TenthTeeLatePar4ScoringAverage_TOTALSTROKES_2008","TenthTeeLatePar4ScoringAverage_TOTALHOLES_2008","stat_name","year"
87,87,"Cameron Beckman",87,4.06,987,243,"TenthTeeLatePar4ScoringAverage",2008
87,87,"Brad Elder",67,4.06,536,132,"TenthTeeLatePar4ScoringAverage",2008
87,87,"Bob Estes",90,4.06,759,187,"TenthTeeLatePar4ScoringAverage",2008
87,87,"Lucas Glover",91,4.06,646,159,"TenthTeeLatePar4ScoringAverage",2008
87,87,"Charles Howell III",101,4.06,902,222,"TenthTeeLatePar4ScoringAverage",2008
87,87,"Dustin Johnson",92,4.06,957,236,"TenthTeeLatePar4ScoringAverage",2008
87,87,"Hunter Mahan",87,4.06,625,154,"TenthTeeLatePar4ScoringAverage",2008
87,87,"Jeff Quinney",87,4.06,995,245,"TenthTeeLatePar4ScoringAverage",2008
98,98,"Jonathan Byrd",88,4.07,870,214,"TenthTeeLatePar4ScoringAverage",2008
98,98,"Ken Duke",116,4.07,896,220,"TenthTeeLatePar4ScoringAverage",2008
98,98,"Stephen Leaney",53,4.07,395,97,"TenthTeeLatePar4ScoringAverage",2008
98,98,"Troy Matteson",94,4.07,533,131,"TenthTeeLatePar4ScoringAverage",2008
98,98,"Jon Mills",95,4.07,1095,269,"TenthTeeLatePar4ScoringAverage",2008
98,98,"Kevin Na",97,4.07,866,213,"TenthTeeLatePar4ScoringAverage",2008
98,98,"Tom Scherrer",56,4.07,391,96,"TenthTeeLatePar4ScoringAverage",2008
98,98,"Tim Wilkinson",95,4.07,741,182,"TenthTeeLatePar4ScoringAverage",2008
106,106,"Chad Campbell",94,4.08,795,195,"TenthTeeLatePar4ScoringAverage",2008
106,106,"Ben Curtis",80,4.08,506,124,"TenthTeeLatePar4ScoringAverage",2008
106,106,"Chris DiMarco",87,4.08,979,240,"TenthTeeLatePar4ScoringAverage",2008
106,106,"Joe Durant",92,4.08,787,193,"TenthTeeLatePar4ScoringAverage",2008
106,106,"Carlos Franco",73,4.08,820,201,"TenthTeeLatePar4ScoringAverage",2008
106,106,"Jeff Gove",50,4.08,432,106,"TenthTeeLatePar4ScoringAverage",2008
106,106,"Brandt Jobe",52,4.08,498,122,"TenthTeeLatePar4ScoringAverage",2008
106,106,"Greg Kraft",63,4.08,783,192,"TenthTeeLatePar4ScoringAverage",2008
106,106,"Tom Lehman",51,4.08,310,76,"TenthTeeLatePar4ScoringAverage",2008
106,106,"Michael Letzig",88,4.08,1031,253,"TenthTeeLatePar4ScoringAverage",2008
106,106,"Davis Love III",78,4.08,653,160,"TenthTeeLatePar4ScoringAverage",2008
106,106,"Rod Pampling",83,4.08,596,146,"TenthTeeLatePar4ScoringAverage",2008
106,106,"Tim Petrovic",97,4.08,747,183,"TenthTeeLatePar4ScoringAverage",2008
106,106,"Carl Pettersson",110,4.08,776,190,"TenthTeeLatePar4ScoringAverage",2008
106,106,"Bo Van Pelt",101,4.08,959,235,"TenthTeeLatePar4ScoringAverage",2008
106,106,"Johnson Wagner",83,4.08,739,181,"TenthTeeLatePar4ScoringAverage",2008
106,106,"Mark Wilson",107,4.08,580,142,"TenthTeeLatePar4ScoringAverage",2008
123,123,"Rich Beem",90,4.09,826,202,"TenthTeeLatePar4ScoringAverage",2008
123,123,"Paul Claxton",63,4.09,704,172,"TenthTeeLatePar4ScoringAverage",2008
123,123,"Dudley Hart",74,4.09,576,141,"TenthTeeLatePar4ScoringAverage",2008
123,123,"JJ Henry",108,4.09,871,213,"TenthTeeLatePar4ScoringAverage",2008
123,123,"Tom Pernice Jr",104,4.09,764,187,"TenthTeeLatePar4ScoringAverage",2008
123,123,"Charles Warren",79,4.09,659,161,"TenthTeeLatePar4ScoringAverage",2008
123,123,"YE Yang",89,4.09,658,161,"TenthTeeLatePar4ScoringAverage",2008
130,130,"Michael Allen",91,4.1,742,181,"TenthTeeLatePar4ScoringAverage",2008
130,130,"Mark Calcavecchia",67,4.1,669,163,"TenthTeeLatePar4ScoringAverage",2008
130,130,"Marco Dawson",64,4.1,582,142,"TenthTeeLatePar4ScoringAverage",2008
130,130,"Steve Flesch",95,4.1,890,217,"TenthTeeLatePar4ScoringAverage",2008
130,130,"Cliff Kresge",84,4.1,829,202,"TenthTeeLatePar4ScoringAverage",2008
130,130,"Sean OHair",81,4.1,669,163,"TenthTeeLatePar4ScoringAverage",2008
130,130,"Jesper Parnevik",88,4.1,713,174,"TenthTeeLatePar4ScoringAverage",2008
130,130,"Scott Sterling",89,4.1,747,182,"TenthTeeLatePar4ScoringAverage",2008
138,138,"Tommy Armour III",77,4.11,629,153,"TenthTeeLatePar4ScoringAverage",2008
138,138,"Jason Day",81,4.11,780,190,"TenthTeeLatePar4ScoringAverage",2008
138,138,"Harrison Frazar",73,4.11,883,215,"TenthTeeLatePar4ScoringAverage",2008
138,138,"Zach Johnson",85,4.11,399,97,"TenthTeeLatePar4ScoringAverage",2008
138,138,"Will Ma Kenzie",62,4.11,583,142,"TenthTeeLatePar4ScoringAverage",2008
138,138,"Jim McGovern",75,4.11,938,228,"TenthTeeLatePar4ScoringAverage",2008
138,138,"Ryan Moore",72,4.11,646,157,"TenthTeeLatePar4ScoringAverage",2008
138,138,"Brenden Pappas",66,4.11,641,156,"TenthTeeLatePar4ScoringAverage",2008
138,138,"Corey Pavin",69,4.11,757,184,"TenthTeeLatePar4ScoringAverage",2008
138,138,"Scott Verplank",82,4.11,407,99,"TenthTeeLatePar4ScoringAverage",2008
148,148,"Ryan Armour",87,4.12,643,156,"TenthTeeLatePar4ScoringAverage",2008
148,148,"Chad Collins",72,4.12,823,200,"TenthTeeLatePar4ScoringAverage",2008
148,148,"Bill Haas",99,4.12,581,141,"TenthTeeLatePar4ScoringAverage",2008
148,148,"Ian Poulter",51,4.12,317,77,"TenthTeeLatePar4ScoringAverage",2008
148,148,"Chris Riley",51,4.12,531,129,"TenthTeeLatePar4ScoringAverage",2008
148,148,"Kyle Thompson",70,4.12,696,169,"TenthTeeLatePar4ScoringAverage",2008
148,148,"Marc Turnesa",87,4.12,1166,283,"TenthTeeLatePar4ScoringAverage",2008
155,155,"Angel Cabrera",55,4.13,396,96,"TenthTeeLatePar4ScoringAverage",2008
155,155,"Alejandro Canizares",52,4.13,500,121,"TenthTeeLatePar4ScoringAverage",2008
155,155,"Alex Cejka",75,4.13,256,62,"TenthTeeLatePar4ScoringAverage",2008
155,155,"David Lutterus",59,4.13,607,147,"TenthTeeLatePar4ScoringAverage",2008
155,155,"George McNeill",97,4.13,887,215,"TenthTeeLatePar4ScoringAverage",2008
155,155,"Chris Stroud",81,4.13,937,227,"TenthTeeLatePar4ScoringAverage",2008
161,161,"Ryuji Imada",80,4.14,551,133,"TenthTeeLatePar4ScoringAverage",2008
161,161,"Martin Laird",98,4.14,1163,281,"TenthTeeLatePar4ScoringAverage",2008
161,161,"Travis Perkins",53,4.14,696,168,"TenthTeeLatePar4ScoringAverage",2008
161,161,"Brett Quigley",80,4.14,845,204,"TenthTeeLatePar4ScoringAverage",2008
161,161,"Ron Whittaker",54,4.14,787,190,"TenthTeeLatePar4ScoringAverage",2008
166,166,"Tommy Gainey",60,4.15,457,110,"TenthTeeLatePar4ScoringAverage",2008
166,166,"Robert Gamez",79,4.15,829,200,"TenthTeeLatePar4ScoringAverage",2008
166,166,"Trevor Immelman",70,4.15,419,101,"TenthTeeLatePar4ScoringAverage",2008
166,166,"Rocco Mediate",87,4.15,718,173,"TenthTeeLatePar4ScoringAverage",2008
166,166,"Bob Tway",70,4.15,539,130,"TenthTeeLatePar4ScoringAverage",2008
171,171,"David Duval",51,4.16,254,61,"TenthTeeLatePar4ScoringAverage",2008
171,171,"Cody Freeman",66,4.16,758,182,"TenthTeeLatePar4ScoringAverage",2008
171,171,"Todd Hamilton",92,4.16,803,193,"TenthTeeLatePar4ScoringAverage",2008
171,171,"Tag Ridings",88,4.16,624,150,"TenthTeeLatePar4ScoringAverage",2008
171,171,"John Rollins",94,4.16,711,171,"TenthTeeLatePar4ScoringAverage",2008
171,171,"Heath Slocum",104,4.16,628,151,"TenthTeeLatePar4ScoringAverage",2008
171,171,"Kevin Sutherland",98,4.16,491,118,"TenthTeeLatePar4ScoringAverage",2008
171,171,"Bubba Watson",97,4.16,404,97,"TenthTeeLatePar4ScoringAverage",2008
179,179,"Billy Andrade",71,4.17,450,108,"TenthTeeLatePar4ScoringAverage",2008
179,179,"Retief Goosen",59,4.17,500,120,"TenthTeeLatePar4ScoringAverage",2008
179,179,"JP Hayes",67,4.17,759,182,"TenthTeeLatePar4ScoringAverage",2008
179,179,"Ted Purdy",68,4.17,638,153,"TenthTeeLatePar4ScoringAverage",2008
183,183,"Daniel Chopra",84,4.18,510,122,"TenthTeeLatePar4ScoringAverage",2008
183,183,"Phil Mickelson",80,4.18,138,33,"TenthTeeLatePar4ScoringAverage",2008
186,186,"Brad Adamonis",87,4.19,800,191,"TenthTeeLatePar4ScoringAverage",2008
186,186,"Jason Allred",63,4.19,565,135,"TenthTeeLatePar4ScoringAverage",2008
186,186,"Bart Bryant",81,4.19,632,151,"TenthTeeLatePar4ScoringAverage",2008
186,186,"Paul Casey",55,4.19,268,64,"TenthTeeLatePar4ScoringAverage",2008
186,186,"Freddie Jacobson",78,4.19,678,162,"TenthTeeLatePar4ScoringAverage",2008
186,186,"Omar Uresti",74,4.19,766,183,"TenthTeeLatePar4ScoringAverage",2008
192,192,"Justin Bolli",87,4.21,943,224,"TenthTeeLatePar4ScoringAverage",2008
192,192,"Brett Rumford",72,4.21,880,209,"TenthTeeLatePar4ScoringAverage",2008
194,194,"James Driscoll",85,4.22,815,193,"TenthTeeLatePar4ScoringAverage",2008
195,195,"Steve Allan",58,4.24,437,103,"TenthTeeLatePar4ScoringAverage",2008
195,195,"Bob Sowards",61,4.24,594,140,"TenthTeeLatePar4ScoringAverage",2008
197,197,"Adam Scott",51,4.41,97,22,"TenthTeeLatePar4ScoringAverage",2008
