"Total3Putts510_RANKTHISWEEK_2014","Total3Putts510_RANKLASTWEEK_2014","Total3Putts510_PLAYERNAME_2014","Total3Putts510_ROUNDS_2014","Total3Putts510_TOTAL3PUTTS510_2014","Total3Putts510_TOTAL3PUTTS_2014","stat_name","year"
21,21,"Charley Hoffman",93,2,33,"Total3Putts510",2014
21,21,"Billy Hurley III",86,2,33,"Total3Putts510",2014
21,21,"Trevor Immelman",84,2,37,"Total3Putts510",2014
21,21,"Davis Love III",74,2,41,"Total3Putts510",2014
21,21,"Jamie Lovemark",64,2,29,"Total3Putts510",2014
21,21,"George McNeill",79,2,39,"Total3Putts510",2014
21,21,"Troy Merritt",62,2,24,"Total3Putts510",2014
21,21,"Ryan Moore",86,2,30,"Total3Putts510",2014
21,21,"Kevin Na",94,2,34,"Total3Putts510",2014
21,21,"Andres Romero",81,2,46,"Total3Putts510",2014
21,21,"Jordan Spieth",102,2,36,"Total3Putts510",2014
21,21,"Kevin Stadler",90,2,28,"Total3Putts510",2014
21,21,"Brendan Steele",89,2,41,"Total3Putts510",2014
21,21,"Andrew Svoboda",77,2,32,"Total3Putts510",2014
21,21,"Jhonattan Vegas",77,2,45,"Total3Putts510",2014
21,21,"Camilo Villegas",95,2,46,"Total3Putts510",2014
21,21,"Charlie Wi",72,2,32,"Total3Putts510",2014
52,52,"Robert Allenby",83,1,57,"Total3Putts510",2014
52,52,"Aaron Baddeley",74,1,24,"Total3Putts510",2014
52,52,"Ricky Barnes",92,1,39,"Total3Putts510",2014
52,52,"Charlie Beljan",76,1,36,"Total3Putts510",2014
52,52,"Jonas Blixt",64,1,15,"Total3Putts510",2014
52,52,"Roberto Castro",76,1,24,"Total3Putts510",2014
52,52,"Stewart Cink",91,1,46,"Total3Putts510",2014
52,52,"Tim Clark",75,1,29,"Total3Putts510",2014
52,52,"Ben Crane",81,1,30,"Total3Putts510",2014
52,52,"Brian Davis",93,1,38,"Total3Putts510",2014
52,52,"Brendon de Jonge",109,1,33,"Total3Putts510",2014
52,52,"Luke Donald",57,1,19,"Total3Putts510",2014
52,52,"Jason Dufner",57,1,27,"Total3Putts510",2014
52,52,"Ken Duke",80,1,46,"Total3Putts510",2014
52,52,"Ernie Els",85,1,32,"Total3Putts510",2014
52,52,"Harris English",95,1,38,"Total3Putts510",2014
52,52,"Brian Harman",111,1,36,"Total3Putts510",2014
52,52,"David Hearn",97,1,30,"Total3Putts510",2014
52,52,"Russell Henley",92,1,30,"Total3Putts510",2014
52,52,"Justin Hicks",103,1,55,"Total3Putts510",2014
52,52,"Morgan Hoffmann",103,1,44,"Total3Putts510",2014
52,52,"Billy Horschel",92,1,39,"Total3Putts510",2014
52,52,"Charles Howell III",106,1,47,"Total3Putts510",2014
52,52,"John Huh",87,1,36,"Total3Putts510",2014
52,52,"Freddie Jacobson",91,1,24,"Total3Putts510",2014
52,52,"Matt Jones",83,1,22,"Total3Putts510",2014
52,52,"Jerry Kelly",80,1,27,"Total3Putts510",2014
52,52,"Russell Knox",92,1,40,"Total3Putts510",2014
52,52,"Brooks Koepka",56,1,23,"Total3Putts510",2014
52,52,"Scott Langley",95,1,30,"Total3Putts510",2014
52,52,"DH Lee",54,1,24,"Total3Putts510",2014
52,52,"Marc Leishman",81,1,30,"Total3Putts510",2014
52,52,"Jeff Maggert",54,1,29,"Total3Putts510",2014
52,52,"William McGirt",96,1,27,"Total3Putts510",2014
52,52,"Bryce Molder",77,1,20,"Total3Putts510",2014
52,52,"Sean OHair",77,1,30,"Total3Putts510",2014
52,52,"Jeff Overton",80,1,41,"Total3Putts510",2014
52,52,"Ryan Palmer",85,1,34,"Total3Putts510",2014
52,52,"John Peterson",62,1,33,"Total3Putts510",2014
52,52,"Ian Poulter",57,1,27,"Total3Putts510",2014
52,52,"John Rollins",84,1,31,"Total3Putts510",2014
52,52,"Justin Rose",70,1,20,"Total3Putts510",2014
52,52,"Vijay Singh",83,1,48,"Total3Putts510",2014
52,52,"Heath Slocum",71,1,43,"Total3Putts510",2014
52,52,"Brandt Snedeker",89,1,29,"Total3Putts510",2014
52,52,"Scott Stallings",77,1,39,"Total3Putts510",2014
52,52,"Robert Streb",75,1,35,"Total3Putts510",2014
52,52,"Kevin Streelman",79,1,40,"Total3Putts510",2014
52,52,"Josh Teater",90,1,35,"Total3Putts510",2014
52,52,"Brendon Todd",108,1,32,"Total3Putts510",2014
52,52,"Cameron Tringale",111,1,45,"Total3Putts510",2014
52,52,"Tyrone Van Aswegen",79,1,31,"Total3Putts510",2014
52,52,"Jimmy Walker",98,1,26,"Total3Putts510",2014
52,52,"Nick Watney",80,1,35,"Total3Putts510",2014
52,52,"Lee Westwood",57,1,23,"Total3Putts510",2014
52,52,"Tim Wilkinson",86,1,28,"Total3Putts510",2014
52,52,"Mark Wilson",69,1,33,"Total3Putts510",2014
