"Approaches175200yardsRghRTP_RANKTHISWEEK_2013","Approaches175200yardsRghRTP_RANKLASTWEEK_2013","Approaches175200yardsRghRTP_PLAYERNAME_2013","Approaches175200yardsRghRTP_ROUNDS_2013","Approaches175200yardsRghRTP_AVGRTP_2013","stat_name","year"
1,1,"Morgan Hoffmann",64,-0.032,"Approaches175200yardsRghRTP",2013
2,2,"Luke List",65,-0.029,"Approaches175200yardsRghRTP",2013
3,3,"Robert Garrigus",69,0,"Approaches175200yardsRghRTP",2013
3,3,"Troy Matteson",68,0,"Approaches175200yardsRghRTP",2013
3,3,"Scott Piercy",78,0,"Approaches175200yardsRghRTP",2013
3,3,"Justin Rose",62,0,"Approaches175200yardsRghRTP",2013
7,7,"Jimmy Walker",84,0.02,"Approaches175200yardsRghRTP",2013
8,8,"Sergio Garcia",65,0.031,"Approaches175200yardsRghRTP",2013
9,9,"Jim Herman",59,0.043,"Approaches175200yardsRghRTP",2013
9,9,"Eric Meierdierks",48,0.043,"Approaches175200yardsRghRTP",2013
11,11,"Phil Mickelson",78,0.05,"Approaches175200yardsRghRTP",2013
12,12,"Michael Bradley",56,0.054,"Approaches175200yardsRghRTP",2013
12,12,"Billy Horschel",96,0.054,"Approaches175200yardsRghRTP",2013
14,14,"Charles Howell III",87,0.056,"Approaches175200yardsRghRTP",2013
14,14,"DJ Trahan",48,0.056,"Approaches175200yardsRghRTP",2013
16,16,"Ernie Els",63,0.077,"Approaches175200yardsRghRTP",2013
17,17,"Kevin Chappell",80,0.085,"Approaches175200yardsRghRTP",2013
18,18,"Jordan Spieth",82,0.087,"Approaches175200yardsRghRTP",2013
19,19,"Graeme McDowell",53,0.095,"Approaches175200yardsRghRTP",2013
20,20,"Jason Kokrak",78,0.104,"Approaches175200yardsRghRTP",2013
21,21,"George McNeill",68,0.108,"Approaches175200yardsRghRTP",2013
21,21,"Adam Scott",61,0.108,"Approaches175200yardsRghRTP",2013
23,23,"Bryce Molder",82,0.114,"Approaches175200yardsRghRTP",2013
24,24,"Steve Stricker",51,0.118,"Approaches175200yardsRghRTP",2013
25,25,"Webb Simpson",92,0.119,"Approaches175200yardsRghRTP",2013
26,26,"Charley Hoffman",84,0.125,"Approaches175200yardsRghRTP",2013
26,26,"Brendan Steele",86,0.125,"Approaches175200yardsRghRTP",2013
26,26,"Mark Wilson",56,0.125,"Approaches175200yardsRghRTP",2013
29,29,"Cameron Percy",68,0.129,"Approaches175200yardsRghRTP",2013
30,30,"Brandt Snedeker",79,0.132,"Approaches175200yardsRghRTP",2013
31,31,"Luke Donald",60,0.138,"Approaches175200yardsRghRTP",2013
31,31,"Scott Stallings",79,0.138,"Approaches175200yardsRghRTP",2013
33,33,"John Huh",88,0.139,"Approaches175200yardsRghRTP",2013
