"3PuttAvoidanceRound4_RANKTHISWEEK_2014","3PuttAvoidanceRound4_RANKLASTWEEK_2014","3PuttAvoidanceRound4_PLAYERNAME_2014","3PuttAvoidanceRound4__2014","3PuttAvoidanceRound4_Pct_2014","3PuttAvoidanceRound4_TOTAL3PUTTS_2014","3PuttAvoidanceRound4_TOTALHOLES_2014","stat_name","year"
24,24,"Brad Fritsch",NA,1.59,2,126,"3PuttAvoidanceRound4",2014
24,24,"Martin Kaymer",NA,1.59,4,252,"3PuttAvoidanceRound4",2014
26,26,"Jason Day",NA,1.67,3,180,"3PuttAvoidanceRound4",2014
26,26,"Troy Merritt",NA,1.67,3,180,"3PuttAvoidanceRound4",2014
28,28,"Ken Duke",NA,1.71,4,234,"3PuttAvoidanceRound4",2014
28,28,"John Huh",NA,1.71,4,234,"3PuttAvoidanceRound4",2014
30,30,"John Senden",NA,1.77,7,396,"3PuttAvoidanceRound4",2014
31,31,"Aaron Baddeley",NA,1.85,4,216,"3PuttAvoidanceRound4",2014
31,31,"Chad Collins",NA,1.85,3,162,"3PuttAvoidanceRound4",2014
31,31,"Martin Laird",NA,1.85,4,216,"3PuttAvoidanceRound4",2014
31,31,"DH Lee",NA,1.85,2,108,"3PuttAvoidanceRound4",2014
31,31,"Ted Potter Jr",NA,1.85,3,162,"3PuttAvoidanceRound4",2014
31,31,"Jim Renner",NA,1.85,2,108,"3PuttAvoidanceRound4",2014
37,37,"Jerry Kelly",NA,1.96,6,306,"3PuttAvoidanceRound4",2014
37,37,"Carl Pettersson",NA,1.96,6,306,"3PuttAvoidanceRound4",2014
37,37,"Bubba Watson",NA,1.96,6,306,"3PuttAvoidanceRound4",2014
40,40,"Will Ma Kenzie",NA,1.98,5,252,"3PuttAvoidanceRound4",2014
40,40,"Tyrone Van Aswegen",NA,1.98,5,252,"3PuttAvoidanceRound4",2014
42,42,"Charlie Beljan",NA,2.02,4,198,"3PuttAvoidanceRound4",2014
42,42,"Lee Westwood",NA,2.02,4,198,"3PuttAvoidanceRound4",2014
42,42,"Gary Woodland",NA,2.02,8,396,"3PuttAvoidanceRound4",2014
45,45,"Keegan Bradley",NA,2.05,7,342,"3PuttAvoidanceRound4",2014
46,46,"KJ Choi",NA,2.08,6,288,"3PuttAvoidanceRound4",2014
46,46,"Ben Crane",NA,2.08,6,288,"3PuttAvoidanceRound4",2014
48,48,"Charley Hoffman",NA,2.12,8,378,"3PuttAvoidanceRound4",2014
49,49,"Ben Curtis",NA,2.14,5,234,"3PuttAvoidanceRound4",2014
49,49,"Bryce Molder",NA,2.14,5,234,"3PuttAvoidanceRound4",2014
49,49,"Henrik Stenson",NA,2.14,5,234,"3PuttAvoidanceRound4",2014
52,52,"Scott Langley",NA,2.16,7,324,"3PuttAvoidanceRound4",2014
53,53,"Brian Harman",NA,2.17,9,414,"3PuttAvoidanceRound4",2014
53,53,"Zach Johnson",NA,2.17,9,414,"3PuttAvoidanceRound4",2014
55,55,"Justin Leonard",NA,2.22,6,270,"3PuttAvoidanceRound4",2014
55,55,"Jeff Overton",NA,2.22,6,270,"3PuttAvoidanceRound4",2014
55,55,"Kevin Stadler",NA,2.22,8,360,"3PuttAvoidanceRound4",2014
55,55,"Charlie Wi",NA,2.22,4,180,"3PuttAvoidanceRound4",2014
59,59,"Daniel Summerhays",NA,2.27,9,396,"3PuttAvoidanceRound4",2014
60,60,"Stuart Appleby",NA,2.29,7,306,"3PuttAvoidanceRound4",2014
60,60,"Adam Scott",NA,2.29,7,306,"3PuttAvoidanceRound4",2014
62,62,"Chesson Hadley",NA,2.31,5,216,"3PuttAvoidanceRound4",2014
62,62,"Cameron Tringale",NA,2.31,10,432,"3PuttAvoidanceRound4",2014
64,64,"Harris English",NA,2.34,8,342,"3PuttAvoidanceRound4",2014
65,65,"Davis Love III",NA,2.38,6,252,"3PuttAvoidanceRound4",2014
65,65,"Charl Schwartzel",NA,2.38,6,252,"3PuttAvoidanceRound4",2014
65,65,"Andrew Svoboda",NA,2.38,6,252,"3PuttAvoidanceRound4",2014
65,65,"Mark Wilson",NA,2.38,3,126,"3PuttAvoidanceRound4",2014
69,69,"Brendon de Jonge",NA,2.42,10,414,"3PuttAvoidanceRound4",2014
70,70,"Bo Van Pelt",NA,2.43,7,288,"3PuttAvoidanceRound4",2014
71,71,"Brendon Todd",NA,2.44,11,450,"3PuttAvoidanceRound4",2014
72,72,"Scott Brown",NA,2.47,8,324,"3PuttAvoidanceRound4",2014
72,72,"William McGirt",NA,2.47,8,324,"3PuttAvoidanceRound4",2014
72,72,"Louis Oosthuizen",NA,2.47,4,162,"3PuttAvoidanceRound4",2014
72,72,"Chris Stroud",NA,2.47,8,324,"3PuttAvoidanceRound4",2014
76,76,"James Driscoll",NA,2.53,5,198,"3PuttAvoidanceRound4",2014
76,76,"David Toms",NA,2.53,5,198,"3PuttAvoidanceRound4",2014
78,78,"Sangmoon Bae",NA,2.56,6,234,"3PuttAvoidanceRound4",2014
78,78,"Jonathan Byrd",NA,2.56,6,234,"3PuttAvoidanceRound4",2014
78,78,"Jason Kokrak",NA,2.56,6,234,"3PuttAvoidanceRound4",2014
78,78,"Ben Martin",NA,2.56,6,234,"3PuttAvoidanceRound4",2014
82,82,"Jhonattan Vegas",NA,2.59,7,270,"3PuttAvoidanceRound4",2014
83,83,"Rickie Fowler",NA,2.61,8,306,"3PuttAvoidanceRound4",2014
84,84,"Chris Kirk",NA,2.67,12,450,"3PuttAvoidanceRound4",2014
85,85,"Jonas Blixt",NA,2.78,5,180,"3PuttAvoidanceRound4",2014
85,85,"Angel Cabrera",NA,2.78,6,216,"3PuttAvoidanceRound4",2014
85,85,"Brian Gay",NA,2.78,7,252,"3PuttAvoidanceRound4",2014
85,85,"David Hearn",NA,2.78,10,360,"3PuttAvoidanceRound4",2014
85,85,"Billy Hurley III",NA,2.78,8,288,"3PuttAvoidanceRound4",2014
85,85,"Jeff Maggert",NA,2.78,3,108,"3PuttAvoidanceRound4",2014
85,85,"Rory McIlroy",NA,2.78,8,288,"3PuttAvoidanceRound4",2014
85,85,"Wes Roach",NA,2.78,5,180,"3PuttAvoidanceRound4",2014
85,85,"Webb Simpson",NA,2.78,9,324,"3PuttAvoidanceRound4",2014
85,85,"Camilo Villegas",NA,2.78,9,324,"3PuttAvoidanceRound4",2014
85,85,"Will Wilcox",NA,2.78,4,144,"3PuttAvoidanceRound4",2014
96,96,"Jordan Spieth",NA,2.9,12,414,"3PuttAvoidanceRound4",2014
97,97,"Kevin Chappell",NA,2.91,11,378,"3PuttAvoidanceRound4",2014
98,98,"Brandt Snedeker",NA,2.92,10,342,"3PuttAvoidanceRound4",2014
99,99,"Gonzalo Fdez Castano",NA,2.94,9,306,"3PuttAvoidanceRound4",2014
100,100,"Brice Garnett",NA,2.96,8,270,"3PuttAvoidanceRound4",2014
101,101,"James Hahn",NA,2.99,7,234,"3PuttAvoidanceRound4",2014
101,101,"Dustin Johnson",NA,2.99,7,234,"3PuttAvoidanceRound4",2014
101,101,"Richard Lee",NA,2.99,7,234,"3PuttAvoidanceRound4",2014
101,101,"David Lingmerth",NA,2.99,7,234,"3PuttAvoidanceRound4",2014
101,101,"Sean OHair",NA,2.99,7,234,"3PuttAvoidanceRound4",2014
106,106,"Charles Howell III",NA,3.01,13,432,"3PuttAvoidanceRound4",2014
107,107,"Scott Stallings",NA,3.03,6,198,"3PuttAvoidanceRound4",2014
108,108,"Justin Hicks",NA,3.06,11,360,"3PuttAvoidanceRound4",2014
108,108,"Kevin Na",NA,3.06,11,360,"3PuttAvoidanceRound4",2014
110,110,"Andrew Loupe",NA,3.09,5,162,"3PuttAvoidanceRound4",2014
110,110,"Patrick Reed",NA,3.09,10,324,"3PuttAvoidanceRound4",2014
110,110,"Johnson Wagner",NA,3.09,5,162,"3PuttAvoidanceRound4",2014
113,113,"Justin Rose",NA,3.13,9,288,"3PuttAvoidanceRound4",2014
113,113,"Brendan Steele",NA,3.13,9,288,"3PuttAvoidanceRound4",2014
113,113,"Josh Teater",NA,3.13,9,288,"3PuttAvoidanceRound4",2014
113,113,"Tim Wilkinson",NA,3.13,9,288,"3PuttAvoidanceRound4",2014
117,117,"Matt Kuchar",NA,3.17,12,378,"3PuttAvoidanceRound4",2014
117,117,"Phil Mickelson",NA,3.17,8,252,"3PuttAvoidanceRound4",2014
119,119,"Retief Goosen",NA,3.22,11,342,"3PuttAvoidanceRound4",2014
119,119,"JB Holmes",NA,3.22,11,342,"3PuttAvoidanceRound4",2014
119,119,"Ryan Moore",NA,3.22,11,342,"3PuttAvoidanceRound4",2014
119,119,"Ryan Palmer",NA,3.22,11,342,"3PuttAvoidanceRound4",2014
123,123,"Jason Dufner",NA,3.24,7,216,"3PuttAvoidanceRound4",2014
124,124,"Marc Leishman",NA,3.27,10,306,"3PuttAvoidanceRound4",2014
124,124,"John Merrick",NA,3.27,10,306,"3PuttAvoidanceRound4",2014
126,126,"Michael Putnam",NA,3.28,13,396,"3PuttAvoidanceRound4",2014
127,127,"Bill Haas",NA,3.42,16,468,"3PuttAvoidanceRound4",2014
127,127,"Shawn Stefani",NA,3.42,8,234,"3PuttAvoidanceRound4",2014
127,127,"Nick Watney",NA,3.42,8,234,"3PuttAvoidanceRound4",2014
130,130,"Kevin Streelman",NA,3.47,10,288,"3PuttAvoidanceRound4",2014
131,131,"Heath Slocum",NA,3.54,7,198,"3PuttAvoidanceRound4",2014
132,132,"Boo Weekley",NA,3.57,9,252,"3PuttAvoidanceRound4",2014
133,133,"JJ Henry",NA,3.59,11,306,"3PuttAvoidanceRound4",2014
133,133,"Pat Perez",NA,3.59,11,306,"3PuttAvoidanceRound4",2014
135,135,"Jim Furyk",NA,3.61,13,360,"3PuttAvoidanceRound4",2014
136,136,"Chad Campbell",NA,3.7,6,162,"3PuttAvoidanceRound4",2014
136,136,"Robert Garrigus",NA,3.7,10,270,"3PuttAvoidanceRound4",2014
136,136,"Luke Guthrie",NA,3.7,10,270,"3PuttAvoidanceRound4",2014
136,136,"Morgan Hoffmann",NA,3.7,12,324,"3PuttAvoidanceRound4",2014
136,136,"Bronson La Cassie",NA,3.7,4,108,"3PuttAvoidanceRound4",2014
136,136,"Spencer Levin",NA,3.7,6,162,"3PuttAvoidanceRound4",2014
136,136,"Ian Poulter",NA,3.7,8,216,"3PuttAvoidanceRound4",2014
136,136,"Robert Streb",NA,3.7,10,270,"3PuttAvoidanceRound4",2014
136,136,"Brian Stuard",NA,3.7,10,270,"3PuttAvoidanceRound4",2014
145,145,"Erik Compton",NA,3.82,11,288,"3PuttAvoidanceRound4",2014
146,146,"Geoff Ogilvy",NA,3.85,9,234,"3PuttAvoidanceRound4",2014
147,147,"Ricky Barnes",NA,3.92,12,306,"3PuttAvoidanceRound4",2014
147,147,"Russell Henley",NA,3.92,12,306,"3PuttAvoidanceRound4",2014
149,149,"Kevin Tway",NA,3.97,5,126,"3PuttAvoidanceRound4",2014
150,150,"Brian Davis",NA,4.01,13,324,"3PuttAvoidanceRound4",2014
150,150,"Hideki Matsuyama",NA,4.01,13,324,"3PuttAvoidanceRound4",2014
152,152,"DA Points",NA,4.04,8,198,"3PuttAvoidanceRound4",2014
152,152,"YE Yang",NA,4.04,8,198,"3PuttAvoidanceRound4",2014
154,154,"Seung Yul Noh",NA,4.09,14,342,"3PuttAvoidanceRound4",2014
155,155,"Woody Austin",NA,4.17,6,144,"3PuttAvoidanceRound4",2014
155,155,"Briny Baird",NA,4.17,6,144,"3PuttAvoidanceRound4",2014
157,157,"Bud Cauley",NA,4.32,7,162,"3PuttAvoidanceRound4",2014
158,158,"Stewart Cink",NA,4.44,16,360,"3PuttAvoidanceRound4",2014
158,158,"Michael Thompson",NA,4.44,12,270,"3PuttAvoidanceRound4",2014
160,160,"Graham DeLaet",NA,4.51,13,288,"3PuttAvoidanceRound4",2014
161,161,"Nicholas Thompson",NA,4.55,9,198,"3PuttAvoidanceRound4",2014
162,162,"Trevor Immelman",NA,4.63,10,216,"3PuttAvoidanceRound4",2014
163,163,"Andres Romero",NA,4.76,12,252,"3PuttAvoidanceRound4",2014
163,163,"Kyle Stanley",NA,4.76,12,252,"3PuttAvoidanceRound4",2014
165,165,"Steven Bowditch",NA,4.86,14,288,"3PuttAvoidanceRound4",2014
165,165,"George McNeill",NA,4.86,14,288,"3PuttAvoidanceRound4",2014
165,165,"Vijay Singh",NA,4.86,14,288,"3PuttAvoidanceRound4",2014
168,168,"Jamie Lovemark",NA,4.94,8,162,"3PuttAvoidanceRound4",2014
169,169,"Hudson Swafford",NA,5,9,180,"3PuttAvoidanceRound4",2014
170,170,"Robert Allenby",NA,5.09,11,216,"3PuttAvoidanceRound4",2014
170,170,"John Rollins",NA,5.09,11,216,"3PuttAvoidanceRound4",2014
172,172,"Matt Every",NA,5.21,15,288,"3PuttAvoidanceRound4",2014
173,173,"Rory Sabbatini",NA,5.56,14,252,"3PuttAvoidanceRound4",2014
174,174,"Jim Herman",NA,6.17,10,162,"3PuttAvoidanceRound4",2014
175,175,"Martin Flores",NA,6.3,17,270,"3PuttAvoidanceRound4",2014
176,176,"Lucas Glover",NA,6.35,8,126,"3PuttAvoidanceRound4",2014
177,177,"John Peterson",NA,6.48,7,108,"3PuttAvoidanceRound4",2014
