"610FinalRoundPerformance_RANKTHISWEEK_2009","610FinalRoundPerformance_RANKLASTWEEK_2009","610FinalRoundPerformance_PLAYERNAME_2009","610FinalRoundPerformance_EVENTS_2009","610FinalRoundPerformance_PctTIMESIMPROVED_2009","610FinalRoundPerformance_OFTIMESIMPROVED_2009","stat_name","year"
1,1,"Woody Austin",24,100,2,"610FinalRoundPerformance",2009
1,1,"Kris Blanks",20,100,1,"610FinalRoundPerformance",2009
1,1,"Jason Bohn",25,100,1,"610FinalRoundPerformance",2009
1,1,"Greg Chalmers",26,100,1,"610FinalRoundPerformance",2009
1,1,"Daniel Chopra",28,100,1,"610FinalRoundPerformance",2009
1,1,"Fred Couples",16,100,1,"610FinalRoundPerformance",2009
1,1,"Ben Curtis",18,100,1,"610FinalRoundPerformance",2009
1,1,"Brian Davis",32,100,2,"610FinalRoundPerformance",2009
1,1,"Sergio Garcia",17,100,1,"610FinalRoundPerformance",2009
1,1,"Mathew Goggin",26,100,1,"610FinalRoundPerformance",2009
1,1,"Bob Heintz",20,100,1,"610FinalRoundPerformance",2009
1,1,"JB Holmes",25,100,1,"610FinalRoundPerformance",2009
1,1,"Charles Howell III",29,100,1,"610FinalRoundPerformance",2009
1,1,"Hunter Mahan",25,100,2,"610FinalRoundPerformance",2009
1,1,"John Mallinger",27,100,1,"610FinalRoundPerformance",2009
1,1,"Billy Mayfair",28,100,1,"610FinalRoundPerformance",2009
1,1,"Phil Mickelson",18,100,1,"610FinalRoundPerformance",2009
1,1,"Kevin Na",26,100,5,"610FinalRoundPerformance",2009
1,1,"Rod Pampling",23,100,1,"610FinalRoundPerformance",2009
1,1,"Pat Perez",22,100,1,"610FinalRoundPerformance",2009
1,1,"Tom Pernice Jr",26,100,1,"610FinalRoundPerformance",2009
1,1,"Brett Quigley",28,100,1,"610FinalRoundPerformance",2009
1,1,"Adam Scott",19,100,1,"610FinalRoundPerformance",2009
1,1,"Heath Slocum",30,100,2,"610FinalRoundPerformance",2009
1,1,"Steve Stricker",22,100,3,"610FinalRoundPerformance",2009
1,1,"Vaughn Taylor",28,100,1,"610FinalRoundPerformance",2009
1,1,"Nicholas Thompson",31,100,1,"610FinalRoundPerformance",2009
1,1,"Tiger Woods",17,100,3,"610FinalRoundPerformance",2009
29,29,"Ryan Moore",27,75,3,"610FinalRoundPerformance",2009
30,30,"Ben Crane",27,66.7,2,"610FinalRoundPerformance",2009
30,30,"Jason Dufner",26,66.7,2,"610FinalRoundPerformance",2009
30,30,"Jim Furyk",23,66.7,2,"610FinalRoundPerformance",2009
30,30,"Lucas Glover",26,66.7,2,"610FinalRoundPerformance",2009
34,34,"David Toms",27,60,3,"610FinalRoundPerformance",2009
35,35,"Robert Allenby",21,50,1,"610FinalRoundPerformance",2009
35,35,"Mark Calcavecchia",23,50,1,"610FinalRoundPerformance",2009
35,35,"Stewart Cink",22,50,1,"610FinalRoundPerformance",2009
35,35,"Tim Clark",23,50,1,"610FinalRoundPerformance",2009
35,35,"Luke Donald",21,50,2,"610FinalRoundPerformance",2009
35,35,"Bill Haas",29,50,1,"610FinalRoundPerformance",2009
35,35,"JJ Henry",28,50,1,"610FinalRoundPerformance",2009
35,35,"Zach Johnson",26,50,2,"610FinalRoundPerformance",2009
35,35,"Richard Johnson",26,50,1,"610FinalRoundPerformance",2009
35,35,"Jerry Kelly",26,50,2,"610FinalRoundPerformance",2009
35,35,"Matt Kuchar",24,50,2,"610FinalRoundPerformance",2009
35,35,"Marc Leishman",28,50,1,"610FinalRoundPerformance",2009
35,35,"Bill Lunde",27,50,1,"610FinalRoundPerformance",2009
35,35,"Will Ma Kenzie",24,50,1,"610FinalRoundPerformance",2009
35,35,"John Merrick",28,50,1,"610FinalRoundPerformance",2009
35,35,"Bryce Molder",21,50,1,"610FinalRoundPerformance",2009
35,35,"James Nitties",27,50,1,"610FinalRoundPerformance",2009
35,35,"Tim Petrovic",31,50,1,"610FinalRoundPerformance",2009
35,35,"Jeff Quinney",26,50,1,"610FinalRoundPerformance",2009
35,35,"Rory Sabbatini",25,50,1,"610FinalRoundPerformance",2009
35,35,"Webb Simpson",30,50,1,"610FinalRoundPerformance",2009
35,35,"Brandt Snedeker",26,50,1,"610FinalRoundPerformance",2009
35,35,"Bo Van Pelt",30,50,1,"610FinalRoundPerformance",2009
35,35,"Nick Watney",24,50,1,"610FinalRoundPerformance",2009
35,35,"Charlie Wi",28,50,1,"610FinalRoundPerformance",2009
60,60,"Stephen Ames",23,33.3,1,"610FinalRoundPerformance",2009
60,60,"Ernie Els",19,33.3,1,"610FinalRoundPerformance",2009
60,60,"Padraig Harrington",20,33.3,1,"610FinalRoundPerformance",2009
60,60,"Charley Hoffman",27,33.3,1,"610FinalRoundPerformance",2009
60,60,"Freddie Jacobson",25,33.3,1,"610FinalRoundPerformance",2009
60,60,"Dustin Johnson",25,33.3,1,"610FinalRoundPerformance",2009
60,60,"Sean OHair",23,33.3,1,"610FinalRoundPerformance",2009
60,60,"Greg Owen",30,33.3,1,"610FinalRoundPerformance",2009
60,60,"Ian Poulter",17,33.3,1,"610FinalRoundPerformance",2009
60,60,"Scott Verplank",24,33.3,1,"610FinalRoundPerformance",2009
70,70,"Justin Leonard",26,25,1,"610FinalRoundPerformance",2009
71,71,"John Senden",29,20,1,"610FinalRoundPerformance",2009
72,72,"Aaron Baddeley",23,0,NA,"610FinalRoundPerformance",2009
72,72,"Briny Baird",28,0,NA,"610FinalRoundPerformance",2009
72,72,"Cameron Beckman",26,0,NA,"610FinalRoundPerformance",2009
72,72,"Rich Beem",26,0,NA,"610FinalRoundPerformance",2009
72,72,"Matt Bettencourt",31,0,NA,"610FinalRoundPerformance",2009
72,72,"Mark Brooks",17,0,NA,"610FinalRoundPerformance",2009
72,72,"Jonathan Byrd",25,0,NA,"610FinalRoundPerformance",2009
72,72,"Angel Cabrera",17,0,NA,"610FinalRoundPerformance",2009
72,72,"Chad Campbell",26,0,NA,"610FinalRoundPerformance",2009
72,72,"Alex Cejka",25,0,NA,"610FinalRoundPerformance",2009
72,72,"KJ Choi",22,0,NA,"610FinalRoundPerformance",2009
72,72,"Glen Day",26,0,NA,"610FinalRoundPerformance",2009
72,72,"Jason Day",18,0,NA,"610FinalRoundPerformance",2009
72,72,"Joe Durant",20,0,NA,"610FinalRoundPerformance",2009
72,72,"Bob Estes",23,0,NA,"610FinalRoundPerformance",2009
72,72,"Steve Flesch",27,0,NA,"610FinalRoundPerformance",2009
72,72,"Robert Garrigus",25,0,NA,"610FinalRoundPerformance",2009
72,72,"Retief Goosen",20,0,NA,"610FinalRoundPerformance",2009
72,72,"Todd Hamilton",29,0,NA,"610FinalRoundPerformance",2009
72,72,"Ryuji Imada",25,0,NA,"610FinalRoundPerformance",2009
72,72,"Lee Janzen",23,0,NA,"610FinalRoundPerformance",2009
72,72,"Anthony Kim",22,0,NA,"610FinalRoundPerformance",2009
72,72,"Cliff Kresge",28,0,NA,"610FinalRoundPerformance",2009
72,72,"Tom Lehman",16,0,NA,"610FinalRoundPerformance",2009
72,72,"Michael Letzig",28,0,NA,"610FinalRoundPerformance",2009
72,72,"Davis Love III",27,0,NA,"610FinalRoundPerformance",2009
72,72,"Jeff Maggert",28,0,NA,"610FinalRoundPerformance",2009
72,72,"Steve Marino",29,0,NA,"610FinalRoundPerformance",2009
72,72,"Troy Matteson",30,0,NA,"610FinalRoundPerformance",2009
72,72,"George McNeill",26,0,NA,"610FinalRoundPerformance",2009
72,72,"Joe Ogilvie",29,0,NA,"610FinalRoundPerformance",2009
72,72,"Geoff Ogilvy",20,0,NA,"610FinalRoundPerformance",2009
72,72,"Jeff Overton",28,0,NA,"610FinalRoundPerformance",2009
72,72,"Scott Piercy",28,0,NA,"610FinalRoundPerformance",2009
72,72,"DA Points",29,0,NA,"610FinalRoundPerformance",2009
72,72,"Aron Price",27,0,NA,"610FinalRoundPerformance",2009
72,72,"Ted Purdy",30,0,NA,"610FinalRoundPerformance",2009
72,72,"Chez Reavie",27,0,NA,"610FinalRoundPerformance",2009
72,72,"Tag Ridings",16,0,NA,"610FinalRoundPerformance",2009
72,72,"Chris Riley",22,0,NA,"610FinalRoundPerformance",2009
72,72,"John Rollins",27,0,NA,"610FinalRoundPerformance",2009
