"DrivingPct280300AllDrives_RANKTHISWEEK_2011","DrivingPct280300AllDrives_RANKLASTWEEK_2011","DrivingPct280300AllDrives_PLAYERNAME_2011","DrivingPct280300AllDrives_ROUNDS_2011","DrivingPct280300AllDrives_Pct_2011","DrivingPct280300AllDrives_TOTALDRIVESFOR280300_2011","DrivingPct280300AllDrives_TOTALDRIVESOVERALL_2011","DrivingPct280300AllDrives_RELATIVETOPAR_2011","stat_name","year"
1,1,"Steve Marino",76,42.38,367,866,-0.12,"DrivingPct280300AllDrives",2011
2,2,"Rory Sabbatini",85,39.22,333,849,-0.159,"DrivingPct280300AllDrives",2011
3,3,"Boo Weekley",66,37.94,302,796,-0.07,"DrivingPct280300AllDrives",2011
4,4,"Chris Stroud",88,37.22,405,1088,-0.109,"DrivingPct280300AllDrives",2011
5,5,"Ryan Moore",79,37.2,311,836,-0.109,"DrivingPct280300AllDrives",2011
6,6,"Justin Rose",79,36.62,323,882,-0.142,"DrivingPct280300AllDrives",2011
7,7,"Jim Renner",65,36.52,271,742,0.022,"DrivingPct280300AllDrives",2011
8,8,"Robert Allenby",84,36.33,356,980,-0.053,"DrivingPct280300AllDrives",2011
9,9,"Anthony Kim",72,36.27,296,816,-0.01,"DrivingPct280300AllDrives",2011
10,10,"Vijay Singh",79,36.25,364,1004,-0.055,"DrivingPct280300AllDrives",2011
11,11,"Jason Dufner",78,36.17,327,904,-0.144,"DrivingPct280300AllDrives",2011
12,12,"Fabian Gomez",84,36.07,347,962,-0.061,"DrivingPct280300AllDrives",2011
13,13,"Freddie Jacobson",92,35.89,351,978,-0.046,"DrivingPct280300AllDrives",2011
14,14,"Ben Martin",74,35.86,326,909,-0.003,"DrivingPct280300AllDrives",2011
15,15,"Retief Goosen",50,35.79,199,556,-0.08,"DrivingPct280300AllDrives",2011
16,16,"YE Yang",63,35.71,210,588,-0.005,"DrivingPct280300AllDrives",2011
17,17,"DJ Trahan",91,35.58,412,1158,-0.058,"DrivingPct280300AllDrives",2011
18,18,"Hunter Mahan",92,35.49,379,1068,-0.124,"DrivingPct280300AllDrives",2011
19,19,"Carl Pettersson",95,35.48,447,1260,-0.094,"DrivingPct280300AllDrives",2011
20,20,"Chez Reavie",92,35.43,405,1143,-0.074,"DrivingPct280300AllDrives",2011
21,21,"Charlie Wi",83,35.41,381,1076,-0.024,"DrivingPct280300AllDrives",2011
22,22,"Joe Ogilvie",75,35.29,301,853,-0.013,"DrivingPct280300AllDrives",2011
23,23,"Bill Lunde",92,35.22,379,1076,-0.013,"DrivingPct280300AllDrives",2011
24,24,"Joseph Bramlett",73,35.21,300,852,-0.047,"DrivingPct280300AllDrives",2011
25,25,"Jeff Overton",92,35,357,1020,-0.059,"DrivingPct280300AllDrives",2011
26,26,"Paul Stankowski",78,34.98,318,909,-0.057,"DrivingPct280300AllDrives",2011
27,27,"Kevin Stadler",88,34.94,355,1016,0.003,"DrivingPct280300AllDrives",2011
28,28,"Chad Campbell",99,34.9,423,1212,-0.09,"DrivingPct280300AllDrives",2011
29,29,"KJ Choi",77,34.81,282,810,-0.057,"DrivingPct280300AllDrives",2011
30,30,"Billy Horschel",75,34.8,301,865,-0.053,"DrivingPct280300AllDrives",2011
31,31,"Matt Kuchar",94,34.74,346,996,-0.15,"DrivingPct280300AllDrives",2011
32,32,"Brendan Steele",89,34.6,372,1075,-0.032,"DrivingPct280300AllDrives",2011
33,33,"Webb Simpson",98,34.52,399,1156,-0.128,"DrivingPct280300AllDrives",2011
34,34,"Graeme McDowell",50,34.48,180,522,-0.011,"DrivingPct280300AllDrives",2011
35,35,"Bill Haas",93,34.42,347,1008,-0.066,"DrivingPct280300AllDrives",2011
36,36,"Cameron Beckman",71,34.41,308,895,-0.11,"DrivingPct280300AllDrives",2011
36,36,"Brandt Snedeker",85,34.41,321,933,-0.199,"DrivingPct280300AllDrives",2011
38,38,"William McGirt",103,34.4,442,1285,-0.038,"DrivingPct280300AllDrives",2011
39,39,"John Rollins",85,34.33,344,1002,-0.087,"DrivingPct280300AllDrives",2011
40,40,"Troy Merritt",63,34.3,273,796,-0.048,"DrivingPct280300AllDrives",2011
41,41,"Rich Beem",53,34.17,219,641,0.059,"DrivingPct280300AllDrives",2011
42,42,"Tommy Gainey",104,34.12,433,1269,-0.044,"DrivingPct280300AllDrives",2011
42,42,"Cameron Tringale",110,34.12,462,1354,-0.035,"DrivingPct280300AllDrives",2011
44,44,"Ernie Els",71,34.1,283,830,-0.06,"DrivingPct280300AllDrives",2011
45,45,"Brendon de Jonge",105,34.09,437,1282,-0.089,"DrivingPct280300AllDrives",2011
46,46,"Matt Jones",71,34.04,303,890,-0.059,"DrivingPct280300AllDrives",2011
47,47,"Troy Matteson",91,34.01,384,1129,-0.013,"DrivingPct280300AllDrives",2011
48,48,"Martin Piller",63,33.98,247,727,0.004,"DrivingPct280300AllDrives",2011
49,49,"Rod Pampling",72,33.97,285,839,-0.102,"DrivingPct280300AllDrives",2011
50,50,"Ben Crane",76,33.94,296,872,-0.091,"DrivingPct280300AllDrives",2011
51,51,"Steve Stricker",70,33.91,253,746,-0.154,"DrivingPct280300AllDrives",2011
52,52,"Tom Gillis",55,33.86,237,700,-0.03,"DrivingPct280300AllDrives",2011
53,53,"Kevin Streelman",90,33.77,335,992,-0.137,"DrivingPct280300AllDrives",2011
54,54,"DA Points",89,33.75,349,1034,-0.158,"DrivingPct280300AllDrives",2011
55,55,"James Driscoll",71,33.69,287,852,-0.021,"DrivingPct280300AllDrives",2011
56,56,"Spencer Levin",113,33.66,441,1310,-0.07,"DrivingPct280300AllDrives",2011
56,56,"John Senden",94,33.66,380,1129,-0.063,"DrivingPct280300AllDrives",2011
58,58,"Tim Herron",85,33.64,362,1076,-0.025,"DrivingPct280300AllDrives",2011
59,59,"Kevin Chappell",78,33.57,286,852,0.003,"DrivingPct280300AllDrives",2011
59,59,"Roland Thatcher",67,33.57,285,849,-0.063,"DrivingPct280300AllDrives",2011
61,61,"Scott Piercy",78,33.45,295,882,-0.01,"DrivingPct280300AllDrives",2011
62,62,"Jason Bohn",74,33.44,315,942,-0.108,"DrivingPct280300AllDrives",2011
62,62,"Padraig Harrington",60,33.44,210,628,-0.081,"DrivingPct280300AllDrives",2011
64,64,"Mark Wilson",89,33.37,325,974,-0.065,"DrivingPct280300AllDrives",2011
65,65,"Lee Janzen",62,33.33,233,699,-0.116,"DrivingPct280300AllDrives",2011
65,65,"John Merrick",71,33.33,280,840,-0.021,"DrivingPct280300AllDrives",2011
67,67,"Pat Perez",76,33.3,325,976,-0.068,"DrivingPct280300AllDrives",2011
68,68,"Jonathan Byrd",83,33.13,334,1008,-0.072,"DrivingPct280300AllDrives",2011
69,69,"Kevin Kisner",70,33.12,264,797,-0.049,"DrivingPct280300AllDrives",2011
70,70,"George McNeill",69,33.04,267,808,-0.09,"DrivingPct280300AllDrives",2011
71,71,"Charles Howell III",108,32.91,418,1270,-0.077,"DrivingPct280300AllDrives",2011
72,72,"Ricky Barnes",78,32.85,293,892,-0.078,"DrivingPct280300AllDrives",2011
73,73,"Bo Van Pelt",92,32.73,325,993,-0.058,"DrivingPct280300AllDrives",2011
74,74,"Hunter Haas",96,32.72,388,1186,-0.067,"DrivingPct280300AllDrives",2011
75,75,"Geoff Ogilvy",69,32.71,246,752,-0.11,"DrivingPct280300AllDrives",2011
75,75,"Michael Thompson",79,32.71,316,966,-0.063,"DrivingPct280300AllDrives",2011
77,77,"Andres Romero",77,32.7,310,948,-0.042,"DrivingPct280300AllDrives",2011
78,78,"Aaron Baddeley",77,32.6,283,868,-0.166,"DrivingPct280300AllDrives",2011
79,79,"Vaughn Taylor",89,32.56,377,1158,-0.103,"DrivingPct280300AllDrives",2011
80,80,"Billy Mayfair",94,32.52,386,1187,-0.119,"DrivingPct280300AllDrives",2011
81,81,"Stuart Appleby",65,32.38,272,840,-0.026,"DrivingPct280300AllDrives",2011
82,82,"Harrison Frazar",58,32.36,189,584,-0.042,"DrivingPct280300AllDrives",2011
83,83,"Rickie Fowler",84,32.25,298,924,-0.07,"DrivingPct280300AllDrives",2011
84,84,"Scott McCarron",65,32.23,243,754,-0.012,"DrivingPct280300AllDrives",2011
85,85,"Brian Davis",105,32.22,413,1282,-0.109,"DrivingPct280300AllDrives",2011
86,86,"DJ Brigman",67,32.21,248,770,0.012,"DrivingPct280300AllDrives",2011
87,87,"Ryuji Imada",83,32.17,341,1060,-0.07,"DrivingPct280300AllDrives",2011
88,88,"Andres Gonzales",60,31.99,206,644,-0.073,"DrivingPct280300AllDrives",2011
89,89,"Jarrod Lyle",83,31.67,318,1004,-0.057,"DrivingPct280300AllDrives",2011
90,90,"Chris Kirk",87,31.66,340,1074,-0.065,"DrivingPct280300AllDrives",2011
91,91,"Joe Durant",71,31.65,282,891,-0.078,"DrivingPct280300AllDrives",2011
92,92,"Johnson Wagner",81,31.6,309,978,-0.11,"DrivingPct280300AllDrives",2011
93,93,"Bio Kim",71,31.52,255,809,0.043,"DrivingPct280300AllDrives",2011
94,94,"Bobby Gates",82,31.51,294,933,-0.078,"DrivingPct280300AllDrives",2011
94,94,"Sung Kang",63,31.51,225,714,-0.084,"DrivingPct280300AllDrives",2011
96,96,"Camilo Villegas",69,31.45,251,798,-0.076,"DrivingPct280300AllDrives",2011
97,97,"Charley Hoffman",93,31.4,325,1035,-0.058,"DrivingPct280300AllDrives",2011
98,98,"Briny Baird",60,31.34,215,686,-0.102,"DrivingPct280300AllDrives",2011
99,99,"Luke Donald",73,31.32,228,728,-0.162,"DrivingPct280300AllDrives",2011
100,100,"Arjun Atwal",91,31.27,364,1164,-0.071,"DrivingPct280300AllDrives",2011
101,101,"JJ Henry",96,31.18,343,1100,-0.032,"DrivingPct280300AllDrives",2011
101,101,"Alex Prugh",82,31.18,309,991,0.071,"DrivingPct280300AllDrives",2011
103,103,"Nick Watney",80,31.13,269,864,-0.089,"DrivingPct280300AllDrives",2011
104,104,"Jim Herman",69,31.08,248,798,0.044,"DrivingPct280300AllDrives",2011
105,105,"David Hearn",88,30.92,329,1064,-0.116,"DrivingPct280300AllDrives",2011
106,106,"Heath Slocum",89,30.86,320,1037,-0.088,"DrivingPct280300AllDrives",2011
107,107,"Trevor Immelman",84,30.84,288,934,-0.122,"DrivingPct280300AllDrives",2011
