"GIRPutting1015_RANKTHISWEEK_2007","GIRPutting1015_RANKLASTWEEK_2007","GIRPutting1015_PLAYERNAME_2007","GIRPutting1015_ROUNDS_2007","GIRPutting1015_Pct_2007","GIRPutting1015_ATTEMPTS_2007","GIRPutting1015_PUTTSMADE_2007","stat_name","year"
1,1,"Justin Rose",63,44.12,68,30,"GIRPutting1015",2007
2,2,"Henrik Stenson",52,41.89,74,31,"GIRPutting1015",2007
3,3,"Steve Allan",63,39.78,93,37,"GIRPutting1015",2007
4,4,"Marco Dawson",73,39.05,105,41,"GIRPutting1015",2007
5,5,"Tom Johnson",74,38.89,108,42,"GIRPutting1015",2007
6,6,"Rocco Mediate",72,38.71,124,48,"GIRPutting1015",2007
7,7,"Brendon de Jonge",76,37.5,128,48,"GIRPutting1015",2007
8,8,"Charley Hoffman",97,37.09,151,56,"GIRPutting1015",2007
9,9,"Andrew Buckle",77,36.51,126,46,"GIRPutting1015",2007
10,10,"Stephen Ames",81,36.36,132,48,"GIRPutting1015",2007
11,11,"KJ Choi",87,36.07,122,44,"GIRPutting1015",2007
12,12,"Freddie Jacobson",70,35.37,147,52,"GIRPutting1015",2007
13,13,"Chris Riley",59,35.19,108,38,"GIRPutting1015",2007
14,14,"Shigeki Maruyama",84,34.93,146,51,"GIRPutting1015",2007
15,15,"Bob Estes",88,34.9,149,52,"GIRPutting1015",2007
16,16,"Ian Poulter",63,34.25,73,25,"GIRPutting1015",2007
17,17,"Jonathan Byrd",73,34.17,120,41,"GIRPutting1015",2007
18,18,"Kevin Na",84,34.16,161,55,"GIRPutting1015",2007
19,19,"Adam Scott",69,33.91,115,39,"GIRPutting1015",2007
20,20,"Lucas Glover",98,33.81,139,47,"GIRPutting1015",2007
21,21,"Mark Calcavecchia",93,33.79,145,49,"GIRPutting1015",2007
22,22,"Tim Herron",98,33.77,154,52,"GIRPutting1015",2007
23,23,"Luke Donald",69,33.67,98,33,"GIRPutting1015",2007
24,24,"Rich Barcelo",80,33.59,131,44,"GIRPutting1015",2007
25,25,"Jarrod Lyle",77,33.33,108,36,"GIRPutting1015",2007
25,25,"Jeff Sluman",60,33.33,72,24,"GIRPutting1015",2007
27,27,"Bob Heintz",85,33.08,133,44,"GIRPutting1015",2007
28,28,"Rich Beem",89,33.07,127,42,"GIRPutting1015",2007
29,29,"Woody Austin",95,32.91,158,52,"GIRPutting1015",2007
30,30,"Stephen Leaney",82,32.85,137,45,"GIRPutting1015",2007
