"Total3Putts25_RANKTHISWEEK_2010","Total3Putts25_RANKLASTWEEK_2010","Total3Putts25_PLAYERNAME_2010","Total3Putts25_ROUNDS_2010","Total3Putts25_TOTAL3PUTTS25_2010","Total3Putts25_TOTAL3PUTTS_2010","stat_name","year"
1,1,"Graham DeLaet",88,53,70,"Total3Putts25",2010
2,2,"Nicholas Thompson",88,48,66,"Total3Putts25",2010
3,3,"John Merrick",109,47,55,"Total3Putts25",2010
3,3,"Josh Teater",101,47,57,"Total3Putts25",2010
5,5,"John Rollins",81,46,55,"Total3Putts25",2010
6,6,"Tom Gillis",97,45,60,"Total3Putts25",2010
7,7,"Kris Blanks",91,44,59,"Total3Putts25",2010
7,7,"Joe Ogilvie",99,44,52,"Total3Putts25",2010
7,7,"John Senden",103,44,52,"Total3Putts25",2010
10,10,"Jonathan Byrd",85,43,55,"Total3Putts25",2010
10,10,"JB Holmes",100,43,49,"Total3Putts25",2010
10,10,"Rocco Mediate",71,43,51,"Total3Putts25",2010
10,10,"Johnson Wagner",85,43,49,"Total3Putts25",2010
14,14,"Billy Mayfair",78,42,58,"Total3Putts25",2010
14,14,"Charles Warren",64,42,50,"Total3Putts25",2010
16,16,"Martin Laird",91,41,51,"Total3Putts25",2010
16,16,"Michael Letzig",84,41,52,"Total3Putts25",2010
18,18,"Brian Davis",101,40,55,"Total3Putts25",2010
18,18,"Jerry Kelly",99,40,49,"Total3Putts25",2010
20,20,"Woody Austin",93,39,51,"Total3Putts25",2010
20,20,"Spencer Levin",110,39,43,"Total3Putts25",2010
20,20,"Roger Tambellini",77,39,48,"Total3Putts25",2010
23,23,"Jason Dufner",87,38,50,"Total3Putts25",2010
23,23,"Davis Love III",79,38,47,"Total3Putts25",2010
23,23,"Brett Quigley",96,38,52,"Total3Putts25",2010
26,26,"Michael Connell",89,37,43,"Total3Putts25",2010
26,26,"Mathias Gronberg",61,37,46,"Total3Putts25",2010
26,26,"Bill Lunde",79,37,44,"Total3Putts25",2010
26,26,"Andres Romero",73,37,45,"Total3Putts25",2010
26,26,"Kevin Sutherland",86,37,42,"Total3Putts25",2010
26,26,"Bo Van Pelt",104,37,47,"Total3Putts25",2010
26,26,"Mark Wilson",87,37,44,"Total3Putts25",2010
33,33,"Briny Baird",87,36,43,"Total3Putts25",2010
33,33,"George McNeill",79,36,50,"Total3Putts25",2010
33,33,"Chris Stroud",90,36,41,"Total3Putts25",2010
33,33,"Chris Tidland",77,36,43,"Total3Putts25",2010
37,37,"Robert Garrigus",71,35,45,"Total3Putts25",2010
37,37,"Scott McCarron",90,35,40,"Total3Putts25",2010
37,37,"James Nitties",92,35,49,"Total3Putts25",2010
37,37,"DA Points",90,35,49,"Total3Putts25",2010
37,37,"Heath Slocum",97,35,42,"Total3Putts25",2010
37,37,"Roland Thatcher",72,35,50,"Total3Putts25",2010
37,37,"Boo Weekley",88,35,46,"Total3Putts25",2010
37,37,"Garrett Willis",82,35,43,"Total3Putts25",2010
45,45,"Stuart Appleby",101,34,43,"Total3Putts25",2010
45,45,"Ricky Barnes",103,34,43,"Total3Putts25",2010
45,45,"Jason Day",82,34,46,"Total3Putts25",2010
45,45,"Jeff Gove",57,34,39,"Total3Putts25",2010
45,45,"Will Ma Kenzie",72,34,46,"Total3Putts25",2010
45,45,"Pat Perez",90,34,44,"Total3Putts25",2010
45,45,"Tim Petrovic",105,34,45,"Total3Putts25",2010
45,45,"Aron Price",70,34,38,"Total3Putts25",2010
