"TenthTeeLatePar3ScoringAverage_RANKTHISWEEK_2008","TenthTeeLatePar3ScoringAverage_RANKLASTWEEK_2008","TenthTeeLatePar3ScoringAverage_PLAYERNAME_2008","TenthTeeLatePar3ScoringAverage_ROUNDS_2008","TenthTeeLatePar3ScoringAverage_AVG_2008","TenthTeeLatePar3ScoringAverage_TOTALSTROKES_2008","TenthTeeLatePar3ScoringAverage_TOTALHOLES_2008","stat_name","year"
12,12,"Bob Tway",70,2.98,152,51,"TenthTeeLatePar3ScoringAverage",2008
19,19,"Ken Duke",116,2.99,266,89,"TenthTeeLatePar3ScoringAverage",2008
19,19,"Bob Estes",90,2.99,221,74,"TenthTeeLatePar3ScoringAverage",2008
21,21,"Briny Baird",113,3,270,90,"TenthTeeLatePar3ScoringAverage",2008
21,21,"Alex Cejka",75,3,75,25,"TenthTeeLatePar3ScoringAverage",2008
21,21,"Stewart Cink",87,3,84,28,"TenthTeeLatePar3ScoringAverage",2008
21,21,"Padraig Harrington",52,3,63,21,"TenthTeeLatePar3ScoringAverage",2008
21,21,"Dudley Hart",74,3,156,52,"TenthTeeLatePar3ScoringAverage",2008
21,21,"JJ Henry",108,3,243,81,"TenthTeeLatePar3ScoringAverage",2008
21,21,"Cliff Kresge",84,3,237,79,"TenthTeeLatePar3ScoringAverage",2008
21,21,"Scott Verplank",82,3,111,37,"TenthTeeLatePar3ScoringAverage",2008
21,21,"Mark Wilson",107,3,183,61,"TenthTeeLatePar3ScoringAverage",2008
21,21,"YE Yang",89,3,180,60,"TenthTeeLatePar3ScoringAverage",2008
31,31,"Woody Austin",109,3.01,205,68,"TenthTeeLatePar3ScoringAverage",2008
31,31,"Kevin Na",97,3.01,244,81,"TenthTeeLatePar3ScoringAverage",2008
31,31,"Tom Pernice Jr",104,3.01,205,68,"TenthTeeLatePar3ScoringAverage",2008
31,31,"Omar Uresti",74,3.01,208,69,"TenthTeeLatePar3ScoringAverage",2008
35,35,"Steve Elkington",84,3.02,148,49,"TenthTeeLatePar3ScoringAverage",2008
35,35,"Jeff Gove",50,3.02,124,41,"TenthTeeLatePar3ScoringAverage",2008
35,35,"Brandt Jobe",52,3.02,136,45,"TenthTeeLatePar3ScoringAverage",2008
35,35,"Kent Jones",68,3.02,163,54,"TenthTeeLatePar3ScoringAverage",2008
35,35,"Peter Lonard",92,3.02,193,64,"TenthTeeLatePar3ScoringAverage",2008
35,35,"George McNeill",97,3.02,245,81,"TenthTeeLatePar3ScoringAverage",2008
35,35,"Chris Riley",51,3.02,148,49,"TenthTeeLatePar3ScoringAverage",2008
35,35,"Patrick Sheehan",124,3.02,269,89,"TenthTeeLatePar3ScoringAverage",2008
43,43,"Tommy Armour III",77,3.03,176,58,"TenthTeeLatePar3ScoringAverage",2008
43,43,"Gavin Coles",54,3.03,112,37,"TenthTeeLatePar3ScoringAverage",2008
43,43,"Lucas Glover",91,3.03,185,61,"TenthTeeLatePar3ScoringAverage",2008
43,43,"Davis Love III",78,3.03,188,62,"TenthTeeLatePar3ScoringAverage",2008
43,43,"Jim McGovern",75,3.03,261,86,"TenthTeeLatePar3ScoringAverage",2008
43,43,"Mike Weir",88,3.03,100,33,"TenthTeeLatePar3ScoringAverage",2008
43,43,"Dean Wilson",109,3.03,261,86,"TenthTeeLatePar3ScoringAverage",2008
50,50,"Tim Clark",90,3.04,137,45,"TenthTeeLatePar3ScoringAverage",2008
50,50,"Paul Claxton",63,3.04,204,67,"TenthTeeLatePar3ScoringAverage",2008
50,50,"Brian Davis",108,3.04,295,97,"TenthTeeLatePar3ScoringAverage",2008
50,50,"Retief Goosen",59,3.04,137,45,"TenthTeeLatePar3ScoringAverage",2008
50,50,"Bill Haas",99,3.04,158,52,"TenthTeeLatePar3ScoringAverage",2008
50,50,"Jerry Kelly",89,3.04,258,85,"TenthTeeLatePar3ScoringAverage",2008
50,50,"Troy Matteson",94,3.04,146,48,"TenthTeeLatePar3ScoringAverage",2008
50,50,"Geoff Ogilvy",65,3.04,73,24,"TenthTeeLatePar3ScoringAverage",2008
50,50,"Kenny Perry",97,3.04,137,45,"TenthTeeLatePar3ScoringAverage",2008
50,50,"Kevin Streelman",114,3.04,322,106,"TenthTeeLatePar3ScoringAverage",2008
50,50,"Charlie Wi",97,3.04,271,89,"TenthTeeLatePar3ScoringAverage",2008
61,61,"Brad Adamonis",87,3.05,229,75,"TenthTeeLatePar3ScoringAverage",2008
61,61,"Chad Collins",72,3.05,238,78,"TenthTeeLatePar3ScoringAverage",2008
61,61,"Tim Herron",97,3.05,226,74,"TenthTeeLatePar3ScoringAverage",2008
61,61,"Chez Reavie",102,3.05,326,107,"TenthTeeLatePar3ScoringAverage",2008
65,65,"Todd Demsey",80,3.06,196,64,"TenthTeeLatePar3ScoringAverage",2008
65,65,"Mathew Goggin",91,3.06,196,64,"TenthTeeLatePar3ScoringAverage",2008
65,65,"Ryuji Imada",80,3.06,147,48,"TenthTeeLatePar3ScoringAverage",2008
65,65,"Matt Jones",95,3.06,147,48,"TenthTeeLatePar3ScoringAverage",2008
65,65,"Doug LaBelle II",65,3.06,147,48,"TenthTeeLatePar3ScoringAverage",2008
65,65,"Martin Laird",98,3.06,331,108,"TenthTeeLatePar3ScoringAverage",2008
65,65,"Frank Lickliter II",107,3.06,257,84,"TenthTeeLatePar3ScoringAverage",2008
65,65,"Jesper Parnevik",88,3.06,202,66,"TenthTeeLatePar3ScoringAverage",2008
65,65,"Carl Pettersson",110,3.06,208,68,"TenthTeeLatePar3ScoringAverage",2008
65,65,"Brett Quigley",80,3.06,236,77,"TenthTeeLatePar3ScoringAverage",2008
65,65,"Tom Scherrer",56,3.06,110,36,"TenthTeeLatePar3ScoringAverage",2008
65,65,"Kevin Stadler",90,3.06,190,62,"TenthTeeLatePar3ScoringAverage",2008
65,65,"Vaughn Taylor",103,3.06,220,72,"TenthTeeLatePar3ScoringAverage",2008
65,65,"Marc Turnesa",87,3.06,334,109,"TenthTeeLatePar3ScoringAverage",2008
65,65,"Jimmy Walker",73,3.06,245,80,"TenthTeeLatePar3ScoringAverage",2008
65,65,"Boo Weekley",86,3.06,199,65,"TenthTeeLatePar3ScoringAverage",2008
81,81,"Shane Bertsch",96,3.07,258,84,"TenthTeeLatePar3ScoringAverage",2008
81,81,"Mark Calcavecchia",67,3.07,187,61,"TenthTeeLatePar3ScoringAverage",2008
81,81,"Tommy Gainey",60,3.07,126,41,"TenthTeeLatePar3ScoringAverage",2008
81,81,"Jason Gore",94,3.07,166,54,"TenthTeeLatePar3ScoringAverage",2008
81,81,"Todd Hamilton",92,3.07,227,74,"TenthTeeLatePar3ScoringAverage",2008
81,81,"Freddie Jacobson",78,3.07,184,60,"TenthTeeLatePar3ScoringAverage",2008
81,81,"Hunter Mahan",87,3.07,175,57,"TenthTeeLatePar3ScoringAverage",2008
81,81,"Ian Poulter",51,3.07,86,28,"TenthTeeLatePar3ScoringAverage",2008
81,81,"Johnson Wagner",83,3.07,215,70,"TenthTeeLatePar3ScoringAverage",2008
90,90,"Robert Allenby",108,3.08,163,53,"TenthTeeLatePar3ScoringAverage",2008
90,90,"Rich Beem",90,3.08,240,78,"TenthTeeLatePar3ScoringAverage",2008
90,90,"Jason Day",81,3.08,225,73,"TenthTeeLatePar3ScoringAverage",2008
90,90,"Ernie Els",51,3.08,74,24,"TenthTeeLatePar3ScoringAverage",2008
90,90,"John Merrick",98,3.08,293,95,"TenthTeeLatePar3ScoringAverage",2008
90,90,"Vijay Singh",82,3.08,74,24,"TenthTeeLatePar3ScoringAverage",2008
90,90,"Brandt Snedeker",85,3.08,151,49,"TenthTeeLatePar3ScoringAverage",2008
90,90,"Bo Van Pelt",101,3.08,277,90,"TenthTeeLatePar3ScoringAverage",2008
98,98,"Eric Axley",113,3.09,315,102,"TenthTeeLatePar3ScoringAverage",2008
98,98,"Bart Bryant",81,3.09,176,57,"TenthTeeLatePar3ScoringAverage",2008
98,98,"Daniel Chopra",84,3.09,136,44,"TenthTeeLatePar3ScoringAverage",2008
98,98,"Robert Gamez",79,3.09,250,81,"TenthTeeLatePar3ScoringAverage",2008
98,98,"Sergio Garcia",72,3.09,99,32,"TenthTeeLatePar3ScoringAverage",2008
98,98,"Mark Hensby",71,3.09,179,58,"TenthTeeLatePar3ScoringAverage",2008
98,98,"Will Ma Kenzie",62,3.09,164,53,"TenthTeeLatePar3ScoringAverage",2008
98,98,"John Mallinger",95,3.09,235,76,"TenthTeeLatePar3ScoringAverage",2008
98,98,"Shigeki Maruyama",50,3.09,139,45,"TenthTeeLatePar3ScoringAverage",2008
98,98,"Billy Mayfair",103,3.09,216,70,"TenthTeeLatePar3ScoringAverage",2008
98,98,"Parker McLachlin",88,3.09,139,45,"TenthTeeLatePar3ScoringAverage",2008
98,98,"Rocco Mediate",87,3.09,204,66,"TenthTeeLatePar3ScoringAverage",2008
98,98,"Jon Mills",95,3.09,312,101,"TenthTeeLatePar3ScoringAverage",2008
98,98,"Tag Ridings",88,3.09,176,57,"TenthTeeLatePar3ScoringAverage",2008
98,98,"John Rollins",94,3.09,198,64,"TenthTeeLatePar3ScoringAverage",2008
98,98,"Brett Rumford",72,3.09,238,77,"TenthTeeLatePar3ScoringAverage",2008
98,98,"John Senden",93,3.09,235,76,"TenthTeeLatePar3ScoringAverage",2008
98,98,"Kevin Sutherland",98,3.09,139,45,"TenthTeeLatePar3ScoringAverage",2008
98,98,"Tim Wilkinson",95,3.09,213,69,"TenthTeeLatePar3ScoringAverage",2008
117,117,"Olin Browne",77,3.1,260,84,"TenthTeeLatePar3ScoringAverage",2008
117,117,"Sean OHair",81,3.1,189,61,"TenthTeeLatePar3ScoringAverage",2008
117,117,"Nick OHern",82,3.1,152,49,"TenthTeeLatePar3ScoringAverage",2008
120,120,"Jason Allred",63,3.11,168,54,"TenthTeeLatePar3ScoringAverage",2008
120,120,"Jonathan Byrd",88,3.11,255,82,"TenthTeeLatePar3ScoringAverage",2008
120,120,"John Huston",56,3.11,118,38,"TenthTeeLatePar3ScoringAverage",2008
120,120,"Greg Kraft",63,3.11,227,73,"TenthTeeLatePar3ScoringAverage",2008
120,120,"Stephen Leaney",53,3.11,112,36,"TenthTeeLatePar3ScoringAverage",2008
120,120,"Tom Lehman",51,3.11,87,28,"TenthTeeLatePar3ScoringAverage",2008
120,120,"David Lutterus",59,3.11,177,57,"TenthTeeLatePar3ScoringAverage",2008
120,120,"Ryan Moore",72,3.11,193,62,"TenthTeeLatePar3ScoringAverage",2008
120,120,"Jeff Overton",103,3.11,280,90,"TenthTeeLatePar3ScoringAverage",2008
120,120,"Pat Perez",93,3.11,190,61,"TenthTeeLatePar3ScoringAverage",2008
120,120,"Nicholas Thompson",113,3.11,252,81,"TenthTeeLatePar3ScoringAverage",2008
131,131,"Cameron Beckman",87,3.12,296,95,"TenthTeeLatePar3ScoringAverage",2008
131,131,"Harrison Frazar",73,3.12,259,83,"TenthTeeLatePar3ScoringAverage",2008
131,131,"Charley Hoffman",94,3.12,178,57,"TenthTeeLatePar3ScoringAverage",2008
131,131,"Richard Johnson",60,3.12,162,52,"TenthTeeLatePar3ScoringAverage",2008
131,131,"Steve Lowery",74,3.12,203,65,"TenthTeeLatePar3ScoringAverage",2008
136,136,"Billy Andrade",71,3.13,125,40,"TenthTeeLatePar3ScoringAverage",2008
136,136,"Cody Freeman",66,3.13,213,68,"TenthTeeLatePar3ScoringAverage",2008
136,136,"JP Hayes",67,3.13,219,70,"TenthTeeLatePar3ScoringAverage",2008
136,136,"Charles Howell III",101,3.13,272,87,"TenthTeeLatePar3ScoringAverage",2008
136,136,"Michael Letzig",88,3.13,291,93,"TenthTeeLatePar3ScoringAverage",2008
136,136,"Jeff Maggert",86,3.13,282,90,"TenthTeeLatePar3ScoringAverage",2008
136,136,"Jin Park",85,3.13,266,85,"TenthTeeLatePar3ScoringAverage",2008
136,136,"Ted Purdy",68,3.13,200,64,"TenthTeeLatePar3ScoringAverage",2008
136,136,"Chris Stroud",81,3.13,266,85,"TenthTeeLatePar3ScoringAverage",2008
145,145,"Aaron Baddeley",76,3.14,138,44,"TenthTeeLatePar3ScoringAverage",2008
145,145,"Ben Curtis",80,3.14,138,44,"TenthTeeLatePar3ScoringAverage",2008
145,145,"Chris DiMarco",87,3.14,298,95,"TenthTeeLatePar3ScoringAverage",2008
145,145,"Robert Garrigus",90,3.14,182,58,"TenthTeeLatePar3ScoringAverage",2008
145,145,"Mathias Gronberg",87,3.14,245,78,"TenthTeeLatePar3ScoringAverage",2008
145,145,"Scott Sterling",89,3.14,223,71,"TenthTeeLatePar3ScoringAverage",2008
145,145,"Steve Stricker",75,3.14,91,29,"TenthTeeLatePar3ScoringAverage",2008
152,152,"Justin Bolli",87,3.15,268,85,"TenthTeeLatePar3ScoringAverage",2008
152,152,"Ben Crane",86,3.15,230,73,"TenthTeeLatePar3ScoringAverage",2008
152,152,"Brad Elder",67,3.15,151,48,"TenthTeeLatePar3ScoringAverage",2008
152,152,"Nathan Green",95,3.15,268,85,"TenthTeeLatePar3ScoringAverage",2008
152,152,"Anthony Kim",81,3.15,151,48,"TenthTeeLatePar3ScoringAverage",2008
152,152,"Steve Marino",119,3.15,290,92,"TenthTeeLatePar3ScoringAverage",2008
152,152,"John Riegger",73,3.15,230,73,"TenthTeeLatePar3ScoringAverage",2008
152,152,"Andres Romero",69,3.15,167,53,"TenthTeeLatePar3ScoringAverage",2008
152,152,"Rory Sabbatini",77,3.15,126,40,"TenthTeeLatePar3ScoringAverage",2008
161,161,"Nick Flanagan",89,3.16,183,58,"TenthTeeLatePar3ScoringAverage",2008
161,161,"Carlos Franco",73,3.16,240,76,"TenthTeeLatePar3ScoringAverage",2008
161,161,"JB Holmes",86,3.16,139,44,"TenthTeeLatePar3ScoringAverage",2008
161,161,"Trevor Immelman",70,3.16,136,43,"TenthTeeLatePar3ScoringAverage",2008
161,161,"Lee Janzen",89,3.16,231,73,"TenthTeeLatePar3ScoringAverage",2008
161,161,"Travis Perkins",53,3.16,202,64,"TenthTeeLatePar3ScoringAverage",2008
161,161,"Tim Petrovic",97,3.16,218,69,"TenthTeeLatePar3ScoringAverage",2008
161,161,"Ron Whittaker",54,3.16,240,76,"TenthTeeLatePar3ScoringAverage",2008
169,169,"Michael Allen",91,3.17,219,69,"TenthTeeLatePar3ScoringAverage",2008
169,169,"Angel Cabrera",55,3.17,114,36,"TenthTeeLatePar3ScoringAverage",2008
169,169,"Kenneth Ferrie",72,3.17,184,58,"TenthTeeLatePar3ScoringAverage",2008
169,169,"Steve Flesch",95,3.17,263,83,"TenthTeeLatePar3ScoringAverage",2008
169,169,"Jim Furyk",95,3.17,38,12,"TenthTeeLatePar3ScoringAverage",2008
169,169,"Nick Watney",96,3.17,247,78,"TenthTeeLatePar3ScoringAverage",2008
175,175,"Chad Campbell",94,3.18,235,74,"TenthTeeLatePar3ScoringAverage",2008
175,175,"Alejandro Canizares",52,3.18,140,44,"TenthTeeLatePar3ScoringAverage",2008
175,175,"Scott McCarron",63,3.18,89,28,"TenthTeeLatePar3ScoringAverage",2008
175,175,"Jay Williamson",96,3.18,216,68,"TenthTeeLatePar3ScoringAverage",2008
180,180,"Joe Durant",92,3.19,236,74,"TenthTeeLatePar3ScoringAverage",2008
180,180,"Camilo Villegas",79,3.19,102,32,"TenthTeeLatePar3ScoringAverage",2008
180,180,"Bubba Watson",97,3.19,115,36,"TenthTeeLatePar3ScoringAverage",2008
183,183,"Steve Allan",58,3.2,131,41,"TenthTeeLatePar3ScoringAverage",2008
183,183,"Stuart Appleby",87,3.2,144,45,"TenthTeeLatePar3ScoringAverage",2008
183,183,"Ryan Palmer",69,3.2,144,45,"TenthTeeLatePar3ScoringAverage",2008
186,186,"KJ Choi",74,3.21,77,24,"TenthTeeLatePar3ScoringAverage",2008
186,186,"Rod Pampling",83,3.21,167,52,"TenthTeeLatePar3ScoringAverage",2008
188,188,"Justin Leonard",101,3.22,116,36,"TenthTeeLatePar3ScoringAverage",2008
189,189,"Brenden Pappas",66,3.23,200,62,"TenthTeeLatePar3ScoringAverage",2008
190,190,"Adam Scott",51,3.25,26,8,"TenthTeeLatePar3ScoringAverage",2008
191,191,"Stephen Ames",83,3.26,111,34,"TenthTeeLatePar3ScoringAverage",2008
191,191,"Dustin Johnson",92,3.26,290,89,"TenthTeeLatePar3ScoringAverage",2008
193,193,"David Toms",70,3.27,108,33,"TenthTeeLatePar3ScoringAverage",2008
194,194,"Charles Warren",79,3.28,197,60,"TenthTeeLatePar3ScoringAverage",2008
195,195,"Fred Couples",60,3.31,162,49,"TenthTeeLatePar3ScoringAverage",2008
196,196,"Joe Ogilvie",100,3.33,253,76,"TenthTeeLatePar3ScoringAverage",2008
197,197,"David Duval",51,3.36,84,25,"TenthTeeLatePar3ScoringAverage",2008
