"Total1Putts510_RANKTHISWEEK_2009","Total1Putts510_RANKLASTWEEK_2009","Total1Putts510_PLAYERNAME_2009","Total1Putts510_ROUNDS_2009","Total1Putts510_TOTAL_2009","Total1Putts510_TOTALFORALLDISTANCES_2009","Total1Putts510_PCTOFALL1PUTTS_2009","stat_name","year"
44,44,"Richard Johnson",85,150,513,29.2,"Total1Putts510",2009
45,45,"Jason Bohn",88,149,542,27.5,"Total1Putts510",2009
45,45,"Tom Pernice Jr",82,149,545,27.3,"Total1Putts510",2009
47,47,"Freddie Jacobson",83,148,550,26.9,"Total1Putts510",2009
47,47,"Vaughn Taylor",88,148,568,26.1,"Total1Putts510",2009
47,47,"Scott Verplank",88,148,559,26.5,"Total1Putts510",2009
50,50,"Jason Dufner",90,145,555,26.1,"Total1Putts510",2009
50,50,"JJ Henry",97,145,528,27.5,"Total1Putts510",2009
52,52,"Michael Letzig",96,144,633,22.7,"Total1Putts510",2009
52,52,"John Rollins",92,144,565,25.5,"Total1Putts510",2009
52,52,"David Toms",98,144,560,25.7,"Total1Putts510",2009
55,55,"Greg Chalmers",85,143,534,26.8,"Total1Putts510",2009
55,55,"Steve Marino",98,143,585,24.4,"Total1Putts510",2009
55,55,"Brandt Snedeker",81,143,503,28.4,"Total1Putts510",2009
58,58,"Cameron Beckman",87,142,512,27.7,"Total1Putts510",2009
58,58,"Bill Lunde",83,142,515,27.6,"Total1Putts510",2009
58,58,"Kenny Perry",92,142,542,26.2,"Total1Putts510",2009
61,61,"Cliff Kresge",78,141,490,28.8,"Total1Putts510",2009
61,61,"Scott Piercy",85,141,515,27.4,"Total1Putts510",2009
63,63,"Chris DiMarco",97,140,619,22.6,"Total1Putts510",2009
63,63,"Carl Pettersson",86,140,534,26.2,"Total1Putts510",2009
63,63,"Johnson Wagner",81,140,499,28.1,"Total1Putts510",2009
66,66,"Brendon de Jonge",90,139,533,26.1,"Total1Putts510",2009
66,66,"Ryuji Imada",85,139,530,26.2,"Total1Putts510",2009
66,66,"Ryan Palmer",78,139,499,27.9,"Total1Putts510",2009
66,66,"Brett Quigley",92,139,523,26.6,"Total1Putts510",2009
70,70,"Alex Cejka",82,138,493,28,"Total1Putts510",2009
70,70,"YE Yang",83,138,491,28.1,"Total1Putts510",2009
72,72,"Paul Goydos",79,137,471,29.1,"Total1Putts510",2009
72,72,"James Nitties",86,137,550,24.9,"Total1Putts510",2009
72,72,"DA Points",99,137,608,22.5,"Total1Putts510",2009
75,75,"Jeff Maggert",79,136,476,28.6,"Total1Putts510",2009
76,76,"Peter Lonard",86,135,507,26.6,"Total1Putts510",2009
77,77,"Rory Sabbatini",81,134,480,27.9,"Total1Putts510",2009
77,77,"Dean Wilson",81,134,511,26.2,"Total1Putts510",2009
79,79,"Bob Estes",78,133,521,25.5,"Total1Putts510",2009
79,79,"Robert Garrigus",83,133,473,28.1,"Total1Putts510",2009
79,79,"Aron Price",89,133,529,25.1,"Total1Putts510",2009
82,82,"Aaron Baddeley",66,132,461,28.6,"Total1Putts510",2009
82,82,"Jeff Quinney",78,132,526,25.1,"Total1Putts510",2009
84,84,"Chad Campbell",90,131,493,26.6,"Total1Putts510",2009
85,85,"Luke Donald",79,130,495,26.3,"Total1Putts510",2009
85,85,"Davis Love III",89,130,511,25.4,"Total1Putts510",2009
87,87,"Jonathan Byrd",89,129,531,24.3,"Total1Putts510",2009
87,87,"Mark Calcavecchia",72,129,441,29.3,"Total1Putts510",2009
87,87,"Justin Leonard",95,129,546,23.6,"Total1Putts510",2009
90,90,"Jim Furyk",86,128,506,25.3,"Total1Putts510",2009
91,91,"Spencer Levin",75,127,463,27.4,"Total1Putts510",2009
91,91,"DJ Trahan",96,127,517,24.6,"Total1Putts510",2009
91,91,"Marc Turnesa",77,127,460,27.6,"Total1Putts510",2009
94,94,"Ken Duke",87,124,509,24.4,"Total1Putts510",2009
95,95,"Briny Baird",89,123,469,26.2,"Total1Putts510",2009
95,95,"Todd Hamilton",83,123,443,27.8,"Total1Putts510",2009
95,95,"Nick Watney",86,123,491,25.1,"Total1Putts510",2009
95,95,"Boo Weekley",79,123,416,29.6,"Total1Putts510",2009
99,99,"Steve Flesch",77,122,431,28.3,"Total1Putts510",2009
99,99,"John Mallinger",90,122,518,23.6,"Total1Putts510",2009
99,99,"Steve Stricker",81,122,484,25.2,"Total1Putts510",2009
99,99,"Jimmy Walker",74,122,472,25.8,"Total1Putts510",2009
103,103,"Dustin Johnson",85,119,445,26.7,"Total1Putts510",2009
104,104,"Eric Axley",71,118,439,26.9,"Total1Putts510",2009
104,104,"Chris Stroud",88,118,500,23.6,"Total1Putts510",2009
106,106,"Stewart Cink",79,117,421,27.8,"Total1Putts510",2009
106,106,"Anthony Kim",76,117,470,24.9,"Total1Putts510",2009
106,106,"Chris Riley",77,117,500,23.4,"Total1Putts510",2009
109,109,"Tim Clark",81,116,455,25.5,"Total1Putts510",2009
109,109,"Geoff Ogilvy",78,116,439,26.4,"Total1Putts510",2009
109,109,"Pat Perez",74,116,478,24.3,"Total1Putts510",2009
109,109,"Chez Reavie",81,116,467,24.8,"Total1Putts510",2009
113,113,"JB Holmes",74,115,423,27.2,"Total1Putts510",2009
114,114,"Steve Elkington",70,114,397,28.7,"Total1Putts510",2009
114,114,"Bryce Molder",69,114,402,28.4,"Total1Putts510",2009
116,116,"Tommy Armour III",58,113,346,32.7,"Total1Putts510",2009
117,117,"Rod Pampling",72,112,464,24.1,"Total1Putts510",2009
118,118,"John Merrick",91,111,451,24.6,"Total1Putts510",2009
119,119,"Brad Adamonis",70,110,429,25.6,"Total1Putts510",2009
119,119,"Martin Laird",72,110,427,25.8,"Total1Putts510",2009
119,119,"Matt Weibring",65,110,402,27.4,"Total1Putts510",2009
122,122,"Stephen Ames",77,109,414,26.3,"Total1Putts510",2009
123,123,"Glen Day",79,108,427,25.3,"Total1Putts510",2009
123,123,"Sean OHair",80,108,420,25.7,"Total1Putts510",2009
125,125,"Ernie Els",70,107,389,27.5,"Total1Putts510",2009
125,125,"Justin Rose",71,107,418,25.6,"Total1Putts510",2009
127,127,"Brad Faxon",59,106,403,26.3,"Total1Putts510",2009
127,127,"Bob Heintz",59,106,393,27,"Total1Putts510",2009
127,127,"Colt Knost",71,106,377,28.1,"Total1Putts510",2009
130,130,"Padraig Harrington",66,105,388,27.1,"Total1Putts510",2009
131,131,"Will Ma Kenzie",69,104,383,27.2,"Total1Putts510",2009
132,132,"Retief Goosen",74,103,424,24.3,"Total1Putts510",2009
132,132,"Corey Pavin",73,103,381,27,"Total1Putts510",2009
134,134,"KJ Choi",65,102,339,30.1,"Total1Putts510",2009
135,135,"Kent Jones",73,101,403,25.1,"Total1Putts510",2009
135,135,"Rocco Mediate",79,101,434,23.3,"Total1Putts510",2009
137,137,"Rich Beem",77,99,398,24.9,"Total1Putts510",2009
138,138,"Mathew Goggin",76,98,401,24.4,"Total1Putts510",2009
138,138,"Billy Mayfair",83,98,431,22.7,"Total1Putts510",2009
138,138,"Tiger Woods",64,98,379,25.9,"Total1Putts510",2009
141,141,"Lee Janzen",74,97,456,21.3,"Total1Putts510",2009
141,141,"Camilo Villegas",76,97,376,25.8,"Total1Putts510",2009
143,143,"Stuart Appleby",79,96,424,22.6,"Total1Putts510",2009
143,143,"David Duval",56,96,296,32.4,"Total1Putts510",2009
145,145,"Kris Blanks",60,95,330,28.8,"Total1Putts510",2009
145,145,"Jason Day",61,95,389,24.4,"Total1Putts510",2009
145,145,"Derek Fathauer",63,95,361,26.3,"Total1Putts510",2009
145,145,"Vijay Singh",71,95,351,27.1,"Total1Putts510",2009
145,145,"Jay Williamson",69,95,348,27.3,"Total1Putts510",2009
150,150,"Michael Allen",73,94,394,23.9,"Total1Putts510",2009
150,150,"Jason Gore",74,94,417,22.5,"Total1Putts510",2009
152,152,"Andres Romero",58,93,305,30.5,"Total1Putts510",2009
153,153,"Kevin Stadler",65,92,366,25.1,"Total1Putts510",2009
153,153,"Bubba Watson",73,92,406,22.7,"Total1Putts510",2009
155,155,"Kirk Triplett",60,91,387,23.5,"Total1Putts510",2009
155,155,"Casey Wittenberg",71,91,353,25.8,"Total1Putts510",2009
157,157,"Robert Allenby",71,89,357,24.9,"Total1Putts510",2009
157,157,"Matt Jones",56,89,310,28.7,"Total1Putts510",2009
157,157,"Brian Vranesh",51,89,305,29.2,"Total1Putts510",2009
160,160,"Bart Bryant",58,87,351,24.8,"Total1Putts510",2009
161,161,"Charles Warren",63,86,348,24.7,"Total1Putts510",2009
162,162,"Jarrod Lyle",65,85,314,27.1,"Total1Putts510",2009
162,162,"Darron Stiles",52,85,293,29,"Total1Putts510",2009
164,164,"Brian Bateman",55,84,322,26.1,"Total1Putts510",2009
164,164,"Ben Curtis",63,84,350,24,"Total1Putts510",2009
166,166,"Fred Couples",54,83,284,29.2,"Total1Putts510",2009
166,166,"Leif Olson",51,83,305,27.2,"Total1Putts510",2009
166,166,"Ian Poulter",59,83,328,25.3,"Total1Putts510",2009
169,169,"Peter Tomasulo",61,82,309,26.5,"Total1Putts510",2009
170,170,"Angel Cabrera",55,81,290,27.9,"Total1Putts510",2009
170,170,"Brendon Todd",53,81,309,26.2,"Total1Putts510",2009
172,172,"Phil Mickelson",66,80,359,22.3,"Total1Putts510",2009
173,173,"Sergio Garcia",59,79,304,26,"Total1Putts510",2009
174,174,"Joe Durant",62,78,293,26.6,"Total1Putts510",2009
175,175,"Rick Price",54,74,260,28.5,"Total1Putts510",2009
176,176,"Mark Brooks",55,71,293,24.2,"Total1Putts510",2009
176,176,"Greg Kraft",51,71,283,25.1,"Total1Putts510",2009
178,178,"Gary Woodland",53,70,230,30.4,"Total1Putts510",2009
179,179,"Patrick Sheehan",51,69,260,26.5,"Total1Putts510",2009
180,180,"Ricky Barnes",67,66,314,21,"Total1Putts510",2009
181,181,"Tag Ridings",50,62,260,23.8,"Total1Putts510",2009
182,182,"Scott Sterling",51,59,272,21.7,"Total1Putts510",2009
183,183,"Adam Scott",53,58,269,21.6,"Total1Putts510",2009
184,184,"Tom Lehman",55,42,201,20.9,"Total1Putts510",2009
