"Front9Round3ScoringAverage_RANKTHISWEEK_2015","Front9Round3ScoringAverage_RANKLASTWEEK_2015","Front9Round3ScoringAverage_PLAYERNAME_2015","Front9Round3ScoringAverage__2015","Front9Round3ScoringAverage_AVG_2015","Front9Round3ScoringAverage_TOTALSTROKES_2015","Front9Round3ScoringAverage_TOTALROUNDS_2015","stat_name","year"
1,1,"Stewart Cink",NA,33.75,540,16,"Front9Round3ScoringAverage",2015
2,2,"Graham DeLaet",NA,33.92,441,13,"Front9Round3ScoringAverage",2015
3,3,"Dustin Johnson",NA,34.12,580,17,"Front9Round3ScoringAverage",2015
4,4,"Jonathan Byrd",NA,34.17,410,12,"Front9Round3ScoringAverage",2015
5,5,"Bubba Watson",NA,34.19,547,16,"Front9Round3ScoringAverage",2015
6,6,"Matt Jones",NA,34.26,651,19,"Front9Round3ScoringAverage",2015
7,7,"Kyle Reifers",NA,34.29,583,17,"Front9Round3ScoringAverage",2015
8,8,"Bryce Molder",NA,34.32,652,19,"Front9Round3ScoringAverage",2015
9,9,"Johnson Wagner",NA,34.33,412,12,"Front9Round3ScoringAverage",2015
10,10,"Scott Pinckney",NA,34.39,619,18,"Front9Round3ScoringAverage",2015
11,11,"Hudson Swafford",NA,34.42,654,19,"Front9Round3ScoringAverage",2015
12,12,"Bill Lunde",NA,34.43,241,7,"Front9Round3ScoringAverage",2015
13,13,"Adam Hadwin",NA,34.44,620,18,"Front9Round3ScoringAverage",2015
14,14,"Shawn Stefani",NA,34.48,724,21,"Front9Round3ScoringAverage",2015
15,15,"Jerry Kelly",NA,34.5,552,16,"Front9Round3ScoringAverage",2015
15,15,"Whee Kim",NA,34.5,483,14,"Front9Round3ScoringAverage",2015
15,15,"Alex Prugh",NA,34.5,483,14,"Front9Round3ScoringAverage",2015
15,15,"Heath Slocum",NA,34.5,207,6,"Front9Round3ScoringAverage",2015
15,15,"Brandt Snedeker",NA,34.5,759,22,"Front9Round3ScoringAverage",2015
15,15,"Jordan Spieth",NA,34.5,690,20,"Front9Round3ScoringAverage",2015
15,15,"Andrew Svoboda",NA,34.5,345,10,"Front9Round3ScoringAverage",2015
22,22,"Brooks Koepka",NA,34.53,656,19,"Front9Round3ScoringAverage",2015
23,23,"Fabian Gomez",NA,34.56,553,16,"Front9Round3ScoringAverage",2015
24,24,"Chris Stroud",NA,34.6,519,15,"Front9Round3ScoringAverage",2015
25,25,"Colt Knost",NA,34.63,554,16,"Front9Round3ScoringAverage",2015
26,26,"Hideki Matsuyama",NA,34.64,762,22,"Front9Round3ScoringAverage",2015
26,26,"Cameron Percy",NA,34.64,485,14,"Front9Round3ScoringAverage",2015
26,26,"Pat Perez",NA,34.64,762,22,"Front9Round3ScoringAverage",2015
29,29,"Sangmoon Bae",NA,34.65,693,20,"Front9Round3ScoringAverage",2015
29,29,"Justin Thomas",NA,34.65,797,23,"Front9Round3ScoringAverage",2015
29,29,"Jimmy Walker",NA,34.65,693,20,"Front9Round3ScoringAverage",2015
32,32,"Jason Bohn",NA,34.67,728,21,"Front9Round3ScoringAverage",2015
33,33,"Jim Herman",NA,34.68,659,19,"Front9Round3ScoringAverage",2015
34,34,"Scott Piercy",NA,34.72,625,18,"Front9Round3ScoringAverage",2015
35,35,"Paul Casey",NA,34.74,660,19,"Front9Round3ScoringAverage",2015
35,35,"Brendan Steele",NA,34.74,660,19,"Front9Round3ScoringAverage",2015
37,37,"Rickie Fowler",NA,34.75,556,16,"Front9Round3ScoringAverage",2015
37,37,"Brian Harman",NA,34.75,556,16,"Front9Round3ScoringAverage",2015
37,37,"Kevin Kisner",NA,34.75,834,24,"Front9Round3ScoringAverage",2015
37,37,"George McNeill",NA,34.75,695,20,"Front9Round3ScoringAverage",2015
37,37,"Rory Sabbatini",NA,34.75,556,16,"Front9Round3ScoringAverage",2015
42,42,"Jason Kokrak",NA,34.76,591,17,"Front9Round3ScoringAverage",2015
43,43,"Byron Smith",NA,34.78,313,9,"Front9Round3ScoringAverage",2015
44,44,"Sergio Garcia",NA,34.79,487,14,"Front9Round3ScoringAverage",2015
44,44,"Spencer Levin",NA,34.79,661,19,"Front9Round3ScoringAverage",2015
46,46,"Ian Poulter",NA,34.8,522,15,"Front9Round3ScoringAverage",2015
47,47,"Zac Blair",NA,34.81,731,21,"Front9Round3ScoringAverage",2015
47,47,"Luke Donald",NA,34.81,557,16,"Front9Round3ScoringAverage",2015
49,49,"Jason Day",NA,34.82,592,17,"Front9Round3ScoringAverage",2015
49,49,"Morgan Hoffmann",NA,34.82,592,17,"Front9Round3ScoringAverage",2015
51,51,"Gonzalo Fdez Castano",NA,34.83,418,12,"Front9Round3ScoringAverage",2015
52,52,"Carlos Ortiz",NA,34.85,697,20,"Front9Round3ScoringAverage",2015
53,53,"Gary Woodland",NA,34.86,488,14,"Front9Round3ScoringAverage",2015
54,54,"Eric Axley",NA,34.88,279,8,"Front9Round3ScoringAverage",2015
54,54,"Ken Duke",NA,34.88,558,16,"Front9Round3ScoringAverage",2015
56,56,"Ryan Palmer",NA,34.89,628,18,"Front9Round3ScoringAverage",2015
56,56,"Tyrone Van Aswegen",NA,34.89,314,9,"Front9Round3ScoringAverage",2015
58,58,"Kevin Streelman",NA,34.9,698,20,"Front9Round3ScoringAverage",2015
59,59,"Greg Chalmers",NA,34.91,384,11,"Front9Round3ScoringAverage",2015
59,59,"Derek Ernst",NA,34.91,384,11,"Front9Round3ScoringAverage",2015
61,61,"Robert Streb",NA,34.92,873,25,"Front9Round3ScoringAverage",2015
62,62,"Ricky Barnes",NA,34.93,489,14,"Front9Round3ScoringAverage",2015
62,62,"Louis Oosthuizen",NA,34.93,489,14,"Front9Round3ScoringAverage",2015
62,62,"Justin Rose",NA,34.93,489,14,"Front9Round3ScoringAverage",2015
62,62,"Henrik Stenson",NA,34.93,524,15,"Front9Round3ScoringAverage",2015
66,66,"Kevin Chappell",NA,34.94,594,17,"Front9Round3ScoringAverage",2015
66,66,"Luke Guthrie",NA,34.94,559,16,"Front9Round3ScoringAverage",2015
66,66,"Ryo Ishikawa",NA,34.94,629,18,"Front9Round3ScoringAverage",2015
66,66,"Camilo Villegas",NA,34.94,559,16,"Front9Round3ScoringAverage",2015
70,70,"Bill Haas",NA,34.95,664,19,"Front9Round3ScoringAverage",2015
70,70,"Hunter Mahan",NA,34.95,664,19,"Front9Round3ScoringAverage",2015
72,72,"Scott Brown",NA,35,665,19,"Front9Round3ScoringAverage",2015
72,72,"Jon Curran",NA,35,490,14,"Front9Round3ScoringAverage",2015
72,72,"Jason Dufner",NA,35,595,17,"Front9Round3ScoringAverage",2015
72,72,"Martin Flores",NA,35,595,17,"Front9Round3ScoringAverage",2015
72,72,"Russell Knox",NA,35,735,21,"Front9Round3ScoringAverage",2015
72,72,"John Peterson",NA,35,665,19,"Front9Round3ScoringAverage",2015
72,72,"Carl Pettersson",NA,35,770,22,"Front9Round3ScoringAverage",2015
72,72,"Patrick Reed",NA,35,840,24,"Front9Round3ScoringAverage",2015
72,72,"Roger Sloan",NA,35,280,8,"Front9Round3ScoringAverage",2015
81,81,"Matt Kuchar",NA,35.04,806,23,"Front9Round3ScoringAverage",2015
82,82,"Alex Cejka",NA,35.06,631,18,"Front9Round3ScoringAverage",2015
82,82,"Erik Compton",NA,35.06,561,16,"Front9Round3ScoringAverage",2015
82,82,"Sean OHair",NA,35.06,596,17,"Front9Round3ScoringAverage",2015
82,82,"Vijay Singh",NA,35.06,561,16,"Front9Round3ScoringAverage",2015
86,86,"Billy Hurley III",NA,35.08,456,13,"Front9Round3ScoringAverage",2015
86,86,"John Merrick",NA,35.08,421,12,"Front9Round3ScoringAverage",2015
86,86,"Francesco Molinari",NA,35.08,421,12,"Front9Round3ScoringAverage",2015
86,86,"Jonathan Randolph",NA,35.08,456,13,"Front9Round3ScoringAverage",2015
90,90,"Greg Owen",NA,35.09,386,11,"Front9Round3ScoringAverage",2015
91,91,"Steven Bowditch",NA,35.1,737,21,"Front9Round3ScoringAverage",2015
92,92,"Troy Merritt",NA,35.12,597,17,"Front9Round3ScoringAverage",2015
93,93,"Davis Love III",NA,35.13,281,8,"Front9Round3ScoringAverage",2015
94,94,"John Huh",NA,35.14,773,22,"Front9Round3ScoringAverage",2015
95,95,"Jason Gore",NA,35.15,457,13,"Front9Round3ScoringAverage",2015
95,95,"Scott Langley",NA,35.15,703,20,"Front9Round3ScoringAverage",2015
97,97,"James Hahn",NA,35.16,668,19,"Front9Round3ScoringAverage",2015
97,97,"Russell Henley",NA,35.16,668,19,"Front9Round3ScoringAverage",2015
97,97,"Danny Lee",NA,35.16,879,25,"Front9Round3ScoringAverage",2015
100,100,"Harris English",NA,35.17,809,23,"Front9Round3ScoringAverage",2015
101,101,"Roberto Castro",NA,35.18,387,11,"Front9Round3ScoringAverage",2015
101,101,"Patrick Rodgers",NA,35.18,387,11,"Front9Round3ScoringAverage",2015
103,103,"Mark Hubbard",NA,35.19,563,16,"Front9Round3ScoringAverage",2015
103,103,"Brendon Todd",NA,35.19,739,21,"Front9Round3ScoringAverage",2015
105,105,"Steven Alker",NA,35.2,352,10,"Front9Round3ScoringAverage",2015
105,105,"Jim Furyk",NA,35.2,528,15,"Front9Round3ScoringAverage",2015
105,105,"Retief Goosen",NA,35.2,528,15,"Front9Round3ScoringAverage",2015
105,105,"Tim Wilkinson",NA,35.2,352,10,"Front9Round3ScoringAverage",2015
109,109,"KJ Choi",NA,35.23,458,13,"Front9Round3ScoringAverage",2015
109,109,"Derek Fathauer",NA,35.23,458,13,"Front9Round3ScoringAverage",2015
109,109,"Seung Yul Noh",NA,35.23,458,13,"Front9Round3ScoringAverage",2015
112,112,"Chesson Hadley",NA,35.24,740,21,"Front9Round3ScoringAverage",2015
113,113,"Oscar Fraustro",NA,35.25,282,8,"Front9Round3ScoringAverage",2015
113,113,"Max Homa",NA,35.25,423,12,"Front9Round3ScoringAverage",2015
113,113,"Zach Johnson",NA,35.25,705,20,"Front9Round3ScoringAverage",2015
113,113,"Michael Putnam",NA,35.25,564,16,"Front9Round3ScoringAverage",2015
113,113,"Steve Wheatcroft",NA,35.25,564,16,"Front9Round3ScoringAverage",2015
118,118,"Chad Campbell",NA,35.26,670,19,"Front9Round3ScoringAverage",2015
119,119,"Michael Thompson",NA,35.27,529,15,"Front9Round3ScoringAverage",2015
119,119,"Will Wilcox",NA,35.27,388,11,"Front9Round3ScoringAverage",2015
121,121,"Andres Gonzales",NA,35.29,600,17,"Front9Round3ScoringAverage",2015
121,121,"David Lingmerth",NA,35.29,600,17,"Front9Round3ScoringAverage",2015
121,121,"Brian Stuard",NA,35.29,600,17,"Front9Round3ScoringAverage",2015
121,121,"Bo Van Pelt",NA,35.29,494,14,"Front9Round3ScoringAverage",2015
125,125,"David Toms",NA,35.3,353,10,"Front9Round3ScoringAverage",2015
126,126,"Jonas Blixt",NA,35.31,459,13,"Front9Round3ScoringAverage",2015
126,126,"Chad Collins",NA,35.31,565,16,"Front9Round3ScoringAverage",2015
128,128,"David Hearn",NA,35.32,671,19,"Front9Round3ScoringAverage",2015
128,128,"Ben Martin",NA,35.32,671,19,"Front9Round3ScoringAverage",2015
130,130,"Martin Laird",NA,35.33,530,15,"Front9Round3ScoringAverage",2015
130,130,"Webb Simpson",NA,35.33,636,18,"Front9Round3ScoringAverage",2015
132,132,"Cameron Tringale",NA,35.35,707,20,"Front9Round3ScoringAverage",2015
133,133,"Tony Finau",NA,35.36,778,22,"Front9Round3ScoringAverage",2015
134,134,"Phil Mickelson",NA,35.38,566,16,"Front9Round3ScoringAverage",2015
135,135,"Nick Watney",NA,35.39,637,18,"Front9Round3ScoringAverage",2015
136,136,"Chez Reavie",NA,35.4,354,10,"Front9Round3ScoringAverage",2015
137,137,"Brian Davis",NA,35.43,496,14,"Front9Round3ScoringAverage",2015
137,137,"Charles Howell III",NA,35.43,815,23,"Front9Round3ScoringAverage",2015
137,137,"Kevin Na",NA,35.43,815,23,"Front9Round3ScoringAverage",2015
140,140,"Boo Weekley",NA,35.44,567,16,"Front9Round3ScoringAverage",2015
141,141,"DA Points",NA,35.45,390,11,"Front9Round3ScoringAverage",2015
