"GIRPercentage175200yards_RANKTHISWEEK_2005","GIRPercentage175200yards_RANKLASTWEEK_2005","GIRPercentage175200yards_PLAYERNAME_2005","GIRPercentage175200yards_ROUNDS_2005","GIRPercentage175200yards_Pct_2005","GIRPercentage175200yards_GREENSHIT_2005","GIRPercentage175200yards_TOTALHOLES_2005","GIRPercentage175200yards_RELATIVETOPAR_2005","stat_name","year"
1,1,"Sergio Garcia",73,67.69,88,130,-0.15,"GIRPercentage175200yards",2005
2,2,"Kevin Sutherland",89,64.4,161,250,-0.04,"GIRPercentage175200yards",2005
3,3,"Bradley Hughes",52,63.53,108,170,-0.16,"GIRPercentage175200yards",2005
4,4,"Retief Goosen",71,63.3,69,109,-0.07,"GIRPercentage175200yards",2005
5,5,"Jim Furyk",94,63.06,169,268,-0.15,"GIRPercentage175200yards",2005
6,6,"JJ Henry",102,62.04,170,274,-0.11,"GIRPercentage175200yards",2005
7,7,"Billy Mayfair",114,61.81,225,364,-0.12,"GIRPercentage175200yards",2005
8,8,"Tiger Woods",76,61.72,79,128,-0.29,"GIRPercentage175200yards",2005
9,9,"Fred Funk",102,61.33,203,331,-0.1,"GIRPercentage175200yards",2005
10,10,"Shaun Micheel",81,60.95,128,210,-0.19,"GIRPercentage175200yards",2005
11,11,"Bart Bryant",91,60.9,162,266,-0.21,"GIRPercentage175200yards",2005
12,12,"Steve Elkington",67,60.8,121,199,-0.07,"GIRPercentage175200yards",2005
13,13,"Jeff Brehaut",71,60.65,131,216,-0.17,"GIRPercentage175200yards",2005
14,14,"Mark Calcavecchia",92,60.56,152,251,-0.12,"GIRPercentage175200yards",2005
15,15,"Stephen Leaney",89,60.43,168,278,-0.13,"GIRPercentage175200yards",2005
16,16,"Joe Durant",81,60.24,150,249,-0.05,"GIRPercentage175200yards",2005
17,17,"Kenny Perry",82,60.13,95,158,-0.14,"GIRPercentage175200yards",2005
18,18,"Briny Baird",98,60.07,176,293,-0.1,"GIRPercentage175200yards",2005
19,19,"Chad Campbell",95,59.93,160,267,-0.14,"GIRPercentage175200yards",2005
19,19,"Justin Rose",99,59.93,169,282,-0.14,"GIRPercentage175200yards",2005
21,21,"Craig Barlow",81,59.89,112,187,-0.05,"GIRPercentage175200yards",2005
