"PuttsMadePerEventOver20_RANKTHISWEEK_2010","PuttsMadePerEventOver20_RANKLASTWEEK_2010","PuttsMadePerEventOver20_PLAYERNAME_2010","PuttsMadePerEventOver20_ROUNDS_2010","PuttsMadePerEventOver20_PUTTSMADE_2010","stat_name","year"
24,24,"Dustin Johnson",83,1.7,"PuttsMadePerEventOver20",2010
24,24,"Brett Quigley",96,1.7,"PuttsMadePerEventOver20",2010
24,24,"Justin Rose",78,1.7,"PuttsMadePerEventOver20",2010
24,24,"Adam Scott",70,1.7,"PuttsMadePerEventOver20",2010
24,24,"Michael Sim",64,1.7,"PuttsMadePerEventOver20",2010
24,24,"Camilo Villegas",78,1.7,"PuttsMadePerEventOver20",2010
24,24,"Charlie Wi",95,1.7,"PuttsMadePerEventOver20",2010
24,24,"Dean Wilson",54,1.7,"PuttsMadePerEventOver20",2010
35,35,"Greg Chalmers",93,1.6,"PuttsMadePerEventOver20",2010
35,35,"Michael Connell",89,1.6,"PuttsMadePerEventOver20",2010
35,35,"Luke Donald",71,1.6,"PuttsMadePerEventOver20",2010
35,35,"Ernie Els",72,1.6,"PuttsMadePerEventOver20",2010
35,35,"Matt Every",60,1.6,"PuttsMadePerEventOver20",2010
35,35,"Jim Furyk",76,1.6,"PuttsMadePerEventOver20",2010
35,35,"Padraig Harrington",57,1.6,"PuttsMadePerEventOver20",2010
35,35,"Tim Herron",79,1.6,"PuttsMadePerEventOver20",2010
35,35,"Derek Lamely",81,1.6,"PuttsMadePerEventOver20",2010
35,35,"Jeff Overton",89,1.6,"PuttsMadePerEventOver20",2010
35,35,"Kenny Perry",69,1.6,"PuttsMadePerEventOver20",2010
35,35,"Vaughn Taylor",87,1.6,"PuttsMadePerEventOver20",2010
35,35,"David Toms",86,1.6,"PuttsMadePerEventOver20",2010
35,35,"Bo Van Pelt",104,1.6,"PuttsMadePerEventOver20",2010
35,35,"Johnson Wagner",85,1.6,"PuttsMadePerEventOver20",2010
50,50,"Chris Couch",66,1.5,"PuttsMadePerEventOver20",2010
50,50,"John Daly",63,1.5,"PuttsMadePerEventOver20",2010
50,50,"Graham DeLaet",88,1.5,"PuttsMadePerEventOver20",2010
50,50,"JB Holmes",100,1.5,"PuttsMadePerEventOver20",2010
50,50,"Matt Jones",89,1.5,"PuttsMadePerEventOver20",2010
50,50,"Troy Merritt",86,1.5,"PuttsMadePerEventOver20",2010
50,50,"Scott Piercy",88,1.5,"PuttsMadePerEventOver20",2010
50,50,"John Rollins",81,1.5,"PuttsMadePerEventOver20",2010
50,50,"Rory Sabbatini",79,1.5,"PuttsMadePerEventOver20",2010
50,50,"Nick Watney",91,1.5,"PuttsMadePerEventOver20",2010
50,50,"Brett Wetterich",54,1.5,"PuttsMadePerEventOver20",2010
50,50,"Mark Wilson",87,1.5,"PuttsMadePerEventOver20",2010
62,62,"Jonathan Byrd",85,1.4,"PuttsMadePerEventOver20",2010
62,62,"Brendon de Jonge",114,1.4,"PuttsMadePerEventOver20",2010
62,62,"Chris DiMarco",88,1.4,"PuttsMadePerEventOver20",2010
62,62,"Joe Durant",67,1.4,"PuttsMadePerEventOver20",2010
62,62,"Steve Elkington",74,1.4,"PuttsMadePerEventOver20",2010
62,62,"Brad Faxon",58,1.4,"PuttsMadePerEventOver20",2010
62,62,"Sergio Garcia",58,1.4,"PuttsMadePerEventOver20",2010
62,62,"Brian Gay",101,1.4,"PuttsMadePerEventOver20",2010
62,62,"Retief Goosen",75,1.4,"PuttsMadePerEventOver20",2010
62,62,"Charley Hoffman",85,1.4,"PuttsMadePerEventOver20",2010
62,62,"Justin Leonard",89,1.4,"PuttsMadePerEventOver20",2010
62,62,"Spencer Levin",110,1.4,"PuttsMadePerEventOver20",2010
62,62,"Davis Love III",79,1.4,"PuttsMadePerEventOver20",2010
62,62,"Will Ma Kenzie",72,1.4,"PuttsMadePerEventOver20",2010
62,62,"Hunter Mahan",85,1.4,"PuttsMadePerEventOver20",2010
62,62,"Sean OHair",84,1.4,"PuttsMadePerEventOver20",2010
62,62,"Geoff Ogilvy",62,1.4,"PuttsMadePerEventOver20",2010
62,62,"Pat Perez",90,1.4,"PuttsMadePerEventOver20",2010
62,62,"Tom Pernice Jr",74,1.4,"PuttsMadePerEventOver20",2010
62,62,"Aron Price",70,1.4,"PuttsMadePerEventOver20",2010
62,62,"John Senden",103,1.4,"PuttsMadePerEventOver20",2010
62,62,"Webb Simpson",98,1.4,"PuttsMadePerEventOver20",2010
62,62,"Jeev Milkha Singh",59,1.4,"PuttsMadePerEventOver20",2010
62,62,"Kevin Stadler",86,1.4,"PuttsMadePerEventOver20",2010
62,62,"Brian Stuard",81,1.4,"PuttsMadePerEventOver20",2010
62,62,"Charles Warren",64,1.4,"PuttsMadePerEventOver20",2010
88,88,"Woody Austin",93,1.3,"PuttsMadePerEventOver20",2010
88,88,"Angel Cabrera",64,1.3,"PuttsMadePerEventOver20",2010
88,88,"Ben Curtis",78,1.3,"PuttsMadePerEventOver20",2010
88,88,"James Driscoll",78,1.3,"PuttsMadePerEventOver20",2010
88,88,"David Duval",71,1.3,"PuttsMadePerEventOver20",2010
88,88,"Robert Garrigus",71,1.3,"PuttsMadePerEventOver20",2010
88,88,"Lucas Glover",75,1.3,"PuttsMadePerEventOver20",2010
88,88,"Nathan Green",86,1.3,"PuttsMadePerEventOver20",2010
88,88,"JP Hayes",79,1.3,"PuttsMadePerEventOver20",2010
88,88,"JJ Henry",92,1.3,"PuttsMadePerEventOver20",2010
88,88,"Ryuji Imada",90,1.3,"PuttsMadePerEventOver20",2010
88,88,"Trevor Immelman",55,1.3,"PuttsMadePerEventOver20",2010
88,88,"Martin Laird",91,1.3,"PuttsMadePerEventOver20",2010
88,88,"Michael Letzig",84,1.3,"PuttsMadePerEventOver20",2010
88,88,"Bill Lunde",79,1.3,"PuttsMadePerEventOver20",2010
88,88,"Troy Matteson",84,1.3,"PuttsMadePerEventOver20",2010
88,88,"Scott McCarron",90,1.3,"PuttsMadePerEventOver20",2010
88,88,"James Nitties",92,1.3,"PuttsMadePerEventOver20",2010
88,88,"Joe Ogilvie",99,1.3,"PuttsMadePerEventOver20",2010
88,88,"Ryan Palmer",84,1.3,"PuttsMadePerEventOver20",2010
88,88,"DA Points",90,1.3,"PuttsMadePerEventOver20",2010
88,88,"Jeff Quinney",91,1.3,"PuttsMadePerEventOver20",2010
88,88,"Vijay Singh",75,1.3,"PuttsMadePerEventOver20",2010
88,88,"Kevin Sutherland",86,1.3,"PuttsMadePerEventOver20",2010
88,88,"Scott Verplank",74,1.3,"PuttsMadePerEventOver20",2010
88,88,"Bubba Watson",77,1.3,"PuttsMadePerEventOver20",2010
114,114,"Rich Barcelo",70,1.2,"PuttsMadePerEventOver20",2010
114,114,"Cameron Beckman",68,1.2,"PuttsMadePerEventOver20",2010
114,114,"Matt Bettencourt",91,1.2,"PuttsMadePerEventOver20",2010
114,114,"Michael Bradley",77,1.2,"PuttsMadePerEventOver20",2010
114,114,"Mark Calcavecchia",50,1.2,"PuttsMadePerEventOver20",2010
114,114,"Chad Campbell",95,1.2,"PuttsMadePerEventOver20",2010
114,114,"Brent Delahoussaye",57,1.2,"PuttsMadePerEventOver20",2010
114,114,"Jason Dufner",87,1.2,"PuttsMadePerEventOver20",2010
114,114,"Bob Estes",79,1.2,"PuttsMadePerEventOver20",2010
114,114,"Mathew Goggin",85,1.2,"PuttsMadePerEventOver20",2010
114,114,"Bill Haas",87,1.2,"PuttsMadePerEventOver20",2010
114,114,"Charles Howell III",103,1.2,"PuttsMadePerEventOver20",2010
114,114,"Jerry Kelly",99,1.2,"PuttsMadePerEventOver20",2010
114,114,"Cliff Kresge",50,1.2,"PuttsMadePerEventOver20",2010
114,114,"David Lutterus",69,1.2,"PuttsMadePerEventOver20",2010
114,114,"Phil Mickelson",76,1.2,"PuttsMadePerEventOver20",2010
114,114,"Tim Petrovic",105,1.2,"PuttsMadePerEventOver20",2010
114,114,"Chris Riley",73,1.2,"PuttsMadePerEventOver20",2010
114,114,"Heath Slocum",97,1.2,"PuttsMadePerEventOver20",2010
114,114,"Roland Thatcher",72,1.2,"PuttsMadePerEventOver20",2010
114,114,"DJ Trahan",92,1.2,"PuttsMadePerEventOver20",2010
135,135,"Stuart Appleby",101,1.1,"PuttsMadePerEventOver20",2010
135,135,"Ricky Barnes",103,1.1,"PuttsMadePerEventOver20",2010
135,135,"Daniel Chopra",74,1.1,"PuttsMadePerEventOver20",2010
135,135,"Tim Clark",88,1.1,"PuttsMadePerEventOver20",2010
135,135,"Skip Kendall",58,1.1,"PuttsMadePerEventOver20",2010
135,135,"Matt Kuchar",97,1.1,"PuttsMadePerEventOver20",2010
135,135,"Steve Marino",81,1.1,"PuttsMadePerEventOver20",2010
135,135,"George McNeill",79,1.1,"PuttsMadePerEventOver20",2010
135,135,"John Merrick",109,1.1,"PuttsMadePerEventOver20",2010
135,135,"Ian Poulter",55,1.1,"PuttsMadePerEventOver20",2010
135,135,"Alex Prugh",88,1.1,"PuttsMadePerEventOver20",2010
135,135,"Ted Purdy",86,1.1,"PuttsMadePerEventOver20",2010
135,135,"Brandt Snedeker",89,1.1,"PuttsMadePerEventOver20",2010
135,135,"Kevin Streelman",90,1.1,"PuttsMadePerEventOver20",2010
135,135,"Chris Stroud",90,1.1,"PuttsMadePerEventOver20",2010
135,135,"Cameron Tringale",55,1.1,"PuttsMadePerEventOver20",2010
135,135,"Garrett Willis",82,1.1,"PuttsMadePerEventOver20",2010
152,152,"Henrik Bjornstad",72,1,"PuttsMadePerEventOver20",2010
152,152,"Kris Blanks",91,1,"PuttsMadePerEventOver20",2010
152,152,"Alex Cejka",81,1,"PuttsMadePerEventOver20",2010
152,152,"Brian Davis",101,1,"PuttsMadePerEventOver20",2010
152,152,"Steve Flesch",78,1,"PuttsMadePerEventOver20",2010
152,152,"Rickie Fowler",98,1,"PuttsMadePerEventOver20",2010
152,152,"Lee Janzen",77,1,"PuttsMadePerEventOver20",2010
152,152,"Marc Leishman",87,1,"PuttsMadePerEventOver20",2010
152,152,"Brenden Pappas",66,1,"PuttsMadePerEventOver20",2010
152,152,"Josh Teater",101,1,"PuttsMadePerEventOver20",2010
152,152,"Nicholas Thompson",88,1,"PuttsMadePerEventOver20",2010
152,152,"Jerod Turner",54,1,"PuttsMadePerEventOver20",2010
152,152,"Jimmy Walker",82,1,"PuttsMadePerEventOver20",2010
152,152,"Steve Wheatcroft",74,1,"PuttsMadePerEventOver20",2010
152,152,"Jay Williamson",76,1,"PuttsMadePerEventOver20",2010
167,167,"Briny Baird",87,0.9,"PuttsMadePerEventOver20",2010
167,167,"Martin Flores",75,0.9,"PuttsMadePerEventOver20",2010
167,167,"Paul Goydos",78,0.9,"PuttsMadePerEventOver20",2010
167,167,"Steve Lowery",67,0.9,"PuttsMadePerEventOver20",2010
167,167,"Rocco Mediate",71,0.9,"PuttsMadePerEventOver20",2010
167,167,"Cameron Percy",73,0.9,"PuttsMadePerEventOver20",2010
173,173,"Craig Bowden",56,0.8,"PuttsMadePerEventOver20",2010
173,173,"Mathias Gronberg",61,0.8,"PuttsMadePerEventOver20",2010
173,173,"Jarrod Lyle",54,0.8,"PuttsMadePerEventOver20",2010
173,173,"Jeff Maggert",76,0.8,"PuttsMadePerEventOver20",2010
173,173,"Andrew McLardy",52,0.8,"PuttsMadePerEventOver20",2010
173,173,"Ryan Moore",80,0.8,"PuttsMadePerEventOver20",2010
173,173,"Rod Pampling",77,0.8,"PuttsMadePerEventOver20",2010
173,173,"Roger Tambellini",77,0.8,"PuttsMadePerEventOver20",2010
173,173,"Omar Uresti",74,0.8,"PuttsMadePerEventOver20",2010
173,173,"Mike Weir",59,0.8,"PuttsMadePerEventOver20",2010
183,183,"Jeff Gove",57,0.7,"PuttsMadePerEventOver20",2010
183,183,"Kevin Johnson",62,0.7,"PuttsMadePerEventOver20",2010
183,183,"Greg Kraft",52,0.7,"PuttsMadePerEventOver20",2010
183,183,"John Mallinger",78,0.7,"PuttsMadePerEventOver20",2010
183,183,"Billy Mayfair",78,0.7,"PuttsMadePerEventOver20",2010
183,183,"Greg Owen",69,0.7,"PuttsMadePerEventOver20",2010
183,183,"Vance Veazey",58,0.7,"PuttsMadePerEventOver20",2010
190,190,"Justin Bolli",55,0.6,"PuttsMadePerEventOver20",2010
190,190,"Chris Wilson",65,0.6,"PuttsMadePerEventOver20",2010
192,192,"Garth Mulroy",53,0.5,"PuttsMadePerEventOver20",2010
