"Roundsinthe60s_RANKTHISWEEK_2009","Roundsinthe60s_RANKLASTWEEK_2009","Roundsinthe60s_PLAYERNAME_2009","Roundsinthe60s_EVENTS_2009","Roundsinthe60s_TOTALRNDS_2009","stat_name","year"
142,142,"Ken Duke",29,20,"Roundsinthe60s",2009
142,142,"Colt Knost",24,20,"Roundsinthe60s",2009
145,145,"Brad Adamonis",25,19,"Roundsinthe60s",2009
145,145,"Kris Blanks",20,19,"Roundsinthe60s",2009
145,145,"Stewart Cink",22,19,"Roundsinthe60s",2009
145,145,"Sergio Garcia",17,19,"Roundsinthe60s",2009
145,145,"Bob Heintz",20,19,"Roundsinthe60s",2009
145,145,"Ian Poulter",17,19,"Roundsinthe60s",2009
145,145,"Patrick Sheehan",15,19,"Roundsinthe60s",2009
145,145,"Vijay Singh",21,19,"Roundsinthe60s",2009
145,145,"Camilo Villegas",21,19,"Roundsinthe60s",2009
145,145,"Jay Williamson",22,19,"Roundsinthe60s",2009
145,145,"Casey Wittenberg",25,19,"Roundsinthe60s",2009
156,156,"Mark Brooks",17,18,"Roundsinthe60s",2009
156,156,"Parker McLachlin",25,18,"Roundsinthe60s",2009
156,156,"Kirk Triplett",20,18,"Roundsinthe60s",2009
159,159,"Tommy Armour III",19,17,"Roundsinthe60s",2009
159,159,"Bart Bryant",17,17,"Roundsinthe60s",2009
159,159,"James Driscoll",17,17,"Roundsinthe60s",2009
159,159,"Tom Lehman",16,17,"Roundsinthe60s",2009
159,159,"Andres Romero",20,17,"Roundsinthe60s",2009
164,164,"Ricky Barnes",23,16,"Roundsinthe60s",2009
164,164,"JB Holmes",25,16,"Roundsinthe60s",2009
164,164,"Jarrod Lyle",21,16,"Roundsinthe60s",2009
164,164,"Will Ma Kenzie",24,16,"Roundsinthe60s",2009
168,168,"Stuart Appleby",25,15,"Roundsinthe60s",2009
168,168,"Brian Bateman",25,15,"Roundsinthe60s",2009
168,168,"Derek Fathauer",25,15,"Roundsinthe60s",2009
168,168,"Tommy Gainey",15,15,"Roundsinthe60s",2009
168,168,"Mathias Gronberg",13,15,"Roundsinthe60s",2009
168,168,"Jonathan Kaye",17,15,"Roundsinthe60s",2009
168,168,"Leif Olson",21,15,"Roundsinthe60s",2009
168,168,"Jeev Milkha Singh",15,15,"Roundsinthe60s",2009
176,176,"Michael Bradley",17,14,"Roundsinthe60s",2009
176,176,"KJ Choi",22,14,"Roundsinthe60s",2009
176,176,"Ben Curtis",18,14,"Roundsinthe60s",2009
176,176,"JP Hayes",15,14,"Roundsinthe60s",2009
176,176,"Danny Lee",12,14,"Roundsinthe60s",2009
176,176,"Peter Tomasulo",25,14,"Roundsinthe60s",2009
182,182,"Paul Casey",12,13,"Roundsinthe60s",2009
182,182,"Marc Turnesa",30,13,"Roundsinthe60s",2009
182,182,"Aaron Watkins",18,13,"Roundsinthe60s",2009
182,182,"Gary Woodland",18,13,"Roundsinthe60s",2009
186,186,"David Duval",22,12,"Roundsinthe60s",2009
186,186,"Rickie Fowler",6,12,"Roundsinthe60s",2009
186,186,"Brandt Jobe",8,12,"Roundsinthe60s",2009
186,186,"Jesper Parnevik",14,12,"Roundsinthe60s",2009
186,186,"Darron Stiles",20,12,"Roundsinthe60s",2009
186,186,"Brian Vranesh",20,12,"Roundsinthe60s",2009
186,186,"Tim Wilkinson",14,12,"Roundsinthe60s",2009
193,193,"Brad Faxon",23,11,"Roundsinthe60s",2009
193,193,"Frank Lickliter II",14,11,"Roundsinthe60s",2009
193,193,"Roland Thatcher",16,11,"Roundsinthe60s",2009
196,196,"Eric Axley",30,10,"Roundsinthe60s",2009
196,196,"David Berganio Jr",15,10,"Roundsinthe60s",2009
196,196,"Wil Collins",18,10,"Roundsinthe60s",2009
196,196,"Ross Fisher",10,10,"Roundsinthe60s",2009
196,196,"Scott Gutschewski",19,10,"Roundsinthe60s",2009
196,196,"Graeme McDowell",11,10,"Roundsinthe60s",2009
196,196,"Rick Price",21,10,"Roundsinthe60s",2009
196,196,"Adam Scott",19,10,"Roundsinthe60s",2009
196,196,"Kyle Stanley",7,10,"Roundsinthe60s",2009
205,205,"Matthew Borchert",19,9,"Roundsinthe60s",2009
205,205,"Shaun Micheel",16,9,"Roundsinthe60s",2009
205,205,"Dicky Pride",10,9,"Roundsinthe60s",2009
205,205,"Brendon Todd",21,9,"Roundsinthe60s",2009
209,209,"Carlos Franco",10,8,"Roundsinthe60s",2009
209,209,"Soren Hansen",8,8,"Roundsinthe60s",2009
209,209,"Jamie Lovemark",5,8,"Roundsinthe60s",2009
209,209,"Shigeki Maruyama",5,8,"Roundsinthe60s",2009
209,209,"Rory McIlroy",11,8,"Roundsinthe60s",2009
209,209,"Paul Stankowski",9,8,"Roundsinthe60s",2009
209,209,"Henrik Stenson",10,8,"Roundsinthe60s",2009
209,209,"Garrett Willis",6,8,"Roundsinthe60s",2009
217,217,"Tyler Aldridge",17,7,"Roundsinthe60s",2009
217,217,"Arjun Atwal",12,7,"Roundsinthe60s",2009
217,217,"Ronnie Black",3,7,"Roundsinthe60s",2009
217,217,"John Huston",13,7,"Roundsinthe60s",2009
217,217,"Miguel Angel Jimenez",8,7,"Roundsinthe60s",2009
217,217,"Arron Oberholser",4,7,"Roundsinthe60s",2009
217,217,"Alvaro Quiros",9,7,"Roundsinthe60s",2009
217,217,"Bob Tway",13,7,"Roundsinthe60s",2009
217,217,"Omar Uresti",9,7,"Roundsinthe60s",2009
217,217,"Lee Westwood",8,7,"Roundsinthe60s",2009
227,227,"Billy Andrade",17,6,"Roundsinthe60s",2009
227,227,"Notah Begay III",15,6,"Roundsinthe60s",2009
227,227,"Chris Couch",8,6,"Roundsinthe60s",2009
227,227,"Dudley Hart",13,6,"Roundsinthe60s",2009
227,227,"Mark Hensby",5,6,"Roundsinthe60s",2009
227,227,"Trevor Immelman",13,6,"Roundsinthe60s",2009
227,227,"David Peoples",6,6,"Roundsinthe60s",2009
227,227,"Loren Roberts",3,6,"Roundsinthe60s",2009
227,227,"Oliver Wilson",9,6,"Roundsinthe60s",2009
236,236,"Thomas Aiken",3,5,"Roundsinthe60s",2009
236,236,"Martin Kaymer",11,5,"Roundsinthe60s",2009
236,236,"Troy Kelly",17,5,"Roundsinthe60s",2009
236,236,"Greg Kraft",21,5,"Roundsinthe60s",2009
236,236,"James Oh",21,5,"Roundsinthe60s",2009
236,236,"Jeff Sluman",2,5,"Roundsinthe60s",2009
242,242,"Guy Boros",7,4,"Roundsinthe60s",2009
242,242,"Olin Browne",9,4,"Roundsinthe60s",2009
242,242,"Darren Clarke",7,4,"Roundsinthe60s",2009
242,242,"Marco Dawson",6,4,"Roundsinthe60s",2009
242,242,"Todd Fischer",3,4,"Roundsinthe60s",2009
242,242,"Tadd Fujikawa",4,4,"Roundsinthe60s",2009
242,242,"Soren Kjeldsen",7,4,"Roundsinthe60s",2009
242,242,"Neal Lancaster",6,4,"Roundsinthe60s",2009
242,242,"Stephen Leaney",11,4,"Roundsinthe60s",2009
242,242,"Jose Maria Olazabal",4,4,"Roundsinthe60s",2009
252,252,"Steve Allan",17,3,"Roundsinthe60s",2009
252,252,"Paul Azinger",8,3,"Roundsinthe60s",2009
252,252,"Jose Coceres",6,3,"Roundsinthe60s",2009
252,252,"John Daly",6,3,"Roundsinthe60s",2009
252,252,"Gonzalo Fdez Castano",5,3,"Roundsinthe60s",2009
252,252,"Ernie Gonzalez",1,3,"Roundsinthe60s",2009
252,252,"Robert Karlsson",6,3,"Roundsinthe60s",2009
252,252,"Skip Kendall",3,3,"Roundsinthe60s",2009
252,252,"James Kingston",2,3,"Roundsinthe60s",2009
252,252,"Jose Manuel Lara",2,3,"Roundsinthe60s",2009
262,262,"Rich Barcelo",1,2,"Roundsinthe60s",2009
262,262,"Chris Baryla",3,2,"Roundsinthe60s",2009
262,262,"Tom Byrum",4,2,"Roundsinthe60s",2009
262,262,"Kevin Chappell",3,2,"Roundsinthe60s",2009
262,262,"Bobby Clampett",2,2,"Roundsinthe60s",2009
262,262,"Erik Compton",5,2,"Roundsinthe60s",2009
262,262,"Robert Damron",5,2,"Roundsinthe60s",2009
262,262,"Jay Delsing",7,2,"Roundsinthe60s",2009
262,262,"Robin Freeman",5,2,"Roundsinthe60s",2009
262,262,"Bobby Gates",1,2,"Roundsinthe60s",2009
262,262,"David Gossett",5,2,"Roundsinthe60s",2009
262,262,"Tano Goya",1,2,"Roundsinthe60s",2009
262,262,"Peter Hanson",5,2,"Roundsinthe60s",2009
262,262,"Matt Harmon",1,2,"Roundsinthe60s",2009
262,262,"Matt Hill",3,2,"Roundsinthe60s",2009
262,262,"Scott Hoch",1,2,"Roundsinthe60s",2009
262,262,"Ryo Ishikawa",6,2,"Roundsinthe60s",2009
262,262,"Thongchai Jaidee",4,2,"Roundsinthe60s",2009
262,262,"Anthony Kang",1,2,"Roundsinthe60s",2009
262,262,"Shingo Katayama",6,2,"Roundsinthe60s",2009
262,262,"Derek Lamely",2,2,"Roundsinthe60s",2009
262,262,"Luke List",1,2,"Roundsinthe60s",2009
262,262,"Prayad Marksaeng",6,2,"Roundsinthe60s",2009
262,262,"Fernando Mechereffe",1,2,"Roundsinthe60s",2009
262,262,"Francesco Molinari",4,2,"Roundsinthe60s",2009
262,262,"Jack Newman",2,2,"Roundsinthe60s",2009
262,262,"Louis Oosthuizen",6,2,"Roundsinthe60s",2009
262,262,"Martin Piller",1,2,"Roundsinthe60s",2009
262,262,"Chris Smith",3,2,"Roundsinthe60s",2009
262,262,"Hideto Tanihara",1,2,"Roundsinthe60s",2009
262,262,"Vance Veazey",1,2,"Roundsinthe60s",2009
262,262,"Grant Waite",2,2,"Roundsinthe60s",2009
262,262,"Azuma Yano",4,2,"Roundsinthe60s",2009
295,295,"Felipe Aguilar",1,1,"Roundsinthe60s",2009
295,295,"Billy Anderson",1,1,"Roundsinthe60s",2009
295,295,"Ian Baker Finch",1,1,"Roundsinthe60s",2009
295,295,"Craig Barlow",5,1,"Roundsinthe60s",2009
295,295,"Ryan Blaum",2,1,"Roundsinthe60s",2009
295,295,"Mark Brown",2,1,"Roundsinthe60s",2009
295,295,"Rafael Campos",1,1,"Roundsinthe60s",2009
295,295,"Jason Caron",1,1,"Roundsinthe60s",2009
295,295,"Scott Cashell",1,1,"Roundsinthe60s",2009
295,295,"Steve Conway",1,1,"Roundsinthe60s",2009
295,295,"Graham DeLaet",1,1,"Roundsinthe60s",2009
295,295,"Nick Dougherty",3,1,"Roundsinthe60s",2009
295,295,"David Drysdale",1,1,"Roundsinthe60s",2009
295,295,"Johan Edfors",3,1,"Roundsinthe60s",2009
295,295,"John Ellis",1,1,"Roundsinthe60s",2009
295,295,"Richard Finch",2,1,"Roundsinthe60s",2009
295,295,"Benjamin Fox",1,1,"Roundsinthe60s",2009
295,295,"Robert Gamez",11,1,"Roundsinthe60s",2009
295,295,"Daniel Gaunt",1,1,"Roundsinthe60s",2009
295,295,"Brent Geiberger",6,1,"Roundsinthe60s",2009
295,295,"Andres Gonzales",1,1,"Roundsinthe60s",2009
295,295,"Branden Grace",1,1,"Roundsinthe60s",2009
295,295,"Mike Grob",1,1,"Roundsinthe60s",2009
295,295,"Anders Hansen",4,1,"Roundsinthe60s",2009
295,295,"Wes Heffernan",1,1,"Roundsinthe60s",2009
295,295,"Ryan Helminen",1,1,"Roundsinthe60s",2009
295,295,"David Howell",1,1,"Roundsinthe60s",2009
295,295,"Clint Jensen",2,1,"Roundsinthe60s",2009
295,295,"Chris Kirk",2,1,"Roundsinthe60s",2009
295,295,"Kenichi Kuboya",1,1,"Roundsinthe60s",2009
295,295,"Pablo Larrazabal",3,1,"Roundsinthe60s",2009
295,295,"Paul Lawrie",1,1,"Roundsinthe60s",2009
295,295,"JL Lewis",4,1,"Roundsinthe60s",2009
295,295,"Matthew Loving",1,1,"Roundsinthe60s",2009
295,295,"Matteo Manassero",1,1,"Roundsinthe60s",2009
295,295,"Andy Matthews",1,1,"Roundsinthe60s",2009
295,295,"Len Mattiace",1,1,"Roundsinthe60s",2009
295,295,"Jim McGovern",2,1,"Roundsinthe60s",2009
295,295,"Andrew McLardy",2,1,"Roundsinthe60s",2009
295,295,"Mike Miles",3,1,"Roundsinthe60s",2009
295,295,"Zack Miller",1,1,"Roundsinthe60s",2009
295,295,"Larry Mize",1,1,"Roundsinthe60s",2009
295,295,"Trevor Murphy",1,1,"Roundsinthe60s",2009
295,295,"Greg Norman",3,1,"Roundsinthe60s",2009
295,295,"Mark OMeara",2,1,"Roundsinthe60s",2009
295,295,"Deane Pappas",1,1,"Roundsinthe60s",2009
295,295,"Steve Pate",4,1,"Roundsinthe60s",2009
295,295,"Cameron Peck",1,1,"Roundsinthe60s",2009
295,295,"Rod Perry",1,1,"Roundsinthe60s",2009
295,295,"Terry Pilkadaris",1,1,"Roundsinthe60s",2009
295,295,"Angelo Que",1,1,"Roundsinthe60s",2009
295,295,"Jose de Jesus Rodriguez",1,1,"Roundsinthe60s",2009
295,295,"Andrew Ruthkoski",2,1,"Roundsinthe60s",2009
295,295,"Reinier Saxton",2,1,"Roundsinthe60s",2009
295,295,"Tom Scherrer",2,1,"Roundsinthe60s",2009
295,295,"Dave Schultz",1,1,"Roundsinthe60s",2009
295,295,"Charl Schwartzel",6,1,"Roundsinthe60s",2009
295,295,"Wes Short Jr",3,1,"Roundsinthe60s",2009
295,295,"Michael Sim",3,1,"Roundsinthe60s",2009
295,295,"Sal Spallone",1,1,"Roundsinthe60s",2009
295,295,"Richard Sterne",8,1,"Roundsinthe60s",2009
295,295,"Miguel Suarez",1,1,"Roundsinthe60s",2009
295,295,"Steve Surry",1,1,"Roundsinthe60s",2009
295,295,"Junpei Takayama",1,1,"Roundsinthe60s",2009
295,295,"Nick Taylor",2,1,"Roundsinthe60s",2009
295,295,"Justin Thomas",1,1,"Roundsinthe60s",2009
295,295,"Esteban Toledo",2,1,"Roundsinthe60s",2009
295,295,"Nathan Tyler",1,1,"Roundsinthe60s",2009
295,295,"James Vargas",1,1,"Roundsinthe60s",2009
295,295,"Manuel Villegas",1,1,"Roundsinthe60s",2009
295,295,"Alan Wagner",1,1,"Roundsinthe60s",2009
295,295,"Anthony Wall",2,1,"Roundsinthe60s",2009
295,295,"Tom Watson",2,1,"Roundsinthe60s",2009
295,295,"Drew Weaver",1,1,"Roundsinthe60s",2009
295,295,"Steve Wheatcroft",1,1,"Roundsinthe60s",2009
295,295,"Willie Wood",2,1,"Roundsinthe60s",2009
295,295,"Chris Wood",2,1,"Roundsinthe60s",2009
