"FirstTeeLateRound4ScoringAverage_RANKTHISWEEK_2015","FirstTeeLateRound4ScoringAverage_RANKLASTWEEK_2015","FirstTeeLateRound4ScoringAverage_PLAYERNAME_2015","FirstTeeLateRound4ScoringAverage__2015","FirstTeeLateRound4ScoringAverage_AVG_2015","FirstTeeLateRound4ScoringAverage_TOTALSTROKES_2015","FirstTeeLateRound4ScoringAverage_TOTALROUNDS_2015","stat_name","year"
41,41,"Justin Thomas",NA,69.82,1187,17,"FirstTeeLateRound4ScoringAverage",2015
42,42,"Brooks Koepka",NA,69.83,838,12,"FirstTeeLateRound4ScoringAverage",2015
42,42,"Bryce Molder",NA,69.83,419,6,"FirstTeeLateRound4ScoringAverage",2015
42,42,"Justin Rose",NA,69.83,838,12,"FirstTeeLateRound4ScoringAverage",2015
45,45,"Ryan Palmer",NA,69.88,559,8,"FirstTeeLateRound4ScoringAverage",2015
46,46,"Louis Oosthuizen",NA,69.89,629,9,"FirstTeeLateRound4ScoringAverage",2015
47,47,"Daniel Berger",NA,69.9,699,10,"FirstTeeLateRound4ScoringAverage",2015
47,47,"David Lingmerth",NA,69.9,699,10,"FirstTeeLateRound4ScoringAverage",2015
47,47,"Henrik Stenson",NA,69.9,699,10,"FirstTeeLateRound4ScoringAverage",2015
50,50,"Jason Bohn",NA,69.92,839,12,"FirstTeeLateRound4ScoringAverage",2015
51,51,"Robert Allenby",NA,70,70,1,"FirstTeeLateRound4ScoringAverage",2015
51,51,"Robert Garrigus",NA,70,210,3,"FirstTeeLateRound4ScoringAverage",2015
51,51,"Jason Gore",NA,70,280,4,"FirstTeeLateRound4ScoringAverage",2015
51,51,"Marc Leishman",NA,70,350,5,"FirstTeeLateRound4ScoringAverage",2015
51,51,"Ben Martin",NA,70,490,7,"FirstTeeLateRound4ScoringAverage",2015
51,51,"Greg Owen",NA,70,210,3,"FirstTeeLateRound4ScoringAverage",2015
51,51,"Pat Perez",NA,70,490,7,"FirstTeeLateRound4ScoringAverage",2015
51,51,"Rory Sabbatini",NA,70,560,8,"FirstTeeLateRound4ScoringAverage",2015
51,51,"Webb Simpson",NA,70,420,6,"FirstTeeLateRound4ScoringAverage",2015
51,51,"Brian Stuard",NA,70,70,1,"FirstTeeLateRound4ScoringAverage",2015
51,51,"Tyrone Van Aswegen",NA,70,140,2,"FirstTeeLateRound4ScoringAverage",2015
62,62,"Bill Haas",NA,70.18,772,11,"FirstTeeLateRound4ScoringAverage",2015
63,63,"Troy Merritt",NA,70.2,351,5,"FirstTeeLateRound4ScoringAverage",2015
64,64,"Seung Yul Noh",NA,70.25,281,4,"FirstTeeLateRound4ScoringAverage",2015
64,64,"Nicholas Thompson",NA,70.25,281,4,"FirstTeeLateRound4ScoringAverage",2015
66,66,"Alex Cejka",NA,70.29,492,7,"FirstTeeLateRound4ScoringAverage",2015
66,66,"Russell Henley",NA,70.29,492,7,"FirstTeeLateRound4ScoringAverage",2015
68,68,"Brice Garnett",NA,70.33,422,6,"FirstTeeLateRound4ScoringAverage",2015
68,68,"Billy Hurley III",NA,70.33,211,3,"FirstTeeLateRound4ScoringAverage",2015
68,68,"Andrew Putnam",NA,70.33,211,3,"FirstTeeLateRound4ScoringAverage",2015
71,71,"Jim Furyk",NA,70.36,774,11,"FirstTeeLateRound4ScoringAverage",2015
72,72,"Phil Mickelson",NA,70.38,563,8,"FirstTeeLateRound4ScoringAverage",2015
73,73,"SJ Park",NA,70.4,352,5,"FirstTeeLateRound4ScoringAverage",2015
73,73,"Lee Westwood",NA,70.4,352,5,"FirstTeeLateRound4ScoringAverage",2015
75,75,"Adam Scott",NA,70.43,493,7,"FirstTeeLateRound4ScoringAverage",2015
76,76,"Harris English",NA,70.44,634,9,"FirstTeeLateRound4ScoringAverage",2015
77,77,"Scott Brown",NA,70.5,564,8,"FirstTeeLateRound4ScoringAverage",2015
77,77,"Chad Collins",NA,70.5,282,4,"FirstTeeLateRound4ScoringAverage",2015
77,77,"Luke Donald",NA,70.5,423,6,"FirstTeeLateRound4ScoringAverage",2015
77,77,"Jamie Donaldson",NA,70.5,141,2,"FirstTeeLateRound4ScoringAverage",2015
77,77,"Charley Hoffman",NA,70.5,705,10,"FirstTeeLateRound4ScoringAverage",2015
77,77,"Chris Kirk",NA,70.5,423,6,"FirstTeeLateRound4ScoringAverage",2015
77,77,"Russell Knox",NA,70.5,705,10,"FirstTeeLateRound4ScoringAverage",2015
77,77,"Johnson Wagner",NA,70.5,423,6,"FirstTeeLateRound4ScoringAverage",2015
85,85,"Brendon de Jonge",NA,70.55,776,11,"FirstTeeLateRound4ScoringAverage",2015
86,86,"David Hearn",NA,70.6,353,5,"FirstTeeLateRound4ScoringAverage",2015
87,87,"Dustin Johnson",NA,70.67,848,12,"FirstTeeLateRound4ScoringAverage",2015
87,87,"Scott Stallings",NA,70.67,212,3,"FirstTeeLateRound4ScoringAverage",2015
89,89,"Stewart Cink",NA,70.71,495,7,"FirstTeeLateRound4ScoringAverage",2015
89,89,"Morgan Hoffmann",NA,70.71,495,7,"FirstTeeLateRound4ScoringAverage",2015
89,89,"Billy Horschel",NA,70.71,495,7,"FirstTeeLateRound4ScoringAverage",2015
92,92,"Fabian Gomez",NA,70.75,283,4,"FirstTeeLateRound4ScoringAverage",2015
92,92,"Martin Laird",NA,70.75,283,4,"FirstTeeLateRound4ScoringAverage",2015
92,92,"Brendon Todd",NA,70.75,566,8,"FirstTeeLateRound4ScoringAverage",2015
95,95,"Zac Blair",NA,70.8,354,5,"FirstTeeLateRound4ScoringAverage",2015
95,95,"Luke Guthrie",NA,70.8,354,5,"FirstTeeLateRound4ScoringAverage",2015
95,95,"Andres Romero",NA,70.8,354,5,"FirstTeeLateRound4ScoringAverage",2015
98,98,"Keegan Bradley",NA,70.83,425,6,"FirstTeeLateRound4ScoringAverage",2015
98,98,"Sam Saunders",NA,70.83,425,6,"FirstTeeLateRound4ScoringAverage",2015
98,98,"Vijay Singh",NA,70.83,425,6,"FirstTeeLateRound4ScoringAverage",2015
101,101,"Hudson Swafford",NA,70.9,709,10,"FirstTeeLateRound4ScoringAverage",2015
101,101,"Cameron Tringale",NA,70.9,709,10,"FirstTeeLateRound4ScoringAverage",2015
103,103,"Aaron Baddeley",NA,71,142,2,"FirstTeeLateRound4ScoringAverage",2015
103,103,"Brian Davis",NA,71,213,3,"FirstTeeLateRound4ScoringAverage",2015
103,103,"Whee Kim",NA,71,142,2,"FirstTeeLateRound4ScoringAverage",2015
103,103,"Kyle Reifers",NA,71,71,1,"FirstTeeLateRound4ScoringAverage",2015
103,103,"Bo Van Pelt",NA,71,142,2,"FirstTeeLateRound4ScoringAverage",2015
108,108,"Ryan Moore",NA,71.09,782,11,"FirstTeeLateRound4ScoringAverage",2015
109,109,"Nick Watney",NA,71.11,640,9,"FirstTeeLateRound4ScoringAverage",2015
110,110,"Francesco Molinari",NA,71.14,498,7,"FirstTeeLateRound4ScoringAverage",2015
111,111,"Jason Kokrak",NA,71.17,427,6,"FirstTeeLateRound4ScoringAverage",2015
111,111,"William McGirt",NA,71.17,427,6,"FirstTeeLateRound4ScoringAverage",2015
113,113,"Patrick Rodgers",NA,71.2,356,5,"FirstTeeLateRound4ScoringAverage",2015
113,113,"David Toms",NA,71.2,356,5,"FirstTeeLateRound4ScoringAverage",2015
115,115,"Kevin Na",NA,71.25,855,12,"FirstTeeLateRound4ScoringAverage",2015
115,115,"Shawn Stefani",NA,71.25,570,8,"FirstTeeLateRound4ScoringAverage",2015
117,117,"Sergio Garcia",NA,71.27,784,11,"FirstTeeLateRound4ScoringAverage",2015
118,118,"Matt Kuchar",NA,71.31,1141,16,"FirstTeeLateRound4ScoringAverage",2015
119,119,"Kevin Chappell",NA,71.33,642,9,"FirstTeeLateRound4ScoringAverage",2015
119,119,"Ryo Ishikawa",NA,71.33,428,6,"FirstTeeLateRound4ScoringAverage",2015
119,119,"Justin Leonard",NA,71.33,214,3,"FirstTeeLateRound4ScoringAverage",2015
119,119,"Michael Thompson",NA,71.33,214,3,"FirstTeeLateRound4ScoringAverage",2015
123,123,"Jim Herman",NA,71.38,571,8,"FirstTeeLateRound4ScoringAverage",2015
124,124,"Patrick Reed",NA,71.41,1214,17,"FirstTeeLateRound4ScoringAverage",2015
125,125,"Hunter Mahan",NA,71.43,500,7,"FirstTeeLateRound4ScoringAverage",2015
126,126,"Charlie Beljan",NA,71.5,143,2,"FirstTeeLateRound4ScoringAverage",2015
126,126,"Scott Pinckney",NA,71.5,572,8,"FirstTeeLateRound4ScoringAverage",2015
126,126,"Michael Putnam",NA,71.5,286,4,"FirstTeeLateRound4ScoringAverage",2015
129,129,"Spencer Levin",NA,71.57,501,7,"FirstTeeLateRound4ScoringAverage",2015
130,130,"Andres Gonzales",NA,71.6,358,5,"FirstTeeLateRound4ScoringAverage",2015
130,130,"Cameron Percy",NA,71.6,358,5,"FirstTeeLateRound4ScoringAverage",2015
130,130,"Jonathan Randolph",NA,71.6,358,5,"FirstTeeLateRound4ScoringAverage",2015
133,133,"Steven Bowditch",NA,71.63,573,8,"FirstTeeLateRound4ScoringAverage",2015
133,133,"Jason Dufner",NA,71.63,573,8,"FirstTeeLateRound4ScoringAverage",2015
135,135,"Jonathan Byrd",NA,71.67,430,6,"FirstTeeLateRound4ScoringAverage",2015
135,135,"Derek Ernst",NA,71.67,215,3,"FirstTeeLateRound4ScoringAverage",2015
135,135,"Derek Fathauer",NA,71.67,215,3,"FirstTeeLateRound4ScoringAverage",2015
135,135,"JB Holmes",NA,71.67,645,9,"FirstTeeLateRound4ScoringAverage",2015
135,135,"Mark Hubbard",NA,71.67,215,3,"FirstTeeLateRound4ScoringAverage",2015
140,140,"Erik Compton",NA,71.71,502,7,"FirstTeeLateRound4ScoringAverage",2015
140,140,"Sean OHair",NA,71.71,502,7,"FirstTeeLateRound4ScoringAverage",2015
142,142,"Martin Flores",NA,71.8,359,5,"FirstTeeLateRound4ScoringAverage",2015
143,143,"Sangmoon Bae",NA,71.83,431,6,"FirstTeeLateRound4ScoringAverage",2015
143,143,"Camilo Villegas",NA,71.83,431,6,"FirstTeeLateRound4ScoringAverage",2015
145,145,"Brian Harman",NA,71.86,503,7,"FirstTeeLateRound4ScoringAverage",2015
146,146,"Kevin Streelman",NA,71.88,575,8,"FirstTeeLateRound4ScoringAverage",2015
147,147,"Chad Campbell",NA,71.89,647,9,"FirstTeeLateRound4ScoringAverage",2015
148,148,"Graham DeLaet",NA,72,360,5,"FirstTeeLateRound4ScoringAverage",2015
148,148,"Matt Jones",NA,72,648,9,"FirstTeeLateRound4ScoringAverage",2015
148,148,"Scott Langley",NA,72,144,2,"FirstTeeLateRound4ScoringAverage",2015
148,148,"DA Points",NA,72,72,1,"FirstTeeLateRound4ScoringAverage",2015
148,148,"Alex Prugh",NA,72,216,3,"FirstTeeLateRound4ScoringAverage",2015
153,153,"Brendan Steele",NA,72.11,649,9,"FirstTeeLateRound4ScoringAverage",2015
154,154,"Charl Schwartzel",NA,72.13,577,8,"FirstTeeLateRound4ScoringAverage",2015
155,155,"Adam Hadwin",NA,72.14,505,7,"FirstTeeLateRound4ScoringAverage",2015
156,156,"John Merrick",NA,72.17,433,6,"FirstTeeLateRound4ScoringAverage",2015
157,157,"JJ Henry",NA,72.25,289,4,"FirstTeeLateRound4ScoringAverage",2015
158,158,"Max Homa",NA,72.33,217,3,"FirstTeeLateRound4ScoringAverage",2015
158,158,"Andrew Svoboda",NA,72.33,217,3,"FirstTeeLateRound4ScoringAverage",2015
160,160,"Gonzalo Fdez Castano",NA,72.4,362,5,"FirstTeeLateRound4ScoringAverage",2015
161,161,"Charles Howell III",NA,72.43,507,7,"FirstTeeLateRound4ScoringAverage",2015
162,162,"Ian Poulter",NA,72.45,797,11,"FirstTeeLateRound4ScoringAverage",2015
163,163,"Padraig Harrington",NA,72.5,145,2,"FirstTeeLateRound4ScoringAverage",2015
163,163,"John Huh",NA,72.5,145,2,"FirstTeeLateRound4ScoringAverage",2015
165,165,"Carlos Ortiz",NA,72.63,581,8,"FirstTeeLateRound4ScoringAverage",2015
166,166,"Angel Cabrera",NA,72.67,218,3,"FirstTeeLateRound4ScoringAverage",2015
166,166,"Ernie Els",NA,72.67,218,3,"FirstTeeLateRound4ScoringAverage",2015
166,166,"Chesson Hadley",NA,72.67,218,3,"FirstTeeLateRound4ScoringAverage",2015
169,169,"Jonas Blixt",NA,72.75,291,4,"FirstTeeLateRound4ScoringAverage",2015
170,170,"Jeff Overton",NA,72.83,437,6,"FirstTeeLateRound4ScoringAverage",2015
171,171,"Greg Chalmers",NA,73,146,2,"FirstTeeLateRound4ScoringAverage",2015
171,171,"Byron Smith",NA,73,146,2,"FirstTeeLateRound4ScoringAverage",2015
173,173,"John Peterson",NA,73.25,293,4,"FirstTeeLateRound4ScoringAverage",2015
174,174,"Retief Goosen",NA,73.4,367,5,"FirstTeeLateRound4ScoringAverage",2015
175,175,"Ricky Barnes",NA,73.5,294,4,"FirstTeeLateRound4ScoringAverage",2015
175,175,"Roberto Castro",NA,73.5,147,2,"FirstTeeLateRound4ScoringAverage",2015
177,177,"Bill Lunde",NA,74,148,2,"FirstTeeLateRound4ScoringAverage",2015
178,178,"Jhonattan Vegas",NA,74.2,371,5,"FirstTeeLateRound4ScoringAverage",2015
179,179,"Lucas Glover",NA,74.25,297,4,"FirstTeeLateRound4ScoringAverage",2015
180,180,"KJ Choi",NA,74.33,223,3,"FirstTeeLateRound4ScoringAverage",2015
181,181,"Tim Wilkinson",NA,75,75,1,"FirstTeeLateRound4ScoringAverage",2015
