"GIRPuttingAvg2530_RANKTHISWEEK_2006","GIRPuttingAvg2530_RANKLASTWEEK_2006","GIRPuttingAvg2530_PLAYERNAME_2006","GIRPuttingAvg2530_ROUNDS_2006","GIRPuttingAvg2530_PctMADE_2006","GIRPuttingAvg2530_ATTEMPTS_2006","GIRPuttingAvg2530_PUTTSMADE_2006","stat_name","year"
71,71,"Steve Stricker",64,0.91,66,6,"GIRPuttingAvg2530",2006
73,73,"Jimmy Walker",60,0.9,67,6,"GIRPuttingAvg2530",2006
74,74,"David Branshaw",98,0.89,112,10,"GIRPuttingAvg2530",2006
74,74,"Sergio Garcia",59,0.89,45,4,"GIRPuttingAvg2530",2006
74,74,"JP Hayes",55,0.89,45,4,"GIRPuttingAvg2530",2006
77,77,"Stuart Appleby",83,0.88,68,6,"GIRPuttingAvg2530",2006
77,77,"Steve Jones",83,0.88,80,7,"GIRPuttingAvg2530",2006
77,77,"Chris Smith",67,0.88,80,7,"GIRPuttingAvg2530",2006
77,77,"Nicholas Thompson",96,0.88,80,7,"GIRPuttingAvg2530",2006
81,81,"Jonathan Kaye",95,0.87,92,8,"GIRPuttingAvg2530",2006
82,82,"Steve Elkington",52,0.86,58,5,"GIRPuttingAvg2530",2006
82,82,"Ernie Els",69,0.86,58,5,"GIRPuttingAvg2530",2006
82,82,"Phil Mickelson",74,0.86,35,3,"GIRPuttingAvg2530",2006
82,82,"Corey Pavin",74,0.86,70,6,"GIRPuttingAvg2530",2006
82,82,"Carl Pettersson",95,0.86,81,7,"GIRPuttingAvg2530",2006
87,87,"Bubba Dickerson",98,0.85,82,7,"GIRPuttingAvg2530",2006
88,88,"Hunter Mahan",98,0.84,95,8,"GIRPuttingAvg2530",2006
89,89,"Chad Campbell",91,0.83,72,6,"GIRPuttingAvg2530",2006
89,89,"Larry Mize",53,0.83,48,4,"GIRPuttingAvg2530",2006
89,89,"Arron Oberholser",82,0.83,72,6,"GIRPuttingAvg2530",2006
92,92,"Mark Calcavecchia",94,0.82,97,8,"GIRPuttingAvg2530",2006
92,92,"Greg Owen",79,0.82,73,6,"GIRPuttingAvg2530",2006
92,92,"Kirk Triplett",58,0.82,49,4,"GIRPuttingAvg2530",2006
95,95,"Robert Damron",91,0.81,86,7,"GIRPuttingAvg2530",2006
95,95,"Jason Gore",86,0.81,74,6,"GIRPuttingAvg2530",2006
95,95,"Tim Petrovic",95,0.81,86,7,"GIRPuttingAvg2530",2006
98,98,"Sean OHair",100,0.8,87,7,"GIRPuttingAvg2530",2006
98,98,"Camilo Villegas",95,0.8,75,6,"GIRPuttingAvg2530",2006
100,100,"Jason Bohn",104,0.79,89,7,"GIRPuttingAvg2530",2006
100,100,"Lucas Glover",105,0.79,89,7,"GIRPuttingAvg2530",2006
100,100,"Ryuji Imada",105,0.79,76,6,"GIRPuttingAvg2530",2006
100,100,"Brandt Jobe",91,0.79,76,6,"GIRPuttingAvg2530",2006
100,100,"Kent Jones",103,0.79,89,7,"GIRPuttingAvg2530",2006
100,100,"Jason Schultz",77,0.79,76,6,"GIRPuttingAvg2530",2006
106,106,"Kevin Sutherland",100,0.78,90,7,"GIRPuttingAvg2530",2006
107,107,"John Engler Jr",69,0.77,65,5,"GIRPuttingAvg2530",2006
107,107,"Todd Hamilton",72,0.77,52,4,"GIRPuttingAvg2530",2006
109,109,"Bob Estes",85,0.75,93,7,"GIRPuttingAvg2530",2006
109,109,"Padraig Harrington",54,0.75,40,3,"GIRPuttingAvg2530",2006
109,109,"Will Ma Kenzie",91,0.75,93,7,"GIRPuttingAvg2530",2006
109,109,"Billy Mayfair",94,0.75,93,7,"GIRPuttingAvg2530",2006
113,113,"Michael Allen",84,0.74,68,5,"GIRPuttingAvg2530",2006
113,113,"Tim Herron",82,0.74,54,4,"GIRPuttingAvg2530",2006
115,115,"Vance Veazey",59,0.73,55,4,"GIRPuttingAvg2530",2006
116,116,"Jerry Smith",94,0.71,84,6,"GIRPuttingAvg2530",2006
116,116,"DJ Trahan",92,0.71,70,5,"GIRPuttingAvg2530",2006
116,116,"Charles Warren",93,0.71,99,7,"GIRPuttingAvg2530",2006
119,119,"Robert Garrigus",85,0.7,71,5,"GIRPuttingAvg2530",2006
119,119,"Lee Janzen",79,0.7,71,5,"GIRPuttingAvg2530",2006
121,121,"Paul Goydos",72,0.69,58,4,"GIRPuttingAvg2530",2006
121,121,"Stephen Leaney",84,0.69,87,6,"GIRPuttingAvg2530",2006
123,123,"Chris DiMarco",83,0.68,73,5,"GIRPuttingAvg2530",2006
123,123,"Ryan Palmer",101,0.68,88,6,"GIRPuttingAvg2530",2006
125,125,"Tommy Armour III",65,0.67,60,4,"GIRPuttingAvg2530",2006
125,125,"Stewart Cink",93,0.67,90,6,"GIRPuttingAvg2530",2006
125,125,"Ian Poulter",53,0.67,45,3,"GIRPuttingAvg2530",2006
128,128,"Briny Baird",81,0.66,76,5,"GIRPuttingAvg2530",2006
129,129,"Kenny Perry",73,0.65,46,3,"GIRPuttingAvg2530",2006
129,129,"Joey Sindelar",90,0.65,107,7,"GIRPuttingAvg2530",2006
131,131,"Joe Durant",101,0.63,96,6,"GIRPuttingAvg2530",2006
131,131,"Zach Johnson",98,0.63,95,6,"GIRPuttingAvg2530",2006
131,131,"Troy Matteson",101,0.63,111,7,"GIRPuttingAvg2530",2006
131,131,"Geoff Ogilvy",76,0.63,48,3,"GIRPuttingAvg2530",2006
135,135,"KJ Choi",93,0.62,81,5,"GIRPuttingAvg2530",2006
136,136,"John Cook",67,0.6,67,4,"GIRPuttingAvg2530",2006
136,136,"Fred Funk",106,0.6,84,5,"GIRPuttingAvg2530",2006
136,136,"Justin Leonard",83,0.6,67,4,"GIRPuttingAvg2530",2006
136,136,"Shigeki Maruyama",94,0.6,83,5,"GIRPuttingAvg2530",2006
140,140,"Eric Axley",91,0.59,85,5,"GIRPuttingAvg2530",2006
140,140,"Rich Beem",85,0.59,68,4,"GIRPuttingAvg2530",2006
140,140,"Fred Couples",52,0.59,34,2,"GIRPuttingAvg2530",2006
143,143,"Arjun Atwal",97,0.58,104,6,"GIRPuttingAvg2530",2006
143,143,"Omar Uresti",61,0.58,52,3,"GIRPuttingAvg2530",2006
145,145,"Charles Howell III",96,0.57,87,5,"GIRPuttingAvg2530",2006
146,146,"Jeff Brehaut",100,0.55,110,6,"GIRPuttingAvg2530",2006
147,147,"Tim Clark",80,0.54,56,3,"GIRPuttingAvg2530",2006
147,147,"Harrison Frazar",95,0.54,74,4,"GIRPuttingAvg2530",2006
147,147,"Bernhard Langer",77,0.54,74,4,"GIRPuttingAvg2530",2006
147,147,"Tag Ridings",103,0.54,74,4,"GIRPuttingAvg2530",2006
147,147,"Roger Tambellini",64,0.54,56,3,"GIRPuttingAvg2530",2006
152,152,"Jon Mills",68,0.53,75,4,"GIRPuttingAvg2530",2006
152,152,"Heath Slocum",96,0.53,94,5,"GIRPuttingAvg2530",2006
154,154,"Greg Kraft",79,0.52,77,4,"GIRPuttingAvg2530",2006
154,154,"Daisuke Maruyama",83,0.52,77,4,"GIRPuttingAvg2530",2006
154,154,"John Rollins",93,0.52,77,4,"GIRPuttingAvg2530",2006
157,157,"Patrick Sheehan",104,0.51,98,5,"GIRPuttingAvg2530",2006
158,158,"JL Lewis",57,0.5,60,3,"GIRPuttingAvg2530",2006
158,158,"Ryan Moore",68,0.5,60,3,"GIRPuttingAvg2530",2006
158,158,"Jeff Sluman",101,0.5,100,5,"GIRPuttingAvg2530",2006
161,161,"Ian Leggatt",80,0.49,61,3,"GIRPuttingAvg2530",2006
162,162,"Mark Brooks",90,0.48,83,4,"GIRPuttingAvg2530",2006
163,163,"Alex Cejka",93,0.47,64,3,"GIRPuttingAvg2530",2006
163,163,"Mark OMeara",52,0.47,43,2,"GIRPuttingAvg2530",2006
165,165,"Davis Love III",85,0.45,67,3,"GIRPuttingAvg2530",2006
165,165,"Shaun Micheel",96,0.45,88,4,"GIRPuttingAvg2530",2006
165,165,"Scott Verplank",88,0.45,66,3,"GIRPuttingAvg2530",2006
168,168,"Paul Azinger",87,0.44,90,4,"GIRPuttingAvg2530",2006
168,168,"Thomas Levet",53,0.44,68,3,"GIRPuttingAvg2530",2006
170,170,"Stephen Ames",63,0.43,47,2,"GIRPuttingAvg2530",2006
170,170,"Michael Connell",51,0.43,46,2,"GIRPuttingAvg2530",2006
170,170,"Freddie Jacobson",56,0.43,46,2,"GIRPuttingAvg2530",2006
170,170,"Brett Wetterich",82,0.43,69,3,"GIRPuttingAvg2530",2006
174,174,"Charley Hoffman",100,0.42,95,4,"GIRPuttingAvg2530",2006
174,174,"Peter Lonard",77,0.42,71,3,"GIRPuttingAvg2530",2006
174,174,"Tiger Woods",55,0.42,48,2,"GIRPuttingAvg2530",2006
177,177,"Woody Austin",107,0.41,74,3,"GIRPuttingAvg2530",2006
177,177,"Bob May",65,0.41,49,2,"GIRPuttingAvg2530",2006
179,179,"Ryan Hietala",61,0.38,52,2,"GIRPuttingAvg2530",2006
179,179,"Jerry Kelly",100,0.38,78,3,"GIRPuttingAvg2530",2006
181,181,"Danny Ellis",68,0.37,54,2,"GIRPuttingAvg2530",2006
181,181,"Jeff Overton",95,0.37,108,4,"GIRPuttingAvg2530",2006
183,183,"John Daly",51,0.36,28,1,"GIRPuttingAvg2530",2006
183,183,"Mike Sposa",68,0.36,56,2,"GIRPuttingAvg2530",2006
185,185,"Jeff Gove",91,0.31,96,3,"GIRPuttingAvg2530",2006
186,186,"Bill Haas",99,0.28,72,2,"GIRPuttingAvg2530",2006
187,187,"Chris Couch",75,0.27,75,2,"GIRPuttingAvg2530",2006
187,187,"JB Holmes",81,0.27,74,2,"GIRPuttingAvg2530",2006
187,187,"Hidemichi Tanaka",74,0.27,74,2,"GIRPuttingAvg2530",2006
190,190,"Wes Short Jr",96,0.26,114,3,"GIRPuttingAvg2530",2006
191,191,"Bart Bryant",87,0.24,82,2,"GIRPuttingAvg2530",2006
191,191,"Kris Cox",83,0.24,82,2,"GIRPuttingAvg2530",2006
193,193,"Retief Goosen",68,0.23,44,1,"GIRPuttingAvg2530",2006
193,193,"Trevor Immelman",86,0.23,87,2,"GIRPuttingAvg2530",2006
195,195,"Rory Sabbatini",84,0.19,54,1,"GIRPuttingAvg2530",2006
196,196,"Brian Bateman",69,0.16,64,1,"GIRPuttingAvg2530",2006
