"GIRPutting510_RANKTHISWEEK_2011","GIRPutting510_RANKLASTWEEK_2011","GIRPutting510_PLAYERNAME_2011","GIRPutting510_ROUNDS_2011","GIRPutting510_Pct_2011","GIRPutting510_ATTEMPTS_2011","GIRPutting510_PUTTSMADE_2011","stat_name","year"
1,1,"Luke Donald",73,63.64,121,77,"GIRPutting510",2011
2,2,"Steve Flesch",88,62.68,142,89,"GIRPutting510",2011
3,3,"Geoff Ogilvy",69,61.82,110,68,"GIRPutting510",2011
4,4,"Zach Johnson",79,60.8,125,76,"GIRPutting510",2011
5,5,"Brandt Snedeker",85,60.66,122,74,"GIRPutting510",2011
6,6,"Hunter Mahan",92,60.29,136,82,"GIRPutting510",2011
7,7,"Mark Wilson",89,60.16,128,77,"GIRPutting510",2011
8,8,"Jerry Kelly",85,59.83,117,70,"GIRPutting510",2011
9,9,"Marc Turnesa",54,59.72,72,43,"GIRPutting510",2011
10,10,"Brendan Steele",89,59.69,129,77,"GIRPutting510",2011
11,11,"Justin Rose",79,59.5,121,72,"GIRPutting510",2011
12,12,"Ian Poulter",52,59.46,74,44,"GIRPutting510",2011
13,13,"DA Points",89,59.44,143,85,"GIRPutting510",2011
14,14,"Andres Romero",77,58.73,126,74,"GIRPutting510",2011
15,15,"Bryce Molder",82,58.54,123,72,"GIRPutting510",2011
16,16,"Freddie Jacobson",92,58.18,110,64,"GIRPutting510",2011
16,16,"Ryan Moore",79,58.18,110,64,"GIRPutting510",2011
18,18,"Nate Smith",66,58.02,81,47,"GIRPutting510",2011
19,19,"Steve Stricker",70,57.89,114,66,"GIRPutting510",2011
20,20,"Nick Watney",80,57.72,123,71,"GIRPutting510",2011
21,21,"Ben Martin",74,57.14,112,64,"GIRPutting510",2011
22,22,"Ben Curtis",66,56.76,111,63,"GIRPutting510",2011
23,23,"Paul Stankowski",78,56.52,115,65,"GIRPutting510",2011
24,24,"Will Strickler",51,56.45,62,35,"GIRPutting510",2011
25,25,"Scott McCarron",65,56.41,78,44,"GIRPutting510",2011
26,26,"Aaron Baddeley",77,56.03,116,65,"GIRPutting510",2011
26,26,"Steven Bowditch",86,56.03,141,79,"GIRPutting510",2011
28,28,"Lee Janzen",62,56,75,42,"GIRPutting510",2011
29,29,"Carl Pettersson",95,55.85,188,105,"GIRPutting510",2011
30,30,"Blake Adams",116,55.72,201,112,"GIRPutting510",2011
31,31,"Cameron Tringale",110,55.69,167,93,"GIRPutting510",2011
32,32,"YE Yang",63,55.56,72,40,"GIRPutting510",2011
33,33,"Johnson Wagner",81,55.46,119,66,"GIRPutting510",2011
34,34,"Angel Cabrera",50,55.22,67,37,"GIRPutting510",2011
34,34,"Brian Gay",90,55.22,134,74,"GIRPutting510",2011
36,36,"Colt Knost",80,55,100,55,"GIRPutting510",2011
36,36,"Phil Mickelson",79,55,100,55,"GIRPutting510",2011
36,36,"Adam Scott",60,55,100,55,"GIRPutting510",2011
39,39,"Jason Bohn",74,54.93,142,78,"GIRPutting510",2011
40,40,"Jeff Overton",92,54.79,146,80,"GIRPutting510",2011
41,41,"Tommy Gainey",104,54.76,168,92,"GIRPutting510",2011
41,41,"Scott Piercy",78,54.76,126,69,"GIRPutting510",2011
43,43,"Charlie Wi",83,54.74,137,75,"GIRPutting510",2011
44,44,"Aron Price",58,54.64,97,53,"GIRPutting510",2011
45,45,"David Toms",78,54.48,134,73,"GIRPutting510",2011
46,46,"Billy Horschel",75,54.24,118,64,"GIRPutting510",2011
47,47,"John Merrick",71,54.13,109,59,"GIRPutting510",2011
48,48,"Tim Herron",85,54.07,135,73,"GIRPutting510",2011
49,49,"Matt Kuchar",94,54.05,148,80,"GIRPutting510",2011
50,50,"Marc Leishman",87,54.01,137,74,"GIRPutting510",2011
51,51,"Gary Woodland",93,53.97,126,68,"GIRPutting510",2011
52,52,"Graeme McDowell",50,53.93,89,48,"GIRPutting510",2011
53,53,"Charley Hoffman",93,53.85,156,84,"GIRPutting510",2011
54,54,"Camilo Villegas",69,53.7,108,58,"GIRPutting510",2011
55,55,"Briny Baird",60,53.66,82,44,"GIRPutting510",2011
56,56,"Jonathan Byrd",83,53.62,138,74,"GIRPutting510",2011
57,57,"Chris DiMarco",93,53.37,163,87,"GIRPutting510",2011
58,58,"Jim Furyk",87,53.08,130,69,"GIRPutting510",2011
59,59,"Tim Petrovic",88,53.03,132,70,"GIRPutting510",2011
60,60,"Lucas Glover",74,52.78,108,57,"GIRPutting510",2011
61,61,"Jason Dufner",78,52.76,127,67,"GIRPutting510",2011
62,62,"Matt McQuillan",59,52.7,74,39,"GIRPutting510",2011
63,63,"Troy Matteson",91,52.63,152,80,"GIRPutting510",2011
