"DrivingPct300320AllDrives_RANKTHISWEEK_2015","DrivingPct300320AllDrives_RANKLASTWEEK_2015","DrivingPct300320AllDrives_PLAYERNAME_2015","DrivingPct300320AllDrives_ROUNDS_2015","DrivingPct300320AllDrives_Pct_2015","DrivingPct300320AllDrives_TOTALDRIVESFOR300320_2015","DrivingPct300320AllDrives_TOTALDRIVESOVERALL_2015","DrivingPct300320AllDrives_RELATIVETOPAR_2015","stat_name","year"
1,1,"Patrick Rodgers",57,34.11,219,642,-0.105,"DrivingPct300320AllDrives",2015
2,2,"JB Holmes",89,30.93,287,928,-0.129,"DrivingPct300320AllDrives",2015
3,3,"Charles Howell III",105,30.29,418,1380,-0.134,"DrivingPct300320AllDrives",2015
4,4,"Jason Day",75,30.05,241,802,-0.195,"DrivingPct300320AllDrives",2015
5,5,"Justin Thomas",106,28.7,384,1338,-0.242,"DrivingPct300320AllDrives",2015
6,6,"Charlie Beljan",76,28.43,226,795,-0.022,"DrivingPct300320AllDrives",2015
7,7,"Brendan Steele",88,28.06,298,1062,-0.148,"DrivingPct300320AllDrives",2015
8,8,"Dustin Johnson",75,28.04,212,756,-0.17,"DrivingPct300320AllDrives",2015
9,9,"Jason Kokrak",88,28.01,312,1114,-0.144,"DrivingPct300320AllDrives",2015
10,10,"Carlos Ortiz",100,27.66,320,1157,-0.241,"DrivingPct300320AllDrives",2015
10,10,"Jhonattan Vegas",90,27.66,278,1005,-0.147,"DrivingPct300320AllDrives",2015
12,12,"Tony Finau",106,27.65,355,1284,-0.169,"DrivingPct300320AllDrives",2015
13,13,"Steven Bowditch",103,27.41,338,1233,-0.139,"DrivingPct300320AllDrives",2015
14,14,"Adam Scott",51,26.91,120,446,-0.167,"DrivingPct300320AllDrives",2015
15,15,"Brooks Koepka",84,26.81,244,910,-0.127,"DrivingPct300320AllDrives",2015
16,16,"Robert Garrigus",70,26.57,203,764,-0.044,"DrivingPct300320AllDrives",2015
17,17,"Keegan Bradley",87,26.51,237,894,-0.186,"DrivingPct300320AllDrives",2015
18,18,"Justin Rose",69,26.02,178,684,-0.185,"DrivingPct300320AllDrives",2015
19,19,"Gary Woodland",81,25.86,195,754,-0.123,"DrivingPct300320AllDrives",2015
20,20,"Bubba Watson",71,25.63,202,788,-0.158,"DrivingPct300320AllDrives",2015
21,21,"Martin Flores",95,25.5,281,1102,-0.132,"DrivingPct300320AllDrives",2015
22,22,"Morgan Hoffmann",85,24.69,238,964,-0.172,"DrivingPct300320AllDrives",2015
23,23,"Angel Cabrera",53,24.66,146,592,-0.034,"DrivingPct300320AllDrives",2015
24,24,"Scott Stallings",60,24.2,166,686,-0.175,"DrivingPct300320AllDrives",2015
25,25,"Daniel Berger",97,24.16,280,1159,-0.136,"DrivingPct300320AllDrives",2015
26,26,"Lucas Glover",79,23.95,240,1002,-0.179,"DrivingPct300320AllDrives",2015
27,27,"Scott Piercy",90,23.88,277,1160,-0.141,"DrivingPct300320AllDrives",2015
28,28,"Hunter Mahan",88,23.52,215,914,-0.214,"DrivingPct300320AllDrives",2015
29,29,"Rickie Fowler",76,23.43,187,798,-0.096,"DrivingPct300320AllDrives",2015
30,30,"Lee Westwood",56,23.42,104,444,-0.154,"DrivingPct300320AllDrives",2015
31,31,"Ryan Palmer",80,23.21,175,754,-0.149,"DrivingPct300320AllDrives",2015
32,32,"Harris English",105,23.08,283,1226,-0.18,"DrivingPct300320AllDrives",2015
33,33,"Phil Mickelson",70,22.92,176,768,-0.182,"DrivingPct300320AllDrives",2015
33,33,"Shawn Stefani",94,22.92,281,1226,-0.192,"DrivingPct300320AllDrives",2015
35,35,"Roger Sloan",56,22.9,128,559,-0.039,"DrivingPct300320AllDrives",2015
36,36,"Russell Henley",87,22.82,215,942,-0.042,"DrivingPct300320AllDrives",2015
37,37,"Derek Ernst",75,22.78,200,878,-0.125,"DrivingPct300320AllDrives",2015
38,38,"Seung Yul Noh",65,22.76,173,760,-0.168,"DrivingPct300320AllDrives",2015
39,39,"Charl Schwartzel",67,22.65,130,574,-0.123,"DrivingPct300320AllDrives",2015
40,40,"Charley Hoffman",97,22.56,240,1064,-0.088,"DrivingPct300320AllDrives",2015
41,41,"Max Homa",78,22.54,195,865,-0.092,"DrivingPct300320AllDrives",2015
42,42,"Robert Streb",110,22.48,303,1348,-0.165,"DrivingPct300320AllDrives",2015
43,43,"Hideki Matsuyama",95,22.36,220,984,-0.236,"DrivingPct300320AllDrives",2015
44,44,"Retief Goosen",81,22.3,186,834,-0.07,"DrivingPct300320AllDrives",2015
45,45,"Will Wilcox",58,22.28,127,570,-0.118,"DrivingPct300320AllDrives",2015
46,46,"Sergio Garcia",59,22.22,112,504,-0.179,"DrivingPct300320AllDrives",2015
47,47,"Greg Owen",58,22.18,124,559,-0.105,"DrivingPct300320AllDrives",2015
48,48,"Nick Watney",91,22.16,250,1128,-0.136,"DrivingPct300320AllDrives",2015
49,49,"Matt Jones",89,22.13,208,940,-0.183,"DrivingPct300320AllDrives",2015
50,50,"Tom Hoge",83,21.89,199,909,-0.201,"DrivingPct300320AllDrives",2015
51,51,"Martin Laird",77,21.75,221,1016,-0.154,"DrivingPct300320AllDrives",2015
52,52,"Aaron Baddeley",76,21.65,200,924,-0.135,"DrivingPct300320AllDrives",2015
52,52,"Louis Oosthuizen",68,21.65,142,656,-0.148,"DrivingPct300320AllDrives",2015
54,54,"Nick Taylor",91,21.62,251,1161,-0.139,"DrivingPct300320AllDrives",2015
55,55,"Kevin Chappell",86,21.56,226,1048,-0.19,"DrivingPct300320AllDrives",2015
56,56,"Sean OHair",86,21.45,242,1128,-0.12,"DrivingPct300320AllDrives",2015
57,57,"Sam Saunders",83,21.44,188,877,-0.197,"DrivingPct300320AllDrives",2015
58,58,"Graham DeLaet",65,21.35,161,754,-0.186,"DrivingPct300320AllDrives",2015
59,59,"Paul Casey",87,21.34,188,881,-0.149,"DrivingPct300320AllDrives",2015
60,60,"Marc Leishman",74,21.22,160,754,-0.169,"DrivingPct300320AllDrives",2015
60,60,"Jimmy Walker",89,21.22,191,900,-0.094,"DrivingPct300320AllDrives",2015
62,62,"Andres Romero",69,21.14,159,752,-0.145,"DrivingPct300320AllDrives",2015
63,63,"Alex Prugh",84,21.12,212,1004,-0.179,"DrivingPct300320AllDrives",2015
64,64,"Billy Horschel",99,21.09,216,1024,-0.12,"DrivingPct300320AllDrives",2015
65,65,"Hudson Swafford",97,20.97,243,1159,-0.193,"DrivingPct300320AllDrives",2015
66,66,"Andres Gonzales",90,20.96,222,1059,-0.221,"DrivingPct300320AllDrives",2015
67,67,"James Hahn",94,20.64,225,1090,-0.173,"DrivingPct300320AllDrives",2015
68,68,"Carl Pettersson",106,20.61,276,1339,-0.196,"DrivingPct300320AllDrives",2015
69,69,"Geoff Ogilvy",50,20.24,100,494,-0.09,"DrivingPct300320AllDrives",2015
70,70,"Patrick Reed",103,19.96,212,1062,-0.16,"DrivingPct300320AllDrives",2015
71,71,"Johnson Wagner",68,19.8,158,798,-0.114,"DrivingPct300320AllDrives",2015
72,72,"Ernie Els",57,19.67,107,544,-0.056,"DrivingPct300320AllDrives",2015
73,73,"Camilo Villegas",83,19.62,204,1040,-0.186,"DrivingPct300320AllDrives",2015
74,74,"Cameron Percy",72,19.61,159,811,-0.233,"DrivingPct300320AllDrives",2015
75,75,"Jordan Spieth",91,19.57,180,920,-0.189,"DrivingPct300320AllDrives",2015
76,76,"Boo Weekley",79,19.27,180,934,-0.272,"DrivingPct300320AllDrives",2015
77,77,"Davis Love III",51,19.22,113,588,-0.115,"DrivingPct300320AllDrives",2015
78,78,"Oscar Fraustro",58,19.21,107,557,-0.196,"DrivingPct300320AllDrives",2015
79,79,"JJ Henry",94,19.06,202,1060,-0.198,"DrivingPct300320AllDrives",2015
80,80,"Stewart Cink",77,18.93,174,919,-0.19,"DrivingPct300320AllDrives",2015
81,81,"Michael Thompson",83,18.51,194,1048,-0.155,"DrivingPct300320AllDrives",2015
82,82,"Henrik Stenson",63,18.46,113,612,-0.292,"DrivingPct300320AllDrives",2015
83,83,"Gonzalo Fdez Castano",81,18.45,162,878,-0.16,"DrivingPct300320AllDrives",2015
84,84,"Jamie Donaldson",50,18.16,81,446,-0.012,"DrivingPct300320AllDrives",2015
85,85,"Byron Smith",59,18.14,109,601,-0.147,"DrivingPct300320AllDrives",2015
85,85,"Kevin Streelman",95,18.14,185,1020,-0.151,"DrivingPct300320AllDrives",2015
87,87,"Sangmoon Bae",98,18.02,222,1232,-0.126,"DrivingPct300320AllDrives",2015
88,88,"Jim Herman",88,18.01,194,1077,-0.16,"DrivingPct300320AllDrives",2015
89,89,"David Lingmerth",90,17.89,185,1034,-0.151,"DrivingPct300320AllDrives",2015
90,90,"Michael Putnam",87,17.86,169,946,-0.071,"DrivingPct300320AllDrives",2015
91,91,"Padraig Harrington",60,17.84,122,684,-0.066,"DrivingPct300320AllDrives",2015
92,92,"Andrew Svoboda",80,17.69,173,978,-0.156,"DrivingPct300320AllDrives",2015
93,93,"Chesson Hadley",101,17.67,220,1245,-0.25,"DrivingPct300320AllDrives",2015
94,94,"Matt Every",73,17.43,137,786,-0.022,"DrivingPct300320AllDrives",2015
95,95,"Ryo Ishikawa",90,17.19,180,1047,-0.189,"DrivingPct300320AllDrives",2015
96,96,"Vijay Singh",78,17.15,165,962,-0.224,"DrivingPct300320AllDrives",2015
97,97,"Scott Pinckney",88,16.76,173,1032,-0.162,"DrivingPct300320AllDrives",2015
98,98,"Derek Fathauer",81,16.61,153,921,-0.17,"DrivingPct300320AllDrives",2015
99,99,"Brian Harman",90,16.18,177,1094,-0.26,"DrivingPct300320AllDrives",2015
100,100,"Jason Gore",76,16.15,131,811,-0.206,"DrivingPct300320AllDrives",2015
101,101,"Bill Lunde",50,16.14,81,502,-0.074,"DrivingPct300320AllDrives",2015
102,102,"Matt Kuchar",97,15.99,172,1076,-0.238,"DrivingPct300320AllDrives",2015
103,103,"Steve Wheatcroft",87,15.94,160,1004,-0.169,"DrivingPct300320AllDrives",2015
104,104,"Scott Brown",97,15.92,180,1131,-0.139,"DrivingPct300320AllDrives",2015
105,105,"Bo Van Pelt",81,15.88,144,907,-0.125,"DrivingPct300320AllDrives",2015
106,106,"Kevin Kisner",104,15.87,208,1311,-0.149,"DrivingPct300320AllDrives",2015
107,107,"Blayne Barber",76,15.72,138,878,-0.159,"DrivingPct300320AllDrives",2015
108,108,"Bill Haas",89,15.63,155,992,-0.058,"DrivingPct300320AllDrives",2015
109,109,"John Senden",80,15.36,110,716,-0.2,"DrivingPct300320AllDrives",2015
