"LatePar4ScoringAverage_RANKTHISWEEK_2011","LatePar4ScoringAverage_RANKLASTWEEK_2011","LatePar4ScoringAverage_PLAYERNAME_2011","LatePar4ScoringAverage_ROUNDS_2011","LatePar4ScoringAverage_AVG_2011","LatePar4ScoringAverage_TOTALSTROKES_2011","LatePar4ScoringAverage_TOTALHOLES_2011","stat_name","year"
84,84,"Tim Herron",85,4.05,1834,453,"LatePar4ScoringAverage",2011
84,84,"Justin Leonard",82,4.05,1885,466,"LatePar4ScoringAverage",2011
84,84,"John Senden",94,4.05,2310,571,"LatePar4ScoringAverage",2011
84,84,"Cameron Tringale",110,4.05,2420,597,"LatePar4ScoringAverage",2011
84,84,"Jhonattan Vegas",84,4.05,1787,441,"LatePar4ScoringAverage",2011
84,84,"Camilo Villegas",69,4.05,1612,398,"LatePar4ScoringAverage",2011
93,93,"Ricky Barnes",78,4.06,1828,450,"LatePar4ScoringAverage",2011
93,93,"Jason Bohn",74,4.06,1331,328,"LatePar4ScoringAverage",2011
93,93,"Chad Campbell",99,4.06,1980,488,"LatePar4ScoringAverage",2011
93,93,"Stewart Cink",72,4.06,1417,349,"LatePar4ScoringAverage",2011
93,93,"Michael Connell",76,4.06,1573,387,"LatePar4ScoringAverage",2011
93,93,"Ernie Els",71,4.06,1348,332,"LatePar4ScoringAverage",2011
93,93,"Rickie Fowler",84,4.06,2049,505,"LatePar4ScoringAverage",2011
93,93,"Trevor Immelman",84,4.06,1835,452,"LatePar4ScoringAverage",2011
93,93,"Matt Jones",71,4.06,1597,393,"LatePar4ScoringAverage",2011
93,93,"Marc Leishman",87,4.06,1772,436,"LatePar4ScoringAverage",2011
93,93,"Spencer Levin",113,4.06,2721,670,"LatePar4ScoringAverage",2011
93,93,"Davis Love III",70,4.06,1737,428,"LatePar4ScoringAverage",2011
93,93,"Shaun Micheel",77,4.06,1389,342,"LatePar4ScoringAverage",2011
93,93,"Joe Ogilvie",75,4.06,1556,383,"LatePar4ScoringAverage",2011
93,93,"Tim Petrovic",88,4.06,1887,465,"LatePar4ScoringAverage",2011
93,93,"Aron Price",58,4.06,1249,308,"LatePar4ScoringAverage",2011
93,93,"Vijay Singh",79,4.06,1749,431,"LatePar4ScoringAverage",2011
93,93,"Paul Stankowski",78,4.06,1486,366,"LatePar4ScoringAverage",2011
93,93,"Kyle Stanley",98,4.06,2090,515,"LatePar4ScoringAverage",2011
93,93,"Michael Thompson",79,4.06,1880,463,"LatePar4ScoringAverage",2011
93,93,"Charlie Wi",83,4.06,1672,412,"LatePar4ScoringAverage",2011
114,114,"Robert Allenby",84,4.07,1562,384,"LatePar4ScoringAverage",2011
114,114,"Steve Elkington",50,4.07,1030,253,"LatePar4ScoringAverage",2011
114,114,"Harrison Frazar",58,4.07,1218,299,"LatePar4ScoringAverage",2011
114,114,"Jim Furyk",87,4.07,2298,565,"LatePar4ScoringAverage",2011
114,114,"JJ Henry",96,4.07,1910,469,"LatePar4ScoringAverage",2011
114,114,"Charley Hoffman",93,4.07,1744,428,"LatePar4ScoringAverage",2011
114,114,"Kent Jones",76,4.07,1493,367,"LatePar4ScoringAverage",2011
114,114,"Kevin Na",84,4.07,1711,420,"LatePar4ScoringAverage",2011
114,114,"Jim Renner",65,4.07,1407,346,"LatePar4ScoringAverage",2011
114,114,"Heath Slocum",89,4.07,1752,430,"LatePar4ScoringAverage",2011
114,114,"Josh Teater",104,4.07,2063,507,"LatePar4ScoringAverage",2011
114,114,"DJ Trahan",91,4.07,2050,504,"LatePar4ScoringAverage",2011
114,114,"Boo Weekley",66,4.07,1148,282,"LatePar4ScoringAverage",2011
114,114,"Garrett Willis",71,4.07,1618,398,"LatePar4ScoringAverage",2011
114,114,"Dean Wilson",62,4.07,1302,320,"LatePar4ScoringAverage",2011
129,129,"Keegan Bradley",91,4.08,2148,526,"LatePar4ScoringAverage",2011
129,129,"Alex Cejka",59,4.08,1066,261,"LatePar4ScoringAverage",2011
129,129,"Kevin Chappell",78,4.08,1849,453,"LatePar4ScoringAverage",2011
129,129,"David Duval",67,4.08,1355,332,"LatePar4ScoringAverage",2011
129,129,"Jim Herman",69,4.08,1732,425,"LatePar4ScoringAverage",2011
129,129,"Billy Horschel",75,4.08,1588,389,"LatePar4ScoringAverage",2011
129,129,"Lee Janzen",62,4.08,1115,273,"LatePar4ScoringAverage",2011
129,129,"Richard Johnson",64,4.08,1209,296,"LatePar4ScoringAverage",2011
129,129,"Sung Kang",63,4.08,1329,326,"LatePar4ScoringAverage",2011
129,129,"Ben Martin",74,4.08,1710,419,"LatePar4ScoringAverage",2011
129,129,"Matt McQuillan",59,4.08,1512,371,"LatePar4ScoringAverage",2011
129,129,"Rory Sabbatini",85,4.08,1589,389,"LatePar4ScoringAverage",2011
129,129,"Scott Stallings",84,4.08,1824,447,"LatePar4ScoringAverage",2011
129,129,"Daniel Summerhays",75,4.08,1542,378,"LatePar4ScoringAverage",2011
129,129,"Vaughn Taylor",89,4.08,2025,496,"LatePar4ScoringAverage",2011
129,129,"Marc Turnesa",54,4.08,1040,255,"LatePar4ScoringAverage",2011
129,129,"Johnson Wagner",81,4.08,1821,446,"LatePar4ScoringAverage",2011
146,146,"Arjun Atwal",91,4.09,1806,442,"LatePar4ScoringAverage",2011
146,146,"Angel Cabrera",50,4.09,1145,280,"LatePar4ScoringAverage",2011
146,146,"Steve Flesch",88,4.09,1742,426,"LatePar4ScoringAverage",2011
146,146,"Scott Piercy",78,4.09,1692,414,"LatePar4ScoringAverage",2011
146,146,"Alexandre Rocha",65,4.09,1321,323,"LatePar4ScoringAverage",2011
146,146,"Brendan Steele",89,4.09,2050,501,"LatePar4ScoringAverage",2011
152,152,"Joseph Bramlett",73,4.1,1330,324,"LatePar4ScoringAverage",2011
152,152,"Bobby Gates",82,4.1,1762,430,"LatePar4ScoringAverage",2011
152,152,"Lucas Glover",74,4.1,1820,444,"LatePar4ScoringAverage",2011
152,152,"Anthony Kim",72,4.1,1460,356,"LatePar4ScoringAverage",2011
152,152,"Jarrod Lyle",83,4.1,1917,467,"LatePar4ScoringAverage",2011
152,152,"Zack Miller",86,4.1,1724,421,"LatePar4ScoringAverage",2011
152,152,"Sean OHair",71,4.1,1565,382,"LatePar4ScoringAverage",2011
152,152,"Ryan Palmer",82,4.1,1915,467,"LatePar4ScoringAverage",2011
152,152,"Tag Ridings",87,4.1,1591,388,"LatePar4ScoringAverage",2011
152,152,"Chris Riley",76,4.1,1469,358,"LatePar4ScoringAverage",2011
152,152,"Roland Thatcher",67,4.1,1419,346,"LatePar4ScoringAverage",2011
152,152,"YE Yang",63,4.1,1316,321,"LatePar4ScoringAverage",2011
164,164,"DJ Brigman",67,4.11,1267,308,"LatePar4ScoringAverage",2011
164,164,"James Driscoll",71,4.11,1318,321,"LatePar4ScoringAverage",2011
164,164,"Joe Durant",71,4.11,1382,336,"LatePar4ScoringAverage",2011
164,164,"Fabian Gomez",84,4.11,1937,471,"LatePar4ScoringAverage",2011
168,168,"Matt Bettencourt",84,4.12,1832,445,"LatePar4ScoringAverage",2011
168,168,"Steven Bowditch",86,4.12,1943,472,"LatePar4ScoringAverage",2011
168,168,"Nathan Green",81,4.12,1680,408,"LatePar4ScoringAverage",2011
168,168,"JP Hayes",56,4.12,1305,317,"LatePar4ScoringAverage",2011
168,168,"Justin Hicks",60,4.12,1527,371,"LatePar4ScoringAverage",2011
168,168,"Bio Kim",71,4.12,1538,373,"LatePar4ScoringAverage",2011
168,168,"Colt Knost",80,4.12,1660,403,"LatePar4ScoringAverage",2011
175,175,"Scott Gutschewski",67,4.13,1352,327,"LatePar4ScoringAverage",2011
175,175,"Nate Smith",66,4.13,1586,384,"LatePar4ScoringAverage",2011
175,175,"Will Strickler",51,4.13,1004,243,"LatePar4ScoringAverage",2011
178,178,"Andres Gonzales",60,4.14,1130,273,"LatePar4ScoringAverage",2011
178,178,"Troy Merritt",63,4.14,1210,292,"LatePar4ScoringAverage",2011
178,178,"Martin Piller",63,4.14,1485,359,"LatePar4ScoringAverage",2011
178,178,"Alex Prugh",82,4.14,1552,375,"LatePar4ScoringAverage",2011
182,182,"Stuart Appleby",65,4.15,1620,390,"LatePar4ScoringAverage",2011
182,182,"Rich Beem",53,4.15,1158,279,"LatePar4ScoringAverage",2011
184,184,"Derek Lamely",65,4.17,1301,312,"LatePar4ScoringAverage",2011
184,184,"Rocco Mediate",53,4.17,1022,245,"LatePar4ScoringAverage",2011
186,186,"Tom Gillis",55,4.19,988,236,"LatePar4ScoringAverage",2011
