"DrivingPct280300Measured_RANKTHISWEEK_2009","DrivingPct280300Measured_RANKLASTWEEK_2009","DrivingPct280300Measured_PLAYERNAME_2009","DrivingPct280300Measured_ROUNDS_2009","DrivingPct280300Measured_Pct_2009","DrivingPct280300Measured_TOTALDRIVESFOR280300_2009","DrivingPct280300Measured_TOTALDRVSOVERALL_2009","DrivingPct280300Measured_RELATIVETOPAR_2009","stat_name","year"
102,102,"Tim Herron",87,33.33,58,174,-0.14,"DrivingPct280300Measured",2009
102,102,"Ryan Palmer",78,33.33,52,156,-0.17,"DrivingPct280300Measured",2009
102,102,"Vaughn Taylor",88,33.33,56,168,0.02,"DrivingPct280300Measured",2009
102,102,"Charles Warren",63,33.33,38,114,-0.03,"DrivingPct280300Measured",2009
106,106,"Brandt Snedeker",81,33.1,47,142,-0.06,"DrivingPct280300Measured",2009
107,107,"Nathan Green",104,33,66,200,-0.09,"DrivingPct280300Measured",2009
108,108,"Padraig Harrington",66,32.73,36,110,-0.22,"DrivingPct280300Measured",2009
109,109,"Charley Hoffman",97,32.63,62,190,-0.16,"DrivingPct280300Measured",2009
110,110,"Darron Stiles",52,32.61,30,92,-0.4,"DrivingPct280300Measured",2009
111,111,"Harrison Frazar",93,32.58,58,178,0.09,"DrivingPct280300Measured",2009
112,112,"James Nitties",86,32.5,52,160,-0.17,"DrivingPct280300Measured",2009
113,113,"Kevin Stadler",65,32.46,37,114,-0.05,"DrivingPct280300Measured",2009
114,114,"Brendon Todd",53,32.35,33,102,-0.12,"DrivingPct280300Measured",2009
115,115,"Rick Price",54,32.29,31,96,-0.35,"DrivingPct280300Measured",2009
116,116,"Marc Leishman",91,32.18,56,174,-0.04,"DrivingPct280300Measured",2009
117,117,"KJ Choi",65,32.14,36,112,-0.08,"DrivingPct280300Measured",2009
118,118,"Martin Laird",72,31.82,42,132,-0.29,"DrivingPct280300Measured",2009
118,118,"John Merrick",91,31.82,49,154,-0.08,"DrivingPct280300Measured",2009
120,120,"Fred Couples",54,31.73,33,104,-0.06,"DrivingPct280300Measured",2009
121,121,"Kevin Streelman",97,31.72,59,186,0.05,"DrivingPct280300Measured",2009
122,122,"Parker McLachlin",71,31.69,45,142,0,"DrivingPct280300Measured",2009
123,123,"Eric Axley",71,31.54,41,130,0.05,"DrivingPct280300Measured",2009
124,124,"Sergio Garcia",59,31.52,29,92,-0.17,"DrivingPct280300Measured",2009
125,125,"Bill Lunde",83,31.48,51,162,-0.02,"DrivingPct280300Measured",2009
126,126,"Brendon de Jonge",90,31.4,54,172,-0.17,"DrivingPct280300Measured",2009
127,127,"Joe Ogilvie",85,31.33,52,166,-0.1,"DrivingPct280300Measured",2009
128,128,"Freddie Jacobson",83,31.17,48,154,-0.17,"DrivingPct280300Measured",2009
129,129,"Mark Wilson",99,31.05,59,190,-0.07,"DrivingPct280300Measured",2009
130,130,"Jim Furyk",86,30.99,44,142,-0.07,"DrivingPct280300Measured",2009
131,131,"Retief Goosen",74,30.95,39,126,-0.31,"DrivingPct280300Measured",2009
132,132,"Kris Blanks",60,30.56,33,108,-0.3,"DrivingPct280300Measured",2009
133,133,"Charles Howell III",99,30.34,54,178,-0.11,"DrivingPct280300Measured",2009
134,134,"Luke Donald",79,30.3,40,132,-0.15,"DrivingPct280300Measured",2009
135,135,"Troy Matteson",95,30.22,55,182,0.04,"DrivingPct280300Measured",2009
136,136,"Peter Tomasulo",61,30.19,32,106,0.03,"DrivingPct280300Measured",2009
137,137,"Tim Petrovic",97,30,57,190,-0.09,"DrivingPct280300Measured",2009
138,138,"Greg Chalmers",85,29.87,46,154,-0.15,"DrivingPct280300Measured",2009
139,139,"Tiger Woods",64,29.81,31,104,-0.16,"DrivingPct280300Measured",2009
140,140,"Leif Olson",51,29.79,28,94,-0.11,"DrivingPct280300Measured",2009
141,141,"Aron Price",89,29.63,48,162,-0.1,"DrivingPct280300Measured",2009
142,142,"Adam Scott",53,29.55,26,88,-0.04,"DrivingPct280300Measured",2009
143,143,"Jeff Klauk",97,29.47,56,190,-0.13,"DrivingPct280300Measured",2009
144,144,"Paul Goydos",79,29.45,43,146,-0.12,"DrivingPct280300Measured",2009
145,145,"Richard Johnson",85,29.38,47,160,-0.26,"DrivingPct280300Measured",2009
146,146,"John Mallinger",90,29.27,48,164,-0.21,"DrivingPct280300Measured",2009
147,147,"Ricky Barnes",67,29.09,32,110,0.13,"DrivingPct280300Measured",2009
148,148,"Nick OHern",90,29.07,50,172,-0.18,"DrivingPct280300Measured",2009
148,148,"Scott Sterling",51,29.07,25,86,0.04,"DrivingPct280300Measured",2009
150,150,"Scott Piercy",85,29.01,47,162,-0.09,"DrivingPct280300Measured",2009
151,151,"Brian Vranesh",51,28.72,27,94,-0.19,"DrivingPct280300Measured",2009
152,152,"Colt Knost",71,28.57,36,126,-0.33,"DrivingPct280300Measured",2009
153,153,"Davis Love III",89,28.31,47,166,0.06,"DrivingPct280300Measured",2009
154,154,"Brian Bateman",55,28.18,31,110,0,"DrivingPct280300Measured",2009
155,155,"Kevin Na",91,28.16,49,174,-0.14,"DrivingPct280300Measured",2009
156,156,"Anthony Kim",76,28.13,36,128,-0.08,"DrivingPct280300Measured",2009
157,157,"Peter Lonard",86,28.05,46,164,0.07,"DrivingPct280300Measured",2009
158,158,"David Duval",56,28,28,100,-0.21,"DrivingPct280300Measured",2009
159,159,"Tim Clark",81,27.94,38,136,-0.39,"DrivingPct280300Measured",2009
160,160,"Joe Durant",62,27.78,30,108,-0.07,"DrivingPct280300Measured",2009
161,161,"Matt Jones",56,27.55,27,98,-0.19,"DrivingPct280300Measured",2009
162,162,"Tag Ridings",50,27.27,24,88,0.04,"DrivingPct280300Measured",2009
163,163,"Jarrod Lyle",65,27.19,31,114,-0.19,"DrivingPct280300Measured",2009
164,164,"Brad Faxon",59,27.12,32,118,-0.06,"DrivingPct280300Measured",2009
165,165,"Spencer Levin",75,26.76,38,142,-0.34,"DrivingPct280300Measured",2009
166,166,"Brian Gay",96,26.7,47,176,-0.28,"DrivingPct280300Measured",2009
167,167,"Greg Kraft",51,26.67,24,90,0,"DrivingPct280300Measured",2009
168,168,"Rod Pampling",72,26.12,35,134,0.03,"DrivingPct280300Measured",2009
169,169,"Bart Bryant",58,25.93,28,108,-0.11,"DrivingPct280300Measured",2009
170,170,"Sean OHair",80,25.78,33,128,-0.36,"DrivingPct280300Measured",2009
171,171,"Dustin Johnson",85,25.68,38,148,-0.16,"DrivingPct280300Measured",2009
172,172,"Nick Watney",86,25.66,39,152,0.03,"DrivingPct280300Measured",2009
173,173,"Andres Romero",58,25.56,23,90,-0.04,"DrivingPct280300Measured",2009
174,174,"Glen Day",79,25.35,36,142,-0.19,"DrivingPct280300Measured",2009
175,175,"Tom Lehman",55,24.42,21,86,-0.43,"DrivingPct280300Measured",2009
176,176,"JB Holmes",74,24.24,32,132,-0.19,"DrivingPct280300Measured",2009
177,177,"Jeff Quinney",78,23.72,37,156,-0.14,"DrivingPct280300Measured",2009
178,178,"Robert Garrigus",83,23.42,37,158,0,"DrivingPct280300Measured",2009
179,179,"Dean Wilson",81,23.38,36,154,-0.28,"DrivingPct280300Measured",2009
180,180,"Mark Brooks",55,22.34,21,94,-0.1,"DrivingPct280300Measured",2009
181,181,"Gary Woodland",53,22.09,19,86,0.32,"DrivingPct280300Measured",2009
182,182,"Angel Cabrera",55,20.24,17,84,0,"DrivingPct280300Measured",2009
183,183,"Bubba Watson",73,18.25,23,126,-0.22,"DrivingPct280300Measured",2009
184,184,"Corey Pavin",73,12.31,16,130,-0.38,"DrivingPct280300Measured",2009
