"YTDRoundsin60sStreak_RANKTHISWEEK_2014","YTDRoundsin60sStreak_RANKLASTWEEK_2014","YTDRoundsin60sStreak_PLAYERNAME_2014","YTDRoundsin60sStreak__2014","YTDRoundsin60sStreak_BESTSTREAK_2014","stat_name","year"
48,48,"Michael Putnam",NA,5,"YTDRoundsin60sStreak",2014
48,48,"Justin Rose",NA,5,"YTDRoundsin60sStreak",2014
48,48,"Adam Scott",NA,5,"YTDRoundsin60sStreak",2014
48,48,"Heath Slocum",NA,5,"YTDRoundsin60sStreak",2014
48,48,"Kevin Stadler",NA,5,"YTDRoundsin60sStreak",2014
48,48,"Brian Stuard",NA,5,"YTDRoundsin60sStreak",2014
48,48,"Andrew Svoboda",NA,5,"YTDRoundsin60sStreak",2014
48,48,"Nicholas Thompson",NA,5,"YTDRoundsin60sStreak",2014
48,48,"Tyrone Van Aswegen",NA,5,"YTDRoundsin60sStreak",2014
48,48,"Bo Van Pelt",NA,5,"YTDRoundsin60sStreak",2014
48,48,"Jhonattan Vegas",NA,5,"YTDRoundsin60sStreak",2014
48,48,"Johnson Wagner",NA,5,"YTDRoundsin60sStreak",2014
48,48,"Boo Weekley",NA,5,"YTDRoundsin60sStreak",2014
85,85,"Aaron Baddeley",NA,4,"YTDRoundsin60sStreak",2014
85,85,"Sangmoon Bae",NA,4,"YTDRoundsin60sStreak",2014
85,85,"Steven Bowditch",NA,4,"YTDRoundsin60sStreak",2014
85,85,"Angel Cabrera",NA,4,"YTDRoundsin60sStreak",2014
85,85,"Chad Campbell",NA,4,"YTDRoundsin60sStreak",2014
85,85,"Bud Cauley",NA,4,"YTDRoundsin60sStreak",2014
85,85,"Kevin Chappell",NA,4,"YTDRoundsin60sStreak",2014
85,85,"Stewart Cink",NA,4,"YTDRoundsin60sStreak",2014
85,85,"Ben Crane",NA,4,"YTDRoundsin60sStreak",2014
85,85,"Graham DeLaet",NA,4,"YTDRoundsin60sStreak",2014
85,85,"Jamie Donaldson",NA,4,"YTDRoundsin60sStreak",2014
85,85,"James Driscoll",NA,4,"YTDRoundsin60sStreak",2014
85,85,"Victor Dubuisson",NA,4,"YTDRoundsin60sStreak",2014
85,85,"Ernie Els",NA,4,"YTDRoundsin60sStreak",2014
85,85,"Derek Ernst",NA,4,"YTDRoundsin60sStreak",2014
85,85,"Bob Estes",NA,4,"YTDRoundsin60sStreak",2014
85,85,"Gonzalo Fdez Castano",NA,4,"YTDRoundsin60sStreak",2014
85,85,"Martin Flores",NA,4,"YTDRoundsin60sStreak",2014
85,85,"Brian Gay",NA,4,"YTDRoundsin60sStreak",2014
85,85,"Bill Haas",NA,4,"YTDRoundsin60sStreak",2014
85,85,"Russell Henley",NA,4,"YTDRoundsin60sStreak",2014
85,85,"JB Holmes",NA,4,"YTDRoundsin60sStreak",2014
85,85,"John Huh",NA,4,"YTDRoundsin60sStreak",2014
85,85,"Mikko Ilonen",NA,4,"YTDRoundsin60sStreak",2014
85,85,"Ryuji Imada",NA,4,"YTDRoundsin60sStreak",2014
85,85,"Ryo Ishikawa",NA,4,"YTDRoundsin60sStreak",2014
85,85,"Matt Jones",NA,4,"YTDRoundsin60sStreak",2014
85,85,"Robert Karlsson",NA,4,"YTDRoundsin60sStreak",2014
85,85,"Brooks Koepka",NA,4,"YTDRoundsin60sStreak",2014
85,85,"Scott Langley",NA,4,"YTDRoundsin60sStreak",2014
85,85,"DH Lee",NA,4,"YTDRoundsin60sStreak",2014
85,85,"David Lingmerth",NA,4,"YTDRoundsin60sStreak",2014
85,85,"Davis Love III",NA,4,"YTDRoundsin60sStreak",2014
85,85,"Will Ma Kenzie",NA,4,"YTDRoundsin60sStreak",2014
85,85,"Hunter Mahan",NA,4,"YTDRoundsin60sStreak",2014
85,85,"Steve Marino",NA,4,"YTDRoundsin60sStreak",2014
85,85,"Troy Matteson",NA,4,"YTDRoundsin60sStreak",2014
85,85,"William McGirt",NA,4,"YTDRoundsin60sStreak",2014
85,85,"Jay McLuen",NA,4,"YTDRoundsin60sStreak",2014
85,85,"Bryce Molder",NA,4,"YTDRoundsin60sStreak",2014
85,85,"Francesco Molinari",NA,4,"YTDRoundsin60sStreak",2014
85,85,"Chez Reavie",NA,4,"YTDRoundsin60sStreak",2014
85,85,"Rory Sabbatini",NA,4,"YTDRoundsin60sStreak",2014
85,85,"Charl Schwartzel",NA,4,"YTDRoundsin60sStreak",2014
85,85,"John Senden",NA,4,"YTDRoundsin60sStreak",2014
85,85,"Scott Stallings",NA,4,"YTDRoundsin60sStreak",2014
85,85,"Kyle Stanley",NA,4,"YTDRoundsin60sStreak",2014
85,85,"Brendan Steele",NA,4,"YTDRoundsin60sStreak",2014
85,85,"Robert Streb",NA,4,"YTDRoundsin60sStreak",2014
85,85,"Kevin Streelman",NA,4,"YTDRoundsin60sStreak",2014
85,85,"Steve Stricker",NA,4,"YTDRoundsin60sStreak",2014
85,85,"Hudson Swafford",NA,4,"YTDRoundsin60sStreak",2014
85,85,"Michael Thompson",NA,4,"YTDRoundsin60sStreak",2014
85,85,"Cameron Tringale",NA,4,"YTDRoundsin60sStreak",2014
85,85,"Kevin Tway",NA,4,"YTDRoundsin60sStreak",2014
85,85,"Camilo Villegas",NA,4,"YTDRoundsin60sStreak",2014
85,85,"Jimmy Walker",NA,4,"YTDRoundsin60sStreak",2014
85,85,"Nick Watney",NA,4,"YTDRoundsin60sStreak",2014
85,85,"Mike Weir",NA,4,"YTDRoundsin60sStreak",2014
85,85,"YE Yang",NA,4,"YTDRoundsin60sStreak",2014
145,145,"Robert Allenby",NA,3,"YTDRoundsin60sStreak",2014
145,145,"Jason Allred",NA,3,"YTDRoundsin60sStreak",2014
145,145,"Stephen Ames",NA,3,"YTDRoundsin60sStreak",2014
145,145,"Kiradech Aphibarnrat",NA,3,"YTDRoundsin60sStreak",2014
145,145,"Eric Axley",NA,3,"YTDRoundsin60sStreak",2014
145,145,"Matt Bettencourt",NA,3,"YTDRoundsin60sStreak",2014
145,145,"Justin Bolli",NA,3,"YTDRoundsin60sStreak",2014
145,145,"Jonathan Byrd",NA,3,"YTDRoundsin60sStreak",2014
145,145,"Rafa Cabrera Bello",NA,3,"YTDRoundsin60sStreak",2014
145,145,"Rafael Campos",NA,3,"YTDRoundsin60sStreak",2014
145,145,"Roberto Castro",NA,3,"YTDRoundsin60sStreak",2014
145,145,"Erik Compton",NA,3,"YTDRoundsin60sStreak",2014
145,145,"Ben Curtis",NA,3,"YTDRoundsin60sStreak",2014
145,145,"Glen Day",NA,3,"YTDRoundsin60sStreak",2014
145,145,"Luke Donald",NA,3,"YTDRoundsin60sStreak",2014
145,145,"Ken Duke",NA,3,"YTDRoundsin60sStreak",2014
145,145,"Joe Durant",NA,3,"YTDRoundsin60sStreak",2014
145,145,"Kevin Foley",NA,3,"YTDRoundsin60sStreak",2014
145,145,"Harrison Frazar",NA,3,"YTDRoundsin60sStreak",2014
145,145,"Tommy Gainey",NA,3,"YTDRoundsin60sStreak",2014
145,145,"Scott Gardiner",NA,3,"YTDRoundsin60sStreak",2014
145,145,"Robert Garrigus",NA,3,"YTDRoundsin60sStreak",2014
145,145,"Andres Gonzales",NA,3,"YTDRoundsin60sStreak",2014
145,145,"Jason Gore",NA,3,"YTDRoundsin60sStreak",2014
145,145,"Padraig Harrington",NA,3,"YTDRoundsin60sStreak",2014
145,145,"David Hearn",NA,3,"YTDRoundsin60sStreak",2014
145,145,"JJ Henry",NA,3,"YTDRoundsin60sStreak",2014
145,145,"Jim Herman",NA,3,"YTDRoundsin60sStreak",2014
145,145,"Morgan Hoffmann",NA,3,"YTDRoundsin60sStreak",2014
145,145,"Steven Ihm",NA,3,"YTDRoundsin60sStreak",2014
145,145,"Trevor Immelman",NA,3,"YTDRoundsin60sStreak",2014
145,145,"Martin Kaymer",NA,3,"YTDRoundsin60sStreak",2014
145,145,"Andrew Loupe",NA,3,"YTDRoundsin60sStreak",2014
145,145,"Jamie Lovemark",NA,3,"YTDRoundsin60sStreak",2014
145,145,"Joost Luiten",NA,3,"YTDRoundsin60sStreak",2014
145,145,"Jeff Maggert",NA,3,"YTDRoundsin60sStreak",2014
145,145,"Peter Malnati",NA,3,"YTDRoundsin60sStreak",2014
145,145,"Len Mattiace",NA,3,"YTDRoundsin60sStreak",2014
145,145,"George McNeill",NA,3,"YTDRoundsin60sStreak",2014
145,145,"John Merrick",NA,3,"YTDRoundsin60sStreak",2014
145,145,"Troy Merritt",NA,3,"YTDRoundsin60sStreak",2014
145,145,"Edoardo Molinari",NA,3,"YTDRoundsin60sStreak",2014
145,145,"Jordan Niebrugge",NA,3,"YTDRoundsin60sStreak",2014
145,145,"Seung Yul Noh",NA,3,"YTDRoundsin60sStreak",2014
145,145,"Sean OHair",NA,3,"YTDRoundsin60sStreak",2014
145,145,"Geoff Ogilvy",NA,3,"YTDRoundsin60sStreak",2014
145,145,"Louis Oosthuizen",NA,3,"YTDRoundsin60sStreak",2014
145,145,"Kenny Perry",NA,3,"YTDRoundsin60sStreak",2014
145,145,"Scott Piercy",NA,3,"YTDRoundsin60sStreak",2014
145,145,"Ted Potter Jr",NA,3,"YTDRoundsin60sStreak",2014
145,145,"Ian Poulter",NA,3,"YTDRoundsin60sStreak",2014
145,145,"Dicky Pride",NA,3,"YTDRoundsin60sStreak",2014
145,145,"Alex Prugh",NA,3,"YTDRoundsin60sStreak",2014
145,145,"Patrick Reed",NA,3,"YTDRoundsin60sStreak",2014
145,145,"John Rollins",NA,3,"YTDRoundsin60sStreak",2014
145,145,"Andres Romero",NA,3,"YTDRoundsin60sStreak",2014
145,145,"Scottie Scheffler",NA,3,"YTDRoundsin60sStreak",2014
145,145,"Jordan Spieth",NA,3,"YTDRoundsin60sStreak",2014
145,145,"Shawn Stefani",NA,3,"YTDRoundsin60sStreak",2014
145,145,"Henrik Stenson",NA,3,"YTDRoundsin60sStreak",2014
145,145,"Josh Teater",NA,3,"YTDRoundsin60sStreak",2014
145,145,"Tom Watson",NA,3,"YTDRoundsin60sStreak",2014
145,145,"Bernd Wiesberger",NA,3,"YTDRoundsin60sStreak",2014
145,145,"Tim Wilkinson",NA,3,"YTDRoundsin60sStreak",2014
145,145,"Lee Williams",NA,3,"YTDRoundsin60sStreak",2014
145,145,"Gary Woodland",NA,3,"YTDRoundsin60sStreak",2014
211,211,"Blake Adams",NA,2,"YTDRoundsin60sStreak",2014
211,211,"Seukhyun Baek",NA,2,"YTDRoundsin60sStreak",2014
211,211,"Briny Baird",NA,2,"YTDRoundsin60sStreak",2014
211,211,"Cameron Beckman",NA,2,"YTDRoundsin60sStreak",2014
211,211,"Gregory Bourdy",NA,2,"YTDRoundsin60sStreak",2014
211,211,"Miguel Angel Carballo",NA,2,"YTDRoundsin60sStreak",2014
211,211,"Daniel Chopra",NA,2,"YTDRoundsin60sStreak",2014
211,211,"Jose Coceres",NA,2,"YTDRoundsin60sStreak",2014
211,211,"Nicolas Colsaerts",NA,2,"YTDRoundsin60sStreak",2014
211,211,"John Daly",NA,2,"YTDRoundsin60sStreak",2014
211,211,"Brian Davis",NA,2,"YTDRoundsin60sStreak",2014
211,211,"David Duval",NA,2,"YTDRoundsin60sStreak",2014
211,211,"Oscar Fraustro",NA,2,"YTDRoundsin60sStreak",2014
211,211,"Lucas Glover",NA,2,"YTDRoundsin60sStreak",2014
211,211,"Fabian Gomez",NA,2,"YTDRoundsin60sStreak",2014
211,211,"Oliver Goss",NA,2,"YTDRoundsin60sStreak",2014
211,211,"Branden Grace",NA,2,"YTDRoundsin60sStreak",2014
211,211,"Nathan Green",NA,2,"YTDRoundsin60sStreak",2014
211,211,"Adam Hadwin",NA,2,"YTDRoundsin60sStreak",2014
211,211,"Todd Hamilton",NA,2,"YTDRoundsin60sStreak",2014
211,211,"Peter Hanson",NA,2,"YTDRoundsin60sStreak",2014
211,211,"Tim Herron",NA,2,"YTDRoundsin60sStreak",2014
211,211,"David Howell",NA,2,"YTDRoundsin60sStreak",2014
211,211,"Thongchai Jaidee",NA,2,"YTDRoundsin60sStreak",2014
211,211,"Miguel Angel Jimenez",NA,2,"YTDRoundsin60sStreak",2014
211,211,"Hyung Sung Kim",NA,2,"YTDRoundsin60sStreak",2014
211,211,"Bronson La Cassie",NA,2,"YTDRoundsin60sStreak",2014
211,211,"Doug LaBelle II",NA,2,"YTDRoundsin60sStreak",2014
211,211,"Alexander Levy",NA,2,"YTDRoundsin60sStreak",2014
211,211,"Shane Lowry",NA,2,"YTDRoundsin60sStreak",2014
211,211,"John Mallinger",NA,2,"YTDRoundsin60sStreak",2014
211,211,"Matteo Manassero",NA,2,"YTDRoundsin60sStreak",2014
211,211,"Scott McCarron",NA,2,"YTDRoundsin60sStreak",2014
211,211,"Greg Owen",NA,2,"YTDRoundsin60sStreak",2014
211,211,"Taylor Pendrith",NA,2,"YTDRoundsin60sStreak",2014
211,211,"Tim Petrovic",NA,2,"YTDRoundsin60sStreak",2014
211,211,"DA Points",NA,2,"YTDRoundsin60sStreak",2014
211,211,"Kyle Reifers",NA,2,"YTDRoundsin60sStreak",2014
211,211,"Wes Roach",NA,2,"YTDRoundsin60sStreak",2014
211,211,"Patrick Rodgers",NA,2,"YTDRoundsin60sStreak",2014
211,211,"Richard Sterne",NA,2,"YTDRoundsin60sStreak",2014
211,211,"Hideto Tanihara",NA,2,"YTDRoundsin60sStreak",2014
211,211,"Chris Thompson",NA,2,"YTDRoundsin60sStreak",2014
211,211,"Marc Turnesa",NA,2,"YTDRoundsin60sStreak",2014
211,211,"Jaco Van Zyl",NA,2,"YTDRoundsin60sStreak",2014
211,211,"Marc Warren",NA,2,"YTDRoundsin60sStreak",2014
211,211,"Lee Westwood",NA,2,"YTDRoundsin60sStreak",2014
211,211,"Mark Wilson",NA,2,"YTDRoundsin60sStreak",2014
211,211,"Chris Wood",NA,2,"YTDRoundsin60sStreak",2014
211,211,"Tiger Woods",NA,2,"YTDRoundsin60sStreak",2014
211,211,"Bobby Wyatt",NA,2,"YTDRoundsin60sStreak",2014
211,211,"Fabrizio Zanotti",NA,2,"YTDRoundsin60sStreak",2014
