"ProximitytoHolefromFringe_RANKTHISWEEK_2006","ProximitytoHolefromFringe_RANKLASTWEEK_2006","ProximitytoHolefromFringe_PLAYERNAME_2006","ProximitytoHolefromFringe_ROUNDS_2006","ProximitytoHolefromFringe_AVGDTP_2006","ProximitytoHolefromFringe_TOTALDISTANCEFEET_2006","ProximitytoHolefromFringe_OFSHOTS_2006","ProximitytoHolefromFringe_SCRAMBLINGRANK_2006","stat_name","year"
26,26,"John Senden",96,NA,287.25,89,86,"ProximitytoHolefromFringe",2006
26,26,"Jeff Sluman",101,NA,328.667,100,71,"ProximitytoHolefromFringe",2006
26,26,"Mike Sposa",68,NA,225.917,70,47,"ProximitytoHolefromFringe",2006
26,26,"Bob Tway",81,NA,316.5,97,147,"ProximitytoHolefromFringe",2006
35,35,"Stuart Appleby",83,NA,260.083,78,56,"ProximitytoHolefromFringe",2006
35,35,"Arjun Atwal",97,NA,414.333,124,113,"ProximitytoHolefromFringe",2006
35,35,"Craig Barlow",77,NA,232.833,69,159,"ProximitytoHolefromFringe",2006
35,35,"Mark Brooks",90,NA,375,113,107,"ProximitytoHolefromFringe",2006
35,35,"Robert Damron",91,NA,421.5,128,100,"ProximitytoHolefromFringe",2006
35,35,"Steve Elkington",52,NA,205.833,61,6,"ProximitytoHolefromFringe",2006
35,35,"Ernie Els",69,NA,215.583,65,53,"ProximitytoHolefromFringe",2006
35,35,"Harrison Frazar",95,NA,408.5,122,96,"ProximitytoHolefromFringe",2006
35,35,"Retief Goosen",68,NA,207.417,63,108,"ProximitytoHolefromFringe",2006
35,35,"Paul Goydos",72,NA,317.333,95,25,"ProximitytoHolefromFringe",2006
35,35,"Steve Jones",83,NA,284.417,86,92,"ProximitytoHolefromFringe",2006
35,35,"Phil Mickelson",74,NA,205.667,62,138,"ProximitytoHolefromFringe",2006
35,35,"Mark OMeara",52,NA,177.5,53,67,"ProximitytoHolefromFringe",2006
35,35,"Heath Slocum",96,NA,341.917,102,141,"ProximitytoHolefromFringe",2006
35,35,"Roger Tambellini",64,NA,266.5,80,195,"ProximitytoHolefromFringe",2006
35,35,"Kirk Triplett",58,NA,255.667,76,133,"ProximitytoHolefromFringe",2006
51,51,"Tim Clark",80,NA,300,88,58,"ProximitytoHolefromFringe",2006
51,51,"Mathias Gronberg",92,NA,473.333,137,125,"ProximitytoHolefromFringe",2006
51,51,"JB Holmes",81,NA,344.417,102,188,"ProximitytoHolefromFringe",2006
51,51,"Lee Janzen",79,NA,364.5,108,184,"ProximitytoHolefromFringe",2006
51,51,"Bernhard Langer",77,NA,316.25,92,57,"ProximitytoHolefromFringe",2006
51,51,"Tom Pernice Jr",108,NA,428.75,125,80,"ProximitytoHolefromFringe",2006
51,51,"Jerry Smith",94,NA,378.583,110,41,"ProximitytoHolefromFringe",2006
51,51,"Camilo Villegas",95,NA,499.75,147,123,"ProximitytoHolefromFringe",2006
59,59,"Robert Allenby",79,NA,287.75,82,131,"ProximitytoHolefromFringe",2006
59,59,"Bob Estes",85,NA,416.667,118,40,"ProximitytoHolefromFringe",2006
59,59,"Dudley Hart",83,NA,363.417,103,64,"ProximitytoHolefromFringe",2006
59,59,"David Howell",52,NA,119.333,34,173,"ProximitytoHolefromFringe",2006
59,59,"Jonathan Kaye",95,NA,419,120,102,"ProximitytoHolefromFringe",2006
59,59,"Stephen Leaney",84,NA,350.083,101,19,"ProximitytoHolefromFringe",2006
59,59,"Greg Owen",79,NA,359.083,103,11,"ProximitytoHolefromFringe",2006
59,59,"Chris Riley",86,NA,304,87,26,"ProximitytoHolefromFringe",2006
59,59,"Kevin Sutherland",100,NA,433.333,124,30,"ProximitytoHolefromFringe",2006
68,68,"Stephen Ames",63,NA,230.5,65,58,"ProximitytoHolefromFringe",2006
68,68,"Brian Bateman",69,NA,292.75,81,94,"ProximitytoHolefromFringe",2006
68,68,"Olin Browne",108,NA,481.083,133,152,"ProximitytoHolefromFringe",2006
68,68,"Kris Cox",83,NA,366,103,118,"ProximitytoHolefromFringe",2006
68,68,"Marco Dawson",87,NA,388.833,109,121,"ProximitytoHolefromFringe",2006
68,68,"Jim Furyk",89,NA,340.75,95,4,"ProximitytoHolefromFringe",2006
68,68,"Robert Garrigus",85,NA,409.25,114,158,"ProximitytoHolefromFringe",2006
68,68,"JJ Henry",96,NA,371.75,104,157,"ProximitytoHolefromFringe",2006
68,68,"Trevor Immelman",86,NA,277,77,32,"ProximitytoHolefromFringe",2006
68,68,"Zach Johnson",98,NA,309.667,86,103,"ProximitytoHolefromFringe",2006
68,68,"Ian Leggatt",80,NA,388.583,108,164,"ProximitytoHolefromFringe",2006
68,68,"Frank Lickliter II",99,NA,411.083,116,16,"ProximitytoHolefromFringe",2006
68,68,"Troy Matteson",101,NA,483.5,134,97,"ProximitytoHolefromFringe",2006
68,68,"Jon Mills",68,NA,286.917,81,140,"ProximitytoHolefromFringe",2006
68,68,"Geoff Ogilvy",76,NA,271.833,76,69,"ProximitytoHolefromFringe",2006
68,68,"Hidemichi Tanaka",74,NA,352.167,98,169,"ProximitytoHolefromFringe",2006
68,68,"Omar Uresti",61,NA,272.5,76,7,"ProximitytoHolefromFringe",2006
68,68,"Duffy Waldorf",96,NA,406.917,113,61,"ProximitytoHolefromFringe",2006
86,86,"Michael Allen",84,NA,403.583,111,70,"ProximitytoHolefromFringe",2006
86,86,"Billy Andrade",78,NA,295.5,80,72,"ProximitytoHolefromFringe",2006
86,86,"Jason Bohn",104,NA,417.833,115,13,"ProximitytoHolefromFringe",2006
86,86,"Fred Couples",52,NA,171.75,47,150,"ProximitytoHolefromFringe",2006
86,86,"Chris DiMarco",83,NA,359.167,97,62,"ProximitytoHolefromFringe",2006
86,86,"Bill Haas",99,NA,507.083,137,48,"ProximitytoHolefromFringe",2006
86,86,"Jerry Kelly",100,NA,485.417,131,17,"ProximitytoHolefromFringe",2006
86,86,"Steve Lowery",99,NA,421.25,114,111,"ProximitytoHolefromFringe",2006
86,86,"Joe Ogilvie",95,NA,424.917,115,45,"ProximitytoHolefromFringe",2006
86,86,"Patrick Sheehan",104,NA,544.833,150,60,"ProximitytoHolefromFringe",2006
86,86,"Wes Short Jr",96,NA,488.75,132,194,"ProximitytoHolefromFringe",2006
86,86,"Chris Smith",67,NA,262.583,72,185,"ProximitytoHolefromFringe",2006
86,86,"Jimmy Walker",60,NA,317.25,87,175,"ProximitytoHolefromFringe",2006
99,99,"Woody Austin",107,NA,568.417,150,43,"ProximitytoHolefromFringe",2006
99,99,"Briny Baird",81,NA,397.333,106,124,"ProximitytoHolefromFringe",2006
99,99,"Doug Barron",74,NA,412.417,110,23,"ProximitytoHolefromFringe",2006
99,99,"Henrik Bjornstad",97,NA,512.667,138,109,"ProximitytoHolefromFringe",2006
99,99,"Alex Cejka",93,NA,440.833,117,156,"ProximitytoHolefromFringe",2006
99,99,"Stewart Cink",93,NA,338.833,90,27,"ProximitytoHolefromFringe",2006
99,99,"Kent Jones",103,NA,428.25,114,136,"ProximitytoHolefromFringe",2006
99,99,"Skip Kendall",72,NA,287.917,77,73,"ProximitytoHolefromFringe",2006
99,99,"Billy Mayfair",94,NA,362.083,96,35,"ProximitytoHolefromFringe",2006
99,99,"Ryan Palmer",101,NA,534,144,74,"ProximitytoHolefromFringe",2006
99,99,"Carl Pettersson",95,NA,469.833,126,66,"ProximitytoHolefromFringe",2006
99,99,"Rory Sabbatini",84,NA,261.75,70,50,"ProximitytoHolefromFringe",2006
99,99,"Jason Schultz",77,NA,370.5,98,119,"ProximitytoHolefromFringe",2006
99,99,"Adam Scott",70,NA,261.5,70,91,"ProximitytoHolefromFringe",2006
99,99,"Nick Watney",97,NA,544.333,144,15,"ProximitytoHolefromFringe",2006
99,99,"Mark Wilson",79,NA,379.583,101,82,"ProximitytoHolefromFringe",2006
115,115,"Paul Azinger",87,NA,500.833,130,8,"ProximitytoHolefromFringe",2006
115,115,"Jonathan Byrd",66,NA,285.667,75,20,"ProximitytoHolefromFringe",2006
115,115,"Bubba Dickerson",98,NA,515.167,133,181,"ProximitytoHolefromFringe",2006
115,115,"Lucas Glover",105,NA,497.333,131,129,"ProximitytoHolefromFringe",2006
115,115,"Richard Johnson",94,NA,449.167,117,44,"ProximitytoHolefromFringe",2006
115,115,"Jeff Maggert",81,NA,468.75,121,178,"ProximitytoHolefromFringe",2006
115,115,"Len Mattiace",59,NA,315.417,82,143,"ProximitytoHolefromFringe",2006
115,115,"Shaun Micheel",96,NA,368.083,95,127,"ProximitytoHolefromFringe",2006
115,115,"Jesper Parnevik",84,NA,403.083,105,28,"ProximitytoHolefromFringe",2006
115,115,"Pat Perez",50,NA,304,79,166,"ProximitytoHolefromFringe",2006
115,115,"Tim Petrovic",95,NA,489,127,31,"ProximitytoHolefromFringe",2006
126,126,"Tommy Armour III",65,NA,302.417,78,172,"ProximitytoHolefromFringe",2006
126,126,"Shane Bertsch",104,NA,453.417,116,105,"ProximitytoHolefromFringe",2006
126,126,"Mark Calcavecchia",94,NA,536.667,138,130,"ProximitytoHolefromFringe",2006
126,126,"Daniel Chopra",110,NA,467.333,119,105,"ProximitytoHolefromFringe",2006
126,126,"Carlos Franco",86,NA,401.5,102,163,"ProximitytoHolefromFringe",2006
126,126,"Fred Funk",106,NA,494.667,125,42,"ProximitytoHolefromFringe",2006
126,126,"Sergio Garcia",59,NA,200.167,51,183,"ProximitytoHolefromFringe",2006
126,126,"Tim Herron",82,NA,346.25,88,148,"ProximitytoHolefromFringe",2006
126,126,"JL Lewis",57,NA,320.75,82,76,"ProximitytoHolefromFringe",2006
126,126,"Ryan Moore",68,NA,408.25,104,46,"ProximitytoHolefromFringe",2006
126,126,"Sean OHair",100,NA,478.583,123,139,"ProximitytoHolefromFringe",2006
126,126,"Brett Quigley",109,NA,439.833,113,14,"ProximitytoHolefromFringe",2006
126,126,"Joey Sindelar",90,NA,403.5,102,177,"ProximitytoHolefromFringe",2006
126,126,"Paul Stankowski",70,NA,319.75,81,114,"ProximitytoHolefromFringe",2006
126,126,"Vaughn Taylor",88,NA,450.833,116,144,"ProximitytoHolefromFringe",2006
126,126,"Tjaart van der Walt",60,NA,299.333,77,9,"ProximitytoHolefromFringe",2006
126,126,"Charles Warren",93,NA,517.917,132,64,"ProximitytoHolefromFringe",2006
143,143,"Bart Bryant",87,NA,421.833,106,142,"ProximitytoHolefromFringe",2006
143,143,"Michael Connell",51,NA,235.417,59,192,"ProximitytoHolefromFringe",2006
143,143,"Ben Curtis",86,NA,319.75,80,116,"ProximitytoHolefromFringe",2006
143,143,"Joe Durant",101,NA,519.417,131,133,"ProximitytoHolefromFringe",2006
143,143,"Brian Gay",107,NA,597.667,150,5,"ProximitytoHolefromFringe",2006
143,143,"Brent Geiberger",99,NA,600.917,149,34,"ProximitytoHolefromFringe",2006
143,143,"Mathew Goggin",72,NA,341,86,146,"ProximitytoHolefromFringe",2006
143,143,"Jeff Gove",91,NA,364.833,91,78,"ProximitytoHolefromFringe",2006
143,143,"Nathan Green",108,NA,598.333,151,17,"ProximitytoHolefromFringe",2006
143,143,"Ryan Hietala",61,NA,331.083,83,180,"ProximitytoHolefromFringe",2006
143,143,"Charles Howell III",96,NA,521.167,131,115,"ProximitytoHolefromFringe",2006
143,143,"Freddie Jacobson",56,NA,255.583,64,101,"ProximitytoHolefromFringe",2006
143,143,"Tom Lehman",70,NA,242,61,155,"ProximitytoHolefromFringe",2006
143,143,"DA Points",82,NA,495.167,123,131,"ProximitytoHolefromFringe",2006
143,143,"John Rollins",93,NA,361.083,91,182,"ProximitytoHolefromFringe",2006
143,143,"Bo Van Pelt",102,NA,544.833,137,99,"ProximitytoHolefromFringe",2006
159,159,"Jeff Brehaut",100,NA,447.333,110,153,"ProximitytoHolefromFringe",2006
159,159,"Greg Chalmers",71,NA,305,75,126,"ProximitytoHolefromFringe",2006
159,159,"Brian Davis",92,NA,471,116,49,"ProximitytoHolefromFringe",2006
159,159,"John Engler Jr",69,NA,316.833,78,176,"ProximitytoHolefromFringe",2006
159,159,"John Huston",74,NA,430.833,106,63,"ProximitytoHolefromFringe",2006
159,159,"Davis Love III",85,NA,318.25,78,149,"ProximitytoHolefromFringe",2006
159,159,"Ted Purdy",103,NA,455.5,111,168,"ProximitytoHolefromFringe",2006
166,166,"Rich Beem",85,NA,376.333,90,174,"ProximitytoHolefromFringe",2006
166,166,"David Branshaw",98,NA,570.333,137,38,"ProximitytoHolefromFringe",2006
166,166,"John Cook",67,NA,300.833,72,28,"ProximitytoHolefromFringe",2006
166,166,"Greg Kraft",79,NA,398.75,96,88,"ProximitytoHolefromFringe",2006
166,166,"Daisuke Maruyama",83,NA,482.417,116,104,"ProximitytoHolefromFringe",2006
166,166,"DJ Trahan",92,NA,574.333,139,128,"ProximitytoHolefromFringe",2006
166,166,"Ron Whittaker",81,NA,413.667,99,167,"ProximitytoHolefromFringe",2006
173,173,"JP Hayes",55,NA,281.5,66,75,"ProximitytoHolefromFringe",2006
173,173,"Thomas Levet",53,NA,313.667,74,81,"ProximitytoHolefromFringe",2006
173,173,"Jeff Overton",95,NA,593.833,140,55,"ProximitytoHolefromFringe",2006
176,176,"David Duval",71,NA,346.167,80,187,"ProximitytoHolefromFringe",2006
176,176,"Will Ma Kenzie",91,NA,469.75,109,165,"ProximitytoHolefromFringe",2006
176,176,"Hunter Mahan",98,NA,542.75,126,150,"ProximitytoHolefromFringe",2006
176,176,"Arron Oberholser",82,NA,344.833,79,98,"ProximitytoHolefromFringe",2006
176,176,"Kenny Perry",73,NA,362.75,83,162,"ProximitytoHolefromFringe",2006
176,176,"Vance Veazey",59,NA,314.917,73,189,"ProximitytoHolefromFringe",2006
182,182,"John Daly",51,NA,241.5,55,186,"ProximitytoHolefromFringe",2006
182,182,"David McKenzie",82,NA,471.5,107,112,"ProximitytoHolefromFringe",2006
182,182,"Tag Ridings",103,NA,727.167,165,160,"ProximitytoHolefromFringe",2006
182,182,"Nicholas Thompson",96,NA,530.083,120,171,"ProximitytoHolefromFringe",2006
186,186,"Alex Aragon",63,NA,527.75,118,193,"ProximitytoHolefromFringe",2006
186,186,"Danny Ellis",68,NA,439.25,97,90,"ProximitytoHolefromFringe",2006
188,188,"Ben Crane",85,NA,438.25,95,120,"ProximitytoHolefromFringe",2006
188,188,"Matt Hansen",68,NA,389,85,89,"ProximitytoHolefromFringe",2006
188,188,"Brandt Jobe",91,NA,443.083,97,154,"ProximitytoHolefromFringe",2006
191,191,"Eric Axley",91,NA,500.333,108,121,"ProximitytoHolefromFringe",2006
191,191,"Mike Weir",88,NA,404.75,86,79,"ProximitytoHolefromFringe",2006
191,191,"Brett Wetterich",82,NA,445.25,95,178,"ProximitytoHolefromFringe",2006
194,194,"Chris Couch",75,NA,489.5,103,196,"ProximitytoHolefromFringe",2006
194,194,"James Driscoll",80,NA,576.583,121,160,"ProximitytoHolefromFringe",2006
196,196,"Jason Gore",86,NA,570.75,116,170,"ProximitytoHolefromFringe",2006
