"Approachesfrom225250yards_RANKTHISWEEK_2013","Approachesfrom225250yards_RANKLASTWEEK_2013","Approachesfrom225250yards_PLAYERNAME_2013","Approachesfrom225250yards_ROUNDS_2013","Approachesfrom225250yards_AVG_2013","Approachesfrom225250yards_TOTALDISTANCEFEET_2013","Approachesfrom225250yards_OFATTEMPTS_2013","Approachesfrom225250yards_RELATIVETOPAR_2013","stat_name","year"
1,1,"Nicolas Colsaerts",50,NA,1287.833,31,-6,"Approachesfrom225250yards",2013
2,2,"David Lingmerth",68,NA,1642.417,39,-14,"Approachesfrom225250yards",2013
3,3,"Justin Rose",62,NA,1825,43,-17,"Approachesfrom225250yards",2013
4,4,"Graeme McDowell",53,NA,1158.333,27,-8,"Approachesfrom225250yards",2013
5,5,"Daniel Summerhays",83,NA,2555.583,59,-20,"Approachesfrom225250yards",2013
6,6,"Dustin Johnson",71,NA,1449.917,33,-13,"Approachesfrom225250yards",2013
7,7,"Steve Stricker",51,NA,1557.25,35,-17,"Approachesfrom225250yards",2013
8,8,"Henrik Stenson",65,NA,2036.25,45,-17,"Approachesfrom225250yards",2013
9,9,"Webb Simpson",92,NA,2970.083,65,-18,"Approachesfrom225250yards",2013
10,10,"Bo Van Pelt",72,NA,2293.333,50,-14,"Approachesfrom225250yards",2013
11,11,"Greg Owen",73,NA,2299.5,50,-11,"Approachesfrom225250yards",2013
12,12,"Jeff Maggert",63,NA,2164.417,47,-10,"Approachesfrom225250yards",2013
13,13,"Morgan Hoffmann",64,NA,1662.833,36,-6,"Approachesfrom225250yards",2013
14,14,"DA Points",87,NA,2362.833,51,-2,"Approachesfrom225250yards",2013
14,14,"Charl Schwartzel",69,NA,1992.333,43,-12,"Approachesfrom225250yards",2013
16,16,"Russell Henley",80,NA,2091.667,45,-12,"Approachesfrom225250yards",2013
17,17,"Tiger Woods",61,NA,1912.583,41,-15,"Approachesfrom225250yards",2013
18,18,"Brad Fritsch",81,NA,1870.833,40,-6,"Approachesfrom225250yards",2013
18,18,"Robert Garrigus",69,NA,1964,42,-10,"Approachesfrom225250yards",2013
20,20,"Martin Kaymer",61,NA,2108.333,45,-16,"Approachesfrom225250yards",2013
21,21,"Graham DeLaet",94,NA,3051,65,-12,"Approachesfrom225250yards",2013
21,21,"Charley Hoffman",84,NA,2484.5,53,-16,"Approachesfrom225250yards",2013
21,21,"Darron Stiles",51,NA,1735,37,-10,"Approachesfrom225250yards",2013
24,24,"James Hahn",78,NA,2350.75,50,-12,"Approachesfrom225250yards",2013
24,24,"Scott Stallings",79,NA,1878.417,40,-14,"Approachesfrom225250yards",2013
26,26,"Geoff Ogilvy",57,NA,1697.917,36,-3,"Approachesfrom225250yards",2013
27,27,"Robert Karlsson",56,NA,991.417,21,-10,"Approachesfrom225250yards",2013
27,27,"Gary Woodland",94,NA,2927.833,62,-20,"Approachesfrom225250yards",2013
29,29,"Chad Campbell",78,NA,2367,50,-10,"Approachesfrom225250yards",2013
30,30,"Jason Day",86,NA,2517.5,53,-25,"Approachesfrom225250yards",2013
31,31,"Sergio Garcia",65,NA,1779.5,37,-15,"Approachesfrom225250yards",2013
31,31,"Robert Streb",75,NA,2308.167,48,-7,"Approachesfrom225250yards",2013
33,33,"Brandt Jobe",62,NA,1494.333,31,-7,"Approachesfrom225250yards",2013
