"TenthTeeEarlyLowestRound_RANKTHISWEEK_2007","TenthTeeEarlyLowestRound_RANKLASTWEEK_2007","TenthTeeEarlyLowestRound_PLAYERNAME_2007","TenthTeeEarlyLowestRound_ROUNDS_2007","TenthTeeEarlyLowestRound_LOWRND_2007","stat_name","year"
40,40,"Justin Leonard",95,65,"TenthTeeEarlyLowestRound",2007
40,40,"Craig Lile",77,65,"TenthTeeEarlyLowestRound",2007
40,40,"Peter Lonard",85,65,"TenthTeeEarlyLowestRound",2007
40,40,"Davis Love III",66,65,"TenthTeeEarlyLowestRound",2007
40,40,"John Mallinger",96,65,"TenthTeeEarlyLowestRound",2007
40,40,"Steve Marino",106,65,"TenthTeeEarlyLowestRound",2007
40,40,"Daisuke Maruyama",86,65,"TenthTeeEarlyLowestRound",2007
40,40,"Rocco Mediate",72,65,"TenthTeeEarlyLowestRound",2007
40,40,"Ryan Moore",92,65,"TenthTeeEarlyLowestRound",2007
40,40,"Joe Ogilvie",102,65,"TenthTeeEarlyLowestRound",2007
40,40,"Jose Maria Olazabal",52,65,"TenthTeeEarlyLowestRound",2007
40,40,"Rod Pampling",92,65,"TenthTeeEarlyLowestRound",2007
40,40,"Kenny Perry",83,65,"TenthTeeEarlyLowestRound",2007
40,40,"Brett Quigley",79,65,"TenthTeeEarlyLowestRound",2007
40,40,"Michael Sim",52,65,"TenthTeeEarlyLowestRound",2007
40,40,"Heath Slocum",101,65,"TenthTeeEarlyLowestRound",2007
40,40,"Jeff Sluman",60,65,"TenthTeeEarlyLowestRound",2007
40,40,"Paul Stankowski",52,65,"TenthTeeEarlyLowestRound",2007
40,40,"Vaughn Taylor",91,65,"TenthTeeEarlyLowestRound",2007
40,40,"Bo Van Pelt",104,65,"TenthTeeEarlyLowestRound",2007
40,40,"Duffy Waldorf",69,65,"TenthTeeEarlyLowestRound",2007
40,40,"Steve Wheatcroft",73,65,"TenthTeeEarlyLowestRound",2007
40,40,"Dean Wilson",92,65,"TenthTeeEarlyLowestRound",2007
84,84,"Stuart Appleby",74,66,"TenthTeeEarlyLowestRound",2007
84,84,"Ryan Armour",107,66,"TenthTeeEarlyLowestRound",2007
84,84,"Briny Baird",115,66,"TenthTeeEarlyLowestRound",2007
84,84,"Chris Baryla",4,66,"TenthTeeEarlyLowestRound",2007
84,84,"Cameron Beckman",96,66,"TenthTeeEarlyLowestRound",2007
84,84,"Jason Bohn",57,66,"TenthTeeEarlyLowestRound",2007
84,84,"David Branshaw",83,66,"TenthTeeEarlyLowestRound",2007
84,84,"Bart Bryant",87,66,"TenthTeeEarlyLowestRound",2007
84,84,"Tom Byrum",50,66,"TenthTeeEarlyLowestRound",2007
84,84,"Paul Casey",38,66,"TenthTeeEarlyLowestRound",2007
84,84,"KJ Choi",87,66,"TenthTeeEarlyLowestRound",2007
84,84,"Stewart Cink",91,66,"TenthTeeEarlyLowestRound",2007
84,84,"John Cook",34,66,"TenthTeeEarlyLowestRound",2007
84,84,"Ben Crane",29,66,"TenthTeeEarlyLowestRound",2007
84,84,"Jason Dufner",100,66,"TenthTeeEarlyLowestRound",2007
84,84,"Ken Duke",112,66,"TenthTeeEarlyLowestRound",2007
84,84,"Bob Estes",88,66,"TenthTeeEarlyLowestRound",2007
84,84,"Sergio Garcia",68,66,"TenthTeeEarlyLowestRound",2007
84,84,"Mathew Goggin",97,66,"TenthTeeEarlyLowestRound",2007
84,84,"Jason Gore",86,66,"TenthTeeEarlyLowestRound",2007
84,84,"Jeff Gove",103,66,"TenthTeeEarlyLowestRound",2007
84,84,"Paul Goydos",60,66,"TenthTeeEarlyLowestRound",2007
84,84,"Scott Gutschewski",67,66,"TenthTeeEarlyLowestRound",2007
84,84,"Bill Haas",93,66,"TenthTeeEarlyLowestRound",2007
84,84,"Todd Hamilton",76,66,"TenthTeeEarlyLowestRound",2007
84,84,"Padraig Harrington",64,66,"TenthTeeEarlyLowestRound",2007
84,84,"Tim Herron",98,66,"TenthTeeEarlyLowestRound",2007
84,84,"John Huston",46,66,"TenthTeeEarlyLowestRound",2007
84,84,"Freddie Jacobson",70,66,"TenthTeeEarlyLowestRound",2007
84,84,"Lee Janzen",66,66,"TenthTeeEarlyLowestRound",2007
84,84,"Tom Johnson",74,66,"TenthTeeEarlyLowestRound",2007
84,84,"Kent Jones",97,66,"TenthTeeEarlyLowestRound",2007
84,84,"Matt Kuchar",85,66,"TenthTeeEarlyLowestRound",2007
84,84,"Bronson La Cassie",4,66,"TenthTeeEarlyLowestRound",2007
84,84,"Steve Lowery",74,66,"TenthTeeEarlyLowestRound",2007
84,84,"Jarrod Lyle",77,66,"TenthTeeEarlyLowestRound",2007
84,84,"Arron Oberholser",69,66,"TenthTeeEarlyLowestRound",2007
84,84,"Tom Pernice Jr",104,66,"TenthTeeEarlyLowestRound",2007
84,84,"Tim Petrovic",106,66,"TenthTeeEarlyLowestRound",2007
84,84,"Michael Putnam",96,66,"TenthTeeEarlyLowestRound",2007
84,84,"Tag Ridings",52,66,"TenthTeeEarlyLowestRound",2007
84,84,"Jason Schultz",63,66,"TenthTeeEarlyLowestRound",2007
84,84,"Adam Scott",69,66,"TenthTeeEarlyLowestRound",2007
84,84,"Joey Sindelar",75,66,"TenthTeeEarlyLowestRound",2007
84,84,"Vijay Singh",102,66,"TenthTeeEarlyLowestRound",2007
84,84,"Kevin Stadler",95,66,"TenthTeeEarlyLowestRound",2007
84,84,"Darron Stiles",65,66,"TenthTeeEarlyLowestRound",2007
84,84,"David Toms",80,66,"TenthTeeEarlyLowestRound",2007
84,84,"DJ Trahan",99,66,"TenthTeeEarlyLowestRound",2007
84,84,"Nick Watney",87,66,"TenthTeeEarlyLowestRound",2007
84,84,"Bubba Watson",80,66,"TenthTeeEarlyLowestRound",2007
84,84,"Brett Wetterich",88,66,"TenthTeeEarlyLowestRound",2007
84,84,"Mark Wilson",87,66,"TenthTeeEarlyLowestRound",2007
137,137,"Michael Allen",74,67,"TenthTeeEarlyLowestRound",2007
137,137,"Robert Allenby",90,67,"TenthTeeEarlyLowestRound",2007
137,137,"Arjun Atwal",36,67,"TenthTeeEarlyLowestRound",2007
137,137,"Woody Austin",95,67,"TenthTeeEarlyLowestRound",2007
137,137,"Brian Bateman",55,67,"TenthTeeEarlyLowestRound",2007
137,137,"Rich Beem",89,67,"TenthTeeEarlyLowestRound",2007
137,137,"Jeff Brehaut",59,67,"TenthTeeEarlyLowestRound",2007
137,137,"Mark Brooks",53,67,"TenthTeeEarlyLowestRound",2007
137,137,"Olin Browne",44,67,"TenthTeeEarlyLowestRound",2007
137,137,"Mark Calcavecchia",93,67,"TenthTeeEarlyLowestRound",2007
137,137,"Daniel Chopra",106,67,"TenthTeeEarlyLowestRound",2007
137,137,"Gavin Coles",87,67,"TenthTeeEarlyLowestRound",2007
137,137,"Chris Couch",76,67,"TenthTeeEarlyLowestRound",2007
137,137,"Ben Curtis",80,67,"TenthTeeEarlyLowestRound",2007
137,137,"Glen Day",85,67,"TenthTeeEarlyLowestRound",2007
137,137,"Joe Durant",88,67,"TenthTeeEarlyLowestRound",2007
137,137,"Steve Elkington",87,67,"TenthTeeEarlyLowestRound",2007
137,137,"Harrison Frazar",88,67,"TenthTeeEarlyLowestRound",2007
137,137,"Fred Funk",65,67,"TenthTeeEarlyLowestRound",2007
137,137,"Lucas Glover",98,67,"TenthTeeEarlyLowestRound",2007
137,137,"Paul Gow",70,67,"TenthTeeEarlyLowestRound",2007
137,137,"Nathan Green",103,67,"TenthTeeEarlyLowestRound",2007
137,137,"JJ Henry",86,67,"TenthTeeEarlyLowestRound",2007
137,137,"Mark Hensby",81,67,"TenthTeeEarlyLowestRound",2007
137,137,"Charley Hoffman",97,67,"TenthTeeEarlyLowestRound",2007
137,137,"JB Holmes",71,67,"TenthTeeEarlyLowestRound",2007
137,137,"Ryuji Imada",104,67,"TenthTeeEarlyLowestRound",2007
137,137,"Richard Johnson",93,67,"TenthTeeEarlyLowestRound",2007
137,137,"Doug LaBelle II",104,67,"TenthTeeEarlyLowestRound",2007
137,137,"Stephen Leaney",82,67,"TenthTeeEarlyLowestRound",2007
137,137,"Tom Lehman",62,67,"TenthTeeEarlyLowestRound",2007
137,137,"Bob May",49,67,"TenthTeeEarlyLowestRound",2007
137,137,"Kevin Na",84,67,"TenthTeeEarlyLowestRound",2007
137,137,"Nick OHern",72,67,"TenthTeeEarlyLowestRound",2007
137,137,"Geoff Ogilvy",84,67,"TenthTeeEarlyLowestRound",2007
137,137,"Jeff Overton",60,67,"TenthTeeEarlyLowestRound",2007
137,137,"Greg Owen",81,67,"TenthTeeEarlyLowestRound",2007
137,137,"Ryan Palmer",91,67,"TenthTeeEarlyLowestRound",2007
137,137,"Corey Pavin",81,67,"TenthTeeEarlyLowestRound",2007
137,137,"Scott Piercy",12,67,"TenthTeeEarlyLowestRound",2007
137,137,"Kyle Reifers",71,67,"TenthTeeEarlyLowestRound",2007
137,137,"John Rollins",102,67,"TenthTeeEarlyLowestRound",2007
137,137,"Henrik Stenson",52,67,"TenthTeeEarlyLowestRound",2007
137,137,"Steve Stricker",81,67,"TenthTeeEarlyLowestRound",2007
137,137,"Kirk Triplett",77,67,"TenthTeeEarlyLowestRound",2007
137,137,"Vance Veazey",27,67,"TenthTeeEarlyLowestRound",2007
137,137,"Scott Verplank",82,67,"TenthTeeEarlyLowestRound",2007
137,137,"Camilo Villegas",82,67,"TenthTeeEarlyLowestRound",2007
137,137,"Johnson Wagner",97,67,"TenthTeeEarlyLowestRound",2007
137,137,"Boo Weekley",101,67,"TenthTeeEarlyLowestRound",2007
187,187,"Tommy Armour III",81,68,"TenthTeeEarlyLowestRound",2007
187,187,"Eric Axley",107,68,"TenthTeeEarlyLowestRound",2007
187,187,"Paul Azinger",39,68,"TenthTeeEarlyLowestRound",2007
187,187,"Craig Barlow",52,68,"TenthTeeEarlyLowestRound",2007
187,187,"Notah Begay III",18,68,"TenthTeeEarlyLowestRound",2007
187,187,"Thomas Bjorn",17,68,"TenthTeeEarlyLowestRound",2007
187,187,"Ronnie Black",2,68,"TenthTeeEarlyLowestRound",2007
187,187,"Ryan Blaum",4,68,"TenthTeeEarlyLowestRound",2007
187,187,"Craig Bowden",78,68,"TenthTeeEarlyLowestRound",2007
187,187,"Michael Boyd",61,68,"TenthTeeEarlyLowestRound",2007
187,187,"Bob Burns",14,68,"TenthTeeEarlyLowestRound",2007
187,187,"Alex Cejka",80,68,"TenthTeeEarlyLowestRound",2007
187,187,"Darren Clarke",22,68,"TenthTeeEarlyLowestRound",2007
187,187,"John Daly",59,68,"TenthTeeEarlyLowestRound",2007
187,187,"Graham DeLaet",2,68,"TenthTeeEarlyLowestRound",2007
187,187,"Bubba Dickerson",51,68,"TenthTeeEarlyLowestRound",2007
187,187,"Brad Faxon",46,68,"TenthTeeEarlyLowestRound",2007
187,187,"Todd Fischer",13,68,"TenthTeeEarlyLowestRound",2007
187,187,"Steve Flesch",100,68,"TenthTeeEarlyLowestRound",2007
187,187,"Carlos Franco",34,68,"TenthTeeEarlyLowestRound",2007
187,187,"Andres Gonzales",4,68,"TenthTeeEarlyLowestRound",2007
187,187,"Anders Hansen",55,68,"TenthTeeEarlyLowestRound",2007
187,187,"Mike Heinen",2,68,"TenthTeeEarlyLowestRound",2007
187,187,"David Howell",28,68,"TenthTeeEarlyLowestRound",2007
187,187,"Billy Hurley III",2,68,"TenthTeeEarlyLowestRound",2007
187,187,"Trevor Immelman",74,68,"TenthTeeEarlyLowestRound",2007
187,187,"Tripp Isenhour",86,68,"TenthTeeEarlyLowestRound",2007
187,187,"Steve Jones",26,68,"TenthTeeEarlyLowestRound",2007
187,187,"Jose Manuel Lara",7,68,"TenthTeeEarlyLowestRound",2007
187,187,"Jim Lemon",2,68,"TenthTeeEarlyLowestRound",2007
187,187,"Frank Lickliter II",95,68,"TenthTeeEarlyLowestRound",2007
187,187,"James Love",2,68,"TenthTeeEarlyLowestRound",2007
187,187,"Will Ma Kenzie",100,68,"TenthTeeEarlyLowestRound",2007
187,187,"William McGirt",2,68,"TenthTeeEarlyLowestRound",2007
187,187,"Parker McLachlin",83,68,"TenthTeeEarlyLowestRound",2007
187,187,"Shaun Micheel",91,68,"TenthTeeEarlyLowestRound",2007
187,187,"Bryce Molder",56,68,"TenthTeeEarlyLowestRound",2007
187,187,"Jonathan Moore",4,68,"TenthTeeEarlyLowestRound",2007
187,187,"Sean OHair",98,68,"TenthTeeEarlyLowestRound",2007
187,187,"Jesper Parnevik",88,68,"TenthTeeEarlyLowestRound",2007
187,187,"Pat Perez",84,68,"TenthTeeEarlyLowestRound",2007
187,187,"Dicky Pride",71,68,"TenthTeeEarlyLowestRound",2007
187,187,"Chris Riley",59,68,"TenthTeeEarlyLowestRound",2007
187,187,"Brady Schnell",4,68,"TenthTeeEarlyLowestRound",2007
187,187,"Wes Short Jr",31,68,"TenthTeeEarlyLowestRound",2007
187,187,"Jerry Smith",49,68,"TenthTeeEarlyLowestRound",2007
187,187,"BJ Staten",21,68,"TenthTeeEarlyLowestRound",2007
187,187,"Phil Tataurangi",21,68,"TenthTeeEarlyLowestRound",2007
187,187,"Chris Tidland",59,68,"TenthTeeEarlyLowestRound",2007
187,187,"Jaco Van Zyl",51,68,"TenthTeeEarlyLowestRound",2007
187,187,"Lee Westwood",29,68,"TenthTeeEarlyLowestRound",2007
187,187,"Jay Williamson",50,68,"TenthTeeEarlyLowestRound",2007
187,187,"Willie Wood",14,68,"TenthTeeEarlyLowestRound",2007
240,240,"Markus Brier",6,69,"TenthTeeEarlyLowestRound",2007
240,240,"Angel Cabrera",43,69,"TenthTeeEarlyLowestRound",2007
240,240,"Joe Daley",6,69,"TenthTeeEarlyLowestRound",2007
240,240,"Danny Ellis",8,69,"TenthTeeEarlyLowestRound",2007
240,240,"Nick Flanagan",12,69,"TenthTeeEarlyLowestRound",2007
240,240,"Dan Forsman",33,69,"TenthTeeEarlyLowestRound",2007
240,240,"Jim Gallagher Jr",26,69,"TenthTeeEarlyLowestRound",2007
240,240,"Robert Karlsson",43,69,"TenthTeeEarlyLowestRound",2007
240,240,"Colt Knost",14,69,"TenthTeeEarlyLowestRound",2007
240,240,"JL Lewis",12,69,"TenthTeeEarlyLowestRound",2007
240,240,"Eric Manning",2,69,"TenthTeeEarlyLowestRound",2007
240,240,"Shigeki Maruyama",84,69,"TenthTeeEarlyLowestRound",2007
240,240,"Paul McGinley",20,69,"TenthTeeEarlyLowestRound",2007
240,240,"Spike McRoy",16,69,"TenthTeeEarlyLowestRound",2007
240,240,"Mark OMeara",14,69,"TenthTeeEarlyLowestRound",2007
240,240,"Justin Rose",63,69,"TenthTeeEarlyLowestRound",2007
240,240,"Oliver Thomson",6,69,"TenthTeeEarlyLowestRound",2007
240,240,"Grant Waite",37,69,"TenthTeeEarlyLowestRound",2007
240,240,"Lee Williams",6,69,"TenthTeeEarlyLowestRound",2007
259,259,"Shane Bertsch",12,70,"TenthTeeEarlyLowestRound",2007
259,259,"Fred Couples",6,70,"TenthTeeEarlyLowestRound",2007
259,259,"Robert Damron",22,70,"TenthTeeEarlyLowestRound",2007
259,259,"Stuart Deane",6,70,"TenthTeeEarlyLowestRound",2007
259,259,"Retief Goosen",50,70,"TenthTeeEarlyLowestRound",2007
259,259,"Donnie Hammond",4,70,"TenthTeeEarlyLowestRound",2007
259,259,"Scott Hebert",4,70,"TenthTeeEarlyLowestRound",2007
259,259,"Mike Hulbert",6,70,"TenthTeeEarlyLowestRound",2007
259,259,"Franklin Langham",4,70,"TenthTeeEarlyLowestRound",2007
259,259,"Pablo Martin Benavides",16,70,"TenthTeeEarlyLowestRound",2007
259,259,"Jim McGovern",16,70,"TenthTeeEarlyLowestRound",2007
259,259,"Larry Mize",31,70,"TenthTeeEarlyLowestRound",2007
259,259,"Colin Montgomerie",26,70,"TenthTeeEarlyLowestRound",2007
259,259,"Ian Poulter",63,70,"TenthTeeEarlyLowestRound",2007
259,259,"Jim Rutledge",59,70,"TenthTeeEarlyLowestRound",2007
259,259,"Jeev Milkha Singh",33,70,"TenthTeeEarlyLowestRound",2007
259,259,"Stan Utley",3,70,"TenthTeeEarlyLowestRound",2007
259,259,"Wei Tze Yeh",2,70,"TenthTeeEarlyLowestRound",2007
259,259,"Don Yrene",4,70,"TenthTeeEarlyLowestRound",2007
278,278,"Lonny Alexander",2,71,"TenthTeeEarlyLowestRound",2007
278,278,"Michael Bradley",22,71,"TenthTeeEarlyLowestRound",2007
278,278,"Russ Cochran",4,71,"TenthTeeEarlyLowestRound",2007
278,278,"Simon Dyson",4,71,"TenthTeeEarlyLowestRound",2007
278,278,"Niclas Fasth",33,71,"TenthTeeEarlyLowestRound",2007
278,278,"Keith Fergus",4,71,"TenthTeeEarlyLowestRound",2007
278,278,"Angel Franco",2,71,"TenthTeeEarlyLowestRound",2007
278,278,"David Frost",7,71,"TenthTeeEarlyLowestRound",2007
278,278,"Tadd Fujikawa",10,71,"TenthTeeEarlyLowestRound",2007
278,278,"Brent Geiberger",45,71,"TenthTeeEarlyLowestRound",2007
278,278,"Tom Gillis",8,71,"TenthTeeEarlyLowestRound",2007
278,278,"Bill Glasson",7,71,"TenthTeeEarlyLowestRound",2007
278,278,"Gary Hallberg",15,71,"TenthTeeEarlyLowestRound",2007
278,278,"Peter Hanson",12,71,"TenthTeeEarlyLowestRound",2007
278,278,"Miguel Angel Jimenez",13,71,"TenthTeeEarlyLowestRound",2007
278,278,"Thomas Levet",10,71,"TenthTeeEarlyLowestRound",2007
278,278,"Bill Lunde",4,71,"TenthTeeEarlyLowestRound",2007
278,278,"Alan McLean",2,71,"TenthTeeEarlyLowestRound",2007
278,278,"Prom Meesawat",4,71,"TenthTeeEarlyLowestRound",2007
278,278,"Lee Rinker",5,71,"TenthTeeEarlyLowestRound",2007
278,278,"Loren Roberts",8,71,"TenthTeeEarlyLowestRound",2007
278,278,"Andres Romero",10,71,"TenthTeeEarlyLowestRound",2007
278,278,"Chris Smith",23,71,"TenthTeeEarlyLowestRound",2007
278,278,"Toru Taniguchi",10,71,"TenthTeeEarlyLowestRound",2007
278,278,"Esteban Toledo",7,71,"TenthTeeEarlyLowestRound",2007
303,303,"Derek Abel",2,72,"TenthTeeEarlyLowestRound",2007
303,303,"John Bickerton",6,72,"TenthTeeEarlyLowestRound",2007
303,303,"Guy Boros",10,72,"TenthTeeEarlyLowestRound",2007
303,303,"Kris Cox",16,72,"TenthTeeEarlyLowestRound",2007
303,303,"David Duval",23,72,"TenthTeeEarlyLowestRound",2007
303,303,"Ben Ferguson",2,72,"TenthTeeEarlyLowestRound",2007
303,303,"Scott Gump",27,72,"TenthTeeEarlyLowestRound",2007
303,303,"Brian Hadley",2,72,"TenthTeeEarlyLowestRound",2007
303,303,"Ty Harris",2,72,"TenthTeeEarlyLowestRound",2007
303,303,"Peter Jacobsen",3,72,"TenthTeeEarlyLowestRound",2007
303,303,"Brandt Jobe",10,72,"TenthTeeEarlyLowestRound",2007
303,303,"Greg Kraft",30,72,"TenthTeeEarlyLowestRound",2007
303,303,"Spencer Levin",4,72,"TenthTeeEarlyLowestRound",2007
303,303,"Jamie Lovemark",8,72,"TenthTeeEarlyLowestRound",2007
303,303,"John Morse",2,72,"TenthTeeEarlyLowestRound",2007
303,303,"Timothy ONeal",2,72,"TenthTeeEarlyLowestRound",2007
303,303,"Dennis Paulson",6,72,"TenthTeeEarlyLowestRound",2007
303,303,"Alex Quiroz",2,72,"TenthTeeEarlyLowestRound",2007
303,303,"Richie Ramsay",12,72,"TenthTeeEarlyLowestRound",2007
303,303,"Richard Scott",2,72,"TenthTeeEarlyLowestRound",2007
303,303,"Paul Sheehan",25,72,"TenthTeeEarlyLowestRound",2007
303,303,"Sonny Skinner",2,72,"TenthTeeEarlyLowestRound",2007
303,303,"Michael Smith",2,72,"TenthTeeEarlyLowestRound",2007
303,303,"Tom Watson",6,72,"TenthTeeEarlyLowestRound",2007
303,303,"YE Yang",25,72,"TenthTeeEarlyLowestRound",2007
328,328,"Keith Clearwater",4,73,"TenthTeeEarlyLowestRound",2007
328,328,"Scott Dunlap",2,73,"TenthTeeEarlyLowestRound",2007
328,328,"Johan Edfors",21,73,"TenthTeeEarlyLowestRound",2007
328,328,"Philip Francis",6,73,"TenthTeeEarlyLowestRound",2007
328,328,"Richard Green",17,73,"TenthTeeEarlyLowestRound",2007
328,328,"Gabriel Hjertstedt",19,73,"TenthTeeEarlyLowestRound",2007
328,328,"Thongchai Jaidee",10,73,"TenthTeeEarlyLowestRound",2007
328,328,"Shingo Katayama",23,73,"TenthTeeEarlyLowestRound",2007
328,328,"Hank Kuehne",6,73,"TenthTeeEarlyLowestRound",2007
328,328,"Ian Leggatt",8,73,"TenthTeeEarlyLowestRound",2007
328,328,"Len Mattiace",21,73,"TenthTeeEarlyLowestRound",2007
328,328,"Graeme McDowell",10,73,"TenthTeeEarlyLowestRound",2007
328,328,"David Ogrin",2,73,"TenthTeeEarlyLowestRound",2007
328,328,"Kyle Thompson",4,73,"TenthTeeEarlyLowestRound",2007
328,328,"Omar Uresti",10,73,"TenthTeeEarlyLowestRound",2007
328,328,"Azuma Yano",4,73,"TenthTeeEarlyLowestRound",2007
344,344,"Brad Adamonis",4,74,"TenthTeeEarlyLowestRound",2007
344,344,"Steven Bowditch",10,74,"TenthTeeEarlyLowestRound",2007
344,344,"Rhys Davies",2,74,"TenthTeeEarlyLowestRound",2007
344,344,"Raymond Floyd",4,74,"TenthTeeEarlyLowestRound",2007
344,344,"Tommy Gainey",2,74,"TenthTeeEarlyLowestRound",2007
344,344,"Soren Hansen",2,74,"TenthTeeEarlyLowestRound",2007
344,344,"Brian Henninger",5,74,"TenthTeeEarlyLowestRound",2007
344,344,"Ryan Howison",2,74,"TenthTeeEarlyLowestRound",2007
344,344,"John Kelly",4,74,"TenthTeeEarlyLowestRound",2007
344,344,"WC Liang",6,74,"TenthTeeEarlyLowestRound",2007
344,344,"Blaine McCallister",19,74,"TenthTeeEarlyLowestRound",2007
344,344,"Craig Perks",28,74,"TenthTeeEarlyLowestRound",2007
344,344,"Charl Schwartzel",20,74,"TenthTeeEarlyLowestRound",2007
344,344,"Tim Thelen",4,74,"TenthTeeEarlyLowestRound",2007
344,344,"Denis Watson",2,74,"TenthTeeEarlyLowestRound",2007
344,344,"Eli Zackheim",2,74,"TenthTeeEarlyLowestRound",2007
360,360,"Joel Edwards",8,75,"TenthTeeEarlyLowestRound",2007
360,360,"Daryl Fathauer",2,75,"TenthTeeEarlyLowestRound",2007
360,360,"Robert Floyd",5,75,"TenthTeeEarlyLowestRound",2007
360,360,"Robin Freeman",2,75,"TenthTeeEarlyLowestRound",2007
360,360,"Kelly Gibson",2,75,"TenthTeeEarlyLowestRound",2007
360,360,"David Gossett",4,75,"TenthTeeEarlyLowestRound",2007
360,360,"Anton Haig",8,75,"TenthTeeEarlyLowestRound",2007
360,360,"Soren Kjeldsen",2,75,"TenthTeeEarlyLowestRound",2007
360,360,"Luke List",8,75,"TenthTeeEarlyLowestRound",2007
