"Front9Round1ScoringAverage_RANKTHISWEEK_2016","Front9Round1ScoringAverage_RANKLASTWEEK_2016","Front9Round1ScoringAverage_PLAYERNAME_2016","Front9Round1ScoringAverage__2016","Front9Round1ScoringAverage_AVG_2016","Front9Round1ScoringAverage_TOTALSTROKES_2016","Front9Round1ScoringAverage_TOTALROUNDS_2016","stat_name","year"
73,70,"Harold Varner III",NA,35.17,633,18,"Front9Round1ScoringAverage",2016
75,49,"Padraig Harrington",NA,35.18,387,11,"Front9Round1ScoringAverage",2016
75,83,"Billy Horschel",NA,35.18,387,11,"Front9Round1ScoringAverage",2016
75,66,"DA Points",NA,35.18,387,11,"Front9Round1ScoringAverage",2016
78,73,"Tom Hoge",NA,35.2,528,15,"Front9Round1ScoringAverage",2016
78,88,"Mark Hubbard",NA,35.2,704,20,"Front9Round1ScoringAverage",2016
78,69,"Phil Mickelson",NA,35.2,352,10,"Front9Round1ScoringAverage",2016
81,77,"Graham DeLaet",NA,35.21,493,14,"Front9Round1ScoringAverage",2016
81,56,"Spencer Levin",NA,35.21,669,19,"Front9Round1ScoringAverage",2016
83,102,"Greg Owen",NA,35.22,634,18,"Front9Round1ScoringAverage",2016
84,62,"Luke Donald",NA,35.23,458,13,"Front9Round1ScoringAverage",2016
84,62,"George McNeill",NA,35.23,458,13,"Front9Round1ScoringAverage",2016
86,93,"Scott Stallings",NA,35.24,599,17,"Front9Round1ScoringAverage",2016
87,93,"Jason Day",NA,35.25,282,8,"Front9Round1ScoringAverage",2016
87,93,"Bryce Molder",NA,35.25,564,16,"Front9Round1ScoringAverage",2016
87,97,"Dawie van der Walt",NA,35.25,564,16,"Front9Round1ScoringAverage",2016
90,79,"Peter Malnati",NA,35.26,670,19,"Front9Round1ScoringAverage",2016
91,66,"Jason Bohn",NA,35.27,388,11,"Front9Round1ScoringAverage",2016
91,97,"Zach Johnson",NA,35.27,388,11,"Front9Round1ScoringAverage",2016
91,102,"Kevin Streelman",NA,35.27,529,15,"Front9Round1ScoringAverage",2016
94,102,"KJ Choi",NA,35.29,494,14,"Front9Round1ScoringAverage",2016
95,90,"Justin Hicks",NA,35.3,353,10,"Front9Round1ScoringAverage",2016
96,106,"Russell Knox",NA,35.31,459,13,"Front9Round1ScoringAverage",2016
96,93,"Patrick Reed",NA,35.31,459,13,"Front9Round1ScoringAverage",2016
96,123,"Vijay Singh",NA,35.31,459,13,"Front9Round1ScoringAverage",2016
96,116,"Mark Wilson",NA,35.31,459,13,"Front9Round1ScoringAverage",2016
100,101,"Brett Stegmaier",NA,35.32,671,19,"Front9Round1ScoringAverage",2016
101,83,"Tyler Aldridge",NA,35.33,636,18,"Front9Round1ScoringAverage",2016
101,110,"Zac Blair",NA,35.33,636,18,"Front9Round1ScoringAverage",2016
101,91,"Chad Campbell",NA,35.33,636,18,"Front9Round1ScoringAverage",2016
101,91,"Derek Fathauer",NA,35.33,636,18,"Front9Round1ScoringAverage",2016
101,102,"Scott Pinckney",NA,35.33,636,18,"Front9Round1ScoringAverage",2016
101,117,"Daniel Summerhays",NA,35.33,530,15,"Front9Round1ScoringAverage",2016
107,111,"Marc Leishman",NA,35.36,389,11,"Front9Round1ScoringAverage",2016
108,123,"Stuart Appleby",NA,35.38,460,13,"Front9Round1ScoringAverage",2016
108,123,"Matt Every",NA,35.38,460,13,"Front9Round1ScoringAverage",2016
108,113,"Lucas Glover",NA,35.38,566,16,"Front9Round1ScoringAverage",2016
111,120,"Paul Casey",NA,35.4,354,10,"Front9Round1ScoringAverage",2016
111,88,"Morgan Hoffmann",NA,35.4,531,15,"Front9Round1ScoringAverage",2016
111,123,"John Senden",NA,35.4,531,15,"Front9Round1ScoringAverage",2016
114,115,"Seung Yul Noh",NA,35.41,602,17,"Front9Round1ScoringAverage",2016
114,136,"Chris Stroud",NA,35.41,602,17,"Front9Round1ScoringAverage",2016
114,120,"Boo Weekley",NA,35.41,602,17,"Front9Round1ScoringAverage",2016
117,97,"Derek Ernst",NA,35.42,425,12,"Front9Round1ScoringAverage",2016
118,117,"Sergio Garcia",NA,35.43,248,7,"Front9Round1ScoringAverage",2016
118,112,"Cameron Tringale",NA,35.43,496,14,"Front9Round1ScoringAverage",2016
120,97,"Will Wilcox",NA,35.44,567,16,"Front9Round1ScoringAverage",2016
121,147,"Thomas Aiken",NA,35.46,461,13,"Front9Round1ScoringAverage",2016
122,117,"James Hahn",NA,35.47,532,15,"Front9Round1ScoringAverage",2016
123,154,"Daniel Berger",NA,35.5,497,14,"Front9Round1ScoringAverage",2016
123,107,"Ben Crane",NA,35.5,568,16,"Front9Round1ScoringAverage",2016
123,123,"Brian Gay",NA,35.5,284,8,"Front9Round1ScoringAverage",2016
123,123,"Russell Henley",NA,35.5,497,14,"Front9Round1ScoringAverage",2016
123,123,"Rory Sabbatini",NA,35.5,497,14,"Front9Round1ScoringAverage",2016
128,123,"Kyle Reifers",NA,35.53,675,19,"Front9Round1ScoringAverage",2016
129,86,"Bill Haas",NA,35.55,391,11,"Front9Round1ScoringAverage",2016
129,135,"Matt Kuchar",NA,35.55,391,11,"Front9Round1ScoringAverage",2016
129,113,"Vaughn Taylor",NA,35.55,391,11,"Front9Round1ScoringAverage",2016
132,136,"Andrew Landry",NA,35.56,320,9,"Front9Round1ScoringAverage",2016
132,136,"Chez Reavie",NA,35.56,569,16,"Front9Round1ScoringAverage",2016
132,166,"Steve Wheatcroft",NA,35.56,569,16,"Front9Round1ScoringAverage",2016
135,136,"Will Ma Kenzie",NA,35.59,605,17,"Front9Round1ScoringAverage",2016
135,123,"Jeff Overton",NA,35.59,605,17,"Front9Round1ScoringAverage",2016
137,159,"Erik Compton",NA,35.6,534,15,"Front9Round1ScoringAverage",2016
137,145,"Harris English",NA,35.6,534,15,"Front9Round1ScoringAverage",2016
137,120,"Ryan Moore",NA,35.6,356,10,"Front9Round1ScoringAverage",2016
137,136,"Ian Poulter",NA,35.6,356,10,"Front9Round1ScoringAverage",2016
137,141,"Darron Stiles",NA,35.6,356,10,"Front9Round1ScoringAverage",2016
142,147,"Jonas Blixt",NA,35.63,570,16,"Front9Round1ScoringAverage",2016
142,143,"Justin Leonard",NA,35.63,285,8,"Front9Round1ScoringAverage",2016
144,134,"Justin Thomas",NA,35.64,499,14,"Front9Round1ScoringAverage",2016
145,143,"Carlos Ortiz",NA,35.65,606,17,"Front9Round1ScoringAverage",2016
146,147,"Matthew Fitzpatrick",NA,35.67,214,6,"Front9Round1ScoringAverage",2016
146,145,"Emiliano Grillo",NA,35.67,428,12,"Front9Round1ScoringAverage",2016
148,123,"Brendon de Jonge",NA,35.68,678,19,"Front9Round1ScoringAverage",2016
149,133,"Sung Kang",NA,35.69,571,16,"Front9Round1ScoringAverage",2016
149,147,"Patrick Rodgers",NA,35.69,571,16,"Front9Round1ScoringAverage",2016
151,142,"JJ Henry",NA,35.71,500,14,"Front9Round1ScoringAverage",2016
151,154,"Geoff Ogilvy",NA,35.71,500,14,"Front9Round1ScoringAverage",2016
151,107,"Ollie Schniederjans",NA,35.71,250,7,"Front9Round1ScoringAverage",2016
151,154,"Nick Taylor",NA,35.71,607,17,"Front9Round1ScoringAverage",2016
155,160,"Abraham Ancer",NA,35.73,393,11,"Front9Round1ScoringAverage",2016
155,86,"Davis Love III",NA,35.73,393,11,"Front9Round1ScoringAverage",2016
157,177,"Martin Piller",NA,35.75,429,12,"Front9Round1ScoringAverage",2016
157,153,"Tyrone Van Aswegen",NA,35.75,715,20,"Front9Round1ScoringAverage",2016
159,161,"DH Lee",NA,35.77,465,13,"Front9Round1ScoringAverage",2016
160,161,"Adam Scott",NA,35.78,322,9,"Front9Round1ScoringAverage",2016
161,164,"Stewart Cink",NA,35.79,501,14,"Front9Round1ScoringAverage",2016
161,164,"Troy Merritt",NA,35.79,501,14,"Front9Round1ScoringAverage",2016
161,154,"Jhonattan Vegas",NA,35.79,501,14,"Front9Round1ScoringAverage",2016
164,166,"Brooks Koepka",NA,35.8,358,10,"Front9Round1ScoringAverage",2016
164,166,"Graeme McDowell",NA,35.8,358,10,"Front9Round1ScoringAverage",2016
164,147,"Webb Simpson",NA,35.8,358,10,"Front9Round1ScoringAverage",2016
164,179,"Robert Streb",NA,35.8,537,15,"Front9Round1ScoringAverage",2016
168,176,"Rob Oppenheim",NA,35.82,394,11,"Front9Round1ScoringAverage",2016
168,154,"Kyle Stanley",NA,35.82,609,17,"Front9Round1ScoringAverage",2016
170,174,"Brendon Todd",NA,35.83,645,18,"Front9Round1ScoringAverage",2016
170,171,"Bernd Wiesberger",NA,35.83,215,6,"Front9Round1ScoringAverage",2016
172,147,"Jamie Donaldson",NA,35.86,251,7,"Front9Round1ScoringAverage",2016
172,172,"Cameron Percy",NA,35.86,251,7,"Front9Round1ScoringAverage",2016
174,172,"Sam Saunders",NA,35.87,538,15,"Front9Round1ScoringAverage",2016
175,170,"Andres Gonzales",NA,35.88,610,17,"Front9Round1ScoringAverage",2016
175,161,"Jim Herman",NA,35.88,610,17,"Front9Round1ScoringAverage",2016
175,174,"Andres Romero",NA,35.88,287,8,"Front9Round1ScoringAverage",2016
178,166,"Chad Collins",NA,35.94,575,16,"Front9Round1ScoringAverage",2016
178,180,"Hudson Swafford",NA,35.94,611,17,"Front9Round1ScoringAverage",2016
180,181,"JB Holmes",NA,36,324,9,"Front9Round1ScoringAverage",2016
180,181,"Hunter Mahan",NA,36,504,14,"Front9Round1ScoringAverage",2016
180,178,"Steve Marino",NA,36,504,14,"Front9Round1ScoringAverage",2016
183,186,"Michael Kim",NA,36.06,649,18,"Front9Round1ScoringAverage",2016
184,184,"Dicky Pride",NA,36.08,469,13,"Front9Round1ScoringAverage",2016
185,187,"Chris Kirk",NA,36.14,506,14,"Front9Round1ScoringAverage",2016
185,184,"Ben Martin",NA,36.14,506,14,"Front9Round1ScoringAverage",2016
187,181,"Kelly Kraft",NA,36.17,434,12,"Front9Round1ScoringAverage",2016
188,190,"Blayne Barber",NA,36.19,579,16,"Front9Round1ScoringAverage",2016
189,189,"Carl Pettersson",NA,36.25,435,12,"Front9Round1ScoringAverage",2016
190,191,"John Huh",NA,36.31,581,16,"Front9Round1ScoringAverage",2016
191,193,"Lucas Lee",NA,36.33,327,9,"Front9Round1ScoringAverage",2016
191,193,"Wes Roach",NA,36.33,436,12,"Front9Round1ScoringAverage",2016
191,193,"Andy Sullivan",NA,36.33,218,6,"Front9Round1ScoringAverage",2016
194,191,"Fabian Gomez",NA,36.36,509,14,"Front9Round1ScoringAverage",2016
194,197,"Luke Guthrie",NA,36.36,400,11,"Front9Round1ScoringAverage",2016
196,198,"Bronson Burgoon",NA,36.47,620,17,"Front9Round1ScoringAverage",2016
196,199,"Jason Kokrak",NA,36.47,620,17,"Front9Round1ScoringAverage",2016
198,193,"Shawn Stefani",NA,36.5,584,16,"Front9Round1ScoringAverage",2016
199,200,"Miguel Angel Carballo",NA,36.55,402,11,"Front9Round1ScoringAverage",2016
200,201,"Louis Oosthuizen",NA,36.6,183,5,"Front9Round1ScoringAverage",2016
201,207,"Steven Bowditch",NA,36.64,513,14,"Front9Round1ScoringAverage",2016
202,203,"Charlie Beljan",NA,36.69,477,13,"Front9Round1ScoringAverage",2016
203,204,"DJ Trahan",NA,36.71,257,7,"Front9Round1ScoringAverage",2016
204,206,"Ken Duke",NA,36.78,331,9,"Front9Round1ScoringAverage",2016
205,201,"Byeong Hun An",NA,36.83,221,6,"Front9Round1ScoringAverage",2016
206,205,"Robert Allenby",NA,36.94,591,16,"Front9Round1ScoringAverage",2016
207,208,"Ernie Els",NA,37,370,10,"Front9Round1ScoringAverage",2016
