"TenthTeeEarlyPar4ScoringAverage_RANKTHISWEEK_2008","TenthTeeEarlyPar4ScoringAverage_RANKLASTWEEK_2008","TenthTeeEarlyPar4ScoringAverage_PLAYERNAME_2008","TenthTeeEarlyPar4ScoringAverage_ROUNDS_2008","TenthTeeEarlyPar4ScoringAverage_AVG_2008","TenthTeeEarlyPar4ScoringAverage_TOTALSTROKES_2008","TenthTeeEarlyPar4ScoringAverage_TOTALHOLES_2008","stat_name","year"
51,51,"Brandt Snedeker",85,4.02,672,167,"TenthTeeEarlyPar4ScoringAverage",2008
51,51,"Scott Sterling",89,4.02,683,170,"TenthTeeEarlyPar4ScoringAverage",2008
51,51,"Jimmy Walker",73,4.02,523,130,"TenthTeeEarlyPar4ScoringAverage",2008
51,51,"Charlie Wi",97,4.02,599,149,"TenthTeeEarlyPar4ScoringAverage",2008
63,63,"Jason Allred",63,4.03,532,132,"TenthTeeEarlyPar4ScoringAverage",2008
63,63,"Aaron Baddeley",76,4.03,581,144,"TenthTeeEarlyPar4ScoringAverage",2008
63,63,"Chad Campbell",94,4.03,435,108,"TenthTeeEarlyPar4ScoringAverage",2008
63,63,"Charley Hoffman",94,4.03,794,197,"TenthTeeEarlyPar4ScoringAverage",2008
63,63,"Anthony Kim",81,4.03,597,148,"TenthTeeEarlyPar4ScoringAverage",2008
63,63,"Davis Love III",78,4.03,516,128,"TenthTeeEarlyPar4ScoringAverage",2008
63,63,"Hunter Mahan",87,4.03,472,117,"TenthTeeEarlyPar4ScoringAverage",2008
63,63,"Jesper Parnevik",88,4.03,738,183,"TenthTeeEarlyPar4ScoringAverage",2008
63,63,"Ian Poulter",51,4.03,314,78,"TenthTeeEarlyPar4ScoringAverage",2008
72,72,"Tommy Armour III",77,4.04,744,184,"TenthTeeEarlyPar4ScoringAverage",2008
72,72,"Justin Bolli",87,4.04,825,204,"TenthTeeEarlyPar4ScoringAverage",2008
72,72,"Charles Howell III",101,4.04,558,138,"TenthTeeEarlyPar4ScoringAverage",2008
72,72,"Craig Kanada",65,4.04,562,139,"TenthTeeEarlyPar4ScoringAverage",2008
72,72,"John Mallinger",95,4.04,869,215,"TenthTeeEarlyPar4ScoringAverage",2008
72,72,"Chris Riley",51,4.04,384,95,"TenthTeeEarlyPar4ScoringAverage",2008
72,72,"Chris Stroud",81,4.04,586,145,"TenthTeeEarlyPar4ScoringAverage",2008
72,72,"DJ Trahan",94,4.04,724,179,"TenthTeeEarlyPar4ScoringAverage",2008
72,72,"Omar Uresti",74,4.04,728,180,"TenthTeeEarlyPar4ScoringAverage",2008
81,81,"Woody Austin",109,4.05,738,182,"TenthTeeEarlyPar4ScoringAverage",2008
81,81,"Rich Beem",90,4.05,567,140,"TenthTeeEarlyPar4ScoringAverage",2008
81,81,"Gavin Coles",54,4.05,539,133,"TenthTeeEarlyPar4ScoringAverage",2008
81,81,"Jason Day",81,4.05,878,217,"TenthTeeEarlyPar4ScoringAverage",2008
81,81,"Brad Elder",67,4.05,688,170,"TenthTeeEarlyPar4ScoringAverage",2008
81,81,"Trevor Immelman",70,4.05,596,147,"TenthTeeEarlyPar4ScoringAverage",2008
81,81,"Jerry Kelly",89,4.05,563,139,"TenthTeeEarlyPar4ScoringAverage",2008
81,81,"Shigeki Maruyama",50,4.05,466,115,"TenthTeeEarlyPar4ScoringAverage",2008
81,81,"Billy Mayfair",103,4.05,758,187,"TenthTeeEarlyPar4ScoringAverage",2008
81,81,"Kevin Na",97,4.05,685,169,"TenthTeeEarlyPar4ScoringAverage",2008
81,81,"Jeff Overton",103,4.05,766,189,"TenthTeeEarlyPar4ScoringAverage",2008
81,81,"Tim Petrovic",97,4.05,818,202,"TenthTeeEarlyPar4ScoringAverage",2008
81,81,"Kevin Stadler",90,4.05,987,244,"TenthTeeEarlyPar4ScoringAverage",2008
94,94,"Steve Allan",58,4.06,674,166,"TenthTeeEarlyPar4ScoringAverage",2008
94,94,"Marco Dawson",64,4.06,691,170,"TenthTeeEarlyPar4ScoringAverage",2008
94,94,"Carlos Franco",73,4.06,515,127,"TenthTeeEarlyPar4ScoringAverage",2008
94,94,"Lucas Glover",91,4.06,723,178,"TenthTeeEarlyPar4ScoringAverage",2008
94,94,"Mathew Goggin",91,4.06,730,180,"TenthTeeEarlyPar4ScoringAverage",2008
94,94,"Paul Goydos",78,4.06,613,151,"TenthTeeEarlyPar4ScoringAverage",2008
94,94,"Nathan Green",95,4.06,764,188,"TenthTeeEarlyPar4ScoringAverage",2008
94,94,"Bill Haas",99,4.06,1168,288,"TenthTeeEarlyPar4ScoringAverage",2008
94,94,"JJ Henry",108,4.06,1007,248,"TenthTeeEarlyPar4ScoringAverage",2008
94,94,"Lee Janzen",89,4.06,917,226,"TenthTeeEarlyPar4ScoringAverage",2008
94,94,"Troy Matteson",94,4.06,986,243,"TenthTeeEarlyPar4ScoringAverage",2008
94,94,"Scott McCarron",63,4.06,860,212,"TenthTeeEarlyPar4ScoringAverage",2008
94,94,"Nick OHern",82,4.06,479,118,"TenthTeeEarlyPar4ScoringAverage",2008
94,94,"Corey Pavin",69,4.06,568,140,"TenthTeeEarlyPar4ScoringAverage",2008
94,94,"Jeff Quinney",87,4.06,576,142,"TenthTeeEarlyPar4ScoringAverage",2008
94,94,"Vijay Singh",82,4.06,780,192,"TenthTeeEarlyPar4ScoringAverage",2008
94,94,"Steve Stricker",75,4.06,601,148,"TenthTeeEarlyPar4ScoringAverage",2008
94,94,"Marc Turnesa",87,4.06,626,154,"TenthTeeEarlyPar4ScoringAverage",2008
112,112,"Jonathan Byrd",88,4.07,578,142,"TenthTeeEarlyPar4ScoringAverage",2008
112,112,"Mark Calcavecchia",67,4.07,301,74,"TenthTeeEarlyPar4ScoringAverage",2008
112,112,"Paul Casey",55,4.07,480,118,"TenthTeeEarlyPar4ScoringAverage",2008
112,112,"Paul Claxton",63,4.07,513,126,"TenthTeeEarlyPar4ScoringAverage",2008
112,112,"Ben Crane",86,4.07,675,166,"TenthTeeEarlyPar4ScoringAverage",2008
112,112,"Glen Day",64,4.07,757,186,"TenthTeeEarlyPar4ScoringAverage",2008
112,112,"Tommy Gainey",60,4.07,737,181,"TenthTeeEarlyPar4ScoringAverage",2008
112,112,"Padraig Harrington",52,4.07,415,102,"TenthTeeEarlyPar4ScoringAverage",2008
112,112,"Richard Johnson",60,4.07,541,133,"TenthTeeEarlyPar4ScoringAverage",2008
112,112,"Matt Jones",95,4.07,1030,253,"TenthTeeEarlyPar4ScoringAverage",2008
112,112,"Greg Kraft",63,4.07,334,82,"TenthTeeEarlyPar4ScoringAverage",2008
112,112,"Tom Pernice Jr",104,4.07,968,238,"TenthTeeEarlyPar4ScoringAverage",2008
112,112,"Dean Wilson",109,4.07,874,215,"TenthTeeEarlyPar4ScoringAverage",2008
125,125,"Robert Garrigus",90,4.08,788,193,"TenthTeeEarlyPar4ScoringAverage",2008
125,125,"Rocco Mediate",87,4.08,758,186,"TenthTeeEarlyPar4ScoringAverage",2008
125,125,"Ryan Moore",72,4.08,705,173,"TenthTeeEarlyPar4ScoringAverage",2008
125,125,"John Riegger",73,4.08,522,128,"TenthTeeEarlyPar4ScoringAverage",2008
125,125,"Brett Rumford",72,4.08,629,154,"TenthTeeEarlyPar4ScoringAverage",2008
125,125,"Patrick Sheehan",124,4.08,996,244,"TenthTeeEarlyPar4ScoringAverage",2008
125,125,"Camilo Villegas",79,4.08,580,142,"TenthTeeEarlyPar4ScoringAverage",2008
132,132,"Eric Axley",113,4.09,1154,282,"TenthTeeEarlyPar4ScoringAverage",2008
132,132,"Ken Duke",116,4.09,835,204,"TenthTeeEarlyPar4ScoringAverage",2008
132,132,"Robert Gamez",79,4.09,651,159,"TenthTeeEarlyPar4ScoringAverage",2008
132,132,"Jeff Gove",50,4.09,442,108,"TenthTeeEarlyPar4ScoringAverage",2008
132,132,"Mark Hensby",71,4.09,613,150,"TenthTeeEarlyPar4ScoringAverage",2008
132,132,"Freddie Jacobson",78,4.09,544,133,"TenthTeeEarlyPar4ScoringAverage",2008
132,132,"Brandt Jobe",52,4.09,393,96,"TenthTeeEarlyPar4ScoringAverage",2008
132,132,"Kent Jones",68,4.09,757,185,"TenthTeeEarlyPar4ScoringAverage",2008
132,132,"Frank Lickliter II",107,4.09,965,236,"TenthTeeEarlyPar4ScoringAverage",2008
132,132,"Peter Lonard",92,4.09,817,200,"TenthTeeEarlyPar4ScoringAverage",2008
132,132,"Steve Lowery",74,4.09,548,134,"TenthTeeEarlyPar4ScoringAverage",2008
132,132,"Steve Marino",119,4.09,896,219,"TenthTeeEarlyPar4ScoringAverage",2008
132,132,"Parker McLachlin",88,4.09,1014,248,"TenthTeeEarlyPar4ScoringAverage",2008
132,132,"Sean OHair",81,4.09,597,146,"TenthTeeEarlyPar4ScoringAverage",2008
132,132,"Ted Purdy",68,4.09,675,165,"TenthTeeEarlyPar4ScoringAverage",2008
132,132,"Tag Ridings",88,4.09,962,235,"TenthTeeEarlyPar4ScoringAverage",2008
148,148,"Ryan Armour",87,4.1,1139,278,"TenthTeeEarlyPar4ScoringAverage",2008
148,148,"Alex Cejka",75,4.1,1061,259,"TenthTeeEarlyPar4ScoringAverage",2008
148,148,"Todd Demsey",80,4.1,774,189,"TenthTeeEarlyPar4ScoringAverage",2008
148,148,"Kenneth Ferrie",72,4.1,578,141,"TenthTeeEarlyPar4ScoringAverage",2008
148,148,"Zach Johnson",85,4.1,664,162,"TenthTeeEarlyPar4ScoringAverage",2008
148,148,"Doug LaBelle II",65,4.1,615,150,"TenthTeeEarlyPar4ScoringAverage",2008
148,148,"Martin Laird",98,4.1,722,176,"TenthTeeEarlyPar4ScoringAverage",2008
148,148,"Rod Pampling",83,4.1,816,199,"TenthTeeEarlyPar4ScoringAverage",2008
148,148,"Rory Sabbatini",77,4.1,816,199,"TenthTeeEarlyPar4ScoringAverage",2008
148,148,"Nicholas Thompson",113,4.1,918,224,"TenthTeeEarlyPar4ScoringAverage",2008
158,158,"Fred Couples",60,4.11,432,105,"TenthTeeEarlyPar4ScoringAverage",2008
158,158,"Cody Freeman",66,4.11,748,182,"TenthTeeEarlyPar4ScoringAverage",2008
158,158,"Jason Gore",94,4.11,1212,295,"TenthTeeEarlyPar4ScoringAverage",2008
158,158,"JP Hayes",67,4.11,571,139,"TenthTeeEarlyPar4ScoringAverage",2008
158,158,"Jeff Maggert",86,4.11,724,176,"TenthTeeEarlyPar4ScoringAverage",2008
158,158,"Chez Reavie",102,4.11,813,198,"TenthTeeEarlyPar4ScoringAverage",2008
158,158,"Bob Sowards",61,4.11,526,128,"TenthTeeEarlyPar4ScoringAverage",2008
165,165,"Daniel Chopra",84,4.12,643,156,"TenthTeeEarlyPar4ScoringAverage",2008
165,165,"James Driscoll",85,4.12,729,177,"TenthTeeEarlyPar4ScoringAverage",2008
165,165,"Mathias Gronberg",87,4.12,713,173,"TenthTeeEarlyPar4ScoringAverage",2008
165,165,"JB Holmes",86,4.12,947,230,"TenthTeeEarlyPar4ScoringAverage",2008
165,165,"David Lutterus",59,4.12,544,132,"TenthTeeEarlyPar4ScoringAverage",2008
165,165,"Travis Perkins",53,4.12,527,128,"TenthTeeEarlyPar4ScoringAverage",2008
165,165,"Mike Weir",88,4.12,902,219,"TenthTeeEarlyPar4ScoringAverage",2008
165,165,"Tim Wilkinson",95,4.12,878,213,"TenthTeeEarlyPar4ScoringAverage",2008
165,165,"YE Yang",89,4.12,927,225,"TenthTeeEarlyPar4ScoringAverage",2008
175,175,"Tim Herron",97,4.13,821,199,"TenthTeeEarlyPar4ScoringAverage",2008
175,175,"Stephen Leaney",53,4.13,616,149,"TenthTeeEarlyPar4ScoringAverage",2008
175,175,"George McNeill",97,4.13,590,143,"TenthTeeEarlyPar4ScoringAverage",2008
175,175,"Jin Park",85,4.13,851,206,"TenthTeeEarlyPar4ScoringAverage",2008
175,175,"Johnson Wagner",83,4.13,624,151,"TenthTeeEarlyPar4ScoringAverage",2008
175,175,"Charles Warren",79,4.13,693,168,"TenthTeeEarlyPar4ScoringAverage",2008
181,181,"Cliff Kresge",84,4.14,687,166,"TenthTeeEarlyPar4ScoringAverage",2008
181,181,"Will Ma Kenzie",62,4.14,720,174,"TenthTeeEarlyPar4ScoringAverage",2008
181,181,"Jon Mills",95,4.14,885,214,"TenthTeeEarlyPar4ScoringAverage",2008
181,181,"Tom Scherrer",56,4.14,783,189,"TenthTeeEarlyPar4ScoringAverage",2008
185,185,"Olin Browne",77,4.15,772,186,"TenthTeeEarlyPar4ScoringAverage",2008
185,185,"Nick Flanagan",89,4.15,1107,267,"TenthTeeEarlyPar4ScoringAverage",2008
185,185,"Kyle Thompson",70,4.15,739,178,"TenthTeeEarlyPar4ScoringAverage",2008
188,188,"Chris DiMarco",87,4.16,715,172,"TenthTeeEarlyPar4ScoringAverage",2008
188,188,"Ernie Els",51,4.16,362,87,"TenthTeeEarlyPar4ScoringAverage",2008
190,190,"Billy Andrade",71,4.17,1000,240,"TenthTeeEarlyPar4ScoringAverage",2008
190,190,"Tom Lehman",51,4.17,579,139,"TenthTeeEarlyPar4ScoringAverage",2008
192,192,"Retief Goosen",59,4.18,230,55,"TenthTeeEarlyPar4ScoringAverage",2008
192,192,"Dustin Johnson",92,4.18,564,135,"TenthTeeEarlyPar4ScoringAverage",2008
194,194,"Angel Cabrera",55,4.2,294,70,"TenthTeeEarlyPar4ScoringAverage",2008
195,195,"Chad Collins",72,4.22,515,122,"TenthTeeEarlyPar4ScoringAverage",2008
196,196,"David Duval",51,4.26,567,133,"TenthTeeEarlyPar4ScoringAverage",2008
197,197,"Andres Romero",69,4.28,291,68,"TenthTeeEarlyPar4ScoringAverage",2008
