"CareerEarnings_RANKTHISWEEK_2016","CareerEarnings_RANKLASTWEEK_2016","CareerEarnings_PLAYERNAME_2016","CareerEarnings__2016","CareerEarnings_MONEY_2016","stat_name","year"
429,429,"Mike Heinen",NA,1848216,"CareerEarnings",2016
430,430,"Brad Elder",NA,1845503,"CareerEarnings",2016
431,431,"Jon Curran",NA,1842385,"CareerEarnings",2016
432,432,"Richard Zokol",NA,1840397,"CareerEarnings",2016
433,433,"Mike Standly",NA,1834597,"CareerEarnings",2016
434,434,"Gary Player",NA,1834482,"CareerEarnings",2016
435,435,"Leonard Thompson",NA,1819028,"CareerEarnings",2016
436,436,"Mark Lye",NA,1800654,"CareerEarnings",2016
437,437,"George Burns",NA,1781090,"CareerEarnings",2016
438,438,"David Howell",NA,1771624,"CareerEarnings",2016
439,439,"David Berganio Jr",NA,1766499,"CareerEarnings",2016
440,440,"Kelly Gibson",NA,1751957,"CareerEarnings",2016
441,476,"Andrew Loupe",NA,1739871,"CareerEarnings",2016
442,441,"Morris Hatalsky",NA,1707280,"CareerEarnings",2016
443,442,"Ian Woosnam",NA,1696309,"CareerEarnings",2016
444,443,"Bruce Fleisher",NA,1695111,"CareerEarnings",2016
445,444,"Andrew Svoboda",NA,1690000,"CareerEarnings",2016
446,445,"Guy Boros",NA,1672839,"CareerEarnings",2016
447,446,"Michael Clark II",NA,1670485,"CareerEarnings",2016
448,447,"Gavin Coles",NA,1663463,"CareerEarnings",2016
449,448,"Wes Short Jr",NA,1652656,"CareerEarnings",2016
450,449,"Darron Stiles",NA,1651406,"CareerEarnings",2016
451,450,"Ted Schulz",NA,1645215,"CareerEarnings",2016
452,451,"Bob Murphy",NA,1642330,"CareerEarnings",2016
453,452,"Andres Gonzales",NA,1641902,"CareerEarnings",2016
454,453,"Jerry Pate",NA,1634246,"CareerEarnings",2016
455,454,"Gary Koch",NA,1629482,"CareerEarnings",2016
456,455,"Brice Garnett",NA,1624959,"CareerEarnings",2016
457,456,"John Peterson",NA,1617528,"CareerEarnings",2016
458,457,"Lon Hinkle",NA,1607691,"CareerEarnings",2016
459,458,"Kenny Knox",NA,1607180,"CareerEarnings",2016
460,459,"Gene Littler",NA,1584210,"CareerEarnings",2016
461,460,"Jack Renner",NA,1579090,"CareerEarnings",2016
462,461,"Curt Byrum",NA,1576535,"CareerEarnings",2016
463,462,"Bobby Gates",NA,1573093,"CareerEarnings",2016
464,463,"Mark Hayes",NA,1555739,"CareerEarnings",2016
465,464,"Scott Gutschewski",NA,1554842,"CareerEarnings",2016
466,465,"Jim Colbert",NA,1553136,"CareerEarnings",2016
467,466,"Bob Eastwood",NA,1546106,"CareerEarnings",2016
468,467,"Keith Fergus",NA,1546009,"CareerEarnings",2016
469,468,"Derek Lamely",NA,1528267,"CareerEarnings",2016
470,469,"Nick Taylor",NA,1524231,"CareerEarnings",2016
471,470,"Paul Lawrie",NA,1518390,"CareerEarnings",2016
472,471,"Peter Malnati",NA,1501916,"CareerEarnings",2016
473,472,"Buddy Gardner",NA,1491943,"CareerEarnings",2016
474,473,"Shane Lowry",NA,1481232,"CareerEarnings",2016
475,474,"Scott Pinckney",NA,1480756,"CareerEarnings",2016
476,475,"Sung Kang",NA,1462743,"CareerEarnings",2016
477,477,"Bobby Clampett",NA,1423000,"CareerEarnings",2016
478,478,"Billy Kratzert",NA,1396819,"CareerEarnings",2016
479,479,"Doug LaBelle II",NA,1392085,"CareerEarnings",2016
480,480,"Bill Rogers",NA,1384710,"CareerEarnings",2016
481,481,"Bruce Crampton",NA,1376193,"CareerEarnings",2016
482,482,"Andy North",NA,1365530,"CareerEarnings",2016
483,483,"Ryan Armour",NA,1361716,"CareerEarnings",2016
484,494,"Patton Kizzire",NA,1342557,"CareerEarnings",2016
485,484,"Cameron Smith",NA,1342000,"CareerEarnings",2016
486,485,"Edoardo Molinari",NA,1341393,"CareerEarnings",2016
487,486,"Ed Dougherty",NA,1323769,"CareerEarnings",2016
488,487,"John Morse",NA,1311273,"CareerEarnings",2016
489,488,"Tom Sieckmann",NA,1310647,"CareerEarnings",2016
490,489,"Casey Wittenberg",NA,1307870,"CareerEarnings",2016
491,490,"Dave Stockton",NA,1303281,"CareerEarnings",2016
492,491,"Denis Watson",NA,1288621,"CareerEarnings",2016
493,492,"Barry Cheesman",NA,1285205,"CareerEarnings",2016
494,493,"Blayne Barber",NA,1282108,"CareerEarnings",2016
495,495,"Craig Kanada",NA,1266410,"CareerEarnings",2016
496,496,"Al Geiberger",NA,1265188,"CareerEarnings",2016
497,497,"Jim Renner",NA,1247591,"CareerEarnings",2016
498,498,"Tyrone Van Aswegen",NA,1235647,"CareerEarnings",2016
499,499,"Derek Fathauer",NA,1234107,"CareerEarnings",2016
500,500,"Brad Adamonis",NA,1229496,"CareerEarnings",2016
501,501,"PH Horgan III",NA,1228505,"CareerEarnings",2016
502,502,"Lee Rinker",NA,1221129,"CareerEarnings",2016
503,503,"Danny Edwards",NA,1212304,"CareerEarnings",2016
504,504,"Dan Halldorson",NA,1193929,"CareerEarnings",2016
505,505,"Ross Fisher",NA,1188019,"CareerEarnings",2016
506,506,"Charles Coody",NA,1187762,"CareerEarnings",2016
507,507,"Dave Eichelberger",NA,1186505,"CareerEarnings",2016
508,508,"Tony Sills",NA,1173361,"CareerEarnings",2016
509,509,"Don January",NA,1140925,"CareerEarnings",2016
510,510,"DH Lee",NA,1133894,"CareerEarnings",2016
511,511,"Dick Mast",NA,1123038,"CareerEarnings",2016
512,512,"Kiradech Aphibarnrat",NA,1119228,"CareerEarnings",2016
513,513,"Carlos Ortiz",NA,1115077,"CareerEarnings",2016
514,514,"John Inman",NA,1087947,"CareerEarnings",2016
515,518,"Tom Hoge",NA,1081471,"CareerEarnings",2016
516,515,"Whee Kim",NA,1076551,"CareerEarnings",2016
517,516,"Brad Fritsch",NA,1068013,"CareerEarnings",2016
518,517,"Victor Dubuisson",NA,1062610,"CareerEarnings",2016
519,519,"Gibby Gilbert",NA,1056506,"CareerEarnings",2016
520,520,"Sam Saunders",NA,1056325,"CareerEarnings",2016
521,521,"Will Claxton",NA,1055852,"CareerEarnings",2016
522,522,"Mac OGrady",NA,1050779,"CareerEarnings",2016
523,523,"Rex Caldwell",NA,1043403,"CareerEarnings",2016
524,529,"Anirban Lahiri",NA,1040758,"CareerEarnings",2016
525,524,"Chi Chi Rodriguez",NA,1037106,"CareerEarnings",2016
526,525,"Scott Hend",NA,1029522,"CareerEarnings",2016
527,526,"Thorbjorn Olesen",NA,1025165,"CareerEarnings",2016
528,527,"Mike Smith",NA,1024313,"CareerEarnings",2016
529,528,"Lee Elder",NA,1020514,"CareerEarnings",2016
530,530,"Si Woo Kim",NA,1017263,"CareerEarnings",2016
531,531,"Jason Allred",NA,1012334,"CareerEarnings",2016
532,532,"Bobby Nichols",NA,993025,"CareerEarnings",2016
533,533,"Barry Jaeckel",NA,982408,"CareerEarnings",2016
534,534,"Bob Friend",NA,965128,"CareerEarnings",2016
535,535,"Isao Aoki",NA,960571,"CareerEarnings",2016
536,536,"Paul McGinley",NA,953010,"CareerEarnings",2016
537,537,"Andre Stolz",NA,942647,"CareerEarnings",2016
538,538,"Troy Kelly",NA,926099,"CareerEarnings",2016
539,539,"Tjaart van der Walt",NA,917760,"CareerEarnings",2016
540,540,"Danny Briggs",NA,916591,"CareerEarnings",2016
541,541,"Pat McGowan",NA,915577,"CareerEarnings",2016
542,542,"Bruce Devlin",NA,907069,"CareerEarnings",2016
543,543,"Mark Carnevale",NA,906925,"CareerEarnings",2016
544,544,"Sean Murphy",NA,898386,"CareerEarnings",2016
545,545,"Alexandre Rocha",NA,887506,"CareerEarnings",2016
546,553,"Harold Varner III",NA,883294,"CareerEarnings",2016
547,546,"Luke List",NA,874350,"CareerEarnings",2016
548,547,"Thomas Aiken",NA,872107,"CareerEarnings",2016
549,548,"Jerry McGee",NA,871753,"CareerEarnings",2016
550,549,"Ed Sneed",NA,860268,"CareerEarnings",2016
551,550,"Alvaro Quiros",NA,845548,"CareerEarnings",2016
552,551,"Bill Sander",NA,823428,"CareerEarnings",2016
553,552,"Rafa Cabrera Bello",NA,821070,"CareerEarnings",2016
554,554,"Ron Streck",NA,817211,"CareerEarnings",2016
555,560,"Mark Hubbard",NA,814995,"CareerEarnings",2016
556,555,"Grier Jones",NA,803189,"CareerEarnings",2016
557,556,"Soren Kjeldsen",NA,796861,"CareerEarnings",2016
558,557,"Lance Ten Broeck",NA,790347,"CareerEarnings",2016
559,558,"George Coetzee",NA,783431,"CareerEarnings",2016
560,559,"Jerry Heard",NA,780746,"CareerEarnings",2016
561,561,"Byeong Hun An",NA,774545,"CareerEarnings",2016
562,562,"Doug Sanders",NA,772993,"CareerEarnings",2016
563,563,"Greg Twiggs",NA,767294,"CareerEarnings",2016
564,564,"Frank Conner",NA,750733,"CareerEarnings",2016
565,565,"Peter Oosterhuis",NA,736692,"CareerEarnings",2016
566,566,"Joe Inman",NA,729249,"CareerEarnings",2016
567,567,"Mark Anderson",NA,715859,"CareerEarnings",2016
568,568,"Marcel Siem",NA,700898,"CareerEarnings",2016
569,569,"Mike McCullough",NA,682511,"CareerEarnings",2016
570,570,"Rod Curl",NA,677009,"CareerEarnings",2016
571,574,"Brett Stegmaier",NA,674874,"CareerEarnings",2016
572,571,"Stan Utley",NA,674546,"CareerEarnings",2016
573,572,"Homero Blancas",NA,671251,"CareerEarnings",2016
574,573,"Gary McCord",NA,662359,"CareerEarnings",2016
575,575,"Chris Wood",NA,654478,"CareerEarnings",2016
576,576,"Bob Goalby",NA,645013,"CareerEarnings",2016
577,577,"Austin Cook",NA,640115,"CareerEarnings",2016
578,578,"Victor Regalado",NA,628557,"CareerEarnings",2016
579,579,"Garth Mulroy",NA,623304,"CareerEarnings",2016
580,580,"Steven Alker",NA,623168,"CareerEarnings",2016
581,581,"TC Chen",NA,616303,"CareerEarnings",2016
582,582,"Hiroshi Iwata",NA,609050,"CareerEarnings",2016
583,583,"SJ Park",NA,597103,"CareerEarnings",2016
584,584,"Hideto Tanihara",NA,580068,"CareerEarnings",2016
585,585,"Dale Douglass",NA,577950,"CareerEarnings",2016
586,586,"Max Homa",NA,576263,"CareerEarnings",2016
587,587,"Sam Randolph",NA,574876,"CareerEarnings",2016
588,588,"Mark Pfeil",NA,573387,"CareerEarnings",2016
589,589,"Matteo Manassero",NA,567039,"CareerEarnings",2016
590,590,"Jim Dent",NA,564809,"CareerEarnings",2016
591,594,"Martin Piller",NA,564605,"CareerEarnings",2016
592,598,"Henrik Norlander",NA,548136,"CareerEarnings",2016
593,591,"John Schroeder",NA,546569,"CareerEarnings",2016
594,592,"Tim Norris",NA,545531,"CareerEarnings",2016
595,593,"Wes Roach",NA,544642,"CareerEarnings",2016
596,595,"Mac McLendon",NA,541908,"CareerEarnings",2016
597,596,"Rik Massengale",NA,536254,"CareerEarnings",2016
598,597,"Bobby Cole",NA,535130,"CareerEarnings",2016
599,599,"Forrest Fezler",NA,527325,"CareerEarnings",2016
600,600,"Mike Morley",NA,526403,"CareerEarnings",2016
601,601,"Joost Luiten",NA,513266,"CareerEarnings",2016
602,602,"Ken Brown",NA,507919,"CareerEarnings",2016
603,603,"Thongchai Jaidee",NA,499493,"CareerEarnings",2016
604,604,"Mikko Ilonen",NA,493826,"CareerEarnings",2016
605,605,"Brett Rumford",NA,492624,"CareerEarnings",2016
606,606,"Stephen Gallacher",NA,491441,"CareerEarnings",2016
607,607,"Jim Nelford",NA,485111,"CareerEarnings",2016
608,608,"Marc Warren",NA,479442,"CareerEarnings",2016
609,609,"Miguel Angel Carballo",NA,475904,"CareerEarnings",2016
610,610,"Tom Jenkins",NA,470019,"CareerEarnings",2016
611,611,"Bob Lunn",NA,459182,"CareerEarnings",2016
612,612,"Mike Nicolette",NA,448037,"CareerEarnings",2016
613,613,"Richard Sterne",NA,447640,"CareerEarnings",2016
614,614,"WC Liang",NA,445366,"CareerEarnings",2016
615,615,"Tom Shaw",NA,434756,"CareerEarnings",2016
616,616,"Scott Gardiner",NA,428915,"CareerEarnings",2016
617,617,"Allen Miller",NA,426883,"CareerEarnings",2016
618,618,"Phillip Hancock",NA,425154,"CareerEarnings",2016
619,619,"Tyler Aldridge",NA,424298,"CareerEarnings",2016
620,620,"Bobby Mitchell",NA,421938,"CareerEarnings",2016
621,621,"Doug Ford",NA,419292,"CareerEarnings",2016
622,622,"JJ Killeen",NA,414257,"CareerEarnings",2016
623,623,"Larry Hinson",NA,413284,"CareerEarnings",2016
624,624,"Raphael Jacquelin",NA,410041,"CareerEarnings",2016
625,625,"Wally Armstrong",NA,406269,"CareerEarnings",2016
626,626,"Bernd Wiesberger",NA,405883,"CareerEarnings",2016
627,627,"Fred Marti",NA,404674,"CareerEarnings",2016
628,628,"Terry Diehl",NA,404611,"CareerEarnings",2016
629,629,"Dow Finsterwald",NA,402102,"CareerEarnings",2016
630,630,"KT Kim",NA,401490,"CareerEarnings",2016
631,631,"Jim Benepe",NA,395214,"CareerEarnings",2016
632,632,"Patrick Cantlay",NA,388536,"CareerEarnings",2016
633,633,"John Fought",NA,387036,"CareerEarnings",2016
634,634,"Greg Powers",NA,386086,"CareerEarnings",2016
635,635,"Bob Smith",NA,385283,"CareerEarnings",2016
636,636,"Jin Park",NA,381977,"CareerEarnings",2016
637,637,"Bob Shearer",NA,378336,"CareerEarnings",2016
638,638,"Bronson Burgoon",NA,377549,"CareerEarnings",2016
639,639,"Billy Maxwell",NA,375648,"CareerEarnings",2016
640,640,"Bobby Wyatt",NA,372893,"CareerEarnings",2016
641,641,"Johnny Pott",NA,371396,"CareerEarnings",2016
642,642,"Deane Beman",NA,370003,"CareerEarnings",2016
643,643,"Steve LeBrun",NA,369136,"CareerEarnings",2016
644,647,"Michael Kim",NA,367523,"CareerEarnings",2016
645,644,"Anthony Wall",NA,358951,"CareerEarnings",2016
646,645,"Oliver Wilson",NA,355704,"CareerEarnings",2016
647,646,"Matthew Fitzpatrick",NA,353601,"CareerEarnings",2016
648,648,"RH Sikes",NA,344387,"CareerEarnings",2016
649,649,"Jonathan Randolph",NA,336766,"CareerEarnings",2016
650,650,"Tony Jacklin",NA,336530,"CareerEarnings",2016
651,651,"Jim Wiechers",NA,329169,"CareerEarnings",2016
652,652,"Lyn Lott",NA,325966,"CareerEarnings",2016
653,653,"Jeff Mitchell",NA,322320,"CareerEarnings",2016
654,654,"Jerry Haas",NA,321059,"CareerEarnings",2016
655,655,"Pat Lindsey",NA,318777,"CareerEarnings",2016
656,656,"Woody Blackburn",NA,310231,"CareerEarnings",2016
657,657,"Jim Jamieson",NA,306618,"CareerEarnings",2016
658,658,"Bob Dickson",NA,296640,"CareerEarnings",2016
659,659,"Labron Harris",NA,295917,"CareerEarnings",2016
660,660,"John Elliott",NA,289543,"CareerEarnings",2016
661,661,"Peter Uihlein",NA,286958,"CareerEarnings",2016
662,662,"Andrew Putnam",NA,282879,"CareerEarnings",2016
663,663,"Bob Sowards",NA,282489,"CareerEarnings",2016
664,664,"Howie Johnson",NA,280816,"CareerEarnings",2016
665,665,"Alexander Noren",NA,279886,"CareerEarnings",2016
666,666,"Oscar Fraustro",NA,277135,"CareerEarnings",2016
667,667,"Hiroyuki Fujita",NA,277100,"CareerEarnings",2016
668,668,"Ernie Gonzalez",NA,275820,"CareerEarnings",2016
669,669,"Andy Sullivan",NA,274744,"CareerEarnings",2016
670,670,"Todd Demsey",NA,274115,"CareerEarnings",2016
671,671,"DeWitt Weaver",NA,273435,"CareerEarnings",2016
672,672,"Bryson DeChambeau",NA,259600,"CareerEarnings",2016
673,673,"Terry Dill",NA,255050,"CareerEarnings",2016
674,686,"Dawie van der Walt",NA,250279,"CareerEarnings",2016
675,674,"Kyle Thompson",NA,242807,"CareerEarnings",2016
676,675,"Lee Williams",NA,240441,"CareerEarnings",2016
677,676,"Marcus Fraser",NA,236439,"CareerEarnings",2016
678,677,"Fred Wadsworth",NA,235449,"CareerEarnings",2016
679,678,"Tommy Jacobs",NA,232720,"CareerEarnings",2016
680,679,"Ollie Schniederjans",NA,228692,"CareerEarnings",2016
681,680,"Ron Cerrudo",NA,228199,"CareerEarnings",2016
682,681,"Sonny Skinner",NA,226981,"CareerEarnings",2016
683,682,"Pete Brown",NA,214884,"CareerEarnings",2016
684,689,"Rob Oppenheim",NA,213769,"CareerEarnings",2016
685,683,"Shiv Kapur",NA,209832,"CareerEarnings",2016
686,684,"Tom Johnson",NA,203893,"CareerEarnings",2016
687,685,"Kelly Kraft",NA,203448,"CareerEarnings",2016
688,687,"Babe Hiskey",NA,202754,"CareerEarnings",2016
689,688,"Dwight Nevil",NA,199935,"CareerEarnings",2016
690,690,"Don Iverson",NA,198477,"CareerEarnings",2016
691,691,"Jack Newton",NA,191898,"CareerEarnings",2016
692,692,"Prom Meesawat",NA,189000,"CareerEarnings",2016
692,692,"Angelo Que",NA,189000,"CareerEarnings",2016
694,694,"Rodolfo Cazaubon",NA,185904,"CareerEarnings",2016
695,695,"Kevin Tway",NA,181600,"CareerEarnings",2016
696,696,"James Morrison",NA,173282,"CareerEarnings",2016
697,697,"Dave Ragan",NA,172256,"CareerEarnings",2016
698,698,"Yuta Ikeda",NA,170110,"CareerEarnings",2016
699,699,"Roy Pace",NA,165699,"CareerEarnings",2016
700,700,"Joe Affrunti",NA,164841,"CareerEarnings",2016
701,701,"Marty Fleckman",NA,162141,"CareerEarnings",2016
702,702,"Bob Byman",NA,161884,"CareerEarnings",2016
703,703,"Bert Weaver",NA,161210,"CareerEarnings",2016
704,704,"Gregory Bourdy",NA,156997,"CareerEarnings",2016
705,705,"Byron Smith",NA,153930,"CareerEarnings",2016
706,706,"Pat Fitzsimons",NA,153542,"CareerEarnings",2016
707,707,"Bunky Henry",NA,153499,"CareerEarnings",2016
708,708,"Andy Miller",NA,153364,"CareerEarnings",2016
709,709,"Hunter Stewart",NA,149977,"CareerEarnings",2016
710,710,"Gary Groh",NA,148753,"CareerEarnings",2016
711,711,"Rocky Thompson",NA,146391,"CareerEarnings",2016
712,712,"Roger Sloan",NA,145853,"CareerEarnings",2016
713,713,"Prayad Marksaeng",NA,145700,"CareerEarnings",2016
714,714,"Rafael Campos",NA,142156,"CareerEarnings",2016
715,715,"Steve Spray",NA,142045,"CareerEarnings",2016
716,716,"Alexander Levy",NA,139658,"CareerEarnings",2016
717,717,"Cody Gribble",NA,132827,"CareerEarnings",2016
718,718,"Don Reese",NA,131234,"CareerEarnings",2016
719,719,"Paul Dunne",NA,125667,"CareerEarnings",2016
720,720,"Ryan Blaum",NA,125627,"CareerEarnings",2016
721,721,"Carlos Sainz Jr",NA,124115,"CareerEarnings",2016
722,722,"Randy Glover",NA,123531,"CareerEarnings",2016
723,723,"Pelle Edberg",NA,120458,"CareerEarnings",2016
724,724,"Al Besselink",NA,119183,"CareerEarnings",2016
725,725,"Pablo Larrazabal",NA,110500,"CareerEarnings",2016
726,726,"Steve Reid",NA,110441,"CareerEarnings",2016
727,727,"Brandon Hagy",NA,110338,"CareerEarnings",2016
728,728,"Hennie Otto",NA,108093,"CareerEarnings",2016
729,729,"Jim Ferree",NA,106895,"CareerEarnings",2016
730,730,"Bob Toski",NA,105484,"CareerEarnings",2016
731,731,"Bob McCallister",NA,101079,"CareerEarnings",2016
732,732,"Ryan Ruffels",NA,100802,"CareerEarnings",2016
733,733,"Garrett Osborn",NA,1e+05,"CareerEarnings",2016
734,734,"Koumei Oda",NA,99333,"CareerEarnings",2016
735,735,"Wil Collins",NA,95769,"CareerEarnings",2016
736,736,"Tom Nieporte",NA,94555,"CareerEarnings",2016
737,737,"Rhein Gibson",NA,88971,"CareerEarnings",2016
738,738,"Zack Sucher",NA,85614,"CareerEarnings",2016
739,739,"Jay McLuen",NA,84171,"CareerEarnings",2016
740,740,"Sam Adams",NA,82787,"CareerEarnings",2016
741,741,"Yusaku Miyazato",NA,82629,"CareerEarnings",2016
742,742,"John Parry",NA,82250,"CareerEarnings",2016
743,743,"Cory Whitsett",NA,78544,"CareerEarnings",2016
744,744,"Tyrrell Hatton",NA,74600,"CareerEarnings",2016
745,745,"Fabrizio Zanotti",NA,70011,"CareerEarnings",2016
746,746,"Tadahiro Takayama",NA,67287,"CareerEarnings",2016
747,747,"Cheng Tsung Pan",NA,65056,"CareerEarnings",2016
748,748,"Tommy Fleetwood",NA,64126,"CareerEarnings",2016
748,748,"Jimmy Gunn",NA,64126,"CareerEarnings",2016
750,750,"Richie Karl",NA,61566,"CareerEarnings",2016
751,751,"John Harris",NA,61381,"CareerEarnings",2016
752,752,"Kelly Mitchum",NA,59553,"CareerEarnings",2016
753,753,"Hyung Sung Kim",NA,57762,"CareerEarnings",2016
754,754,"Jaco Van Zyl",NA,53763,"CareerEarnings",2016
755,755,"Kristoffer Broberg",NA,52964,"CareerEarnings",2016
756,756,"Greg Yates",NA,52959,"CareerEarnings",2016
757,757,"Chris Williams",NA,52480,"CareerEarnings",2016
758,758,"Lucas Lee",NA,51504,"CareerEarnings",2016
759,759,"Bill Johnston",NA,50707,"CareerEarnings",2016
760,760,"Trey Mullinax",NA,49635,"CareerEarnings",2016
761,761,"Danny Chia",NA,47606,"CareerEarnings",2016
762,762,"Paul Peterson",NA,44508,"CareerEarnings",2016
763,763,"Scott Arnold",NA,43480,"CareerEarnings",2016
764,764,"Richie Ramsay",NA,43408,"CareerEarnings",2016
765,765,"Benjamin Alvarado",NA,42041,"CareerEarnings",2016
766,766,"David Lipsky",NA,38264,"CareerEarnings",2016
767,767,"Michael Block",NA,38038,"CareerEarnings",2016
768,768,"Lucas Bjerregaard",NA,37754,"CareerEarnings",2016
769,769,"Oliver Goss",NA,37160,"CareerEarnings",2016
770,770,"Adam Svensson",NA,36374,"CareerEarnings",2016
771,771,"Gary Boyd",NA,36302,"CareerEarnings",2016
772,772,"Robert Dinwiddie",NA,35709,"CareerEarnings",2016
773,773,"Drew Weaver",NA,35098,"CareerEarnings",2016
774,774,"Andrew Landry",NA,34777,"CareerEarnings",2016
775,775,"Andy Pope",NA,34524,"CareerEarnings",2016
776,776,"Cameron Wilson",NA,33300,"CareerEarnings",2016
777,777,"Wes Homan",NA,31789,"CareerEarnings",2016
778,778,"Alan Morin",NA,31655,"CareerEarnings",2016
779,779,"Rod Perry",NA,31608,"CareerEarnings",2016
780,780,"Michael Smith",NA,31099,"CareerEarnings",2016
781,781,"Josh Broadaway",NA,31028,"CareerEarnings",2016
782,782,"Jason Knutzon",NA,29920,"CareerEarnings",2016
783,783,"Nicholas Fung",NA,29400,"CareerEarnings",2016
784,784,"Ryan Fox",NA,29227,"CareerEarnings",2016
784,784,"Eddie Pepperell",NA,29227,"CareerEarnings",2016
786,820,"Matt Dobyns",NA,29101,"CareerEarnings",2016
787,786,"Derek Tolan",NA,28924,"CareerEarnings",2016
788,787,"Daisuke Kataoka",NA,28742,"CareerEarnings",2016
789,788,"Toshinori Muto",NA,28035,"CareerEarnings",2016
790,789,"Rikard Karlberg",NA,27300,"CareerEarnings",2016
791,790,"Mark Silvers",NA,27272,"CareerEarnings",2016
792,791,"Seukhyun Baek",NA,26110,"CareerEarnings",2016
793,792,"Laurie Hammer",NA,25992,"CareerEarnings",2016
794,793,"Scott Harrington",NA,25775,"CareerEarnings",2016
795,794,"Al Johnston",NA,24099,"CareerEarnings",2016
796,795,"Jose de Jesus Rodriguez",NA,22762,"CareerEarnings",2016
797,796,"David Skinns",NA,21306,"CareerEarnings",2016
798,797,"Kelvin Day",NA,21236,"CareerEarnings",2016
799,798,"Clayton Rask",NA,20775,"CareerEarnings",2016
800,799,"Trevor Murphy",NA,20630,"CareerEarnings",2016
801,800,"JJ Spaun",NA,20300,"CareerEarnings",2016
802,801,"Abraham Ancer",NA,19468,"CareerEarnings",2016
803,802,"Steve Lewton",NA,19180,"CareerEarnings",2016
804,803,"Manuel Villegas",NA,18845,"CareerEarnings",2016
805,804,"Nick Mason",NA,18662,"CareerEarnings",2016
806,805,"Sebastian Cappelen",NA,18475,"CareerEarnings",2016
807,806,"Phil Schmitt",NA,18004,"CareerEarnings",2016
808,807,"Brian Gaffney",NA,17900,"CareerEarnings",2016
809,808,"Benjamin Taylor",NA,16968,"CareerEarnings",2016
810,809,"Andrew Dodt",NA,15540,"CareerEarnings",2016
811,810,"Austin Connelly",NA,15050,"CareerEarnings",2016
812,811,"Ben Leong",NA,14630,"CareerEarnings",2016
813,812,"Curtis Reed",NA,14012,"CareerEarnings",2016
814,813,"Antonio Lascuna",NA,13790,"CareerEarnings",2016
815,814,"Cory Renfrew",NA,13734,"CareerEarnings",2016
816,815,"SSP Chawrasia",NA,13580,"CareerEarnings",2016
817,816,"Mardan Mamat",NA,13440,"CareerEarnings",2016
818,817,"Grant Sturgeon",NA,13300,"CareerEarnings",2016
819,818,"Arie Ahmad Irawan",NA,13230,"CareerEarnings",2016
821,821,"Daniel Miernicki",NA,12348,"CareerEarnings",2016
822,822,"Jonathan Moore",NA,12265,"CareerEarnings",2016
823,823,"Jay Woodson",NA,12261,"CareerEarnings",2016
824,824,"Thomas Pieters",NA,12096,"CareerEarnings",2016
825,825,"Thomas Birdsey",NA,12090,"CareerEarnings",2016
826,826,"Lian Wei Zhang",NA,12072,"CareerEarnings",2016
827,827,"Matt Atkins",NA,11970,"CareerEarnings",2016
828,828,"Chris Naegel",NA,11336,"CareerEarnings",2016
829,829,"Michio Matsumura",NA,10395,"CareerEarnings",2016
830,830,"Eric Dugas",NA,10304,"CareerEarnings",2016
831,831,"Satoshi Kodaira",NA,10208,"CareerEarnings",2016
832,832,"Darren Fichardt",NA,10133,"CareerEarnings",2016
833,833,"Marcelo Rozo",NA,9628,"CareerEarnings",2016
834,834,"Felipe Aguilar",NA,9364,"CareerEarnings",2016
835,835,"Kevin Lucas",NA,7810,"CareerEarnings",2016
836,836,"Jorge Fernandez Valdes",NA,7706,"CareerEarnings",2016
837,837,"Sebastian Vazquez",NA,7700,"CareerEarnings",2016
838,838,"Alex Kang",NA,7613,"CareerEarnings",2016
839,839,"Ryan Helminen",NA,7360,"CareerEarnings",2016
840,840,"Miguel Suarez",NA,7350,"CareerEarnings",2016
841,841,"Richy Werenski",NA,6825,"CareerEarnings",2016
842,842,"Steven Young",NA,6480,"CareerEarnings",2016
843,843,"John Chin",NA,6262,"CareerEarnings",2016
844,844,"Michael McCabe",NA,6014,"CareerEarnings",2016
845,845,"Rick Lewallen",NA,2610,"CareerEarnings",2016
