"Par5BirdieorBetterLeaders_RANKTHISWEEK_2007","Par5BirdieorBetterLeaders_RANKLASTWEEK_2007","Par5BirdieorBetterLeaders_PLAYERNAME_2007","Par5BirdieorBetterLeaders_ROUNDS_2007","Par5BirdieorBetterLeaders_Pct_2007","Par5BirdieorBetterLeaders_PAR5BIRDIESORBETTER_2007","Par5BirdieorBetterLeaders_PAR5HOLES_2007","stat_name","year"
63,63,"Tom Pernice Jr",104,42.11,136,323,"Par5BirdieorBetterLeaders",2007
64,64,"Davis Love III",66,42.05,82,195,"Par5BirdieorBetterLeaders",2007
65,65,"Daniel Chopra",106,42.02,150,357,"Par5BirdieorBetterLeaders",2007
66,66,"Brendon de Jonge",76,42,105,250,"Par5BirdieorBetterLeaders",2007
67,67,"Jerry Kelly",101,41.84,123,294,"Par5BirdieorBetterLeaders",2007
68,68,"Steve Stricker",81,41.81,97,232,"Par5BirdieorBetterLeaders",2007
69,69,"Bart Bryant",87,41.73,116,278,"Par5BirdieorBetterLeaders",2007
70,70,"Steve Wheatcroft",73,41.7,103,247,"Par5BirdieorBetterLeaders",2007
71,71,"Ryan Moore",92,41.69,123,295,"Par5BirdieorBetterLeaders",2007
71,71,"John Rollins",102,41.69,128,307,"Par5BirdieorBetterLeaders",2007
73,73,"Michael Allen",74,41.67,100,240,"Par5BirdieorBetterLeaders",2007
74,74,"Rich Barcelo",80,41.6,109,262,"Par5BirdieorBetterLeaders",2007
75,75,"Kent Jones",97,41.59,136,327,"Par5BirdieorBetterLeaders",2007
76,76,"Ryuji Imada",104,41.42,140,338,"Par5BirdieorBetterLeaders",2007
77,77,"Harrison Frazar",88,41.4,118,285,"Par5BirdieorBetterLeaders",2007
77,77,"Jason Gore",86,41.4,118,285,"Par5BirdieorBetterLeaders",2007
79,79,"Ted Purdy",102,41.14,137,333,"Par5BirdieorBetterLeaders",2007
80,80,"Craig Bowden",78,41.13,109,265,"Par5BirdieorBetterLeaders",2007
81,81,"Matt Hendrix",63,41.04,87,212,"Par5BirdieorBetterLeaders",2007
82,82,"Brandt Snedeker",105,41.03,128,312,"Par5BirdieorBetterLeaders",2007
82,82,"Chris Tidland",59,41.03,80,195,"Par5BirdieorBetterLeaders",2007
84,84,"Michael Putnam",96,40.94,122,298,"Par5BirdieorBetterLeaders",2007
85,85,"Mathew Goggin",97,40.91,126,308,"Par5BirdieorBetterLeaders",2007
86,86,"Robert Garrigus",95,40.89,128,313,"Par5BirdieorBetterLeaders",2007
87,87,"Heath Slocum",101,40.86,123,301,"Par5BirdieorBetterLeaders",2007
88,88,"Stewart Cink",91,40.84,107,262,"Par5BirdieorBetterLeaders",2007
89,89,"John Mallinger",96,40.78,126,309,"Par5BirdieorBetterLeaders",2007
90,90,"Will Ma Kenzie",100,40.71,127,312,"Par5BirdieorBetterLeaders",2007
90,90,"Geoff Ogilvy",84,40.71,92,226,"Par5BirdieorBetterLeaders",2007
92,92,"JP Hayes",89,40.48,119,294,"Par5BirdieorBetterLeaders",2007
93,93,"Matt Kuchar",85,40.37,109,270,"Par5BirdieorBetterLeaders",2007
94,94,"Ryan Palmer",91,40.33,121,300,"Par5BirdieorBetterLeaders",2007
94,94,"Ian Poulter",63,40.33,73,181,"Par5BirdieorBetterLeaders",2007
96,96,"Jason Schultz",63,40.29,83,206,"Par5BirdieorBetterLeaders",2007
97,97,"Andrew Buckle",77,40.09,93,232,"Par5BirdieorBetterLeaders",2007
97,97,"Freddie Jacobson",70,40.09,89,222,"Par5BirdieorBetterLeaders",2007
99,99,"Steve Elkington",87,40.07,109,272,"Par5BirdieorBetterLeaders",2007
99,99,"Bob Estes",88,40.07,111,277,"Par5BirdieorBetterLeaders",2007
101,101,"Stuart Appleby",74,40,88,220,"Par5BirdieorBetterLeaders",2007
101,101,"Tim Herron",98,40,116,290,"Par5BirdieorBetterLeaders",2007
101,101,"Kevin Stadler",95,40,126,315,"Par5BirdieorBetterLeaders",2007
104,104,"Jarrod Lyle",77,39.84,98,246,"Par5BirdieorBetterLeaders",2007
105,105,"Paul Gow",70,39.74,91,229,"Par5BirdieorBetterLeaders",2007
106,106,"Chris Stroud",66,39.72,85,214,"Par5BirdieorBetterLeaders",2007
107,107,"Rory Sabbatini",81,39.66,94,237,"Par5BirdieorBetterLeaders",2007
108,108,"Frank Lickliter II",95,39.53,117,296,"Par5BirdieorBetterLeaders",2007
109,109,"Peter Lonard",85,39.38,102,259,"Par5BirdieorBetterLeaders",2007
110,110,"Chris Couch",76,39.34,96,244,"Par5BirdieorBetterLeaders",2007
111,111,"Kyle Reifers",71,39.32,92,234,"Par5BirdieorBetterLeaders",2007
112,112,"Boo Weekley",101,39.26,117,298,"Par5BirdieorBetterLeaders",2007
113,113,"Bob Heintz",85,39.19,107,273,"Par5BirdieorBetterLeaders",2007
114,114,"Joe Durant",88,39.11,106,271,"Par5BirdieorBetterLeaders",2007
115,115,"Mike Weir",82,39.09,95,243,"Par5BirdieorBetterLeaders",2007
116,116,"Mark Wilson",87,39.03,105,269,"Par5BirdieorBetterLeaders",2007
117,117,"Camilo Villegas",82,38.87,96,247,"Par5BirdieorBetterLeaders",2007
118,118,"Zach Johnson",76,38.86,89,229,"Par5BirdieorBetterLeaders",2007
119,119,"Brian Davis",101,38.84,127,327,"Par5BirdieorBetterLeaders",2007
120,120,"George McNeill",95,38.82,118,304,"Par5BirdieorBetterLeaders",2007
120,120,"Duffy Waldorf",69,38.82,92,237,"Par5BirdieorBetterLeaders",2007
122,122,"Padraig Harrington",64,38.8,71,183,"Par5BirdieorBetterLeaders",2007
123,123,"Jeff Brehaut",59,38.78,76,196,"Par5BirdieorBetterLeaders",2007
123,123,"Chris Riley",59,38.78,76,196,"Par5BirdieorBetterLeaders",2007
125,125,"Jeff Gove",103,38.71,132,341,"Par5BirdieorBetterLeaders",2007
126,126,"Steve Allan",63,38.69,77,199,"Par5BirdieorBetterLeaders",2007
127,127,"Eric Axley",107,38.42,131,341,"Par5BirdieorBetterLeaders",2007
127,127,"Bryce Molder",56,38.42,73,190,"Par5BirdieorBetterLeaders",2007
129,129,"Retief Goosen",50,38.41,53,138,"Par5BirdieorBetterLeaders",2007
130,130,"Mark Hensby",81,38.4,101,263,"Par5BirdieorBetterLeaders",2007
131,131,"Anders Hansen",55,38.36,61,159,"Par5BirdieorBetterLeaders",2007
132,132,"Nick OHern",72,38.14,74,194,"Par5BirdieorBetterLeaders",2007
133,133,"Luke Donald",69,38.07,75,197,"Par5BirdieorBetterLeaders",2007
134,134,"Woody Austin",95,38.06,110,289,"Par5BirdieorBetterLeaders",2007
134,134,"Steve Flesch",100,38.06,118,310,"Par5BirdieorBetterLeaders",2007
136,136,"Marco Dawson",73,38.03,89,234,"Par5BirdieorBetterLeaders",2007
137,137,"Rocco Mediate",72,37.93,88,232,"Par5BirdieorBetterLeaders",2007
138,138,"Jose Maria Olazabal",52,37.89,61,161,"Par5BirdieorBetterLeaders",2007
138,138,"Joey Sindelar",75,37.89,97,256,"Par5BirdieorBetterLeaders",2007
140,140,"Bob Tway",103,37.88,125,330,"Par5BirdieorBetterLeaders",2007
141,141,"Ryan Armour",107,37.76,128,339,"Par5BirdieorBetterLeaders",2007
141,141,"Brett Quigley",79,37.76,91,241,"Par5BirdieorBetterLeaders",2007
143,143,"Tom Lehman",62,37.7,69,183,"Par5BirdieorBetterLeaders",2007
144,144,"Jeff Maggert",79,37.5,96,256,"Par5BirdieorBetterLeaders",2007
145,145,"Robert Gamez",88,37.46,106,283,"Par5BirdieorBetterLeaders",2007
146,146,"David Toms",80,37.33,84,225,"Par5BirdieorBetterLeaders",2007
147,147,"Jose Coceres",50,37.25,57,153,"Par5BirdieorBetterLeaders",2007
148,148,"Gavin Coles",87,37.23,105,282,"Par5BirdieorBetterLeaders",2007
148,148,"Parker McLachlin",83,37.23,102,274,"Par5BirdieorBetterLeaders",2007
150,150,"Shigeki Maruyama",84,37.07,96,259,"Par5BirdieorBetterLeaders",2007
151,151,"Michael Sim",52,37.06,63,170,"Par5BirdieorBetterLeaders",2007
152,152,"Tripp Isenhour",86,37,101,273,"Par5BirdieorBetterLeaders",2007
153,153,"Cliff Kresge",107,36.97,122,330,"Par5BirdieorBetterLeaders",2007
154,154,"Jim Rutledge",59,36.79,71,193,"Par5BirdieorBetterLeaders",2007
155,155,"DJ Brigman",67,36.74,79,215,"Par5BirdieorBetterLeaders",2007
156,156,"Dean Wilson",92,36.71,105,286,"Par5BirdieorBetterLeaders",2007
157,157,"Jay Williamson",50,36.69,62,169,"Par5BirdieorBetterLeaders",2007
158,158,"Brian Gay",107,36.55,125,342,"Par5BirdieorBetterLeaders",2007
159,159,"Ken Duke",112,36.44,133,365,"Par5BirdieorBetterLeaders",2007
160,160,"Craig Lile",77,36.4,91,250,"Par5BirdieorBetterLeaders",2007
161,161,"Jeff Quinney",95,36.33,109,300,"Par5BirdieorBetterLeaders",2007
162,162,"Bubba Dickerson",51,36.31,61,168,"Par5BirdieorBetterLeaders",2007
163,163,"Daisuke Maruyama",86,36.3,98,270,"Par5BirdieorBetterLeaders",2007
164,164,"Brian Bateman",55,36.09,61,169,"Par5BirdieorBetterLeaders",2007
165,165,"Lee Janzen",66,36,81,225,"Par5BirdieorBetterLeaders",2007
166,166,"Greg Owen",81,35.96,96,267,"Par5BirdieorBetterLeaders",2007
167,167,"Paul Goydos",60,35.8,63,176,"Par5BirdieorBetterLeaders",2007
168,168,"Stephen Leaney",82,35.77,93,260,"Par5BirdieorBetterLeaders",2007
169,169,"Jason Dufner",100,35.74,114,319,"Par5BirdieorBetterLeaders",2007
170,170,"Kirk Triplett",77,35.58,95,267,"Par5BirdieorBetterLeaders",2007
171,171,"Justin Leonard",95,35.56,101,284,"Par5BirdieorBetterLeaders",2007
172,172,"David Branshaw",83,35.53,97,273,"Par5BirdieorBetterLeaders",2007
173,173,"Craig Kanada",109,35.41,125,353,"Par5BirdieorBetterLeaders",2007
174,174,"Tim Clark",66,34.9,67,192,"Par5BirdieorBetterLeaders",2007
175,175,"Doug LaBelle II",104,34.86,114,327,"Par5BirdieorBetterLeaders",2007
176,176,"Glen Day",85,34.33,92,268,"Par5BirdieorBetterLeaders",2007
177,177,"Tommy Armour III",81,33.95,92,271,"Par5BirdieorBetterLeaders",2007
178,178,"Scott Verplank",82,33.91,78,230,"Par5BirdieorBetterLeaders",2007
179,179,"Fred Funk",65,33.88,62,183,"Par5BirdieorBetterLeaders",2007
180,180,"Jeff Sluman",60,33.85,65,192,"Par5BirdieorBetterLeaders",2007
181,181,"Shaun Micheel",91,33.8,96,284,"Par5BirdieorBetterLeaders",2007
182,182,"Stephen Ames",81,33.49,73,218,"Par5BirdieorBetterLeaders",2007
183,183,"Chad Campbell",96,33.46,89,266,"Par5BirdieorBetterLeaders",2007
184,184,"Ben Curtis",80,33.33,79,237,"Par5BirdieorBetterLeaders",2007
185,185,"Corey Pavin",81,33.2,85,256,"Par5BirdieorBetterLeaders",2007
186,186,"Chris DiMarco",79,33.19,78,235,"Par5BirdieorBetterLeaders",2007
187,187,"Trevor Immelman",74,33.17,69,208,"Par5BirdieorBetterLeaders",2007
188,188,"Tom Byrum",50,33.13,54,163,"Par5BirdieorBetterLeaders",2007
189,189,"Jaco Van Zyl",51,32.58,58,178,"Par5BirdieorBetterLeaders",2007
190,190,"Todd Hamilton",76,31.58,78,247,"Par5BirdieorBetterLeaders",2007
191,191,"Arron Oberholser",69,31.44,61,194,"Par5BirdieorBetterLeaders",2007
192,192,"Richard Johnson",93,30.82,90,292,"Par5BirdieorBetterLeaders",2007
193,193,"Dicky Pride",71,30.7,70,228,"Par5BirdieorBetterLeaders",2007
194,194,"Michael Boyd",61,29.13,60,206,"Par5BirdieorBetterLeaders",2007
195,195,"Mark Brooks",53,27.22,46,169,"Par5BirdieorBetterLeaders",2007
196,196,"Henrik Stenson",52,26.71,39,146,"Par5BirdieorBetterLeaders",2007
