"Last15EventsScoring_RANKTHISWEEK_2009","Last15EventsScoring_RANKLASTWEEK_2009","Last15EventsScoring_PLAYERNAME_2009","Last15EventsScoring_EVENTS_2009","Last15EventsScoring_RATING_2009","stat_name","year"
95,95,"Kenny Perry",9,8,"Last15EventsScoring",2009
95,95,"DA Points",10,8,"Last15EventsScoring",2009
95,95,"Loren Roberts",2,8,"Last15EventsScoring",2009
95,95,"Heath Slocum",9,8,"Last15EventsScoring",2009
95,95,"Kevin Stadler",10,8,"Last15EventsScoring",2009
95,95,"Kyle Stanley",4,8,"Last15EventsScoring",2009
95,95,"Scott Sterling",6,8,"Last15EventsScoring",2009
95,95,"Darron Stiles",5,8,"Last15EventsScoring",2009
95,95,"Kevin Streelman",12,8,"Last15EventsScoring",2009
95,95,"Chris Stroud",9,8,"Last15EventsScoring",2009
95,95,"Brendon Todd",2,8,"Last15EventsScoring",2009
95,95,"Camilo Villegas",8,8,"Last15EventsScoring",2009
95,95,"Aaron Watkins",4,8,"Last15EventsScoring",2009
95,95,"Nick Watney",8,8,"Last15EventsScoring",2009
95,95,"Dean Wilson",6,8,"Last15EventsScoring",2009
95,95,"Mark Wilson",13,8,"Last15EventsScoring",2009
95,95,"Oliver Wilson",4,8,"Last15EventsScoring",2009
148,148,"Tommy Armour III",9,7.9,"Last15EventsScoring",2009
148,148,"Matt Bettencourt",9,7.9,"Last15EventsScoring",2009
148,148,"KJ Choi",4,7.9,"Last15EventsScoring",2009
148,148,"Daniel Chopra",10,7.9,"Last15EventsScoring",2009
148,148,"Jose Coceres",3,7.9,"Last15EventsScoring",2009
148,148,"Ben Crane",11,7.9,"Last15EventsScoring",2009
148,148,"James Driscoll",6,7.9,"Last15EventsScoring",2009
148,148,"Steve Flesch",5,7.9,"Last15EventsScoring",2009
148,148,"JJ Henry",11,7.9,"Last15EventsScoring",2009
148,148,"Tim Herron",10,7.9,"Last15EventsScoring",2009
148,148,"Charley Hoffman",9,7.9,"Last15EventsScoring",2009
148,148,"Charles Howell III",10,7.9,"Last15EventsScoring",2009
148,148,"Anthony Kang",1,7.9,"Last15EventsScoring",2009
148,148,"Jerry Kelly",12,7.9,"Last15EventsScoring",2009
148,148,"Jeff Klauk",8,7.9,"Last15EventsScoring",2009
148,148,"Cliff Kresge",3,7.9,"Last15EventsScoring",2009
148,148,"Neal Lancaster",2,7.9,"Last15EventsScoring",2009
148,148,"Marc Leishman",11,7.9,"Last15EventsScoring",2009
148,148,"Spencer Levin",8,7.9,"Last15EventsScoring",2009
148,148,"Frank Lickliter II",5,7.9,"Last15EventsScoring",2009
148,148,"Troy Matteson",9,7.9,"Last15EventsScoring",2009
148,148,"Jack Newman",1,7.9,"Last15EventsScoring",2009
148,148,"Nick OHern",11,7.9,"Last15EventsScoring",2009
148,148,"Greg Owen",9,7.9,"Last15EventsScoring",2009
148,148,"David Peoples",3,7.9,"Last15EventsScoring",2009
148,148,"Pat Perez",9,7.9,"Last15EventsScoring",2009
148,148,"Martin Piller",1,7.9,"Last15EventsScoring",2009
148,148,"Andres Romero",4,7.9,"Last15EventsScoring",2009
148,148,"Patrick Sheehan",8,7.9,"Last15EventsScoring",2009
148,148,"Webb Simpson",9,7.9,"Last15EventsScoring",2009
148,148,"Jeev Milkha Singh",8,7.9,"Last15EventsScoring",2009
148,148,"Paul Stankowski",2,7.9,"Last15EventsScoring",2009
148,148,"Vaughn Taylor",9,7.9,"Last15EventsScoring",2009
148,148,"Nicholas Thompson",9,7.9,"Last15EventsScoring",2009
148,148,"Peter Tomasulo",3,7.9,"Last15EventsScoring",2009
148,148,"Johnson Wagner",9,7.9,"Last15EventsScoring",2009
148,148,"Charles Warren",8,7.9,"Last15EventsScoring",2009
148,95,"Boo Weekley",7,7.9,"Last15EventsScoring",2009
148,148,"Tim Wilkinson",5,7.9,"Last15EventsScoring",2009
148,148,"YE Yang",10,7.9,"Last15EventsScoring",2009
188,188,"Brad Adamonis",4,7.8,"Last15EventsScoring",2009
188,188,"Steve Allan",1,7.8,"Last15EventsScoring",2009
188,188,"Rich Barcelo",1,7.8,"Last15EventsScoring",2009
188,188,"Cameron Beckman",8,7.8,"Last15EventsScoring",2009
188,188,"Ronnie Black",2,7.8,"Last15EventsScoring",2009
188,188,"Guy Boros",3,7.8,"Last15EventsScoring",2009
188,188,"Brendon de Jonge",6,7.8,"Last15EventsScoring",2009
188,188,"Joe Durant",6,7.8,"Last15EventsScoring",2009
188,188,"Bobby Gates",1,7.8,"Last15EventsScoring",2009
188,188,"Todd Hamilton",4,7.8,"Last15EventsScoring",2009
188,188,"Matt Harmon",1,7.8,"Last15EventsScoring",2009
188,188,"Dudley Hart",6,7.8,"Last15EventsScoring",2009
188,188,"Bob Heintz",9,7.8,"Last15EventsScoring",2009
188,188,"Miguel Angel Jimenez",4,7.8,"Last15EventsScoring",2009
188,188,"Kent Jones",8,7.8,"Last15EventsScoring",2009
188,188,"Martin Kaymer",6,7.8,"Last15EventsScoring",2009
188,188,"Troy Kelly",1,7.8,"Last15EventsScoring",2009
188,188,"Luke List",1,7.8,"Last15EventsScoring",2009
188,188,"Steve Lowery",6,7.8,"Last15EventsScoring",2009
188,188,"Rory McIlroy",5,7.8,"Last15EventsScoring",2009
188,188,"Shaun Micheel",6,7.8,"Last15EventsScoring",2009
188,188,"Alvaro Quiros",3,7.8,"Last15EventsScoring",2009
188,188,"John Rollins",9,7.8,"Last15EventsScoring",2009
188,188,"Kirk Triplett",6,7.8,"Last15EventsScoring",2009
188,188,"Vance Veazey",1,7.8,"Last15EventsScoring",2009
188,188,"Brian Vranesh",5,7.8,"Last15EventsScoring",2009
188,188,"Charlie Wi",6,7.8,"Last15EventsScoring",2009
188,188,"Casey Wittenberg",5,7.8,"Last15EventsScoring",2009
216,216,"John Daly",2,7.7,"Last15EventsScoring",2009
216,216,"Brian Davis",8,7.7,"Last15EventsScoring",2009
216,216,"Glen Day",7,7.7,"Last15EventsScoring",2009
216,216,"Ken Duke",6,7.7,"Last15EventsScoring",2009
216,216,"Ross Fisher",4,7.7,"Last15EventsScoring",2009
216,216,"Tadd Fujikawa",2,7.7,"Last15EventsScoring",2009
216,216,"Nathan Green",9,7.7,"Last15EventsScoring",2009
216,216,"John Merrick",5,7.7,"Last15EventsScoring",2009
216,216,"Louis Oosthuizen",3,7.7,"Last15EventsScoring",2009
216,216,"Jesper Parnevik",3,7.7,"Last15EventsScoring",2009
216,216,"Tom Pernice Jr",8,7.7,"Last15EventsScoring",2009
216,216,"Chez Reavie",9,7.7,"Last15EventsScoring",2009
216,216,"DJ Trahan",9,7.7,"Last15EventsScoring",2009
229,229,"Arjun Atwal",3,7.6,"Last15EventsScoring",2009
229,229,"Briny Baird",6,7.6,"Last15EventsScoring",2009
229,229,"Craig Barlow",1,7.6,"Last15EventsScoring",2009
229,229,"David Berganio Jr",5,7.6,"Last15EventsScoring",2009
229,229,"Mark Brooks",7,7.6,"Last15EventsScoring",2009
229,229,"Mark Calcavecchia",7,7.6,"Last15EventsScoring",2009
229,229,"Wil Collins",4,7.6,"Last15EventsScoring",2009
229,229,"Jay Delsing",3,7.6,"Last15EventsScoring",2009
229,229,"Peter Hanson",1,7.6,"Last15EventsScoring",2009
229,229,"Ryuji Imada",7,7.6,"Last15EventsScoring",2009
229,229,"Colt Knost",5,7.6,"Last15EventsScoring",2009
229,229,"Graeme McDowell",5,7.6,"Last15EventsScoring",2009
229,229,"Parker McLachlin",7,7.6,"Last15EventsScoring",2009
229,229,"Spike McRoy",2,7.6,"Last15EventsScoring",2009
229,229,"Rocco Mediate",10,7.6,"Last15EventsScoring",2009
229,229,"Greg Norman",1,7.6,"Last15EventsScoring",2009
229,229,"Carl Pettersson",8,7.6,"Last15EventsScoring",2009
229,229,"Ted Purdy",9,7.6,"Last15EventsScoring",2009
229,229,"Brett Quigley",9,7.6,"Last15EventsScoring",2009
229,229,"Michael Sim",1,7.6,"Last15EventsScoring",2009
249,249,"Ricky Barnes",6,7.5,"Last15EventsScoring",2009
249,249,"Michael Bradley",5,7.5,"Last15EventsScoring",2009
249,249,"Mark Brown",1,7.5,"Last15EventsScoring",2009
249,249,"Olin Browne",2,7.5,"Last15EventsScoring",2009
249,249,"Robert Damron",1,7.5,"Last15EventsScoring",2009
249,249,"David Duval",3,7.5,"Last15EventsScoring",2009
249,249,"Robert Floyd",1,7.5,"Last15EventsScoring",2009
249,249,"Tommy Gainey",5,7.5,"Last15EventsScoring",2009
249,249,"Brian Gay",10,7.5,"Last15EventsScoring",2009
249,249,"Jason Gore",8,7.5,"Last15EventsScoring",2009
249,249,"Trevor Immelman",8,7.5,"Last15EventsScoring",2009
249,249,"Skip Kendall",2,7.5,"Last15EventsScoring",2009
249,249,"Peter Lonard",7,7.5,"Last15EventsScoring",2009
249,249,"Jarrod Lyle",5,7.5,"Last15EventsScoring",2009
249,249,"Garth Mulroy",1,7.5,"Last15EventsScoring",2009
249,249,"Dicky Pride",3,7.5,"Last15EventsScoring",2009
249,249,"Adam Scott",4,7.5,"Last15EventsScoring",2009
249,249,"Grant Waite",1,7.5,"Last15EventsScoring",2009
249,249,"Jay Williamson",8,7.5,"Last15EventsScoring",2009
268,268,"Stuart Appleby",7,7.4,"Last15EventsScoring",2009
268,268,"Paul Azinger",2,7.4,"Last15EventsScoring",2009
268,268,"Bart Bryant",10,7.4,"Last15EventsScoring",2009
268,268,"Nick Dougherty",2,7.4,"Last15EventsScoring",2009
268,268,"Ernie Gonzalez",1,7.4,"Last15EventsScoring",2009
268,268,"Anders Hansen",1,7.4,"Last15EventsScoring",2009
268,268,"Soren Hansen",4,7.4,"Last15EventsScoring",2009
268,268,"Richard Johnson",9,7.4,"Last15EventsScoring",2009
268,268,"Soren Kjeldsen",2,7.4,"Last15EventsScoring",2009
277,277,"Erik Compton",2,7.3,"Last15EventsScoring",2009
277,277,"Chris Couch",3,7.3,"Last15EventsScoring",2009
277,277,"Derek Fathauer",4,7.3,"Last15EventsScoring",2009
277,277,"Mike Grob",1,7.3,"Last15EventsScoring",2009
277,277,"Ryo Ishikawa",1,7.3,"Last15EventsScoring",2009
277,277,"Prayad Marksaeng",3,7.3,"Last15EventsScoring",2009
277,277,"Fernando Mechereffe",1,7.3,"Last15EventsScoring",2009
277,277,"Rick Price",2,7.3,"Last15EventsScoring",2009
277,277,"Aron Price",9,7.3,"Last15EventsScoring",2009
277,277,"Steve Wheatcroft",1,7.3,"Last15EventsScoring",2009
277,277,"Gary Woodland",3,7.3,"Last15EventsScoring",2009
288,288,"Brian Bateman",2,7.2,"Last15EventsScoring",2009
288,288,"Christian Cevaer",1,7.2,"Last15EventsScoring",2009
288,288,"JB Holmes",5,7.2,"Last15EventsScoring",2009
288,288,"Stephen Leaney",3,7.2,"Last15EventsScoring",2009
288,288,"James Oh",3,7.2,"Last15EventsScoring",2009
288,288,"Reinier Saxton",1,7.2,"Last15EventsScoring",2009
294,294,"Brad Faxon",4,7.1,"Last15EventsScoring",2009
294,294,"David Gossett",1,7.1,"Last15EventsScoring",2009
294,294,"Derek Lamely",1,7.1,"Last15EventsScoring",2009
294,294,"Rod Perry",2,7.1,"Last15EventsScoring",2009
294,294,"Azuma Yano",2,7.1,"Last15EventsScoring",2009
299,299,"Matthew Loving",1,7,"Last15EventsScoring",2009
299,299,"Alan Morin",1,7,"Last15EventsScoring",2009
301,301,"Eric Axley",1,6.9,"Last15EventsScoring",2009
301,301,"Matt Hill",1,6.9,"Last15EventsScoring",2009
301,301,"Marc Turnesa",6,6.9,"Last15EventsScoring",2009
304,304,"Notah Begay III",2,6.8,"Last15EventsScoring",2009
304,304,"Andres Gonzales",1,6.8,"Last15EventsScoring",2009
304,304,"Thongchai Jaidee",1,6.8,"Last15EventsScoring",2009
304,304,"Shingo Katayama",2,6.8,"Last15EventsScoring",2009
308,308,"Tyler Aldridge",1,6.7,"Last15EventsScoring",2009
308,308,"JL Lewis",1,6.7,"Last15EventsScoring",2009
308,308,"Gregory Main",1,6.7,"Last15EventsScoring",2009
308,308,"Richard Sterne",3,6.7,"Last15EventsScoring",2009
312,312,"Billy Andrade",1,6.6,"Last15EventsScoring",2009
312,312,"Wen Tang Lin",1,6.6,"Last15EventsScoring",2009
314,314,"Matthew Borchert",1,6.4,"Last15EventsScoring",2009
314,314,"Gonzalo Fdez Castano",1,6.4,"Last15EventsScoring",2009
314,314,"Junpei Takayama",1,6.4,"Last15EventsScoring",2009
317,317,"Steve Pate",1,5.9,"Last15EventsScoring",2009
318,318,"Gregory Havret",1,5.7,"Last15EventsScoring",2009
318,318,"Pablo Larrazabal",1,5.7,"Last15EventsScoring",2009
320,320,"Yuji Igarashi",1,4.9,"Last15EventsScoring",2009
321,321,"Chih Bing Lam",1,4.8,"Last15EventsScoring",2009
322,322,"Shane Lowry",1,4.7,"Last15EventsScoring",2009
