"Back9LowestRound_RANKTHISWEEK_2011","Back9LowestRound_RANKLASTWEEK_2011","Back9LowestRound_PLAYERNAME_2011","Back9LowestRound_ROUNDS_2011","Back9LowestRound_LOWRND_2011","stat_name","year"
15,15,"Troy Matteson",91,30,"Back9LowestRound",2011
15,15,"Scott McCarron",65,30,"Back9LowestRound",2011
15,15,"John Merrick",71,30,"Back9LowestRound",2011
15,15,"Phil Mickelson",79,30,"Back9LowestRound",2011
15,15,"Zack Miller",86,30,"Back9LowestRound",2011
15,15,"Ryan Moore",79,30,"Back9LowestRound",2011
15,15,"Kevin Na",84,30,"Back9LowestRound",2011
15,15,"Nick OHern",89,30,"Back9LowestRound",2011
15,15,"Geoff Ogilvy",69,30,"Back9LowestRound",2011
15,15,"Jeff Overton",92,30,"Back9LowestRound",2011
15,15,"Martin Piller",63,30,"Back9LowestRound",2011
15,15,"Michael Putnam",67,30,"Back9LowestRound",2011
15,15,"Chez Reavie",92,30,"Back9LowestRound",2011
15,15,"John Rollins",85,30,"Back9LowestRound",2011
15,15,"Andres Romero",77,30,"Back9LowestRound",2011
15,15,"Justin Rose",79,30,"Back9LowestRound",2011
15,15,"Adam Scott",60,30,"Back9LowestRound",2011
15,15,"Nate Smith",66,30,"Back9LowestRound",2011
15,15,"Kevin Stadler",88,30,"Back9LowestRound",2011
15,15,"Paul Stankowski",78,30,"Back9LowestRound",2011
15,15,"Kyle Stanley",98,30,"Back9LowestRound",2011
15,15,"Steve Stricker",70,30,"Back9LowestRound",2011
15,15,"Vaughn Taylor",89,30,"Back9LowestRound",2011
15,15,"David Toms",78,30,"Back9LowestRound",2011
15,15,"Charlie Wi",83,30,"Back9LowestRound",2011
15,15,"Gary Woodland",93,30,"Back9LowestRound",2011
68,68,"Blake Adams",116,31,"Back9LowestRound",2011
68,68,"Robert Allenby",84,31,"Back9LowestRound",2011
68,68,"Shane Bertsch",62,31,"Back9LowestRound",2011
68,68,"Kris Blanks",92,31,"Back9LowestRound",2011
68,68,"Keegan Bradley",91,31,"Back9LowestRound",2011
68,68,"Joseph Bramlett",73,31,"Back9LowestRound",2011
68,68,"DJ Brigman",67,31,"Back9LowestRound",2011
68,68,"Jonathan Byrd",83,31,"Back9LowestRound",2011
68,68,"Angel Cabrera",50,31,"Back9LowestRound",2011
68,68,"Alex Cejka",59,31,"Back9LowestRound",2011
68,68,"Kevin Chappell",78,31,"Back9LowestRound",2011
68,68,"KJ Choi",77,31,"Back9LowestRound",2011
68,68,"Michael Connell",76,31,"Back9LowestRound",2011
68,68,"Jason Day",76,31,"Back9LowestRound",2011
68,68,"Chris DiMarco",93,31,"Back9LowestRound",2011
68,68,"Joe Durant",71,31,"Back9LowestRound",2011
68,68,"Harrison Frazar",58,31,"Back9LowestRound",2011
68,68,"Robert Garrigus",83,31,"Back9LowestRound",2011
68,68,"Bobby Gates",82,31,"Back9LowestRound",2011
68,68,"Brian Gay",90,31,"Back9LowestRound",2011
68,68,"Lucas Glover",74,31,"Back9LowestRound",2011
68,68,"Fabian Gomez",84,31,"Back9LowestRound",2011
68,68,"Retief Goosen",50,31,"Back9LowestRound",2011
68,68,"Paul Goydos",81,31,"Back9LowestRound",2011
68,68,"Scott Gutschewski",67,31,"Back9LowestRound",2011
68,68,"JJ Henry",96,31,"Back9LowestRound",2011
68,68,"Jim Herman",69,31,"Back9LowestRound",2011
68,68,"Charley Hoffman",93,31,"Back9LowestRound",2011
68,68,"JB Holmes",57,31,"Back9LowestRound",2011
68,68,"Charles Howell III",108,31,"Back9LowestRound",2011
68,68,"Freddie Jacobson",92,31,"Back9LowestRound",2011
68,68,"Lee Janzen",62,31,"Back9LowestRound",2011
68,68,"Brandt Jobe",100,31,"Back9LowestRound",2011
68,68,"Richard Johnson",64,31,"Back9LowestRound",2011
68,68,"Dustin Johnson",72,31,"Back9LowestRound",2011
68,68,"Matt Jones",71,31,"Back9LowestRound",2011
68,68,"Robert Karlsson",61,31,"Back9LowestRound",2011
68,68,"Jerry Kelly",85,31,"Back9LowestRound",2011
68,68,"Anthony Kim",72,31,"Back9LowestRound",2011
68,68,"Chris Kirk",87,31,"Back9LowestRound",2011
68,68,"Kevin Kisner",70,31,"Back9LowestRound",2011
68,68,"Matt Kuchar",94,31,"Back9LowestRound",2011
68,68,"Davis Love III",70,31,"Back9LowestRound",2011
68,68,"Bill Lunde",92,31,"Back9LowestRound",2011
68,68,"Jarrod Lyle",83,31,"Back9LowestRound",2011
68,68,"Billy Mayfair",94,31,"Back9LowestRound",2011
68,68,"Graeme McDowell",50,31,"Back9LowestRound",2011
68,68,"William McGirt",103,31,"Back9LowestRound",2011
68,68,"George McNeill",69,31,"Back9LowestRound",2011
68,68,"Matt McQuillan",59,31,"Back9LowestRound",2011
68,68,"Troy Merritt",63,31,"Back9LowestRound",2011
68,68,"Bryce Molder",82,31,"Back9LowestRound",2011
68,68,"Sean OHair",71,31,"Back9LowestRound",2011
68,68,"Joe Ogilvie",75,31,"Back9LowestRound",2011
68,68,"Carl Pettersson",95,31,"Back9LowestRound",2011
68,68,"Scott Piercy",78,31,"Back9LowestRound",2011
68,68,"Alex Prugh",82,31,"Back9LowestRound",2011
68,68,"Tag Ridings",87,31,"Back9LowestRound",2011
68,68,"Chris Riley",76,31,"Back9LowestRound",2011
68,68,"Rory Sabbatini",85,31,"Back9LowestRound",2011
68,68,"John Senden",94,31,"Back9LowestRound",2011
68,68,"Vijay Singh",79,31,"Back9LowestRound",2011
68,68,"Scott Stallings",84,31,"Back9LowestRound",2011
68,68,"Brendan Steele",89,31,"Back9LowestRound",2011
68,68,"Will Strickler",51,31,"Back9LowestRound",2011
68,68,"Daniel Summerhays",75,31,"Back9LowestRound",2011
68,68,"Josh Teater",104,31,"Back9LowestRound",2011
68,68,"Roland Thatcher",67,31,"Back9LowestRound",2011
68,68,"DJ Trahan",91,31,"Back9LowestRound",2011
68,68,"Cameron Tringale",110,31,"Back9LowestRound",2011
68,68,"Jhonattan Vegas",84,31,"Back9LowestRound",2011
68,68,"Camilo Villegas",69,31,"Back9LowestRound",2011
68,68,"Johnson Wagner",81,31,"Back9LowestRound",2011
68,68,"Jimmy Walker",79,31,"Back9LowestRound",2011
68,68,"Bubba Watson",85,31,"Back9LowestRound",2011
68,68,"Boo Weekley",66,31,"Back9LowestRound",2011
68,68,"Dean Wilson",62,31,"Back9LowestRound",2011
68,68,"Mark Wilson",89,31,"Back9LowestRound",2011
146,146,"Stephen Ames",69,32,"Back9LowestRound",2011
146,146,"Arjun Atwal",91,32,"Back9LowestRound",2011
146,146,"Woody Austin",59,32,"Back9LowestRound",2011
146,146,"Aaron Baddeley",77,32,"Back9LowestRound",2011
146,146,"Briny Baird",60,32,"Back9LowestRound",2011
146,146,"Ricky Barnes",78,32,"Back9LowestRound",2011
146,146,"Matt Bettencourt",84,32,"Back9LowestRound",2011
146,146,"Greg Chalmers",88,32,"Back9LowestRound",2011
146,146,"Stewart Cink",72,32,"Back9LowestRound",2011
146,146,"Ben Curtis",66,32,"Back9LowestRound",2011
146,146,"Jason Dufner",78,32,"Back9LowestRound",2011
146,146,"David Duval",67,32,"Back9LowestRound",2011
146,146,"Steve Elkington",50,32,"Back9LowestRound",2011
146,146,"Ernie Els",71,32,"Back9LowestRound",2011
146,146,"Jim Furyk",87,32,"Back9LowestRound",2011
146,146,"Padraig Harrington",60,32,"Back9LowestRound",2011
146,146,"JP Hayes",56,32,"Back9LowestRound",2011
146,146,"Tim Herron",85,32,"Back9LowestRound",2011
146,146,"Kent Jones",76,32,"Back9LowestRound",2011
146,146,"Bio Kim",71,32,"Back9LowestRound",2011
146,146,"Colt Knost",80,32,"Back9LowestRound",2011
146,146,"Derek Lamely",65,32,"Back9LowestRound",2011
146,146,"Marc Leishman",87,32,"Back9LowestRound",2011
146,146,"David Mathis",83,32,"Back9LowestRound",2011
146,146,"Shaun Micheel",77,32,"Back9LowestRound",2011
146,146,"Ryan Palmer",82,32,"Back9LowestRound",2011
146,146,"Rod Pampling",72,32,"Back9LowestRound",2011
146,146,"Tim Petrovic",88,32,"Back9LowestRound",2011
146,146,"DA Points",89,32,"Back9LowestRound",2011
146,146,"Ian Poulter",52,32,"Back9LowestRound",2011
146,146,"Aron Price",58,32,"Back9LowestRound",2011
146,146,"Alexandre Rocha",65,32,"Back9LowestRound",2011
146,146,"Charl Schwartzel",58,32,"Back9LowestRound",2011
146,146,"Marc Turnesa",54,32,"Back9LowestRound",2011
146,146,"Garrett Willis",71,32,"Back9LowestRound",2011
146,146,"YE Yang",63,32,"Back9LowestRound",2011
182,182,"Rich Beem",53,33,"Back9LowestRound",2011
182,182,"Tom Gillis",55,33,"Back9LowestRound",2011
182,182,"Justin Hicks",60,33,"Back9LowestRound",2011
182,182,"Ben Martin",74,33,"Back9LowestRound",2011
186,186,"Rocco Mediate",53,34,"Back9LowestRound",2011
