"EarlyPar5ScoringAverage_RANKTHISWEEK_2015","EarlyPar5ScoringAverage_RANKLASTWEEK_2015","EarlyPar5ScoringAverage_PLAYERNAME_2015","EarlyPar5ScoringAverage_ROUNDS_2015","EarlyPar5ScoringAverage_AVG_2015","EarlyPar5ScoringAverage_TOTALSTROKES_2015","EarlyPar5ScoringAverage_TOTALHOLES_2015","stat_name","year"
23,23,"Charles Howell III",105,4.58,816,178,"EarlyPar5ScoringAverage",2015
23,23,"Jerry Kelly",79,4.58,540,118,"EarlyPar5ScoringAverage",2015
23,23,"Alex Prugh",84,4.58,636,139,"EarlyPar5ScoringAverage",2015
23,23,"Brendan Steele",88,4.58,691,151,"EarlyPar5ScoringAverage",2015
23,23,"Shawn Stefani",94,4.58,715,156,"EarlyPar5ScoringAverage",2015
30,30,"Blayne Barber",76,4.59,555,121,"EarlyPar5ScoringAverage",2015
30,30,"Derek Ernst",75,4.59,505,110,"EarlyPar5ScoringAverage",2015
32,32,"Steven Bowditch",103,4.6,763,166,"EarlyPar5ScoringAverage",2015
32,32,"Chad Campbell",97,4.6,607,132,"EarlyPar5ScoringAverage",2015
32,32,"Brooks Koepka",84,4.6,506,110,"EarlyPar5ScoringAverage",2015
35,35,"Graham DeLaet",65,4.61,466,101,"EarlyPar5ScoringAverage",2015
35,35,"Pat Perez",96,4.61,797,173,"EarlyPar5ScoringAverage",2015
35,35,"Chez Reavie",56,4.61,466,101,"EarlyPar5ScoringAverage",2015
35,35,"Patrick Rodgers",57,4.61,341,74,"EarlyPar5ScoringAverage",2015
35,35,"Justin Rose",69,4.61,383,83,"EarlyPar5ScoringAverage",2015
35,35,"Bubba Watson",71,4.61,327,71,"EarlyPar5ScoringAverage",2015
41,41,"Charlie Beljan",76,4.62,541,117,"EarlyPar5ScoringAverage",2015
41,41,"Charley Hoffman",97,4.62,674,146,"EarlyPar5ScoringAverage",2015
41,41,"Colt Knost",90,4.62,674,146,"EarlyPar5ScoringAverage",2015
41,41,"Martin Laird",77,4.62,596,129,"EarlyPar5ScoringAverage",2015
41,41,"William McGirt",103,4.62,860,186,"EarlyPar5ScoringAverage",2015
41,41,"George McNeill",93,4.62,637,138,"EarlyPar5ScoringAverage",2015
47,47,"Stewart Cink",77,4.63,551,119,"EarlyPar5ScoringAverage",2015
47,47,"Erik Compton",86,4.63,648,140,"EarlyPar5ScoringAverage",2015
47,47,"Jamie Donaldson",50,4.63,403,87,"EarlyPar5ScoringAverage",2015
47,47,"Jason Dufner",76,4.63,569,123,"EarlyPar5ScoringAverage",2015
47,47,"Sergio Garcia",59,4.63,329,71,"EarlyPar5ScoringAverage",2015
47,47,"Marc Leishman",74,4.63,518,112,"EarlyPar5ScoringAverage",2015
47,47,"Cameron Percy",72,4.63,472,102,"EarlyPar5ScoringAverage",2015
47,47,"John Peterson",84,4.63,723,156,"EarlyPar5ScoringAverage",2015
55,55,"Zac Blair",108,4.64,784,169,"EarlyPar5ScoringAverage",2015
55,55,"Jason Bohn",95,4.64,645,139,"EarlyPar5ScoringAverage",2015
55,55,"Martin Flores",95,4.64,700,151,"EarlyPar5ScoringAverage",2015
55,55,"Rickie Fowler",76,4.64,497,107,"EarlyPar5ScoringAverage",2015
55,55,"James Hahn",94,4.64,785,169,"EarlyPar5ScoringAverage",2015
55,55,"Brian Harman",90,4.64,575,124,"EarlyPar5ScoringAverage",2015
55,55,"Jim Herman",88,4.64,654,141,"EarlyPar5ScoringAverage",2015
55,55,"Zach Johnson",90,4.64,459,99,"EarlyPar5ScoringAverage",2015
55,55,"Hunter Mahan",88,4.64,743,160,"EarlyPar5ScoringAverage",2015
55,55,"John Merrick",78,4.64,547,118,"EarlyPar5ScoringAverage",2015
55,55,"Ryan Moore",81,4.64,547,118,"EarlyPar5ScoringAverage",2015
55,55,"Kevin Na",98,4.64,626,135,"EarlyPar5ScoringAverage",2015
55,55,"Seung Yul Noh",65,4.64,515,111,"EarlyPar5ScoringAverage",2015
55,55,"Louis Oosthuizen",68,4.64,399,86,"EarlyPar5ScoringAverage",2015
55,55,"Scott Piercy",90,4.64,654,141,"EarlyPar5ScoringAverage",2015
55,55,"Rory Sabbatini",81,4.64,534,115,"EarlyPar5ScoringAverage",2015
55,55,"Adam Scott",51,4.64,297,64,"EarlyPar5ScoringAverage",2015
55,55,"Johnson Wagner",68,4.64,492,106,"EarlyPar5ScoringAverage",2015
55,55,"Steve Wheatcroft",87,4.64,612,132,"EarlyPar5ScoringAverage",2015
74,74,"KJ Choi",66,4.65,581,125,"EarlyPar5ScoringAverage",2015
74,74,"Ernie Els",57,4.65,451,97,"EarlyPar5ScoringAverage",2015
74,74,"Bill Haas",89,4.65,642,138,"EarlyPar5ScoringAverage",2015
74,74,"Morgan Hoffmann",85,4.65,661,142,"EarlyPar5ScoringAverage",2015
74,74,"Tom Hoge",83,4.65,647,139,"EarlyPar5ScoringAverage",2015
74,74,"Sam Saunders",83,4.65,600,129,"EarlyPar5ScoringAverage",2015
74,74,"Jordan Spieth",91,4.65,423,91,"EarlyPar5ScoringAverage",2015
74,74,"Camilo Villegas",83,4.65,656,141,"EarlyPar5ScoringAverage",2015
82,82,"Jonathan Byrd",69,4.66,485,104,"EarlyPar5ScoringAverage",2015
82,82,"Alex Cejka",94,4.66,709,152,"EarlyPar5ScoringAverage",2015
82,82,"Harris English",105,4.66,732,157,"EarlyPar5ScoringAverage",2015
82,82,"Jim Furyk",71,4.66,401,86,"EarlyPar5ScoringAverage",2015
82,82,"Lucas Glover",79,4.66,564,121,"EarlyPar5ScoringAverage",2015
82,82,"Jason Gore",76,4.66,564,121,"EarlyPar5ScoringAverage",2015
82,82,"Russell Henley",87,4.66,601,129,"EarlyPar5ScoringAverage",2015
82,82,"Scott Langley",94,4.66,722,155,"EarlyPar5ScoringAverage",2015
82,82,"Francesco Molinari",56,4.66,410,88,"EarlyPar5ScoringAverage",2015
82,82,"Jeff Overton",94,4.66,689,148,"EarlyPar5ScoringAverage",2015
82,82,"Michael Putnam",87,4.66,708,152,"EarlyPar5ScoringAverage",2015
93,93,"Chad Collins",79,4.67,659,141,"EarlyPar5ScoringAverage",2015
93,93,"Robert Garrigus",70,4.67,495,106,"EarlyPar5ScoringAverage",2015
93,93,"Chesson Hadley",101,4.67,991,212,"EarlyPar5ScoringAverage",2015
93,93,"John Huh",102,4.67,966,207,"EarlyPar5ScoringAverage",2015
93,93,"Chris Kirk",76,4.67,575,123,"EarlyPar5ScoringAverage",2015
93,93,"Phil Mickelson",70,4.67,523,112,"EarlyPar5ScoringAverage",2015
93,93,"Geoff Ogilvy",50,4.67,420,90,"EarlyPar5ScoringAverage",2015
93,93,"Ryan Palmer",80,4.67,537,115,"EarlyPar5ScoringAverage",2015
93,93,"John Senden",80,4.67,621,133,"EarlyPar5ScoringAverage",2015
93,93,"Vijay Singh",78,4.67,612,131,"EarlyPar5ScoringAverage",2015
93,93,"Brandt Snedeker",98,4.67,691,148,"EarlyPar5ScoringAverage",2015
93,93,"Robert Streb",110,4.67,766,164,"EarlyPar5ScoringAverage",2015
93,93,"Daniel Summerhays",101,4.67,762,163,"EarlyPar5ScoringAverage",2015
93,93,"Jhonattan Vegas",90,4.67,691,148,"EarlyPar5ScoringAverage",2015
107,107,"Ken Duke",93,4.68,740,158,"EarlyPar5ScoringAverage",2015
107,107,"Billy Horschel",99,4.68,721,154,"EarlyPar5ScoringAverage",2015
107,107,"Kevin Kisner",104,4.68,763,163,"EarlyPar5ScoringAverage",2015
107,107,"Carl Pettersson",106,4.68,857,183,"EarlyPar5ScoringAverage",2015
107,107,"Scott Pinckney",88,4.68,604,129,"EarlyPar5ScoringAverage",2015
107,107,"Ian Poulter",68,4.68,412,88,"EarlyPar5ScoringAverage",2015
107,107,"Charl Schwartzel",67,4.68,407,87,"EarlyPar5ScoringAverage",2015
107,107,"Hudson Swafford",97,4.68,632,135,"EarlyPar5ScoringAverage",2015
107,107,"Nick Taylor",91,4.68,773,165,"EarlyPar5ScoringAverage",2015
107,107,"Bo Van Pelt",81,4.68,646,138,"EarlyPar5ScoringAverage",2015
107,107,"Nick Watney",91,4.68,655,140,"EarlyPar5ScoringAverage",2015
107,107,"Tim Wilkinson",73,4.68,604,129,"EarlyPar5ScoringAverage",2015
107,107,"Gary Woodland",81,4.68,585,125,"EarlyPar5ScoringAverage",2015
120,120,"Jonas Blixt",78,4.69,511,109,"EarlyPar5ScoringAverage",2015
120,120,"Adam Hadwin",95,4.69,727,155,"EarlyPar5ScoringAverage",2015
120,120,"JJ Henry",94,4.69,746,159,"EarlyPar5ScoringAverage",2015
120,120,"David Lingmerth",90,4.69,568,121,"EarlyPar5ScoringAverage",2015
120,120,"Brendon Todd",96,4.69,633,135,"EarlyPar5ScoringAverage",2015
125,125,"Scott Brown",97,4.7,696,148,"EarlyPar5ScoringAverage",2015
125,125,"Ben Crane",62,4.7,498,106,"EarlyPar5ScoringAverage",2015
125,125,"Brian Davis",86,4.7,719,153,"EarlyPar5ScoringAverage",2015
125,125,"Gonzalo Fdez Castano",81,4.7,555,118,"EarlyPar5ScoringAverage",2015
125,125,"Andres Gonzales",90,4.7,620,132,"EarlyPar5ScoringAverage",2015
125,125,"Ben Martin",93,4.7,587,125,"EarlyPar5ScoringAverage",2015
125,125,"SJ Park",79,4.7,630,134,"EarlyPar5ScoringAverage",2015
125,125,"Heath Slocum",57,4.7,484,103,"EarlyPar5ScoringAverage",2015
125,125,"Scott Stallings",60,4.7,512,109,"EarlyPar5ScoringAverage",2015
134,134,"Sangmoon Bae",98,4.71,814,173,"EarlyPar5ScoringAverage",2015
134,134,"Luke Donald",71,4.71,513,109,"EarlyPar5ScoringAverage",2015
134,134,"Padraig Harrington",60,4.71,471,100,"EarlyPar5ScoringAverage",2015
134,134,"Mark Hubbard",79,4.71,513,109,"EarlyPar5ScoringAverage",2015
134,134,"Byron Smith",59,4.71,396,84,"EarlyPar5ScoringAverage",2015
139,139,"Steven Alker",62,4.72,467,99,"EarlyPar5ScoringAverage",2015
139,139,"Eric Axley",57,4.72,463,98,"EarlyPar5ScoringAverage",2015
139,139,"Jon Curran",83,4.72,548,116,"EarlyPar5ScoringAverage",2015
139,139,"Ryo Ishikawa",90,4.72,736,156,"EarlyPar5ScoringAverage",2015
139,139,"Kyle Reifers",96,4.72,783,166,"EarlyPar5ScoringAverage",2015
139,139,"Brian Stuard",97,4.72,803,170,"EarlyPar5ScoringAverage",2015
139,139,"Cameron Tringale",96,4.72,675,143,"EarlyPar5ScoringAverage",2015
146,146,"Oscar Fraustro",58,4.73,430,91,"EarlyPar5ScoringAverage",2015
146,146,"Justin Leonard",61,4.73,440,93,"EarlyPar5ScoringAverage",2015
146,146,"DA Points",72,4.73,606,128,"EarlyPar5ScoringAverage",2015
146,146,"Michael Thompson",83,4.73,657,139,"EarlyPar5ScoringAverage",2015
146,146,"Mark Wilson",89,4.73,724,153,"EarlyPar5ScoringAverage",2015
151,151,"Danny Lee",120,4.74,873,184,"EarlyPar5ScoringAverage",2015
151,151,"Jonathan Randolph",72,4.74,469,99,"EarlyPar5ScoringAverage",2015
151,151,"Andres Romero",69,4.74,550,116,"EarlyPar5ScoringAverage",2015
151,151,"Nicholas Thompson",90,4.74,650,137,"EarlyPar5ScoringAverage",2015
155,155,"Retief Goosen",81,4.75,637,134,"EarlyPar5ScoringAverage",2015
155,155,"Billy Hurley III",83,4.75,674,142,"EarlyPar5ScoringAverage",2015
155,155,"Whee Kim",71,4.75,518,109,"EarlyPar5ScoringAverage",2015
155,155,"Spencer Levin",99,4.75,674,142,"EarlyPar5ScoringAverage",2015
155,155,"Greg Owen",58,4.75,470,99,"EarlyPar5ScoringAverage",2015
155,155,"Andrew Svoboda",80,4.75,618,130,"EarlyPar5ScoringAverage",2015
155,155,"Boo Weekley",79,4.75,523,110,"EarlyPar5ScoringAverage",2015
162,162,"Brendon de Jonge",106,4.76,810,170,"EarlyPar5ScoringAverage",2015
162,162,"Fabian Gomez",83,4.76,657,138,"EarlyPar5ScoringAverage",2015
162,162,"Max Homa",78,4.76,576,121,"EarlyPar5ScoringAverage",2015
162,162,"Bill Lunde",50,4.76,390,82,"EarlyPar5ScoringAverage",2015
162,162,"Bryce Molder",91,4.76,666,140,"EarlyPar5ScoringAverage",2015
162,162,"Kevin Streelman",95,4.76,786,165,"EarlyPar5ScoringAverage",2015
168,168,"Matt Every",73,4.77,635,133,"EarlyPar5ScoringAverage",2015
168,168,"David Hearn",97,4.77,826,173,"EarlyPar5ScoringAverage",2015
168,168,"Lee Westwood",56,4.77,429,90,"EarlyPar5ScoringAverage",2015
171,171,"Brice Garnett",81,4.78,636,133,"EarlyPar5ScoringAverage",2015
171,171,"Chris Stroud",84,4.78,712,149,"EarlyPar5ScoringAverage",2015
173,173,"Greg Chalmers",58,4.79,469,98,"EarlyPar5ScoringAverage",2015
173,173,"Davis Love III",51,4.79,407,85,"EarlyPar5ScoringAverage",2015
173,173,"Andrew Putnam",68,4.79,493,103,"EarlyPar5ScoringAverage",2015
173,173,"David Toms",62,4.79,460,96,"EarlyPar5ScoringAverage",2015
177,177,"Ricky Barnes",82,4.8,528,110,"EarlyPar5ScoringAverage",2015
177,177,"Russell Knox",96,4.8,711,148,"EarlyPar5ScoringAverage",2015
177,177,"Sean OHair",86,4.8,667,139,"EarlyPar5ScoringAverage",2015
180,180,"Luke Guthrie",84,4.82,675,140,"EarlyPar5ScoringAverage",2015
180,180,"Jim Renner",68,4.82,501,104,"EarlyPar5ScoringAverage",2015
182,182,"Tyrone Van Aswegen",58,4.85,427,88,"EarlyPar5ScoringAverage",2015
183,183,"Troy Merritt",91,4.86,666,137,"EarlyPar5ScoringAverage",2015
184,184,"Robert Allenby",63,4.88,508,104,"EarlyPar5ScoringAverage",2015
