"Approachesfrom275yards_RANKTHISWEEK_2007","Approachesfrom275yards_RANKLASTWEEK_2007","Approachesfrom275yards_PLAYERNAME_2007","Approachesfrom275yards_ROUNDS_2007","Approachesfrom275yards_AVG_2007","Approachesfrom275yards_TOTALDISTANCEFEET_2007","Approachesfrom275yards_OFATTEMPTS_2007","Approachesfrom275yards_RELATIVETOPAR_2007","stat_name","year"
1,1,"Aaron Baddeley",83,NA,374.083,6,-5,"Approachesfrom275yards",2007
2,2,"Brett Wetterich",88,NA,1066.667,17,-11,"Approachesfrom275yards",2007
3,3,"Tiger Woods",63,NA,779.417,12,-7,"Approachesfrom275yards",2007
4,4,"Joe Durant",88,NA,798.667,12,-6,"Approachesfrom275yards",2007
5,5,"Mark Brooks",53,NA,333.417,5,-2,"Approachesfrom275yards",2007
6,6,"Chris Tidland",59,NA,744.167,11,-7,"Approachesfrom275yards",2007
7,7,"Adam Scott",69,NA,1336.417,19,-8,"Approachesfrom275yards",2007
8,8,"Kevin Stadler",95,NA,1348.5,19,-6,"Approachesfrom275yards",2007
9,9,"Retief Goosen",50,NA,369.333,5,-1,"Approachesfrom275yards",2007
10,10,"Tag Ridings",52,NA,521.333,7,0,"Approachesfrom275yards",2007
11,11,"Bart Bryant",87,NA,748.25,10,-4,"Approachesfrom275yards",2007
12,12,"Jason Bohn",57,NA,675.417,9,-6,"Approachesfrom275yards",2007
13,13,"Lee Janzen",66,NA,978.583,13,-4,"Approachesfrom275yards",2007
14,14,"Camilo Villegas",82,NA,759.417,10,0,"Approachesfrom275yards",2007
15,15,"Ernie Els",59,NA,381.583,5,-4,"Approachesfrom275yards",2007
16,16,"Steve Allan",63,NA,1224.917,16,-2,"Approachesfrom275yards",2007
17,17,"Brian Bateman",55,NA,615.917,8,-5,"Approachesfrom275yards",2007
17,17,"Harrison Frazar",88,NA,769.917,10,-2,"Approachesfrom275yards",2007
19,19,"JB Holmes",71,NA,773.917,10,-1,"Approachesfrom275yards",2007
20,20,"Robert Garrigus",95,NA,1164.333,15,-2,"Approachesfrom275yards",2007
21,21,"Matt Kuchar",85,NA,468.083,6,-3,"Approachesfrom275yards",2007
22,22,"Phil Mickelson",73,NA,943.083,12,-8,"Approachesfrom275yards",2007
23,23,"DJ Brigman",67,NA,709.417,9,-7,"Approachesfrom275yards",2007
24,24,"Paul Stankowski",52,NA,1805.583,22,-11,"Approachesfrom275yards",2007
25,25,"Eric Axley",107,NA,1563.25,19,-10,"Approachesfrom275yards",2007
26,26,"Vaughn Taylor",91,NA,1483.417,18,-13,"Approachesfrom275yards",2007
27,27,"Charley Hoffman",97,NA,994.417,12,-7,"Approachesfrom275yards",2007
28,28,"Jeff Gove",103,NA,2085.583,25,-11,"Approachesfrom275yards",2007
28,28,"Charles Howell III",89,NA,918,11,-7,"Approachesfrom275yards",2007
30,30,"Bill Haas",93,NA,2679.25,32,-15,"Approachesfrom275yards",2007
31,31,"Ryan Palmer",91,NA,755.583,9,-3,"Approachesfrom275yards",2007
32,32,"Chris Riley",59,NA,762.75,9,-4,"Approachesfrom275yards",2007
33,33,"Jeff Brehaut",59,NA,2125.917,25,-11,"Approachesfrom275yards",2007
33,33,"Pat Perez",84,NA,849.583,10,-6,"Approachesfrom275yards",2007
35,35,"John Merrick",92,NA,2045.083,24,-11,"Approachesfrom275yards",2007
36,36,"Henrik Stenson",52,NA,513.667,6,0,"Approachesfrom275yards",2007
37,37,"Steve Marino",106,NA,1892.667,22,-9,"Approachesfrom275yards",2007
38,38,"Brendon de Jonge",76,NA,1467.75,17,-10,"Approachesfrom275yards",2007
39,39,"Jerry Kelly",101,NA,1038.333,12,-4,"Approachesfrom275yards",2007
39,39,"Stephen Leaney",82,NA,1902.167,22,-14,"Approachesfrom275yards",2007
39,39,"Peter Lonard",85,NA,1038.417,12,-4,"Approachesfrom275yards",2007
42,42,"John Rollins",102,NA,1840.083,21,-16,"Approachesfrom275yards",2007
43,43,"Jarrod Lyle",77,NA,1579.25,18,-12,"Approachesfrom275yards",2007
44,44,"Ryan Armour",107,NA,1669.833,19,-9,"Approachesfrom275yards",2007
44,44,"Sergio Garcia",68,NA,1318.25,15,-6,"Approachesfrom275yards",2007
44,44,"Ryan Moore",92,NA,1230.583,14,-6,"Approachesfrom275yards",2007
47,47,"Padraig Harrington",64,NA,440.583,5,-1,"Approachesfrom275yards",2007
48,48,"Michael Boyd",61,NA,1060.917,12,-1,"Approachesfrom275yards",2007
49,49,"Kirk Triplett",77,NA,977.75,11,-6,"Approachesfrom275yards",2007
50,50,"Nick OHern",72,NA,624.083,7,-5,"Approachesfrom275yards",2007
50,50,"Chris Stroud",66,NA,1069.583,12,-2,"Approachesfrom275yards",2007
52,52,"Kent Jones",97,NA,2682.25,30,-14,"Approachesfrom275yards",2007
53,53,"Stewart Cink",91,NA,1253.083,14,-4,"Approachesfrom275yards",2007
54,54,"Lucas Glover",98,NA,2600.083,29,-12,"Approachesfrom275yards",2007
55,55,"Joe Ogilvie",102,NA,2155.5,24,-11,"Approachesfrom275yards",2007
56,56,"John Daly",59,NA,989.5,11,-3,"Approachesfrom275yards",2007
57,57,"Daniel Chopra",106,NA,2339.167,26,-12,"Approachesfrom275yards",2007
58,58,"Tom Johnson",74,NA,1808.083,20,-10,"Approachesfrom275yards",2007
59,59,"JJ Henry",86,NA,1177.083,13,-10,"Approachesfrom275yards",2007
59,59,"Geoff Ogilvy",84,NA,815.417,9,-3,"Approachesfrom275yards",2007
61,61,"Andrew Buckle",77,NA,819.333,9,-6,"Approachesfrom275yards",2007
62,62,"Boo Weekley",101,NA,1193.417,13,-3,"Approachesfrom275yards",2007
63,63,"Brett Quigley",79,NA,1102.583,12,-3,"Approachesfrom275yards",2007
64,64,"Kenny Perry",83,NA,1477.75,16,-7,"Approachesfrom275yards",2007
64,64,"Bo Van Pelt",104,NA,1569.25,17,-8,"Approachesfrom275yards",2007
66,66,"Craig Barlow",52,NA,926.25,10,-5,"Approachesfrom275yards",2007
67,67,"Jonathan Byrd",73,NA,1114.167,12,-8,"Approachesfrom275yards",2007
68,68,"Duffy Waldorf",69,NA,1765.417,19,-7,"Approachesfrom275yards",2007
69,69,"Stuart Appleby",74,NA,1583.083,17,-6,"Approachesfrom275yards",2007
70,70,"Jim Furyk",84,NA,1211.167,13,-8,"Approachesfrom275yards",2007
71,71,"Tommy Armour III",81,NA,1213.583,13,-6,"Approachesfrom275yards",2007
71,71,"Mathias Gronberg",95,NA,2707.833,29,-12,"Approachesfrom275yards",2007
71,71,"Charles Warren",101,NA,2520,27,-13,"Approachesfrom275yards",2007
74,74,"Billy Andrade",88,NA,1500.417,16,-8,"Approachesfrom275yards",2007
74,74,"Steve Flesch",100,NA,2717.833,29,-13,"Approachesfrom275yards",2007
74,74,"Michael Putnam",96,NA,2438.333,26,-9,"Approachesfrom275yards",2007
77,77,"Jason Schultz",63,NA,938.25,10,-4,"Approachesfrom275yards",2007
77,77,"Darron Stiles",65,NA,844.833,9,-3,"Approachesfrom275yards",2007
79,79,"John Senden",97,NA,2256.917,24,-13,"Approachesfrom275yards",2007
80,80,"Kevin Na",84,NA,2351.417,25,-16,"Approachesfrom275yards",2007
81,81,"Tim Petrovic",106,NA,2543.083,27,-13,"Approachesfrom275yards",2007
82,82,"Woody Austin",95,NA,1507.5,16,-7,"Approachesfrom275yards",2007
82,82,"Anthony Kim",93,NA,2826.583,30,-21,"Approachesfrom275yards",2007
84,84,"Chris Couch",76,NA,1700.417,18,-8,"Approachesfrom275yards",2007
85,85,"DJ Trahan",99,NA,2269.583,24,-14,"Approachesfrom275yards",2007
86,86,"Chad Campbell",96,NA,1424.333,15,-4,"Approachesfrom275yards",2007
87,87,"Jay Williamson",50,NA,1140.5,12,-7,"Approachesfrom275yards",2007
88,88,"Steve Lowery",74,NA,1903.5,20,-11,"Approachesfrom275yards",2007
89,89,"Anders Hansen",55,NA,860.333,9,-5,"Approachesfrom275yards",2007
90,90,"Johnson Wagner",97,NA,4210.25,44,-19,"Approachesfrom275yards",2007
