"TenthTeeEarlyRound3ScoringAverage_RANKTHISWEEK_2014","TenthTeeEarlyRound3ScoringAverage_RANKLASTWEEK_2014","TenthTeeEarlyRound3ScoringAverage_PLAYERNAME_2014","TenthTeeEarlyRound3ScoringAverage__2014","TenthTeeEarlyRound3ScoringAverage_AVG_2014","TenthTeeEarlyRound3ScoringAverage_TOTALSTROKES_2014","TenthTeeEarlyRound3ScoringAverage_TOTALROUNDS_2014","stat_name","year"
105,105,"Russell Knox",NA,72,72,1,"TenthTeeEarlyRound3ScoringAverage",2014
105,105,"Brooks Koepka",NA,72,216,3,"TenthTeeEarlyRound3ScoringAverage",2014
105,105,"Matt Kuchar",NA,72,144,2,"TenthTeeEarlyRound3ScoringAverage",2014
105,105,"Bronson La Cassie",NA,72,72,1,"TenthTeeEarlyRound3ScoringAverage",2014
105,105,"Jamie Lovemark",NA,72,288,4,"TenthTeeEarlyRound3ScoringAverage",2014
105,105,"Hunter Mahan",NA,72,72,1,"TenthTeeEarlyRound3ScoringAverage",2014
105,105,"Troy Matteson",NA,72,288,4,"TenthTeeEarlyRound3ScoringAverage",2014
105,105,"Will Wilcox",NA,72,144,2,"TenthTeeEarlyRound3ScoringAverage",2014
105,105,"Gary Woodland",NA,72,72,1,"TenthTeeEarlyRound3ScoringAverage",2014
120,120,"John Merrick",NA,72.14,505,7,"TenthTeeEarlyRound3ScoringAverage",2014
121,121,"Stuart Appleby",NA,72.2,361,5,"TenthTeeEarlyRound3ScoringAverage",2014
122,122,"Jonas Blixt",NA,72.25,289,4,"TenthTeeEarlyRound3ScoringAverage",2014
122,122,"Kevin Kisner",NA,72.25,289,4,"TenthTeeEarlyRound3ScoringAverage",2014
122,122,"Ryan Palmer",NA,72.25,289,4,"TenthTeeEarlyRound3ScoringAverage",2014
125,125,"Billy Hurley III",NA,72.5,290,4,"TenthTeeEarlyRound3ScoringAverage",2014
126,126,"Jason Dufner",NA,72.67,218,3,"TenthTeeEarlyRound3ScoringAverage",2014
126,126,"Tommy Gainey",NA,72.67,218,3,"TenthTeeEarlyRound3ScoringAverage",2014
126,126,"Luke Guthrie",NA,72.67,218,3,"TenthTeeEarlyRound3ScoringAverage",2014
126,126,"Justin Leonard",NA,72.67,218,3,"TenthTeeEarlyRound3ScoringAverage",2014
126,126,"Troy Merritt",NA,72.67,218,3,"TenthTeeEarlyRound3ScoringAverage",2014
126,126,"Kevin Streelman",NA,72.67,218,3,"TenthTeeEarlyRound3ScoringAverage",2014
126,126,"Camilo Villegas",NA,72.67,218,3,"TenthTeeEarlyRound3ScoringAverage",2014
133,133,"Jhonattan Vegas",NA,72.75,291,4,"TenthTeeEarlyRound3ScoringAverage",2014
134,134,"Paul Casey",NA,73,73,1,"TenthTeeEarlyRound3ScoringAverage",2014
134,134,"Tim Clark",NA,73,219,3,"TenthTeeEarlyRound3ScoringAverage",2014
134,134,"Matt Every",NA,73,73,1,"TenthTeeEarlyRound3ScoringAverage",2014
134,134,"Jim Furyk",NA,73,73,1,"TenthTeeEarlyRound3ScoringAverage",2014
134,134,"Brian Gay",NA,73,219,3,"TenthTeeEarlyRound3ScoringAverage",2014
134,134,"Chesson Hadley",NA,73,73,1,"TenthTeeEarlyRound3ScoringAverage",2014
134,134,"James Hahn",NA,73,73,1,"TenthTeeEarlyRound3ScoringAverage",2014
134,134,"Brian Harman",NA,73,146,2,"TenthTeeEarlyRound3ScoringAverage",2014
134,134,"JJ Henry",NA,73,146,2,"TenthTeeEarlyRound3ScoringAverage",2014
134,134,"Jeff Maggert",NA,73,146,2,"TenthTeeEarlyRound3ScoringAverage",2014
134,134,"Kyle Stanley",NA,73,146,2,"TenthTeeEarlyRound3ScoringAverage",2014
134,134,"Henrik Stenson",NA,73,73,1,"TenthTeeEarlyRound3ScoringAverage",2014
146,146,"Pat Perez",NA,73.5,147,2,"TenthTeeEarlyRound3ScoringAverage",2014
147,147,"Jonathan Byrd",NA,74.33,223,3,"TenthTeeEarlyRound3ScoringAverage",2014
148,148,"Charlie Wi",NA,74.5,149,2,"TenthTeeEarlyRound3ScoringAverage",2014
149,149,"Trevor Immelman",NA,75,150,2,"TenthTeeEarlyRound3ScoringAverage",2014
149,149,"Mark Wilson",NA,75,75,1,"TenthTeeEarlyRound3ScoringAverage",2014
149,149,"YE Yang",NA,75,150,2,"TenthTeeEarlyRound3ScoringAverage",2014
152,152,"William McGirt",NA,75.33,226,3,"TenthTeeEarlyRound3ScoringAverage",2014
153,153,"Mike Weir",NA,76,76,1,"TenthTeeEarlyRound3ScoringAverage",2014
154,154,"Roberto Castro",NA,76.5,153,2,"TenthTeeEarlyRound3ScoringAverage",2014
155,155,"Scott Stallings",NA,78,78,1,"TenthTeeEarlyRound3ScoringAverage",2014
