"PuttsperRoundRound2_RANKTHISWEEK_2006","PuttsperRoundRound2_RANKLASTWEEK_2006","PuttsperRoundRound2_PLAYERNAME_2006","PuttsperRoundRound2__2006","PuttsperRoundRound2_AVG_2006","PuttsperRoundRound2_TOTALPUTTS_2006","PuttsperRoundRound2_TOTALROUNDS_2006","stat_name","year"
46,46,"Shane Bertsch",NA,28.84,894,31,"PuttsperRoundRound2",2006
46,46,"Bob Estes",NA,28.84,721,25,"PuttsperRoundRound2",2006
46,46,"JP Hayes",NA,28.84,548,19,"PuttsperRoundRound2",2006
49,49,"Tim Herron",NA,28.85,750,26,"PuttsperRoundRound2",2006
50,50,"Tommy Armour III",NA,28.86,606,21,"PuttsperRoundRound2",2006
50,50,"Danny Ellis",NA,28.86,606,21,"PuttsperRoundRound2",2006
50,50,"Tim Petrovic",NA,28.86,837,29,"PuttsperRoundRound2",2006
53,53,"John Huston",NA,28.87,664,23,"PuttsperRoundRound2",2006
53,53,"Rory Sabbatini",NA,28.87,664,23,"PuttsperRoundRound2",2006
55,55,"Stephen Ames",NA,28.88,491,17,"PuttsperRoundRound2",2006
55,55,"Trevor Immelman",NA,28.88,693,24,"PuttsperRoundRound2",2006
55,55,"Justin Leonard",NA,28.88,693,24,"PuttsperRoundRound2",2006
58,58,"Ben Curtis",NA,28.92,723,25,"PuttsperRoundRound2",2006
58,58,"Greg Kraft",NA,28.92,723,25,"PuttsperRoundRound2",2006
60,60,"Marco Dawson",NA,28.93,781,27,"PuttsperRoundRound2",2006
60,60,"Pat Perez",NA,28.93,434,15,"PuttsperRoundRound2",2006
62,62,"Dean Wilson",NA,28.94,955,33,"PuttsperRoundRound2",2006
63,63,"David Toms",NA,28.95,550,19,"PuttsperRoundRound2",2006
64,64,"Harrison Frazar",NA,28.96,782,27,"PuttsperRoundRound2",2006
64,64,"Dudley Hart",NA,28.96,724,25,"PuttsperRoundRound2",2006
64,64,"Jeff Maggert",NA,28.96,753,26,"PuttsperRoundRound2",2006
67,67,"Kris Cox",NA,29,783,27,"PuttsperRoundRound2",2006
67,67,"Ryuji Imada",NA,29,841,29,"PuttsperRoundRound2",2006
67,67,"Tiger Woods",NA,29,406,14,"PuttsperRoundRound2",2006
70,70,"James Driscoll",NA,29.03,842,29,"PuttsperRoundRound2",2006
71,71,"Brian Bateman",NA,29.04,668,23,"PuttsperRoundRound2",2006
71,71,"Brandt Jobe",NA,29.04,755,26,"PuttsperRoundRound2",2006
71,71,"Joe Ogilvie",NA,29.04,813,28,"PuttsperRoundRound2",2006
71,71,"Vaughn Taylor",NA,29.04,755,26,"PuttsperRoundRound2",2006
75,75,"Bernhard Langer",NA,29.05,639,22,"PuttsperRoundRound2",2006
76,76,"Jason Bohn",NA,29.07,843,29,"PuttsperRoundRound2",2006
76,76,"Frank Lickliter II",NA,29.07,814,28,"PuttsperRoundRound2",2006
78,78,"David Howell",NA,29.08,349,12,"PuttsperRoundRound2",2006
78,78,"Zach Johnson",NA,29.08,727,25,"PuttsperRoundRound2",2006
80,80,"Ryan Hietala",NA,29.09,640,22,"PuttsperRoundRound2",2006
80,80,"Wes Short Jr",NA,29.09,931,32,"PuttsperRoundRound2",2006
82,82,"Richard Johnson",NA,29.1,844,29,"PuttsperRoundRound2",2006
83,83,"Nick Watney",NA,29.11,815,28,"PuttsperRoundRound2",2006
84,84,"Mark Brooks",NA,29.12,990,34,"PuttsperRoundRound2",2006
85,85,"Mark Calcavecchia",NA,29.13,699,24,"PuttsperRoundRound2",2006
85,85,"Mike Sposa",NA,29.13,670,23,"PuttsperRoundRound2",2006
87,87,"Brian Davis",NA,29.15,758,26,"PuttsperRoundRound2",2006
87,87,"Robert Garrigus",NA,29.15,758,26,"PuttsperRoundRound2",2006
89,89,"Olin Browne",NA,29.17,846,29,"PuttsperRoundRound2",2006
90,90,"Woody Austin",NA,29.19,905,31,"PuttsperRoundRound2",2006
90,90,"Craig Barlow",NA,29.19,613,21,"PuttsperRoundRound2",2006
90,90,"Greg Chalmers",NA,29.19,788,27,"PuttsperRoundRound2",2006
90,90,"Todd Hamilton",NA,29.19,788,27,"PuttsperRoundRound2",2006
90,90,"Arron Oberholser",NA,29.19,613,21,"PuttsperRoundRound2",2006
90,90,"Carl Pettersson",NA,29.19,788,27,"PuttsperRoundRound2",2006
90,90,"DA Points",NA,29.19,788,27,"PuttsperRoundRound2",2006
97,97,"Jimmy Walker",NA,29.2,584,20,"PuttsperRoundRound2",2006
98,98,"Paul Goydos",NA,29.21,701,24,"PuttsperRoundRound2",2006
98,98,"Jeff Sluman",NA,29.21,847,29,"PuttsperRoundRound2",2006
98,98,"Bo Van Pelt",NA,29.21,818,28,"PuttsperRoundRound2",2006
98,98,"Camilo Villegas",NA,29.21,818,28,"PuttsperRoundRound2",2006
102,102,"Sergio Garcia",NA,29.27,439,15,"PuttsperRoundRound2",2006
103,103,"Stuart Appleby",NA,29.29,615,21,"PuttsperRoundRound2",2006
103,103,"Chris DiMarco",NA,29.29,703,24,"PuttsperRoundRound2",2006
103,103,"Skip Kendall",NA,29.29,615,21,"PuttsperRoundRound2",2006
103,103,"Jerry Smith",NA,29.29,820,28,"PuttsperRoundRound2",2006
103,103,"Bob Tway",NA,29.29,703,24,"PuttsperRoundRound2",2006
108,108,"Mark Wilson",NA,29.3,674,23,"PuttsperRoundRound2",2006
109,109,"Steve Flesch",NA,29.31,938,32,"PuttsperRoundRound2",2006
110,110,"Robert Damron",NA,29.32,909,31,"PuttsperRoundRound2",2006
110,110,"Greg Owen",NA,29.32,645,22,"PuttsperRoundRound2",2006
112,112,"John Engler Jr",NA,29.35,763,26,"PuttsperRoundRound2",2006
113,113,"Steve Lowery",NA,29.36,822,28,"PuttsperRoundRound2",2006
114,114,"Fred Funk",NA,29.37,793,27,"PuttsperRoundRound2",2006
115,115,"Tim Clark",NA,29.38,617,21,"PuttsperRoundRound2",2006
115,115,"Davis Love III",NA,29.38,617,21,"PuttsperRoundRound2",2006
115,115,"Daisuke Maruyama",NA,29.38,705,24,"PuttsperRoundRound2",2006
118,118,"Jonathan Kaye",NA,29.39,823,28,"PuttsperRoundRound2",2006
119,119,"Chad Campbell",NA,29.42,706,24,"PuttsperRoundRound2",2006
119,119,"Jason Gore",NA,29.42,765,26,"PuttsperRoundRound2",2006
121,121,"Sean OHair",NA,29.43,824,28,"PuttsperRoundRound2",2006
121,121,"Kevin Sutherland",NA,29.43,824,28,"PuttsperRoundRound2",2006
123,123,"Doug Barron",NA,29.44,736,25,"PuttsperRoundRound2",2006
123,123,"Jason Schultz",NA,29.44,795,27,"PuttsperRoundRound2",2006
123,123,"Brett Wetterich",NA,29.44,736,25,"PuttsperRoundRound2",2006
126,126,"Lucas Glover",NA,29.45,854,29,"PuttsperRoundRound2",2006
126,126,"Kent Jones",NA,29.45,913,31,"PuttsperRoundRound2",2006
128,128,"DJ Trahan",NA,29.47,884,30,"PuttsperRoundRound2",2006
129,129,"Briny Baird",NA,29.48,678,23,"PuttsperRoundRound2",2006
129,129,"Duffy Waldorf",NA,29.48,796,27,"PuttsperRoundRound2",2006
131,131,"David Branshaw",NA,29.5,826,28,"PuttsperRoundRound2",2006
131,131,"Shaun Micheel",NA,29.5,826,28,"PuttsperRoundRound2",2006
131,131,"Jon Mills",NA,29.5,767,26,"PuttsperRoundRound2",2006
131,131,"Ian Poulter",NA,29.5,413,14,"PuttsperRoundRound2",2006
135,135,"Robert Gamez",NA,29.53,886,30,"PuttsperRoundRound2",2006
135,135,"Phil Mickelson",NA,29.53,502,17,"PuttsperRoundRound2",2006
137,137,"Brent Geiberger",NA,29.54,827,28,"PuttsperRoundRound2",2006
138,138,"Bill Haas",NA,29.55,857,29,"PuttsperRoundRound2",2006
138,138,"JB Holmes",NA,29.55,650,22,"PuttsperRoundRound2",2006
140,140,"Tom Lehman",NA,29.56,532,18,"PuttsperRoundRound2",2006
141,141,"Omar Uresti",NA,29.57,621,21,"PuttsperRoundRound2",2006
142,142,"Rich Beem",NA,29.58,769,26,"PuttsperRoundRound2",2006
143,143,"Billy Andrade",NA,29.59,651,22,"PuttsperRoundRound2",2006
143,143,"David McKenzie",NA,29.59,799,27,"PuttsperRoundRound2",2006
145,145,"Scott Gutschewski",NA,29.61,533,18,"PuttsperRoundRound2",2006
146,146,"Henrik Bjornstad",NA,29.63,889,30,"PuttsperRoundRound2",2006
146,146,"Troy Matteson",NA,29.63,948,32,"PuttsperRoundRound2",2006
148,148,"Paul Stankowski",NA,29.64,652,22,"PuttsperRoundRound2",2006
148,148,"Ron Whittaker",NA,29.64,741,25,"PuttsperRoundRound2",2006
150,150,"Jerry Kelly",NA,29.65,919,31,"PuttsperRoundRound2",2006
151,151,"John Rollins",NA,29.67,801,27,"PuttsperRoundRound2",2006
152,152,"Ted Purdy",NA,29.69,950,32,"PuttsperRoundRound2",2006
152,152,"Heath Slocum",NA,29.69,861,29,"PuttsperRoundRound2",2006
154,154,"Jeff Overton",NA,29.7,802,27,"PuttsperRoundRound2",2006
155,155,"Jeff Brehaut",NA,29.72,951,32,"PuttsperRoundRound2",2006
155,155,"KJ Choi",NA,29.72,743,25,"PuttsperRoundRound2",2006
155,155,"Mathias Gronberg",NA,29.72,862,29,"PuttsperRoundRound2",2006
158,158,"Chris Couch",NA,29.73,773,26,"PuttsperRoundRound2",2006
159,159,"Retief Goosen",NA,29.75,476,16,"PuttsperRoundRound2",2006
159,159,"JL Lewis",NA,29.75,476,16,"PuttsperRoundRound2",2006
159,159,"Bob May",NA,29.75,595,20,"PuttsperRoundRound2",2006
162,162,"Bart Bryant",NA,29.76,744,25,"PuttsperRoundRound2",2006
162,162,"Bubba Dickerson",NA,29.76,863,29,"PuttsperRoundRound2",2006
164,164,"Vijay Singh",NA,29.77,774,26,"PuttsperRoundRound2",2006
165,165,"Matt Hansen",NA,29.78,685,23,"PuttsperRoundRound2",2006
165,165,"Adam Scott",NA,29.78,536,18,"PuttsperRoundRound2",2006
165,165,"John Senden",NA,29.78,804,27,"PuttsperRoundRound2",2006
168,168,"Jonathan Byrd",NA,29.79,566,19,"PuttsperRoundRound2",2006
168,168,"Ian Leggatt",NA,29.79,834,28,"PuttsperRoundRound2",2006
170,170,"John Daly",NA,29.8,447,15,"PuttsperRoundRound2",2006
171,171,"Steve Elkington",NA,29.81,477,16,"PuttsperRoundRound2",2006
171,171,"Thomas Levet",NA,29.81,477,16,"PuttsperRoundRound2",2006
173,173,"JJ Henry",NA,29.85,806,27,"PuttsperRoundRound2",2006
173,173,"Charles Warren",NA,29.85,776,26,"PuttsperRoundRound2",2006
175,175,"Billy Mayfair",NA,29.86,836,28,"PuttsperRoundRound2",2006
176,176,"Lee Janzen",NA,29.89,807,27,"PuttsperRoundRound2",2006
176,176,"Hidemichi Tanaka",NA,29.89,807,27,"PuttsperRoundRound2",2006
178,178,"Alex Aragon",NA,29.92,718,24,"PuttsperRoundRound2",2006
179,179,"Peter Lonard",NA,29.95,629,21,"PuttsperRoundRound2",2006
180,180,"Alex Cejka",NA,30,840,28,"PuttsperRoundRound2",2006
181,181,"Kirk Triplett",NA,30.06,481,16,"PuttsperRoundRound2",2006
182,182,"Bubba Watson",NA,30.08,752,25,"PuttsperRoundRound2",2006
183,183,"Mike Weir",NA,30.09,692,23,"PuttsperRoundRound2",2006
184,184,"Michael Connell",NA,30.1,602,20,"PuttsperRoundRound2",2006
184,184,"Chris Smith",NA,30.1,632,21,"PuttsperRoundRound2",2006
186,186,"Hunter Mahan",NA,30.14,844,28,"PuttsperRoundRound2",2006
187,187,"Roger Tambellini",NA,30.18,664,22,"PuttsperRoundRound2",2006
188,188,"Charles Howell III",NA,30.19,815,27,"PuttsperRoundRound2",2006
188,188,"Nicholas Thompson",NA,30.19,936,31,"PuttsperRoundRound2",2006
190,190,"Mathew Goggin",NA,30.21,725,24,"PuttsperRoundRound2",2006
191,191,"Will Ma Kenzie",NA,30.25,847,28,"PuttsperRoundRound2",2006
192,192,"Fred Couples",NA,30.27,454,15,"PuttsperRoundRound2",2006
193,193,"Carlos Franco",NA,30.28,878,29,"PuttsperRoundRound2",2006
194,194,"Jeff Gove",NA,30.32,849,28,"PuttsperRoundRound2",2006
195,195,"Joey Sindelar",NA,30.41,882,29,"PuttsperRoundRound2",2006
196,196,"Kenny Perry",NA,30.67,644,21,"PuttsperRoundRound2",2006
