"GIRPercentage100yards_RANKTHISWEEK_2013","GIRPercentage100yards_RANKLASTWEEK_2013","GIRPercentage100yards_PLAYERNAME_2013","GIRPercentage100yards_ROUNDS_2013","GIRPercentage100yards_Pct_2013","GIRPercentage100yards_GREENSHIT_2013","GIRPercentage100yards_TOTALHOLES_2013","GIRPercentage100yards_RELATIVETOPAR_2013","stat_name","year"
1,1,"Henrik Stenson",65,68.48,428,625,-0.17,"GIRPercentage100yards",2013
2,2,"Graham DeLaet",94,67.82,805,1187,-0.16,"GIRPercentage100yards",2013
3,3,"Ricky Barnes",74,67.28,654,972,-0.16,"GIRPercentage100yards",2013
4,4,"Steve Stricker",51,66.73,327,490,-0.21,"GIRPercentage100yards",2013
5,5,"Stewart Cink",71,66.27,552,833,-0.17,"GIRPercentage100yards",2013
5,5,"Justin Rose",62,66.27,444,670,-0.18,"GIRPercentage100yards",2013
7,7,"Bubba Watson",76,65.88,504,765,-0.18,"GIRPercentage100yards",2013
8,8,"JJ Henry",83,65.83,734,1115,-0.15,"GIRPercentage100yards",2013
9,9,"Jim Furyk",80,65.8,656,997,-0.22,"GIRPercentage100yards",2013
10,10,"Nick Watney",88,65.78,690,1049,-0.17,"GIRPercentage100yards",2013
11,11,"Justin Hicks",79,65.71,665,1012,-0.17,"GIRPercentage100yards",2013
12,12,"Boo Weekley",100,65.48,791,1208,-0.17,"GIRPercentage100yards",2013
13,13,"Adam Scott",61,65.41,418,639,-0.15,"GIRPercentage100yards",2013
14,14,"Vijay Singh",61,65.36,466,713,-0.11,"GIRPercentage100yards",2013
15,15,"Brendon de Jonge",110,65.29,948,1452,-0.17,"GIRPercentage100yards",2013
16,16,"Bill Haas",85,65.28,643,985,-0.19,"GIRPercentage100yards",2013
17,17,"Hunter Mahan",91,65.2,622,954,-0.16,"GIRPercentage100yards",2013
18,18,"Tiger Woods",61,65.1,416,639,-0.26,"GIRPercentage100yards",2013
19,19,"Sergio Garcia",65,64.96,445,685,-0.19,"GIRPercentage100yards",2013
20,20,"Chad Campbell",78,64.62,694,1074,-0.16,"GIRPercentage100yards",2013
21,21,"Kevin Stadler",83,64.59,633,980,-0.2,"GIRPercentage100yards",2013
22,22,"Nicholas Thompson",99,64.56,807,1250,-0.16,"GIRPercentage100yards",2013
23,23,"Zach Johnson",84,64.51,638,989,-0.19,"GIRPercentage100yards",2013
24,24,"Pat Perez",69,64.35,603,937,-0.19,"GIRPercentage100yards",2013
25,25,"John Rollins",77,64.34,628,976,-0.17,"GIRPercentage100yards",2013
26,26,"Kyle Stanley",71,64.29,522,812,-0.09,"GIRPercentage100yards",2013
27,27,"Richard Lee",81,64.25,690,1074,-0.17,"GIRPercentage100yards",2013
28,28,"KJ Choi",85,64.2,617,961,-0.15,"GIRPercentage100yards",2013
