"Approachesfrom5075yardsRgh_RANKTHISWEEK_2008","Approachesfrom5075yardsRgh_RANKLASTWEEK_2008","Approachesfrom5075yardsRgh_PLAYERNAME_2008","Approachesfrom5075yardsRgh_ROUNDS_2008","Approachesfrom5075yardsRgh_AVG_2008","Approachesfrom5075yardsRgh_TOTALDISTANCEFEET_2008","Approachesfrom5075yardsRgh_OFATTEMPTS_2008","Approachesfrom5075yardsRgh_RELATIVETOPAR_2008","stat_name","year"
1,1,"Ron Whittaker",54,NA,59.417,6,-1,"Approachesfrom5075yardsRgh",2008
2,2,"Trevor Immelman",70,NA,62.333,5,-2,"Approachesfrom5075yardsRgh",2008
3,3,"Stephen Leaney",53,NA,75.75,6,5,"Approachesfrom5075yardsRgh",2008
4,4,"Todd Demsey",80,NA,114.75,9,2,"Approachesfrom5075yardsRgh",2008
4,4,"Will Ma Kenzie",62,NA,50.833,4,2,"Approachesfrom5075yardsRgh",2008
6,6,"Rich Beem",90,NA,167.5,13,1,"Approachesfrom5075yardsRgh",2008
7,7,"Joe Ogilvie",100,NA,212.667,16,0,"Approachesfrom5075yardsRgh",2008
7,7,"Scott Verplank",82,NA,79.75,6,1,"Approachesfrom5075yardsRgh",2008
9,9,"Matt Kuchar",88,NA,165.083,12,-1,"Approachesfrom5075yardsRgh",2008
10,10,"JP Hayes",67,NA,168.333,12,3,"Approachesfrom5075yardsRgh",2008
11,11,"Brett Rumford",72,NA,169.25,12,3,"Approachesfrom5075yardsRgh",2008
12,12,"Justin Bolli",87,NA,85.917,6,-2,"Approachesfrom5075yardsRgh",2008
13,13,"David Lutterus",59,NA,192.75,13,-1,"Approachesfrom5075yardsRgh",2008
14,14,"Paul Goydos",78,NA,180.333,12,6,"Approachesfrom5075yardsRgh",2008
15,15,"Chris Riley",51,NA,90.917,6,0,"Approachesfrom5075yardsRgh",2008
15,15,"Adam Scott",51,NA,90.833,6,1,"Approachesfrom5075yardsRgh",2008
17,17,"Parker McLachlin",88,NA,183.833,12,1,"Approachesfrom5075yardsRgh",2008
17,17,"Rod Pampling",83,NA,245.417,16,3,"Approachesfrom5075yardsRgh",2008
19,19,"Daniel Chopra",84,NA,307.5,20,1,"Approachesfrom5075yardsRgh",2008
20,20,"Padraig Harrington",52,NA,124.167,8,-1,"Approachesfrom5075yardsRgh",2008
21,21,"Brian Gay",102,NA,124.833,8,0,"Approachesfrom5075yardsRgh",2008
22,22,"Jay Williamson",96,NA,219.167,14,4,"Approachesfrom5075yardsRgh",2008
22,22,"Dean Wilson",109,NA,156.833,10,-1,"Approachesfrom5075yardsRgh",2008
24,24,"Shigeki Maruyama",50,NA,142.333,9,6,"Approachesfrom5075yardsRgh",2008
25,25,"Steve Stricker",75,NA,159.333,10,-1,"Approachesfrom5075yardsRgh",2008
26,26,"Bob Tway",70,NA,63.917,4,2,"Approachesfrom5075yardsRgh",2008
27,27,"Woody Austin",109,NA,353.667,22,4,"Approachesfrom5075yardsRgh",2008
27,27,"Zach Johnson",85,NA,144.667,9,-2,"Approachesfrom5075yardsRgh",2008
