"Scrambling30ydsRTPScore_RANKTHISWEEK_2014","Scrambling30ydsRTPScore_RANKLASTWEEK_2014","Scrambling30ydsRTPScore_PLAYERNAME_2014","Scrambling30ydsRTPScore_ROUNDS_2014","Scrambling30ydsRTPScore_AVGRTP_2014","Scrambling30ydsRTPScore_TOTALHOLES_2014","Scrambling30ydsRTPScore_TOTALRTP_2014","stat_name","year"
61,61,"Patrick Reed",92,0.817,104,85,"Scrambling30ydsRTPScore",2014
63,63,"Charlie Wi",72,0.819,94,77,"Scrambling30ydsRTPScore",2014
63,63,"Gary Woodland",93,0.819,72,59,"Scrambling30ydsRTPScore",2014
65,65,"Ken Duke",80,0.821,67,55,"Scrambling30ydsRTPScore",2014
66,66,"Morgan Hoffmann",103,0.823,147,121,"Scrambling30ydsRTPScore",2014
66,66,"Jordan Spieth",102,0.823,96,79,"Scrambling30ydsRTPScore",2014
68,68,"Erik Compton",88,0.826,86,71,"Scrambling30ydsRTPScore",2014
68,68,"Cameron Tringale",111,0.826,115,95,"Scrambling30ydsRTPScore",2014
70,70,"Mike Weir",69,0.827,104,86,"Scrambling30ydsRTPScore",2014
71,71,"Ben Martin",80,0.829,76,63,"Scrambling30ydsRTPScore",2014
72,72,"Brad Fritsch",50,0.83,47,39,"Scrambling30ydsRTPScore",2014
72,72,"Charles Howell III",106,0.83,88,73,"Scrambling30ydsRTPScore",2014
72,72,"David Toms",64,0.83,53,44,"Scrambling30ydsRTPScore",2014
75,75,"Adam Scott",68,0.837,49,41,"Scrambling30ydsRTPScore",2014
76,76,"Charl Schwartzel",64,0.839,62,52,"Scrambling30ydsRTPScore",2014
77,77,"Jason Dufner",57,0.841,44,37,"Scrambling30ydsRTPScore",2014
77,77,"Bronson La Cassie",51,0.841,44,37,"Scrambling30ydsRTPScore",2014
77,77,"DA Points",75,0.841,82,69,"Scrambling30ydsRTPScore",2014
80,80,"Justin Rose",70,0.843,51,43,"Scrambling30ydsRTPScore",2014
80,80,"Camilo Villegas",95,0.843,108,91,"Scrambling30ydsRTPScore",2014
82,82,"Davis Love III",74,0.844,77,65,"Scrambling30ydsRTPScore",2014
82,82,"Jimmy Walker",98,0.844,77,65,"Scrambling30ydsRTPScore",2014
84,84,"Justin Leonard",75,0.845,103,87,"Scrambling30ydsRTPScore",2014
84,84,"Kevin Tway",64,0.845,58,49,"Scrambling30ydsRTPScore",2014
84,84,"Mark Wilson",69,0.845,71,60,"Scrambling30ydsRTPScore",2014
87,87,"Ben Curtis",77,0.846,91,77,"Scrambling30ydsRTPScore",2014
88,88,"Luke Donald",57,0.852,61,52,"Scrambling30ydsRTPScore",2014
89,89,"Aaron Baddeley",74,0.853,95,81,"Scrambling30ydsRTPScore",2014
89,89,"Retief Goosen",94,0.853,95,81,"Scrambling30ydsRTPScore",2014
91,91,"Billy Hurley III",86,0.857,63,54,"Scrambling30ydsRTPScore",2014
92,92,"Kevin Chappell",100,0.859,85,73,"Scrambling30ydsRTPScore",2014
93,93,"Justin Hicks",103,0.863,80,69,"Scrambling30ydsRTPScore",2014
93,93,"Ian Poulter",57,0.863,51,44,"Scrambling30ydsRTPScore",2014
95,95,"Roberto Castro",76,0.864,81,70,"Scrambling30ydsRTPScore",2014
96,96,"Andrew Loupe",65,0.868,91,79,"Scrambling30ydsRTPScore",2014
97,97,"Kevin Streelman",79,0.871,70,61,"Scrambling30ydsRTPScore",2014
98,98,"Scott Brown",100,0.872,86,75,"Scrambling30ydsRTPScore",2014
99,99,"Robert Allenby",83,0.873,63,55,"Scrambling30ydsRTPScore",2014
100,100,"Trevor Immelman",84,0.877,73,64,"Scrambling30ydsRTPScore",2014
101,101,"Ricky Barnes",92,0.878,74,65,"Scrambling30ydsRTPScore",2014
101,101,"James Driscoll",71,0.878,82,72,"Scrambling30ydsRTPScore",2014
103,103,"Martin Kaymer",65,0.879,66,58,"Scrambling30ydsRTPScore",2014
104,104,"Brendon de Jonge",109,0.88,83,73,"Scrambling30ydsRTPScore",2014
105,105,"Tim Clark",75,0.881,84,74,"Scrambling30ydsRTPScore",2014
106,106,"Steven Bowditch",93,0.883,94,83,"Scrambling30ydsRTPScore",2014
106,106,"DH Lee",54,0.883,60,53,"Scrambling30ydsRTPScore",2014
106,106,"Bubba Watson",76,0.883,60,53,"Scrambling30ydsRTPScore",2014
109,109,"Jeff Overton",80,0.885,78,69,"Scrambling30ydsRTPScore",2014
110,110,"Jonathan Byrd",76,0.886,70,62,"Scrambling30ydsRTPScore",2014
111,111,"Michael Thompson",74,0.888,80,71,"Scrambling30ydsRTPScore",2014
112,112,"David Hearn",97,0.891,101,90,"Scrambling30ydsRTPScore",2014
112,112,"Bryce Molder",77,0.891,92,82,"Scrambling30ydsRTPScore",2014
114,114,"Kevin Kisner",85,0.897,87,78,"Scrambling30ydsRTPScore",2014
115,115,"Russell Henley",92,0.898,98,88,"Scrambling30ydsRTPScore",2014
116,116,"Graham DeLaet",80,0.899,69,62,"Scrambling30ydsRTPScore",2014
117,117,"Jonas Blixt",64,0.901,71,64,"Scrambling30ydsRTPScore",2014
117,117,"Robert Garrigus",80,0.901,81,73,"Scrambling30ydsRTPScore",2014
119,119,"Kevin Stadler",90,0.903,62,56,"Scrambling30ydsRTPScore",2014
120,120,"Geoff Ogilvy",84,0.904,73,66,"Scrambling30ydsRTPScore",2014
121,121,"James Hahn",82,0.905,74,67,"Scrambling30ydsRTPScore",2014
122,122,"Derek Ernst",80,0.906,85,77,"Scrambling30ydsRTPScore",2014
123,123,"Bud Cauley",56,0.909,55,50,"Scrambling30ydsRTPScore",2014
123,123,"Brian Harman",111,0.909,110,100,"Scrambling30ydsRTPScore",2014
123,123,"Charley Hoffman",93,0.909,77,70,"Scrambling30ydsRTPScore",2014
126,126,"Jason Bohn",81,0.91,89,81,"Scrambling30ydsRTPScore",2014
126,126,"Michael Putnam",106,0.91,100,91,"Scrambling30ydsRTPScore",2014
128,128,"Jeff Maggert",54,0.913,46,42,"Scrambling30ydsRTPScore",2014
129,129,"George McNeill",79,0.914,70,64,"Scrambling30ydsRTPScore",2014
130,130,"Seung Yul Noh",92,0.915,106,97,"Scrambling30ydsRTPScore",2014
131,131,"Nick Watney",80,0.917,60,55,"Scrambling30ydsRTPScore",2014
132,132,"Shawn Stefani",60,0.924,66,61,"Scrambling30ydsRTPScore",2014
133,133,"Brice Garnett",92,0.926,95,88,"Scrambling30ydsRTPScore",2014
133,133,"Hudson Swafford",75,0.926,54,50,"Scrambling30ydsRTPScore",2014
135,135,"Ryo Ishikawa",75,0.929,85,79,"Scrambling30ydsRTPScore",2014
135,135,"Vijay Singh",83,0.929,70,65,"Scrambling30ydsRTPScore",2014
135,135,"Brendan Steele",89,0.929,70,65,"Scrambling30ydsRTPScore",2014
138,138,"Sean OHair",77,0.933,90,84,"Scrambling30ydsRTPScore",2014
138,138,"Boo Weekley",73,0.933,30,28,"Scrambling30ydsRTPScore",2014
140,140,"Angel Cabrera",69,0.934,61,57,"Scrambling30ydsRTPScore",2014
140,140,"John Merrick",87,0.934,76,71,"Scrambling30ydsRTPScore",2014
142,142,"Jim Herman",62,0.935,46,43,"Scrambling30ydsRTPScore",2014
142,142,"Andres Romero",81,0.935,93,87,"Scrambling30ydsRTPScore",2014
142,142,"Jhonattan Vegas",77,0.935,62,58,"Scrambling30ydsRTPScore",2014
145,145,"Greg Chalmers",85,0.938,96,90,"Scrambling30ydsRTPScore",2014
146,146,"Gonzalo Fdez Castano",83,0.942,86,81,"Scrambling30ydsRTPScore",2014
147,147,"Rory McIlroy",66,0.951,41,39,"Scrambling30ydsRTPScore",2014
148,148,"Tommy Gainey",73,0.957,69,66,"Scrambling30ydsRTPScore",2014
149,149,"Nicholas Thompson",85,0.958,71,68,"Scrambling30ydsRTPScore",2014
150,150,"Jim Renner",61,0.959,74,71,"Scrambling30ydsRTPScore",2014
150,150,"YE Yang",79,0.959,73,70,"Scrambling30ydsRTPScore",2014
152,152,"David Lingmerth",80,0.961,76,73,"Scrambling30ydsRTPScore",2014
153,153,"Rickie Fowler",91,0.962,78,75,"Scrambling30ydsRTPScore",2014
154,154,"Lucas Glover",68,0.964,55,53,"Scrambling30ydsRTPScore",2014
155,155,"Jamie Lovemark",64,0.968,63,61,"Scrambling30ydsRTPScore",2014
156,156,"Kyle Stanley",87,0.971,70,68,"Scrambling30ydsRTPScore",2014
156,156,"Bo Van Pelt",83,0.971,68,66,"Scrambling30ydsRTPScore",2014
158,158,"Henrik Stenson",56,0.976,42,41,"Scrambling30ydsRTPScore",2014
159,159,"Dustin Johnson",58,0.98,50,49,"Scrambling30ydsRTPScore",2014
160,160,"Keegan Bradley",89,0.984,64,63,"Scrambling30ydsRTPScore",2014
161,161,"Johnson Wagner",69,0.985,66,65,"Scrambling30ydsRTPScore",2014
162,162,"John Rollins",84,0.989,95,94,"Scrambling30ydsRTPScore",2014
163,163,"Pat Perez",84,0.99,104,103,"Scrambling30ydsRTPScore",2014
164,164,"Will Ma Kenzie",82,1,93,93,"Scrambling30ydsRTPScore",2014
164,164,"John Peterson",62,1,49,49,"Scrambling30ydsRTPScore",2014
166,166,"Troy Merritt",62,1.014,71,72,"Scrambling30ydsRTPScore",2014
167,167,"Matt Jones",83,1.015,66,67,"Scrambling30ydsRTPScore",2014
167,167,"Wes Roach",67,1.015,67,68,"Scrambling30ydsRTPScore",2014
169,169,"John Huh",87,1.028,71,73,"Scrambling30ydsRTPScore",2014
170,170,"Scott Stallings",77,1.03,67,69,"Scrambling30ydsRTPScore",2014
171,171,"Rory Sabbatini",82,1.039,77,80,"Scrambling30ydsRTPScore",2014
172,172,"Tyrone Van Aswegen",79,1.043,92,96,"Scrambling30ydsRTPScore",2014
173,173,"Brooks Koepka",56,1.049,41,43,"Scrambling30ydsRTPScore",2014
174,174,"Chesson Hadley",84,1.076,105,113,"Scrambling30ydsRTPScore",2014
175,175,"Paul Casey",56,1.077,39,42,"Scrambling30ydsRTPScore",2014
176,176,"Charlie Beljan",76,1.086,70,76,"Scrambling30ydsRTPScore",2014
177,177,"Troy Matteson",62,1.153,72,83,"Scrambling30ydsRTPScore",2014
