"GIRPuttingAvg35_RANKTHISWEEK_2009","GIRPuttingAvg35_RANKLASTWEEK_2009","GIRPuttingAvg35_PLAYERNAME_2009","GIRPuttingAvg35_ROUNDS_2009","GIRPuttingAvg35_PctMADE_2009","GIRPuttingAvg35_ATTEMPTS_2009","GIRPuttingAvg35_PUTTSMADE_2009","stat_name","year"
86,86,"Jonathan Byrd",89,0.32,185,6,"GIRPuttingAvg35",2009
86,86,"Jim Furyk",86,0.32,125,4,"GIRPuttingAvg35",2009
86,86,"Richard Johnson",85,0.32,157,5,"GIRPuttingAvg35",2009
86,86,"Michael Letzig",96,0.32,187,6,"GIRPuttingAvg35",2009
86,86,"Sean OHair",80,0.32,126,4,"GIRPuttingAvg35",2009
86,86,"Leif Olson",51,0.32,95,3,"GIRPuttingAvg35",2009
86,86,"Brett Quigley",92,0.32,158,5,"GIRPuttingAvg35",2009
86,86,"John Senden",100,0.32,251,8,"GIRPuttingAvg35",2009
86,86,"Charles Warren",63,0.32,94,3,"GIRPuttingAvg35",2009
95,95,"Mark Brooks",55,0.31,97,3,"GIRPuttingAvg35",2009
96,96,"Eric Axley",71,0.3,99,3,"GIRPuttingAvg35",2009
96,96,"Brendon de Jonge",90,0.3,166,5,"GIRPuttingAvg35",2009
96,96,"Kent Jones",73,0.3,132,4,"GIRPuttingAvg35",2009
96,96,"John Mallinger",90,0.3,135,4,"GIRPuttingAvg35",2009
96,96,"Adam Scott",53,0.3,100,3,"GIRPuttingAvg35",2009
96,96,"Dean Wilson",81,0.3,132,4,"GIRPuttingAvg35",2009
102,102,"Parker McLachlin",71,0.29,140,4,"GIRPuttingAvg35",2009
103,103,"Chris DiMarco",97,0.28,176,5,"GIRPuttingAvg35",2009
103,103,"Aron Price",89,0.28,176,5,"GIRPuttingAvg35",2009
105,105,"Ricky Barnes",67,0.27,111,3,"GIRPuttingAvg35",2009
105,105,"Brian Bateman",55,0.27,110,3,"GIRPuttingAvg35",2009
105,105,"Angel Cabrera",55,0.27,73,2,"GIRPuttingAvg35",2009
105,105,"Mark Calcavecchia",72,0.27,111,3,"GIRPuttingAvg35",2009
105,105,"JJ Henry",97,0.27,226,6,"GIRPuttingAvg35",2009
105,105,"Charles Howell III",99,0.27,182,5,"GIRPuttingAvg35",2009
105,105,"Darron Stiles",52,0.27,75,2,"GIRPuttingAvg35",2009
112,112,"Robert Allenby",71,0.26,115,3,"GIRPuttingAvg35",2009
112,112,"Lee Janzen",74,0.26,115,3,"GIRPuttingAvg35",2009
112,112,"Troy Matteson",95,0.26,191,5,"GIRPuttingAvg35",2009
112,112,"Rick Price",54,0.26,78,2,"GIRPuttingAvg35",2009
116,116,"Justin Leonard",95,0.25,119,3,"GIRPuttingAvg35",2009
117,117,"Brian Davis",103,0.24,164,4,"GIRPuttingAvg35",2009
117,117,"David Duval",56,0.24,82,2,"GIRPuttingAvg35",2009
117,117,"Colt Knost",71,0.24,123,3,"GIRPuttingAvg35",2009
117,117,"Tag Ridings",50,0.24,85,2,"GIRPuttingAvg35",2009
117,117,"Scott Sterling",51,0.24,85,2,"GIRPuttingAvg35",2009
117,117,"Steve Stricker",81,0.24,124,3,"GIRPuttingAvg35",2009
117,117,"Boo Weekley",79,0.24,123,3,"GIRPuttingAvg35",2009
124,124,"Stewart Cink",79,0.23,131,3,"GIRPuttingAvg35",2009
124,124,"Sergio Garcia",59,0.23,87,2,"GIRPuttingAvg35",2009
124,124,"Rocco Mediate",79,0.23,128,3,"GIRPuttingAvg35",2009
124,124,"Phil Mickelson",66,0.23,88,2,"GIRPuttingAvg35",2009
128,128,"Robert Garrigus",83,0.22,134,3,"GIRPuttingAvg35",2009
128,128,"Matt Jones",56,0.22,137,3,"GIRPuttingAvg35",2009
128,128,"Cliff Kresge",78,0.22,134,3,"GIRPuttingAvg35",2009
128,128,"Matt Kuchar",82,0.22,135,3,"GIRPuttingAvg35",2009
128,128,"Jeff Quinney",78,0.22,134,3,"GIRPuttingAvg35",2009
133,133,"Jason Day",61,0.21,96,2,"GIRPuttingAvg35",2009
133,133,"Ernie Els",70,0.21,95,2,"GIRPuttingAvg35",2009
135,135,"Chad Campbell",90,0.2,153,3,"GIRPuttingAvg35",2009
135,135,"Jason Dufner",90,0.2,151,3,"GIRPuttingAvg35",2009
135,135,"Harrison Frazar",93,0.2,150,3,"GIRPuttingAvg35",2009
135,135,"Tom Pernice Jr",82,0.2,152,3,"GIRPuttingAvg35",2009
135,135,"Peter Tomasulo",61,0.2,99,2,"GIRPuttingAvg35",2009
140,140,"Aaron Baddeley",66,0.19,103,2,"GIRPuttingAvg35",2009
140,140,"Cameron Beckman",87,0.19,157,3,"GIRPuttingAvg35",2009
140,140,"Luke Donald",79,0.19,107,2,"GIRPuttingAvg35",2009
140,140,"Nathan Green",104,0.19,210,4,"GIRPuttingAvg35",2009
140,140,"Ryan Moore",89,0.19,157,3,"GIRPuttingAvg35",2009
140,140,"Scott Piercy",85,0.19,154,3,"GIRPuttingAvg35",2009
140,140,"Kirk Triplett",60,0.19,103,2,"GIRPuttingAvg35",2009
140,140,"YE Yang",83,0.19,159,3,"GIRPuttingAvg35",2009
148,148,"Daniel Chopra",89,0.18,163,3,"GIRPuttingAvg35",2009
148,148,"Anthony Kim",76,0.18,113,2,"GIRPuttingAvg35",2009
148,148,"Jarrod Lyle",65,0.18,112,2,"GIRPuttingAvg35",2009
151,151,"Michael Allen",73,0.17,115,2,"GIRPuttingAvg35",2009
152,152,"Stephen Ames",77,0.16,123,2,"GIRPuttingAvg35",2009
152,152,"Steve Flesch",77,0.16,128,2,"GIRPuttingAvg35",2009
152,152,"Jason Gore",74,0.16,129,2,"GIRPuttingAvg35",2009
152,152,"Will Ma Kenzie",69,0.16,124,2,"GIRPuttingAvg35",2009
156,156,"Stuart Appleby",79,0.15,131,2,"GIRPuttingAvg35",2009
156,156,"Rich Beem",77,0.15,130,2,"GIRPuttingAvg35",2009
156,156,"Greg Owen",97,0.15,198,3,"GIRPuttingAvg35",2009
156,156,"Camilo Villegas",76,0.15,136,2,"GIRPuttingAvg35",2009
156,156,"Mark Wilson",99,0.15,203,3,"GIRPuttingAvg35",2009
161,161,"Jason Bohn",88,0.14,144,2,"GIRPuttingAvg35",2009
161,161,"Tom Lehman",55,0.14,73,1,"GIRPuttingAvg35",2009
163,163,"Briny Baird",89,0.13,155,2,"GIRPuttingAvg35",2009
164,164,"Steve Lowery",83,0.12,162,2,"GIRPuttingAvg35",2009
164,164,"Bill Lunde",83,0.12,163,2,"GIRPuttingAvg35",2009
164,164,"Nicholas Thompson",96,0.12,173,2,"GIRPuttingAvg35",2009
167,167,"Padraig Harrington",66,0.11,87,1,"GIRPuttingAvg35",2009
167,167,"Brian Vranesh",51,0.11,92,1,"GIRPuttingAvg35",2009
169,169,"Geoff Ogilvy",78,0.09,112,1,"GIRPuttingAvg35",2009
169,169,"Vijay Singh",71,0.09,112,1,"GIRPuttingAvg35",2009
171,171,"Ken Duke",87,0.08,124,1,"GIRPuttingAvg35",2009
171,171,"Bryce Molder",69,0.08,125,1,"GIRPuttingAvg35",2009
171,171,"Brandt Snedeker",81,0.08,131,1,"GIRPuttingAvg35",2009
171,171,"Brendon Todd",53,0.08,118,1,"GIRPuttingAvg35",2009
175,175,"Freddie Jacobson",83,0.07,142,1,"GIRPuttingAvg35",2009
175,175,"George McNeill",82,0.07,135,1,"GIRPuttingAvg35",2009
177,177,"Tim Herron",87,0.06,164,1,"GIRPuttingAvg35",2009
178,178,"KJ Choi",65,0,105,NA,"GIRPuttingAvg35",2009
178,178,"Derek Fathauer",63,0,99,NA,"GIRPuttingAvg35",2009
178,178,"Charley Hoffman",97,0,169,NA,"GIRPuttingAvg35",2009
178,178,"JB Holmes",74,0,117,NA,"GIRPuttingAvg35",2009
178,178,"Jeff Maggert",79,0,161,NA,"GIRPuttingAvg35",2009
178,178,"Vaughn Taylor",88,0,145,NA,"GIRPuttingAvg35",2009
178,178,"Matt Weibring",65,0,88,NA,"GIRPuttingAvg35",2009
