"Par3Performance_RANKTHISWEEK_2013","Par3Performance_RANKLASTWEEK_2013","Par3Performance_PLAYERNAME_2013","Par3Performance_ROUNDS_2013","Par3Performance_STATUS_2013","Par3Performance_PAR3AVG_2013","Par3Performance_TOTALPAR_2013","stat_name","year"
41,41,"Gary Woodland",94,10,3.03,1089,"Par3Performance",2013
48,48,"Matt Jones",83,11,3.03,1011,"Par3Performance",2013
48,48,"Jeff Maggert",63,11,3.04,765,"Par3Performance",2013
48,48,"Cameron Tringale",80,11,3.03,981,"Par3Performance",2013
48,48,"Lee Williams",62,11,3.04,735,"Par3Performance",2013
52,52,"Robert Allenby",58,12,3.05,681,"Par3Performance",2013
52,52,"Sangmoon Bae",83,12,3.04,1014,"Par3Performance",2013
52,52,"Ben Crane",62,12,3.05,705,"Par3Performance",2013
52,52,"Jason Day",86,12,3.04,975,"Par3Performance",2013
52,52,"Rory McIlroy",56,12,3.05,660,"Par3Performance",2013
52,52,"Geoff Ogilvy",57,12,3.05,705,"Par3Performance",2013
52,52,"Andres Romero",63,12,3.05,717,"Par3Performance",2013
52,52,"David Toms",49,12,3.07,540,"Par3Performance",2013
60,60,"Chad Campbell",78,13,3.04,921,"Par3Performance",2013
60,60,"Henrik Norlander",70,13,3.05,828,"Par3Performance",2013
60,60,"Webb Simpson",92,13,3.04,1065,"Par3Performance",2013
60,60,"YE Yang",56,13,3.06,678,"Par3Performance",2013
64,64,"Bill Haas",85,14,3.04,1002,"Par3Performance",2013
64,64,"Jason Kokrak",78,14,3.04,951,"Par3Performance",2013
64,64,"Kevin Stadler",83,14,3.04,963,"Par3Performance",2013
64,64,"Camilo Villegas",79,14,3.05,915,"Par3Performance",2013
68,68,"Martin Flores",83,15,3.04,1011,"Par3Performance",2013
68,68,"Brad Fritsch",81,15,3.05,939,"Par3Performance",2013
68,68,"Colt Knost",69,15,3.06,798,"Par3Performance",2013
68,68,"Chris Stroud",88,15,3.04,1074,"Par3Performance",2013
72,72,"Matt Kuchar",93,16,3.05,1053,"Par3Performance",2013
72,72,"Rod Pampling",46,16,3.09,507,"Par3Performance",2013
72,72,"Adam Scott",61,16,3.07,732,"Par3Performance",2013
75,75,"Ernie Els",63,17,3.07,744,"Par3Performance",2013
75,75,"Jin Park",52,17,3.08,612,"Par3Performance",2013
75,75,"Ted Potter Jr",65,17,3.07,732,"Par3Performance",2013
75,75,"Robert Streb",75,17,3.06,873,"Par3Performance",2013
75,75,"Charlie Wi",75,17,3.06,873,"Par3Performance",2013
80,80,"Fabian Gomez",65,18,3.07,795,"Par3Performance",2013
80,80,"Justin Hicks",79,18,3.06,921,"Par3Performance",2013
80,80,"Charley Hoffman",84,18,3.05,1026,"Par3Performance",2013
80,80,"David Lynn",70,18,3.06,831,"Par3Performance",2013
80,80,"Seung Yul Noh",71,18,3.07,816,"Par3Performance",2013
80,80,"Jordan Spieth",82,18,3.05,999,"Par3Performance",2013
80,80,"Shawn Stefani",63,18,3.07,777,"Par3Performance",2013
87,87,"Keegan Bradley",88,19,3.06,1035,"Par3Performance",2013
87,87,"Jerry Kelly",75,19,3.06,921,"Par3Performance",2013
87,87,"Scott Langley",79,19,3.06,918,"Par3Performance",2013
87,87,"Sean OHair",56,19,3.08,690,"Par3Performance",2013
87,87,"DJ Trahan",48,19,3.1,567,"Par3Performance",2013
92,92,"David Hearn",88,20,3.06,1065,"Par3Performance",2013
92,92,"Morgan Hoffmann",64,20,3.08,774,"Par3Performance",2013
92,92,"Cameron Percy",68,20,3.07,801,"Par3Performance",2013
92,92,"Daniel Summerhays",83,20,3.06,1017,"Par3Performance",2013
92,92,"Vaughn Taylor",50,20,3.11,555,"Par3Performance",2013
97,97,"Bud Cauley",67,21,3.08,765,"Par3Performance",2013
97,97,"James Hahn",78,21,3.07,903,"Par3Performance",2013
97,97,"Aaron Watkins",46,21,3.12,534,"Par3Performance",2013
97,97,"Lee Westwood",70,21,3.08,831,"Par3Performance",2013
101,101,"Scott Brown",65,22,3.08,795,"Par3Performance",2013
101,101,"Sergio Garcia",65,22,3.09,768,"Par3Performance",2013
101,101,"Scott Gardiner",61,22,3.09,720,"Par3Performance",2013
101,101,"Dicky Pride",71,22,3.08,822,"Par3Performance",2013
101,101,"Tag Ridings",69,22,3.08,801,"Par3Performance",2013
101,101,"Charl Schwartzel",69,22,3.08,816,"Par3Performance",2013
101,101,"Bubba Watson",76,22,3.08,867,"Par3Performance",2013
101,101,"Casey Wittenberg",72,22,3.08,852,"Par3Performance",2013
109,109,"Ben Kohles",75,23,3.08,873,"Par3Performance",2013
109,109,"Justin Leonard",86,23,3.07,1050,"Par3Performance",2013
109,109,"Darron Stiles",51,23,3.12,597,"Par3Performance",2013
112,112,"Padraig Harrington",52,24,3.12,591,"Par3Performance",2013
112,112,"Trevor Immelman",73,24,3.09,843,"Par3Performance",2013
112,112,"Robert Karlsson",56,24,3.11,630,"Par3Performance",2013
112,112,"Marc Leishman",77,24,3.08,927,"Par3Performance",2013
112,112,"George McNeill",68,24,3.09,819,"Par3Performance",2013
112,112,"Brandt Snedeker",79,24,3.08,948,"Par3Performance",2013
112,112,"Nicholas Thompson",99,24,3.06,1203,"Par3Performance",2013
119,119,"Angel Cabrera",73,25,3.08,888,"Par3Performance",2013
119,119,"Stewart Cink",71,25,3.09,870,"Par3Performance",2013
119,119,"Erik Compton",74,25,3.08,906,"Par3Performance",2013
119,119,"Harris English",95,25,3.06,1161,"Par3Performance",2013
119,119,"Rickie Fowler",75,25,3.09,879,"Par3Performance",2013
119,119,"Martin Kaymer",61,25,3.11,702,"Par3Performance",2013
119,119,"David Mathis",71,25,3.09,816,"Par3Performance",2013
126,126,"Greg Owen",73,26,3.09,867,"Par3Performance",2013
126,126,"Rory Sabbatini",86,26,3.08,1002,"Par3Performance",2013
126,126,"Josh Teater",86,26,3.08,1002,"Par3Performance",2013
129,129,"Will Claxton",67,27,3.11,765,"Par3Performance",2013
129,129,"William McGirt",75,27,3.09,915,"Par3Performance",2013
129,129,"Ryan Moore",72,27,3.1,849,"Par3Performance",2013
129,129,"Johnson Wagner",64,27,3.11,720,"Par3Performance",2013
133,133,"Brian Harman",89,28,3.08,1038,"Par3Performance",2013
133,133,"DH Lee",65,28,3.11,792,"Par3Performance",2013
133,133,"David Lingmerth",68,28,3.1,837,"Par3Performance",2013
133,133,"Scott Piercy",78,28,3.09,897,"Par3Performance",2013
133,133,"Patrick Reed",83,28,3.08,1008,"Par3Performance",2013
133,133,"Kevin Streelman",86,28,3.08,1053,"Par3Performance",2013
139,139,"Roberto Castro",97,29,3.07,1185,"Par3Performance",2013
139,139,"Brian Gay",79,29,3.09,960,"Par3Performance",2013
139,139,"Lucas Glover",65,29,3.11,798,"Par3Performance",2013
139,139,"Tim Herron",45,29,3.16,552,"Par3Performance",2013
139,139,"Hunter Mahan",91,29,3.09,1014,"Par3Performance",2013
139,139,"Alistair Presnell",59,29,3.12,699,"Par3Performance",2013
145,145,"Aaron Baddeley",68,30,3.11,813,"Par3Performance",2013
145,145,"KJ Choi",85,30,3.09,1020,"Par3Performance",2013
145,145,"Ken Duke",87,30,3.09,1056,"Par3Performance",2013
145,145,"Russell Henley",80,30,3.1,942,"Par3Performance",2013
145,145,"Martin Laird",68,30,3.11,834,"Par3Performance",2013
145,145,"Brendan Steele",86,30,3.09,1002,"Par3Performance",2013
151,151,"Freddie Jacobson",63,31,3.13,723,"Par3Performance",2013
152,152,"Billy Horschel",96,32,3.08,1173,"Par3Performance",2013
152,152,"Nick Watney",88,32,3.09,1038,"Par3Performance",2013
154,154,"Kevin Chappell",80,33,3.1,975,"Par3Performance",2013
154,154,"Luke List",65,33,3.13,747,"Par3Performance",2013
154,154,"Scott Stallings",79,33,3.1,951,"Par3Performance",2013
154,154,"Kyle Stanley",71,33,3.12,846,"Par3Performance",2013
158,158,"Steven Bowditch",67,34,3.13,795,"Par3Performance",2013
158,158,"Eric Meierdierks",48,34,3.18,564,"Par3Performance",2013
158,158,"Michael Thompson",66,34,3.13,798,"Par3Performance",2013
158,158,"Mike Weir",60,34,3.14,708,"Par3Performance",2013
158,158,"Mark Wilson",56,34,3.16,624,"Par3Performance",2013
163,163,"Jason Dufner",78,35,3.11,927,"Par3Performance",2013
164,164,"Ben Curtis",59,36,3.16,675,"Par3Performance",2013
164,164,"Graham DeLaet",94,36,3.09,1146,"Par3Performance",2013
164,164,"Matt Every",89,36,3.1,1080,"Par3Performance",2013
164,164,"Vijay Singh",61,36,3.14,747,"Par3Performance",2013
168,168,"Nicolas Colsaerts",50,37,3.2,564,"Par3Performance",2013
169,169,"DA Points",87,38,3.11,1059,"Par3Performance",2013
169,169,"John Senden",79,38,3.12,948,"Par3Performance",2013
169,169,"Bo Van Pelt",72,38,3.13,846,"Par3Performance",2013
172,172,"Charlie Beljan",62,39,3.16,747,"Par3Performance",2013
173,173,"Jonas Blixt",76,41,3.13,915,"Par3Performance",2013
173,173,"Troy Matteson",68,41,3.15,807,"Par3Performance",2013
175,175,"Tom Gillis",69,42,3.16,795,"Par3Performance",2013
176,176,"Jimmy Walker",84,43,3.13,1029,"Par3Performance",2013
177,177,"Luke Guthrie",82,44,3.13,999,"Par3Performance",2013
178,178,"Derek Ernst",58,46,3.2,702,"Par3Performance",2013
179,179,"Boo Weekley",100,47,3.12,1218,"Par3Performance",2013
180,180,"Tommy Gainey",84,48,3.14,1011,"Par3Performance",2013
