"Last15EventsScoring_RANKTHISWEEK_2013","Last15EventsScoring_RANKLASTWEEK_2013","Last15EventsScoring_PLAYERNAME_2013","Last15EventsScoring_EVENTS_2013","Last15EventsScoring_RATING_2013","stat_name","year"
77,77,"Patrick Reed",10,8.1,"Last15EventsScoring",2013
77,77,"Tag Ridings",5,8.1,"Last15EventsScoring",2013
77,77,"Brandt Snedeker",8,8.1,"Last15EventsScoring",2013
77,77,"Kevin Stadler",7,8.1,"Last15EventsScoring",2013
77,77,"Paul Stankowski",1,8.1,"Last15EventsScoring",2013
77,77,"Shawn Stefani",7,8.1,"Last15EventsScoring",2013
77,77,"Nicholas Thompson",10,8.1,"Last15EventsScoring",2013
77,77,"Johnson Wagner",2,8.1,"Last15EventsScoring",2013
77,77,"Jimmy Walker",9,8.1,"Last15EventsScoring",2013
77,77,"Nick Watney",9,8.1,"Last15EventsScoring",2013
77,77,"Chris Wood",2,8.1,"Last15EventsScoring",2013
118,118,"Joe Affrunti",2,8,"Last15EventsScoring",2013
118,118,"Robert Allenby",4,8,"Last15EventsScoring",2013
118,118,"Ricky Barnes",6,8,"Last15EventsScoring",2013
118,118,"Charlie Beljan",4,8,"Last15EventsScoring",2013
118,118,"Ryan Blaum",1,8,"Last15EventsScoring",2013
118,118,"Steven Bowditch",8,8,"Last15EventsScoring",2013
118,118,"Chad Campbell",9,8,"Last15EventsScoring",2013
118,118,"Paul Casey",1,8,"Last15EventsScoring",2013
118,118,"KJ Choi",9,8,"Last15EventsScoring",2013
118,118,"Russ Cochran",1,8,"Last15EventsScoring",2013
118,118,"Ben Crane",6,8,"Last15EventsScoring",2013
118,118,"Bob Estes",12,8,"Last15EventsScoring",2013
118,118,"Ross Fisher",6,8,"Last15EventsScoring",2013
118,118,"Lucas Glover",4,8,"Last15EventsScoring",2013
118,118,"Andres Gonzales",3,8,"Last15EventsScoring",2013
118,118,"Charles Howell III",10,8,"Last15EventsScoring",2013
118,118,"Robert Karlsson",5,8,"Last15EventsScoring",2013
118,118,"Doug LaBelle II",6,8,"Last15EventsScoring",2013
118,118,"Jeff Maggert",7,8,"Last15EventsScoring",2013
118,118,"William McGirt",8,8,"Last15EventsScoring",2013
118,118,"George McNeill",8,8,"Last15EventsScoring",2013
118,118,"Greg Owen",7,8,"Last15EventsScoring",2013
118,118,"Chris Riley",2,8,"Last15EventsScoring",2013
118,118,"Robert Streb",5,8,"Last15EventsScoring",2013
118,118,"Kevin Sutherland",4,8,"Last15EventsScoring",2013
118,118,"Hideto Tanihara",1,8,"Last15EventsScoring",2013
118,118,"Bo Van Pelt",7,8,"Last15EventsScoring",2013
118,118,"Bubba Watson",10,8,"Last15EventsScoring",2013
118,118,"Steve Wheatcroft",1,8,"Last15EventsScoring",2013
118,118,"Gary Woodland",12,8,"Last15EventsScoring",2013
148,148,"Blake Adams",2,7.9,"Last15EventsScoring",2013
148,148,"Stephen Ames",4,7.9,"Last15EventsScoring",2013
148,148,"Stuart Appleby",12,7.9,"Last15EventsScoring",2013
148,148,"Sangmoon Bae",8,7.9,"Last15EventsScoring",2013
148,148,"Blayne Barber",1,7.9,"Last15EventsScoring",2013
148,148,"Jonathan Byrd",3,7.9,"Last15EventsScoring",2013
148,148,"Tim Clark",5,7.9,"Last15EventsScoring",2013
148,148,"Will Claxton",6,7.9,"Last15EventsScoring",2013
148,148,"Jason Dufner",10,7.9,"Last15EventsScoring",2013
148,148,"Joe Durant",2,7.9,"Last15EventsScoring",2013
148,148,"Derek Ernst",6,7.9,"Last15EventsScoring",2013
148,148,"Paul Haley II",3,7.9,"Last15EventsScoring",2013
148,148,"Charley Hoffman",11,7.9,"Last15EventsScoring",2013
148,148,"Ryo Ishikawa",7,7.9,"Last15EventsScoring",2013
148,148,"Brandt Jobe",9,7.9,"Last15EventsScoring",2013
148,148,"Michael Kim",1,7.9,"Last15EventsScoring",2013
148,148,"Steve LeBrun",8,7.9,"Last15EventsScoring",2013
148,148,"Shane Lowry",2,7.9,"Last15EventsScoring",2013
148,148,"Eric Meierdierks",2,7.9,"Last15EventsScoring",2013
148,148,"John Merrick",10,7.9,"Last15EventsScoring",2013
148,148,"Bryce Molder",9,7.9,"Last15EventsScoring",2013
148,148,"Francesco Molinari",4,7.9,"Last15EventsScoring",2013
148,148,"Kevin Na",6,7.9,"Last15EventsScoring",2013
148,148,"DA Points",8,7.9,"Last15EventsScoring",2013
148,148,"Vijay Singh",5,7.9,"Last15EventsScoring",2013
148,148,"Roger Sloan",1,7.9,"Last15EventsScoring",2013
148,148,"Andre Stolz",1,7.9,"Last15EventsScoring",2013
148,148,"Kevin Streelman",9,7.9,"Last15EventsScoring",2013
148,148,"Vaughn Taylor",7,7.9,"Last15EventsScoring",2013
148,148,"David Toms",5,7.9,"Last15EventsScoring",2013
148,148,"Tom Watson",1,7.9,"Last15EventsScoring",2013
179,179,"Cameron Beckman",4,7.8,"Last15EventsScoring",2013
179,179,"Jonas Blixt",9,7.8,"Last15EventsScoring",2013
179,179,"Michael Bradley",2,7.8,"Last15EventsScoring",2013
179,179,"Angel Cabrera",10,7.8,"Last15EventsScoring",2013
179,179,"Kevin Chappell",11,7.8,"Last15EventsScoring",2013
179,179,"Nicolas Colsaerts",5,7.8,"Last15EventsScoring",2013
179,179,"Fred Couples",2,7.8,"Last15EventsScoring",2013
179,179,"Ben Curtis",5,7.8,"Last15EventsScoring",2013
179,179,"Ken Duke",7,7.8,"Last15EventsScoring",2013
179,179,"Brad Fritsch",8,7.8,"Last15EventsScoring",2013
179,179,"Scott Gardiner",4,7.8,"Last15EventsScoring",2013
179,179,"Fabian Gomez",5,7.8,"Last15EventsScoring",2013
179,179,"Luke Guthrie",6,7.8,"Last15EventsScoring",2013
179,179,"Padraig Harrington",6,7.8,"Last15EventsScoring",2013
179,179,"Tim Herron",7,7.8,"Last15EventsScoring",2013
179,179,"Billy Horschel",9,7.8,"Last15EventsScoring",2013
179,179,"Trevor Immelman",6,7.8,"Last15EventsScoring",2013
179,179,"Martin Kaymer",9,7.8,"Last15EventsScoring",2013
179,179,"Marc Leishman",9,7.8,"Last15EventsScoring",2013
179,179,"Michael Letzig",4,7.8,"Last15EventsScoring",2013
179,179,"Davis Love III",6,7.8,"Last15EventsScoring",2013
179,179,"Henrik Norlander",8,7.8,"Last15EventsScoring",2013
179,179,"Geoff Ogilvy",6,7.8,"Last15EventsScoring",2013
179,179,"Cameron Percy",9,7.8,"Last15EventsScoring",2013
179,179,"Tim Petrovic",5,7.8,"Last15EventsScoring",2013
179,179,"Brett Quigley",1,7.8,"Last15EventsScoring",2013
179,179,"Kyle Reifers",3,7.8,"Last15EventsScoring",2013
179,179,"Wes Short Jr",3,7.8,"Last15EventsScoring",2013
179,179,"Brendan Steele",7,7.8,"Last15EventsScoring",2013
179,179,"Darron Stiles",3,7.8,"Last15EventsScoring",2013
179,179,"Brian Stuard",4,7.8,"Last15EventsScoring",2013
179,179,"Justin Thomas",2,7.8,"Last15EventsScoring",2013
179,179,"Peter Tomasulo",7,7.8,"Last15EventsScoring",2013
179,179,"DJ Trahan",5,7.8,"Last15EventsScoring",2013
179,179,"Cameron Tringale",9,7.8,"Last15EventsScoring",2013
179,179,"Camilo Villegas",11,7.8,"Last15EventsScoring",2013
179,179,"Duffy Waldorf",1,7.8,"Last15EventsScoring",2013
179,179,"Boo Weekley",10,7.8,"Last15EventsScoring",2013
179,179,"Mike Weir",4,7.8,"Last15EventsScoring",2013
179,179,"Lee Westwood",10,7.8,"Last15EventsScoring",2013
219,219,"Scott Brown",7,7.7,"Last15EventsScoring",2013
219,219,"Greg Chalmers",7,7.7,"Last15EventsScoring",2013
219,219,"George Coetzee",6,7.7,"Last15EventsScoring",2013
219,219,"Erik Compton",6,7.7,"Last15EventsScoring",2013
219,219,"Chris DiMarco",5,7.7,"Last15EventsScoring",2013
219,219,"Bobby Gates",3,7.7,"Last15EventsScoring",2013
219,219,"Tom Gillis",8,7.7,"Last15EventsScoring",2013
219,219,"Jeff Gove",2,7.7,"Last15EventsScoring",2013
219,219,"Hunter Haas",5,7.7,"Last15EventsScoring",2013
219,219,"Scott Harrington",1,7.7,"Last15EventsScoring",2013
219,219,"Justin Hicks",7,7.7,"Last15EventsScoring",2013
219,219,"Lee Janzen",3,7.7,"Last15EventsScoring",2013
219,219,"Skip Kendall",1,7.7,"Last15EventsScoring",2013
219,219,"John Kimbell",1,7.7,"Last15EventsScoring",2013
219,219,"Russell Knox",7,7.7,"Last15EventsScoring",2013
219,219,"Kelly Kraft",2,7.7,"Last15EventsScoring",2013
219,219,"Martin Laird",7,7.7,"Last15EventsScoring",2013
219,219,"Neal Lancaster",2,7.7,"Last15EventsScoring",2013
219,219,"Scott Langley",5,7.7,"Last15EventsScoring",2013
219,219,"Justin Leonard",10,7.7,"Last15EventsScoring",2013
219,219,"Steve Marino",5,7.7,"Last15EventsScoring",2013
219,219,"David Mathis",7,7.7,"Last15EventsScoring",2013
219,219,"Jeff Overton",10,7.7,"Last15EventsScoring",2013
219,219,"Jin Park",4,7.7,"Last15EventsScoring",2013
219,219,"Scott Piercy",8,7.7,"Last15EventsScoring",2013
219,219,"Sam Saunders",1,7.7,"Last15EventsScoring",2013
219,219,"Andrew Svoboda",5,7.7,"Last15EventsScoring",2013
219,219,"Josh Teater",7,7.7,"Last15EventsScoring",2013
247,247,"Kiradech Aphibarnrat",1,7.6,"Last15EventsScoring",2013
247,247,"Arjun Atwal",4,7.6,"Last15EventsScoring",2013
247,247,"Jamie Donaldson",4,7.6,"Last15EventsScoring",2013
247,247,"Tommy Gainey",9,7.6,"Last15EventsScoring",2013
247,247,"Nathan Green",6,7.6,"Last15EventsScoring",2013
247,247,"Matteo Manassero",4,7.6,"Last15EventsScoring",2013
247,247,"Seung Yul Noh",5,7.6,"Last15EventsScoring",2013
247,247,"Sean OHair",4,7.6,"Last15EventsScoring",2013
247,247,"Nick OHern",6,7.6,"Last15EventsScoring",2013
247,247,"Joe Ogilvie",4,7.6,"Last15EventsScoring",2013
247,247,"Thorbjorn Olesen",3,7.6,"Last15EventsScoring",2013
247,247,"Rod Pampling",5,7.6,"Last15EventsScoring",2013
247,247,"Carl Pettersson",9,7.6,"Last15EventsScoring",2013
247,247,"Alistair Presnell",3,7.6,"Last15EventsScoring",2013
247,247,"Alexandre Rocha",1,7.6,"Last15EventsScoring",2013
247,247,"John Senden",7,7.6,"Last15EventsScoring",2013
247,247,"Heath Slocum",6,7.6,"Last15EventsScoring",2013
247,247,"Michael Thompson",6,7.6,"Last15EventsScoring",2013
247,247,"Charlie Wi",6,7.6,"Last15EventsScoring",2013
247,247,"Casey Wittenberg",4,7.6,"Last15EventsScoring",2013
247,247,"Jeremiah Wooding",1,7.6,"Last15EventsScoring",2013
247,247,"YE Yang",4,7.6,"Last15EventsScoring",2013
269,269,"Matt Bettencourt",4,7.5,"Last15EventsScoring",2013
269,269,"Kent Jones",1,7.5,"Last15EventsScoring",2013
269,269,"Ben Kohles",4,7.5,"Last15EventsScoring",2013
269,269,"Hank Kuehne",3,7.5,"Last15EventsScoring",2013
269,269,"John Mallinger",8,7.5,"Last15EventsScoring",2013
269,269,"Jesper Parnevik",2,7.5,"Last15EventsScoring",2013
269,269,"Dicky Pride",6,7.5,"Last15EventsScoring",2013
269,269,"Nate Smith",1,7.5,"Last15EventsScoring",2013
269,269,"Lee Williams",5,7.5,"Last15EventsScoring",2013
269,269,"Dean Wilson",1,7.5,"Last15EventsScoring",2013
279,279,"Mark Anderson",1,7.4,"Last15EventsScoring",2013
279,279,"Marco Dawson",2,7.4,"Last15EventsScoring",2013
279,279,"Gonzalo Fdez Castano",5,7.4,"Last15EventsScoring",2013
279,279,"Colt Knost",4,7.4,"Last15EventsScoring",2013
283,283,"David Branshaw",1,7.3,"Last15EventsScoring",2013
283,283,"John Daly",3,7.3,"Last15EventsScoring",2013
283,283,"Zack Fischer",1,7.3,"Last15EventsScoring",2013
283,283,"Brian Gay",9,7.3,"Last15EventsScoring",2013
283,283,"Kevin Kisner",1,7.3,"Last15EventsScoring",2013
283,283,"Richie Ramsay",1,7.3,"Last15EventsScoring",2013
283,283,"Scott Verplank",4,7.3,"Last15EventsScoring",2013
290,290,"Rafa Cabrera Bello",2,7.2,"Last15EventsScoring",2013
290,290,"Stephen Gallacher",2,7.2,"Last15EventsScoring",2013
290,290,"Ryuji Imada",2,7.2,"Last15EventsScoring",2013
290,290,"Troy Kelly",3,7.2,"Last15EventsScoring",2013
290,290,"Marc Turnesa",1,7.2,"Last15EventsScoring",2013
290,290,"Danny Willett",1,7.2,"Last15EventsScoring",2013
296,296,"Thomas Bjorn",1,7.1,"Last15EventsScoring",2013
296,296,"Paul Lawrie",3,7.1,"Last15EventsScoring",2013
296,296,"Jhonattan Vegas",1,7.1,"Last15EventsScoring",2013
299,299,"Robert Gamez",1,7,"Last15EventsScoring",2013
300,300,"Marcus Fraser",1,6.9,"Last15EventsScoring",2013
300,300,"Mikko Ilonen",1,6.9,"Last15EventsScoring",2013
300,300,"Thaworn Wiratchant",1,6.9,"Last15EventsScoring",2013
303,303,"Branden Grace",5,6.8,"Last15EventsScoring",2013
303,303,"Mike Hendry",1,6.8,"Last15EventsScoring",2013
303,303,"Joost Luiten",1,6.8,"Last15EventsScoring",2013
303,303,"Brett Rumford",1,6.8,"Last15EventsScoring",2013
303,303,"Bernd Wiesberger",1,6.8,"Last15EventsScoring",2013
308,308,"Mathew Goggin",1,6.6,"Last15EventsScoring",2013
308,308,"Andrew Johnson",1,6.6,"Last15EventsScoring",2013
310,310,"Frank Lickliter II",1,6.5,"Last15EventsScoring",2013
311,311,"Satoshi Kodaira",1,6.4,"Last15EventsScoring",2013
312,312,"Guan Tian Liang",1,6.3,"Last15EventsScoring",2013
313,313,"Toru Taniguchi",1,5.6,"Last15EventsScoring",2013
314,314,"Jaco Van Zyl",1,5.2,"Last15EventsScoring",2013
315,315,"Rod Perry",1,5.1,"Last15EventsScoring",2013
316,316,"Daniel Popovic",1,4.6,"Last15EventsScoring",2013
