"GIRPutting510_RANKTHISWEEK_2014","GIRPutting510_RANKLASTWEEK_2014","GIRPutting510_PLAYERNAME_2014","GIRPutting510_ROUNDS_2014","GIRPutting510_Pct_2014","GIRPutting510_ATTEMPTS_2014","GIRPutting510_PUTTSMADE_2014","stat_name","year"
1,1,"Luke Donald",57,74.29,70,52,"GIRPutting510",2014
2,2,"Tim Clark",75,64.1,117,75,"GIRPutting510",2014
3,3,"Phil Mickelson",71,62.77,94,59,"GIRPutting510",2014
4,4,"Stuart Appleby",92,62.34,154,96,"GIRPutting510",2014
5,5,"Ian Poulter",57,62.32,69,43,"GIRPutting510",2014
6,6,"Rory McIlroy",66,62,100,62,"GIRPutting510",2014
7,7,"Michael Thompson",74,61.47,109,67,"GIRPutting510",2014
8,8,"Russell Henley",92,61.07,131,80,"GIRPutting510",2014
9,9,"Louis Oosthuizen",50,60.42,48,29,"GIRPutting510",2014
10,10,"Greg Chalmers",85,60.18,113,68,"GIRPutting510",2014
11,11,"Ryan Palmer",85,60.16,123,74,"GIRPutting510",2014
12,12,"Henrik Stenson",56,60,70,42,"GIRPutting510",2014
13,13,"Nick Watney",80,58.93,112,66,"GIRPutting510",2014
14,14,"Kevin Streelman",79,58.73,126,74,"GIRPutting510",2014
15,15,"Brooks Koepka",56,58.24,91,53,"GIRPutting510",2014
16,16,"Jerry Kelly",80,58.12,117,68,"GIRPutting510",2014
16,16,"Hunter Mahan",88,58.12,117,68,"GIRPutting510",2014
18,18,"Sangmoon Bae",76,58.02,131,76,"GIRPutting510",2014
19,19,"Matt Jones",83,57.94,107,62,"GIRPutting510",2014
20,20,"George McNeill",79,57.93,145,84,"GIRPutting510",2014
21,21,"Andres Romero",81,57.66,111,64,"GIRPutting510",2014
22,22,"Chesson Hadley",84,57.14,119,68,"GIRPutting510",2014
22,22,"Wes Roach",67,57.14,91,52,"GIRPutting510",2014
24,24,"JB Holmes",86,56.95,151,86,"GIRPutting510",2014
25,25,"Matt Kuchar",91,56.91,123,70,"GIRPutting510",2014
25,25,"Jhonattan Vegas",77,56.91,123,70,"GIRPutting510",2014
27,27,"Paul Casey",56,56.84,95,54,"GIRPutting510",2014
27,27,"Brian Gay",81,56.84,95,54,"GIRPutting510",2014
29,29,"Richard Lee",80,56.52,92,52,"GIRPutting510",2014
