"1PuttsperRound_RANKTHISWEEK_2012","1PuttsperRound_RANKLASTWEEK_2012","1PuttsperRound_PLAYERNAME_2012","1PuttsperRound_ROUNDS_2012","1PuttsperRound_AVG_2012","1PuttsperRound_TOTAL1PUTTS_2012","1PuttsperRound_TOTALROUNDS_2012","stat_name","year"
55,55,"Jonathan Byrd",69,7.1,483,68,"1PuttsperRound",2012
55,55,"Freddie Jacobson",61,7.1,426,60,"1PuttsperRound",2012
55,55,"David Toms",60,7.1,412,58,"1PuttsperRound",2012
58,58,"Gavin Coles",72,7.09,496,70,"1PuttsperRound",2012
58,58,"Brian Davis",91,7.09,645,91,"1PuttsperRound",2012
58,58,"Tom Pernice Jr",62,7.09,411,58,"1PuttsperRound",2012
58,58,"Chris Stroud",86,7.09,610,86,"1PuttsperRound",2012
62,62,"Rickie Fowler",84,7.08,588,83,"1PuttsperRound",2012
63,63,"Sergio Garcia",57,7.07,396,56,"1PuttsperRound",2012
64,64,"David Mathis",83,7.04,570,81,"1PuttsperRound",2012
65,65,"Daniel Chopra",55,7.02,372,53,"1PuttsperRound",2012
66,66,"Steve Stricker",73,7.01,491,70,"1PuttsperRound",2012
67,67,"Garth Mulroy",59,7,399,57,"1PuttsperRound",2012
67,67,"Josh Teater",97,7,651,93,"1PuttsperRound",2012
69,69,"Nick Watney",97,6.99,657,94,"1PuttsperRound",2012
70,70,"James Driscoll",83,6.98,579,83,"1PuttsperRound",2012
70,70,"Jimmy Walker",101,6.98,705,101,"1PuttsperRound",2012
72,72,"Kevin Chappell",91,6.97,606,87,"1PuttsperRound",2012
72,72,"Billy Hurley III",70,6.97,474,68,"1PuttsperRound",2012
72,72,"Davis Love III",64,6.97,446,64,"1PuttsperRound",2012
75,75,"David Hearn",95,6.96,661,95,"1PuttsperRound",2012
76,76,"Marc Leishman",84,6.95,584,84,"1PuttsperRound",2012
77,77,"Martin Flores",95,6.94,659,95,"1PuttsperRound",2012
78,78,"Jim Furyk",85,6.93,582,84,"1PuttsperRound",2012
78,78,"John Huh",99,6.93,686,99,"1PuttsperRound",2012
78,78,"Sung Kang",75,6.93,506,73,"1PuttsperRound",2012
81,81,"Hunter Haas",69,6.92,450,65,"1PuttsperRound",2012
81,81,"Martin Laird",77,6.92,505,73,"1PuttsperRound",2012
83,83,"Chris Kirk",93,6.91,615,89,"1PuttsperRound",2012
84,84,"Tommy Biershenk",74,6.88,495,72,"1PuttsperRound",2012
84,84,"Matt Every",80,6.88,550,80,"1PuttsperRound",2012
86,86,"Tim Clark",60,6.87,412,60,"1PuttsperRound",2012
86,86,"Ernie Els",80,6.87,536,78,"1PuttsperRound",2012
88,88,"Matt Bettencourt",80,6.86,521,76,"1PuttsperRound",2012
88,88,"Trevor Immelman",76,6.86,521,76,"1PuttsperRound",2012
88,88,"Nick OHern",78,6.86,508,74,"1PuttsperRound",2012
91,91,"Johnson Wagner",88,6.84,602,88,"1PuttsperRound",2012
92,92,"Robert Garrigus",89,6.83,608,89,"1PuttsperRound",2012
92,92,"Troy Kelly",68,6.83,437,64,"1PuttsperRound",2012
92,92,"Jason Kokrak",79,6.83,512,75,"1PuttsperRound",2012
92,92,"Mark Wilson",84,6.83,533,78,"1PuttsperRound",2012
96,96,"JB Holmes",90,6.81,586,86,"1PuttsperRound",2012
96,96,"Andres Romero",68,6.81,436,64,"1PuttsperRound",2012
96,96,"Justin Rose",69,6.81,463,68,"1PuttsperRound",2012
99,99,"Jeff Maggert",83,6.8,564,83,"1PuttsperRound",2012
100,100,"Mark Anderson",75,6.79,496,73,"1PuttsperRound",2012
101,101,"Billy Mayfair",90,6.78,583,86,"1PuttsperRound",2012
102,102,"Erik Compton",81,6.75,520,77,"1PuttsperRound",2012
102,102,"Charley Hoffman",88,6.75,594,88,"1PuttsperRound",2012
102,102,"George McNeill",85,6.75,574,85,"1PuttsperRound",2012
105,105,"DA Points",88,6.74,593,88,"1PuttsperRound",2012
105,105,"John Senden",81,6.74,526,78,"1PuttsperRound",2012
105,105,"Vijay Singh",99,6.74,667,99,"1PuttsperRound",2012
105,105,"Brendon Todd",78,6.74,499,74,"1PuttsperRound",2012
109,109,"Jason Bohn",81,6.73,518,77,"1PuttsperRound",2012
109,109,"Jerry Kelly",84,6.73,565,84,"1PuttsperRound",2012
109,109,"Cameron Tringale",88,6.73,592,88,"1PuttsperRound",2012
112,112,"Arjun Atwal",79,6.72,504,75,"1PuttsperRound",2012
112,112,"Bill Haas",79,6.72,524,78,"1PuttsperRound",2012
112,112,"Kevin Kisner",69,6.72,437,65,"1PuttsperRound",2012
115,115,"John Rollins",81,6.71,517,77,"1PuttsperRound",2012
116,116,"Cameron Beckman",81,6.7,516,77,"1PuttsperRound",2012
116,116,"John Mallinger",74,6.7,469,70,"1PuttsperRound",2012
116,116,"Ted Potter Jr",77,6.7,516,77,"1PuttsperRound",2012
119,119,"Ricky Barnes",92,6.69,589,88,"1PuttsperRound",2012
120,120,"Rocco Mediate",70,6.66,453,68,"1PuttsperRound",2012
120,120,"Kevin Streelman",89,6.66,593,89,"1PuttsperRound",2012
122,122,"Bill Lunde",83,6.62,523,79,"1PuttsperRound",2012
123,123,"KJ Choi",71,6.61,463,70,"1PuttsperRound",2012
123,123,"Harris English",98,6.61,648,98,"1PuttsperRound",2012
125,125,"William McGirt",96,6.59,633,96,"1PuttsperRound",2012
125,125,"Louis Oosthuizen",65,6.59,415,63,"1PuttsperRound",2012
127,127,"Richard Lee",71,6.58,441,67,"1PuttsperRound",2012
127,127,"Gary Woodland",70,6.58,454,69,"1PuttsperRound",2012
129,129,"Adam Scott",59,6.57,381,58,"1PuttsperRound",2012
130,130,"Danny Lee",74,6.56,459,70,"1PuttsperRound",2012
131,131,"Stephen Ames",54,6.54,353,54,"1PuttsperRound",2012
131,131,"Greg Owen",90,6.54,589,90,"1PuttsperRound",2012
131,131,"Scott Stallings",78,6.54,510,78,"1PuttsperRound",2012
134,134,"Charles Howell III",98,6.53,640,98,"1PuttsperRound",2012
135,135,"Tim Herron",88,6.51,573,88,"1PuttsperRound",2012
135,135,"Troy Matteson",100,6.51,638,98,"1PuttsperRound",2012
137,137,"Brendon de Jonge",115,6.5,748,115,"1PuttsperRound",2012
138,138,"Bobby Gates",87,6.49,552,85,"1PuttsperRound",2012
138,138,"Nathan Green",73,6.49,448,69,"1PuttsperRound",2012
138,138,"Seung Yul Noh",105,6.49,655,101,"1PuttsperRound",2012
138,138,"Kyle Stanley",86,6.49,545,84,"1PuttsperRound",2012
142,142,"Stewart Cink",71,6.48,434,67,"1PuttsperRound",2012
142,142,"Dicky Pride",62,6.48,376,58,"1PuttsperRound",2012
142,142,"DJ Trahan",73,6.48,447,69,"1PuttsperRound",2012
145,145,"Brendan Steele",77,6.47,472,73,"1PuttsperRound",2012
146,146,"Lee Westwood",60,6.46,349,54,"1PuttsperRound",2012
147,147,"Sean OHair",84,6.45,542,84,"1PuttsperRound",2012
148,148,"Chad Campbell",84,6.44,541,84,"1PuttsperRound",2012
148,148,"Gary Christian",91,6.44,560,87,"1PuttsperRound",2012
150,150,"Rod Pampling",88,6.42,539,84,"1PuttsperRound",2012
150,150,"Vaughn Taylor",81,6.42,507,79,"1PuttsperRound",2012
150,150,"Camilo Villegas",79,6.42,494,77,"1PuttsperRound",2012
153,153,"Blake Adams",107,6.41,686,107,"1PuttsperRound",2012
153,153,"Graham DeLaet",79,6.41,506,79,"1PuttsperRound",2012
153,153,"Bubba Watson",68,6.41,423,66,"1PuttsperRound",2012
156,156,"Matt Jones",53,6.38,338,53,"1PuttsperRound",2012
157,157,"John Merrick",83,6.37,503,79,"1PuttsperRound",2012
158,158,"Billy Horschel",63,6.36,375,59,"1PuttsperRound",2012
159,159,"Ryo Ishikawa",54,6.35,330,52,"1PuttsperRound",2012
159,159,"Russell Knox",72,6.35,432,68,"1PuttsperRound",2012
159,159,"Chez Reavie",83,6.35,527,83,"1PuttsperRound",2012
159,159,"Steve Wheatcroft",56,6.35,330,52,"1PuttsperRound",2012
163,163,"Roberto Castro",92,6.33,570,90,"1PuttsperRound",2012
163,163,"Will Claxton",99,6.33,627,99,"1PuttsperRound",2012
163,163,"Stephen Gangluff",57,6.33,348,55,"1PuttsperRound",2012
166,166,"Mathew Goggin",65,6.32,398,63,"1PuttsperRound",2012
166,166,"Hunter Mahan",88,6.32,518,82,"1PuttsperRound",2012
166,166,"Patrick Sheehan",58,6.32,354,56,"1PuttsperRound",2012
166,166,"Kevin Stadler",85,6.32,512,81,"1PuttsperRound",2012
170,170,"Ben Curtis",62,6.31,391,62,"1PuttsperRound",2012
171,171,"Robert Allenby",76,6.3,479,76,"1PuttsperRound",2012
171,171,"Miguel Angel Carballo",73,6.3,435,69,"1PuttsperRound",2012
173,173,"Henrik Stenson",51,6.27,320,51,"1PuttsperRound",2012
174,174,"Kris Blanks",65,6.25,406,65,"1PuttsperRound",2012
175,175,"Heath Slocum",93,6.22,554,89,"1PuttsperRound",2012
176,176,"Edward Loar",59,6.19,353,57,"1PuttsperRound",2012
177,177,"Marco Dawson",60,6.17,358,58,"1PuttsperRound",2012
177,177,"Scott Dunlap",57,6.17,327,53,"1PuttsperRound",2012
179,179,"Scott Brown",65,6.16,388,63,"1PuttsperRound",2012
180,180,"Kyle Thompson",51,6.14,301,49,"1PuttsperRound",2012
181,181,"Daniel Summerhays",81,6.12,496,81,"1PuttsperRound",2012
182,182,"Brandt Jobe",57,6.11,348,57,"1PuttsperRound",2012
183,183,"Kyle Reifers",86,6.09,524,86,"1PuttsperRound",2012
183,183,"Jhonattan Vegas",77,6.09,469,77,"1PuttsperRound",2012
185,185,"Roland Thatcher",55,6,318,53,"1PuttsperRound",2012
186,186,"Angel Cabrera",54,5.96,322,54,"1PuttsperRound",2012
187,187,"JJ Henry",93,5.9,525,89,"1PuttsperRound",2012
188,188,"Alexandre Rocha",62,5.88,341,58,"1PuttsperRound",2012
189,189,"Michael Bradley",63,5.87,370,63,"1PuttsperRound",2012
190,190,"Charlie Beljan",61,5.84,333,57,"1PuttsperRound",2012
191,191,"Boo Weekley",74,5.54,388,70,"1PuttsperRound",2012
