"Par4BirdieorBetterLeaders_RANKTHISWEEK_2008","Par4BirdieorBetterLeaders_RANKLASTWEEK_2008","Par4BirdieorBetterLeaders_PLAYERNAME_2008","Par4BirdieorBetterLeaders_ROUNDS_2008","Par4BirdieorBetterLeaders_Pct_2008","Par4BirdieorBetterLeaders_PAR4BIRDIESORBETTER_2008","Par4BirdieorBetterLeaders_PAR4HOLES_2008","stat_name","year"
49,49,"Rod Pampling",83,16.55,143,864,"Par4BirdieorBetterLeaders",2008
50,50,"Mathias Gronberg",87,16.52,153,926,"Par4BirdieorBetterLeaders",2008
51,51,"Frank Lickliter II",107,16.48,190,1153,"Par4BirdieorBetterLeaders",2008
52,52,"Kevin Streelman",114,16.46,204,1239,"Par4BirdieorBetterLeaders",2008
53,53,"Stuart Appleby",87,16.45,152,924,"Par4BirdieorBetterLeaders",2008
54,54,"Ryan Armour",87,16.41,151,920,"Par4BirdieorBetterLeaders",2008
55,55,"Hunter Mahan",87,16.38,153,934,"Par4BirdieorBetterLeaders",2008
56,56,"Shane Bertsch",96,16.34,169,1034,"Par4BirdieorBetterLeaders",2008
57,57,"Joe Ogilvie",100,16.33,177,1084,"Par4BirdieorBetterLeaders",2008
58,58,"Kenneth Ferrie",72,16.32,124,760,"Par4BirdieorBetterLeaders",2008
59,59,"Aaron Baddeley",76,16.31,130,797,"Par4BirdieorBetterLeaders",2008
60,60,"Brad Adamonis",87,16.29,153,939,"Par4BirdieorBetterLeaders",2008
60,60,"Daniel Chopra",84,16.29,144,884,"Par4BirdieorBetterLeaders",2008
60,60,"Charlie Wi",97,16.29,173,1062,"Par4BirdieorBetterLeaders",2008
63,63,"Jeff Quinney",87,16.26,152,935,"Par4BirdieorBetterLeaders",2008
64,64,"Carl Pettersson",110,16.25,195,1200,"Par4BirdieorBetterLeaders",2008
65,65,"Davis Love III",78,16.24,138,850,"Par4BirdieorBetterLeaders",2008
66,66,"Jim McGovern",75,16.22,133,820,"Par4BirdieorBetterLeaders",2008
66,66,"Bo Van Pelt",101,16.22,177,1091,"Par4BirdieorBetterLeaders",2008
68,68,"Jeff Maggert",86,16.2,149,920,"Par4BirdieorBetterLeaders",2008
69,69,"Briny Baird",113,16.18,199,1230,"Par4BirdieorBetterLeaders",2008
69,69,"Charley Hoffman",94,16.18,165,1020,"Par4BirdieorBetterLeaders",2008
71,71,"JB Holmes",86,16.16,149,922,"Par4BirdieorBetterLeaders",2008
72,72,"Lee Janzen",89,16.1,151,938,"Par4BirdieorBetterLeaders",2008
73,73,"Rich Beem",90,16.08,155,964,"Par4BirdieorBetterLeaders",2008
73,73,"Jonathan Byrd",88,16.08,147,914,"Par4BirdieorBetterLeaders",2008
73,73,"Marco Dawson",64,16.08,109,678,"Par4BirdieorBetterLeaders",2008
73,73,"Steve Lowery",74,16.08,129,802,"Par4BirdieorBetterLeaders",2008
77,77,"Nick OHern",82,16.05,139,866,"Par4BirdieorBetterLeaders",2008
77,77,"Jesper Parnevik",88,16.05,153,953,"Par4BirdieorBetterLeaders",2008
79,79,"Steve Flesch",95,16.04,163,1016,"Par4BirdieorBetterLeaders",2008
80,80,"Tag Ridings",88,16.03,151,942,"Par4BirdieorBetterLeaders",2008
81,81,"Freddie Jacobson",78,16.01,138,862,"Par4BirdieorBetterLeaders",2008
82,82,"Woody Austin",109,15.99,182,1138,"Par4BirdieorBetterLeaders",2008
83,83,"Corey Pavin",69,15.98,121,757,"Par4BirdieorBetterLeaders",2008
83,83,"Brandt Snedeker",85,15.98,147,920,"Par4BirdieorBetterLeaders",2008
85,85,"Harrison Frazar",73,15.94,125,784,"Par4BirdieorBetterLeaders",2008
86,86,"Troy Matteson",94,15.93,159,998,"Par4BirdieorBetterLeaders",2008
87,87,"Mathew Goggin",91,15.92,156,980,"Par4BirdieorBetterLeaders",2008
88,88,"Ryan Moore",72,15.91,122,767,"Par4BirdieorBetterLeaders",2008
89,89,"Vijay Singh",82,15.9,138,868,"Par4BirdieorBetterLeaders",2008
90,90,"Brett Quigley",80,15.81,135,854,"Par4BirdieorBetterLeaders",2008
91,91,"Joe Durant",92,15.76,156,990,"Par4BirdieorBetterLeaders",2008
91,91,"Nick Flanagan",89,15.76,150,952,"Par4BirdieorBetterLeaders",2008
93,93,"John Senden",93,15.75,158,1003,"Par4BirdieorBetterLeaders",2008
94,94,"Sergio Garcia",72,15.74,124,788,"Par4BirdieorBetterLeaders",2008
95,95,"Paul Casey",55,15.72,89,566,"Par4BirdieorBetterLeaders",2008
95,95,"DJ Trahan",94,15.72,160,1018,"Par4BirdieorBetterLeaders",2008
97,97,"Jim Furyk",95,15.7,162,1032,"Par4BirdieorBetterLeaders",2008
98,98,"KJ Choi",74,15.68,122,778,"Par4BirdieorBetterLeaders",2008
99,99,"Stewart Cink",87,15.66,135,862,"Par4BirdieorBetterLeaders",2008
100,100,"Richard Johnson",77,15.62,129,826,"Par4BirdieorBetterLeaders",2008
101,101,"John Merrick",98,15.6,166,1064,"Par4BirdieorBetterLeaders",2008
102,102,"Tim Wilkinson",95,15.58,158,1014,"Par4BirdieorBetterLeaders",2008
103,103,"Patrick Sheehan",124,15.57,209,1342,"Par4BirdieorBetterLeaders",2008
103,103,"Bubba Watson",97,15.57,165,1060,"Par4BirdieorBetterLeaders",2008
105,105,"Geoff Ogilvy",65,15.56,108,694,"Par4BirdieorBetterLeaders",2008
106,106,"Scott Sterling",89,15.55,148,952,"Par4BirdieorBetterLeaders",2008
107,107,"Glen Day",64,15.53,109,702,"Par4BirdieorBetterLeaders",2008
107,107,"Robert Gamez",79,15.53,132,850,"Par4BirdieorBetterLeaders",2008
109,109,"George McNeill",97,15.52,163,1050,"Par4BirdieorBetterLeaders",2008
110,110,"John Rollins",94,15.51,156,1006,"Par4BirdieorBetterLeaders",2008
111,111,"Brenden Pappas",66,15.49,110,710,"Par4BirdieorBetterLeaders",2008
112,112,"Bob Estes",90,15.46,150,970,"Par4BirdieorBetterLeaders",2008
113,113,"Ryuji Imada",80,15.44,132,855,"Par4BirdieorBetterLeaders",2008
114,114,"Eric Axley",113,15.42,188,1219,"Par4BirdieorBetterLeaders",2008
115,115,"Kevin Sutherland",98,15.39,165,1072,"Par4BirdieorBetterLeaders",2008
116,116,"Tom Pernice Jr",104,15.38,175,1138,"Par4BirdieorBetterLeaders",2008
117,117,"Jay Williamson",96,15.37,160,1041,"Par4BirdieorBetterLeaders",2008
118,118,"Zach Johnson",85,15.36,141,918,"Par4BirdieorBetterLeaders",2008
119,119,"Mark Calcavecchia",67,15.34,110,717,"Par4BirdieorBetterLeaders",2008
120,120,"Chris DiMarco",87,15.31,143,934,"Par4BirdieorBetterLeaders",2008
121,121,"Chad Collins",72,15.3,119,778,"Par4BirdieorBetterLeaders",2008
121,121,"Parker McLachlin",88,15.3,145,948,"Par4BirdieorBetterLeaders",2008
123,123,"Fred Couples",60,15.29,96,628,"Par4BirdieorBetterLeaders",2008
124,124,"Stephen Ames",83,15.27,138,904,"Par4BirdieorBetterLeaders",2008
125,125,"Jimmy Walker",73,15.26,121,793,"Par4BirdieorBetterLeaders",2008
125,125,"Nick Watney",96,15.26,156,1022,"Par4BirdieorBetterLeaders",2008
127,127,"Brandt Jobe",52,15.25,86,564,"Par4BirdieorBetterLeaders",2008
128,128,"Jason Allred",63,15.24,103,676,"Par4BirdieorBetterLeaders",2008
128,128,"Marc Turnesa",87,15.24,142,932,"Par4BirdieorBetterLeaders",2008
130,130,"Jason Day",81,15.21,132,868,"Par4BirdieorBetterLeaders",2008
130,130,"Adam Scott",51,15.21,82,539,"Par4BirdieorBetterLeaders",2008
132,132,"Mike Weir",88,15.19,144,948,"Par4BirdieorBetterLeaders",2008
133,133,"YE Yang",89,15.18,145,955,"Par4BirdieorBetterLeaders",2008
134,134,"Matt Jones",95,15.13,154,1018,"Par4BirdieorBetterLeaders",2008
135,135,"Todd Demsey",80,15.12,130,860,"Par4BirdieorBetterLeaders",2008
136,136,"Carlos Franco",73,15.03,116,772,"Par4BirdieorBetterLeaders",2008
137,137,"Will Ma Kenzie",62,15.02,99,659,"Par4BirdieorBetterLeaders",2008
138,138,"Todd Hamilton",92,15.01,148,986,"Par4BirdieorBetterLeaders",2008
139,139,"Chris Stroud",81,14.98,129,861,"Par4BirdieorBetterLeaders",2008
140,140,"Peter Lonard",92,14.97,151,1009,"Par4BirdieorBetterLeaders",2008
141,141,"Kevin Na",97,14.91,154,1033,"Par4BirdieorBetterLeaders",2008
142,142,"Ben Curtis",80,14.9,132,886,"Par4BirdieorBetterLeaders",2008
142,142,"Chez Reavie",102,14.9,166,1114,"Par4BirdieorBetterLeaders",2008
144,144,"Andres Romero",69,14.86,110,740,"Par4BirdieorBetterLeaders",2008
145,145,"Rocco Mediate",87,14.84,141,950,"Par4BirdieorBetterLeaders",2008
146,146,"Billy Andrade",71,14.83,113,762,"Par4BirdieorBetterLeaders",2008
147,147,"Brad Elder",67,14.82,107,722,"Par4BirdieorBetterLeaders",2008
148,148,"Paul Goydos",78,14.81,126,851,"Par4BirdieorBetterLeaders",2008
148,148,"Trevor Immelman",70,14.81,112,756,"Par4BirdieorBetterLeaders",2008
150,150,"John Riegger",73,14.76,116,786,"Par4BirdieorBetterLeaders",2008
151,151,"Matt Kuchar",88,14.75,141,956,"Par4BirdieorBetterLeaders",2008
152,152,"Alex Cejka",75,14.73,119,808,"Par4BirdieorBetterLeaders",2008
153,153,"Boo Weekley",86,14.71,133,904,"Par4BirdieorBetterLeaders",2008
154,154,"Steve Allan",58,14.7,92,626,"Par4BirdieorBetterLeaders",2008
154,154,"Ernie Els",51,14.7,82,558,"Par4BirdieorBetterLeaders",2008
156,156,"Lucas Glover",91,14.67,147,1002,"Par4BirdieorBetterLeaders",2008
157,157,"Tommy Armour III",77,14.66,123,839,"Par4BirdieorBetterLeaders",2008
158,158,"Omar Uresti",74,14.63,115,786,"Par4BirdieorBetterLeaders",2008
159,159,"Johnson Wagner",83,14.57,130,892,"Par4BirdieorBetterLeaders",2008
160,160,"Paul Claxton",63,14.5,97,669,"Par4BirdieorBetterLeaders",2008
161,161,"Billy Mayfair",103,14.49,165,1139,"Par4BirdieorBetterLeaders",2008
162,162,"Charles Howell III",101,14.47,153,1057,"Par4BirdieorBetterLeaders",2008
163,163,"Doug LaBelle II",65,14.44,104,720,"Par4BirdieorBetterLeaders",2008
164,164,"Bart Bryant",81,14.35,128,892,"Par4BirdieorBetterLeaders",2008
165,165,"Charles Warren",79,14.34,120,837,"Par4BirdieorBetterLeaders",2008
166,166,"Jon Mills",95,14.3,146,1021,"Par4BirdieorBetterLeaders",2008
167,167,"Craig Kanada",65,14.27,101,708,"Par4BirdieorBetterLeaders",2008
168,168,"Jerry Kelly",89,14.24,137,962,"Par4BirdieorBetterLeaders",2008
169,169,"Heath Slocum",104,14.18,160,1128,"Par4BirdieorBetterLeaders",2008
170,170,"JP Hayes",67,14.09,102,724,"Par4BirdieorBetterLeaders",2008
171,171,"Steve Stricker",75,14.04,112,798,"Par4BirdieorBetterLeaders",2008
172,172,"Brett Rumford",72,14.03,108,770,"Par4BirdieorBetterLeaders",2008
173,173,"Tom Scherrer",56,13.99,82,586,"Par4BirdieorBetterLeaders",2008
174,174,"Cliff Kresge",84,13.89,127,914,"Par4BirdieorBetterLeaders",2008
175,175,"Jin Park",85,13.81,124,898,"Par4BirdieorBetterLeaders",2008
176,176,"Sean OHair",81,13.75,124,902,"Par4BirdieorBetterLeaders",2008
177,177,"James Driscoll",85,13.56,122,900,"Par4BirdieorBetterLeaders",2008
178,178,"Angel Cabrera",55,13.48,76,564,"Par4BirdieorBetterLeaders",2008
179,179,"Travis Perkins",53,13.39,75,560,"Par4BirdieorBetterLeaders",2008
180,180,"Justin Bolli",87,13.38,124,927,"Par4BirdieorBetterLeaders",2008
181,181,"Olin Browne",77,13.37,112,838,"Par4BirdieorBetterLeaders",2008
182,182,"Ron Whittaker",54,13.34,77,577,"Par4BirdieorBetterLeaders",2008
183,183,"David Duval",51,13.3,71,534,"Par4BirdieorBetterLeaders",2008
184,184,"Chris Riley",51,13.1,71,542,"Par4BirdieorBetterLeaders",2008
185,185,"Ian Poulter",51,13.08,71,543,"Par4BirdieorBetterLeaders",2008
186,186,"JJ Henry",108,13.05,153,1172,"Par4BirdieorBetterLeaders",2008
188,188,"David Lutterus",59,12.81,82,640,"Par4BirdieorBetterLeaders",2008
189,189,"Cody Freeman",66,12.77,90,705,"Par4BirdieorBetterLeaders",2008
190,190,"Kyle Thompson",70,12.6,94,746,"Par4BirdieorBetterLeaders",2008
191,191,"Jeff Gove",50,12.32,67,544,"Par4BirdieorBetterLeaders",2008
192,192,"Retief Goosen",59,12.26,78,636,"Par4BirdieorBetterLeaders",2008
193,193,"Ted Purdy",68,12.24,89,727,"Par4BirdieorBetterLeaders",2008
194,194,"Tom Lehman",51,12.23,68,556,"Par4BirdieorBetterLeaders",2008
195,195,"Bob Sowards",61,12.16,80,658,"Par4BirdieorBetterLeaders",2008
196,196,"Stephen Leaney",53,11.88,67,564,"Par4BirdieorBetterLeaders",2008
197,197,"Shigeki Maruyama",50,11.57,62,536,"Par4BirdieorBetterLeaders",2008
