"Front9Round2ScoringAverage_RANKTHISWEEK_2013","Front9Round2ScoringAverage_RANKLASTWEEK_2013","Front9Round2ScoringAverage_PLAYERNAME_2013","Front9Round2ScoringAverage__2013","Front9Round2ScoringAverage_AVG_2013","Front9Round2ScoringAverage_TOTALSTROKES_2013","Front9Round2ScoringAverage_TOTALROUNDS_2013","stat_name","year"
21,21,"James Hahn",NA,34.76,869,25,"Front9Round2ScoringAverage",2013
21,21,"Henrik Stenson",NA,34.76,591,17,"Front9Round2ScoringAverage",2013
23,23,"Justin Hicks",NA,34.77,765,22,"Front9Round2ScoringAverage",2013
24,24,"Bryce Molder",NA,34.78,800,23,"Front9Round2ScoringAverage",2013
25,25,"Pat Perez",NA,34.8,696,20,"Front9Round2ScoringAverage",2013
26,26,"David Hearn",NA,34.81,905,26,"Front9Round2ScoringAverage",2013
27,27,"Boo Weekley",NA,34.85,941,27,"Front9Round2ScoringAverage",2013
28,28,"Richard Lee",NA,34.86,767,22,"Front9Round2ScoringAverage",2013
29,29,"Brendon de Jonge",NA,34.87,1046,30,"Front9Round2ScoringAverage",2013
29,29,"Josh Teater",NA,34.87,802,23,"Front9Round2ScoringAverage",2013
31,31,"Steven Bowditch",NA,34.9,733,21,"Front9Round2ScoringAverage",2013
32,32,"Matt Kuchar",NA,34.91,768,22,"Front9Round2ScoringAverage",2013
33,33,"Kevin Stadler",NA,34.92,838,24,"Front9Round2ScoringAverage",2013
34,34,"Ben Crane",NA,34.95,664,19,"Front9Round2ScoringAverage",2013
35,35,"JJ Henry",NA,34.96,874,25,"Front9Round2ScoringAverage",2013
35,35,"Chris Stroud",NA,34.96,874,25,"Front9Round2ScoringAverage",2013
35,35,"Cameron Tringale",NA,34.96,839,24,"Front9Round2ScoringAverage",2013
38,38,"KJ Choi",NA,35,805,23,"Front9Round2ScoringAverage",2013
38,38,"Brian Davis",NA,35,945,27,"Front9Round2ScoringAverage",2013
38,38,"Charl Schwartzel",NA,35,630,18,"Front9Round2ScoringAverage",2013
38,38,"Daniel Summerhays",NA,35,910,26,"Front9Round2ScoringAverage",2013
42,42,"Roberto Castro",NA,35.03,1016,29,"Front9Round2ScoringAverage",2013
43,43,"Graham DeLaet",NA,35.04,911,26,"Front9Round2ScoringAverage",2013
43,43,"Gary Woodland",NA,35.04,841,24,"Front9Round2ScoringAverage",2013
45,45,"Bubba Watson",NA,35.05,701,20,"Front9Round2ScoringAverage",2013
46,46,"Martin Flores",NA,35.08,877,25,"Front9Round2ScoringAverage",2013
47,47,"Tom Gillis",NA,35.1,737,21,"Front9Round2ScoringAverage",2013
48,48,"Brad Fritsch",NA,35.13,808,23,"Front9Round2ScoringAverage",2013
49,49,"Carl Pettersson",NA,35.14,773,22,"Front9Round2ScoringAverage",2013
49,49,"Dicky Pride",NA,35.14,773,22,"Front9Round2ScoringAverage",2013
49,49,"Mike Weir",NA,35.14,738,21,"Front9Round2ScoringAverage",2013
52,52,"DH Lee",NA,35.15,703,20,"Front9Round2ScoringAverage",2013
52,52,"Patrick Reed",NA,35.15,914,26,"Front9Round2ScoringAverage",2013
54,54,"Charley Hoffman",NA,35.17,809,23,"Front9Round2ScoringAverage",2013
54,54,"Zach Johnson",NA,35.17,809,23,"Front9Round2ScoringAverage",2013
54,54,"Jason Kokrak",NA,35.17,844,24,"Front9Round2ScoringAverage",2013
57,57,"Jerry Kelly",NA,35.18,774,22,"Front9Round2ScoringAverage",2013
58,58,"Rickie Fowler",NA,35.19,739,21,"Front9Round2ScoringAverage",2013
58,58,"Henrik Norlander",NA,35.19,739,21,"Front9Round2ScoringAverage",2013
60,60,"Andres Romero",NA,35.2,704,20,"Front9Round2ScoringAverage",2013
61,61,"Stephen Ames",NA,35.22,634,18,"Front9Round2ScoringAverage",2013
62,62,"Harris English",NA,35.23,916,26,"Front9Round2ScoringAverage",2013
63,63,"David Lynn",NA,35.24,740,21,"Front9Round2ScoringAverage",2013
64,64,"Billy Horschel",NA,35.27,917,26,"Front9Round2ScoringAverage",2013
65,65,"Webb Simpson",NA,35.29,847,24,"Front9Round2ScoringAverage",2013
66,66,"Robert Garrigus",NA,35.3,706,20,"Front9Round2ScoringAverage",2013
66,66,"Brian Gay",NA,35.3,812,23,"Front9Round2ScoringAverage",2013
66,66,"Steve LeBrun",NA,35.3,706,20,"Front9Round2ScoringAverage",2013
69,69,"Dustin Johnson",NA,35.32,671,19,"Front9Round2ScoringAverage",2013
70,70,"Jim Herman",NA,35.33,636,18,"Front9Round2ScoringAverage",2013
70,70,"Graeme McDowell",NA,35.33,530,15,"Front9Round2ScoringAverage",2013
70,70,"Ted Potter Jr",NA,35.33,742,21,"Front9Round2ScoringAverage",2013
70,70,"Jimmy Walker",NA,35.33,848,24,"Front9Round2ScoringAverage",2013
74,74,"Trevor Immelman",NA,35.35,813,23,"Front9Round2ScoringAverage",2013
74,74,"Robert Karlsson",NA,35.35,601,17,"Front9Round2ScoringAverage",2013
76,76,"Sangmoon Bae",NA,35.36,884,25,"Front9Round2ScoringAverage",2013
76,76,"Scott Gardiner",NA,35.36,778,22,"Front9Round2ScoringAverage",2013
76,76,"DA Points",NA,35.36,990,28,"Front9Round2ScoringAverage",2013
79,79,"Phil Mickelson",NA,35.38,743,21,"Front9Round2ScoringAverage",2013
79,79,"Kyle Stanley",NA,35.38,849,24,"Front9Round2ScoringAverage",2013
81,81,"John Huh",NA,35.39,991,28,"Front9Round2ScoringAverage",2013
81,81,"John Rollins",NA,35.39,814,23,"Front9Round2ScoringAverage",2013
83,83,"Ian Poulter",NA,35.4,531,15,"Front9Round2ScoringAverage",2013
83,83,"Adam Scott",NA,35.4,531,15,"Front9Round2ScoringAverage",2013
83,83,"DJ Trahan",NA,35.4,531,15,"Front9Round2ScoringAverage",2013
86,86,"James Driscoll",NA,35.41,779,22,"Front9Round2ScoringAverage",2013
86,86,"Jeff Overton",NA,35.41,779,22,"Front9Round2ScoringAverage",2013
88,88,"Chad Campbell",NA,35.42,850,24,"Front9Round2ScoringAverage",2013
88,88,"Tim Clark",NA,35.42,673,19,"Front9Round2ScoringAverage",2013
88,88,"Matt Jones",NA,35.42,850,24,"Front9Round2ScoringAverage",2013
88,88,"Hunter Mahan",NA,35.42,850,24,"Front9Round2ScoringAverage",2013
88,88,"John Senden",NA,35.42,850,24,"Front9Round2ScoringAverage",2013
93,93,"Aaron Baddeley",NA,35.43,815,23,"Front9Round2ScoringAverage",2013
94,94,"Luke Donald",NA,35.44,567,16,"Front9Round2ScoringAverage",2013
95,95,"Morgan Hoffmann",NA,35.45,709,20,"Front9Round2ScoringAverage",2013
95,95,"Ryan Palmer",NA,35.45,780,22,"Front9Round2ScoringAverage",2013
95,95,"Nicholas Thompson",NA,35.45,1028,29,"Front9Round2ScoringAverage",2013
95,95,"Charlie Wi",NA,35.45,780,22,"Front9Round2ScoringAverage",2013
99,99,"Justin Leonard",NA,35.46,851,24,"Front9Round2ScoringAverage",2013
99,99,"Robert Streb",NA,35.46,851,24,"Front9Round2ScoringAverage",2013
101,101,"Russell Henley",NA,35.48,816,23,"Front9Round2ScoringAverage",2013
101,101,"John Merrick",NA,35.48,816,23,"Front9Round2ScoringAverage",2013
103,103,"Jason Day",NA,35.5,710,20,"Front9Round2ScoringAverage",2013
103,103,"Mark Wilson",NA,35.5,639,18,"Front9Round2ScoringAverage",2013
103,103,"Casey Wittenberg",NA,35.5,923,26,"Front9Round2ScoringAverage",2013
106,106,"Brandt Snedeker",NA,35.52,817,23,"Front9Round2ScoringAverage",2013
107,107,"Vijay Singh",NA,35.53,675,19,"Front9Round2ScoringAverage",2013
108,108,"Ken Duke",NA,35.54,995,28,"Front9Round2ScoringAverage",2013
109,109,"Shawn Stefani",NA,35.55,711,20,"Front9Round2ScoringAverage",2013
109,109,"Camilo Villegas",NA,35.55,782,22,"Front9Round2ScoringAverage",2013
111,111,"Aaron Watkins",NA,35.56,640,18,"Front9Round2ScoringAverage",2013
112,112,"David Mathis",NA,35.57,818,23,"Front9Round2ScoringAverage",2013
113,113,"Brian Stuard",NA,35.58,854,24,"Front9Round2ScoringAverage",2013
114,114,"Chez Reavie",NA,35.59,783,22,"Front9Round2ScoringAverage",2013
115,115,"Ricky Barnes",NA,35.6,890,25,"Front9Round2ScoringAverage",2013
115,115,"Michael Bradley",NA,35.6,712,20,"Front9Round2ScoringAverage",2013
115,115,"Nick Watney",NA,35.6,890,25,"Front9Round2ScoringAverage",2013
118,118,"Will Claxton",NA,35.61,819,23,"Front9Round2ScoringAverage",2013
118,118,"Tag Ridings",NA,35.61,819,23,"Front9Round2ScoringAverage",2013
120,120,"Andrew Svoboda",NA,35.63,570,16,"Front9Round2ScoringAverage",2013
121,121,"David Lingmerth",NA,35.64,784,22,"Front9Round2ScoringAverage",2013
122,122,"Jeff Maggert",NA,35.65,713,20,"Front9Round2ScoringAverage",2013
123,123,"Scott Brown",NA,35.67,749,21,"Front9Round2ScoringAverage",2013
123,123,"Luke Guthrie",NA,35.67,963,27,"Front9Round2ScoringAverage",2013
123,123,"Padraig Harrington",NA,35.67,535,15,"Front9Round2ScoringAverage",2013
123,123,"Freddie Jacobson",NA,35.67,642,18,"Front9Round2ScoringAverage",2013
123,123,"Brandt Jobe",NA,35.67,642,18,"Front9Round2ScoringAverage",2013
123,123,"Scott Stallings",NA,35.67,963,27,"Front9Round2ScoringAverage",2013
123,123,"Lee Williams",NA,35.67,749,21,"Front9Round2ScoringAverage",2013
130,130,"Bud Cauley",NA,35.68,785,22,"Front9Round2ScoringAverage",2013
130,130,"Stewart Cink",NA,35.68,785,22,"Front9Round2ScoringAverage",2013
130,130,"Matt Every",NA,35.68,999,28,"Front9Round2ScoringAverage",2013
133,133,"Jonas Blixt",NA,35.71,857,24,"Front9Round2ScoringAverage",2013
133,133,"Rory McIlroy",NA,35.71,500,14,"Front9Round2ScoringAverage",2013
135,135,"Brendan Steele",NA,35.72,893,25,"Front9Round2ScoringAverage",2013
136,136,"Lucas Glover",NA,35.73,786,22,"Front9Round2ScoringAverage",2013
137,137,"Colt Knost",NA,35.74,822,23,"Front9Round2ScoringAverage",2013
137,137,"Troy Matteson",NA,35.74,822,23,"Front9Round2ScoringAverage",2013
137,137,"Seung Yul Noh",NA,35.74,822,23,"Front9Round2ScoringAverage",2013
137,137,"Greg Owen",NA,35.74,822,23,"Front9Round2ScoringAverage",2013
141,141,"Brian Harman",NA,35.75,1001,28,"Front9Round2ScoringAverage",2013
142,142,"Luke List",NA,35.76,751,21,"Front9Round2ScoringAverage",2013
142,142,"Lee Westwood",NA,35.76,608,17,"Front9Round2ScoringAverage",2013
144,144,"Ryo Ishikawa",NA,35.77,787,22,"Front9Round2ScoringAverage",2013
145,145,"Rod Pampling",NA,35.8,537,15,"Front9Round2ScoringAverage",2013
145,145,"Kevin Streelman",NA,35.8,895,25,"Front9Round2ScoringAverage",2013
147,147,"Johnson Wagner",NA,35.82,788,22,"Front9Round2ScoringAverage",2013
148,148,"Kevin Chappell",NA,35.83,860,24,"Front9Round2ScoringAverage",2013
148,148,"Ben Kohles",NA,35.83,860,24,"Front9Round2ScoringAverage",2013
148,148,"Marc Leishman",NA,35.83,824,23,"Front9Round2ScoringAverage",2013
151,151,"Sean OHair",NA,35.84,681,19,"Front9Round2ScoringAverage",2013
151,151,"Rory Sabbatini",NA,35.84,896,25,"Front9Round2ScoringAverage",2013
151,151,"Darron Stiles",NA,35.84,681,19,"Front9Round2ScoringAverage",2013
151,151,"YE Yang",NA,35.84,681,19,"Front9Round2ScoringAverage",2013
155,155,"Martin Kaymer",NA,35.88,574,16,"Front9Round2ScoringAverage",2013
156,156,"Jin Park",NA,35.89,682,19,"Front9Round2ScoringAverage",2013
157,157,"Angel Cabrera",NA,35.9,718,20,"Front9Round2ScoringAverage",2013
157,157,"Martin Laird",NA,35.9,754,21,"Front9Round2ScoringAverage",2013
159,159,"Vaughn Taylor",NA,35.93,503,14,"Front9Round2ScoringAverage",2013
160,160,"Robert Allenby",NA,35.95,791,22,"Front9Round2ScoringAverage",2013
161,161,"Greg Chalmers",NA,35.96,827,23,"Front9Round2ScoringAverage",2013
161,161,"Scott Langley",NA,35.96,935,26,"Front9Round2ScoringAverage",2013
163,163,"Bobby Gates",NA,36,648,18,"Front9Round2ScoringAverage",2013
163,163,"Tim Herron",NA,36,540,15,"Front9Round2ScoringAverage",2013
165,165,"Alistair Presnell",NA,36.05,757,21,"Front9Round2ScoringAverage",2013
166,166,"Peter Hanson",NA,36.08,433,12,"Front9Round2ScoringAverage",2013
167,167,"Jason Bohn",NA,36.09,830,23,"Front9Round2ScoringAverage",2013
168,168,"Eric Meierdierks",NA,36.11,650,18,"Front9Round2ScoringAverage",2013
169,169,"Justin Bolli",NA,36.14,795,22,"Front9Round2ScoringAverage",2013
169,169,"Ryan Moore",NA,36.14,759,21,"Front9Round2ScoringAverage",2013
169,169,"David Toms",NA,36.14,506,14,"Front9Round2ScoringAverage",2013
172,172,"Charlie Beljan",NA,36.17,832,23,"Front9Round2ScoringAverage",2013
173,173,"Nicolas Colsaerts",NA,36.19,579,16,"Front9Round2ScoringAverage",2013
174,174,"Geoff Ogilvy",NA,36.21,688,19,"Front9Round2ScoringAverage",2013
175,175,"Ernie Els",NA,36.22,652,18,"Front9Round2ScoringAverage",2013
176,176,"Derek Ernst",NA,36.29,762,21,"Front9Round2ScoringAverage",2013
177,177,"Bo Van Pelt",NA,36.3,726,20,"Front9Round2ScoringAverage",2013
178,178,"Tommy Gainey",NA,36.32,1017,28,"Front9Round2ScoringAverage",2013
179,179,"Scott Piercy",NA,36.39,837,23,"Front9Round2ScoringAverage",2013
180,180,"Michael Thompson",NA,36.77,809,22,"Front9Round2ScoringAverage",2013
