"ConsecutivePar3Birdies_RANKTHISWEEK_2011","ConsecutivePar3Birdies_RANKLASTWEEK_2011","ConsecutivePar3Birdies_PLAYERNAME_2011","ConsecutivePar3Birdies_EVENTS_2011","ConsecutivePar3Birdies_NUMBEROFHOLES_2011","stat_name","year"
1,1,"Chris Tidland",12,6,"ConsecutivePar3Birdies",2011
2,2,"Bobby Gates",29,5,"ConsecutivePar3Birdies",2011
2,2,"Tim Herron",28,5,"ConsecutivePar3Birdies",2011
4,4,"Stephen Ames",22,4,"ConsecutivePar3Birdies",2011
4,4,"Chad Campbell",29,4,"ConsecutivePar3Birdies",2011
4,4,"Chad Collins",16,4,"ConsecutivePar3Birdies",2011
4,4,"Brendon de Jonge",30,4,"ConsecutivePar3Birdies",2011
4,4,"Chris DiMarco",31,4,"ConsecutivePar3Birdies",2011
4,4,"Rickie Fowler",24,4,"ConsecutivePar3Birdies",2011
4,4,"Charley Hoffman",27,4,"ConsecutivePar3Birdies",2011
4,4,"Morgan Hoffmann",4,4,"ConsecutivePar3Birdies",2011
4,4,"Freddie Jacobson",25,4,"ConsecutivePar3Birdies",2011
4,4,"Marc Leishman",27,4,"ConsecutivePar3Birdies",2011
4,4,"Jeff Maggert",18,4,"ConsecutivePar3Birdies",2011
4,4,"David Mathis",25,4,"ConsecutivePar3Birdies",2011
4,4,"Chez Reavie",27,4,"ConsecutivePar3Birdies",2011
4,4,"Sam Saunders",8,4,"ConsecutivePar3Birdies",2011
4,4,"Charl Schwartzel",15,4,"ConsecutivePar3Birdies",2011
4,4,"YE Yang",18,4,"ConsecutivePar3Birdies",2011
20,20,"Blake Adams",34,3,"ConsecutivePar3Birdies",2011
20,20,"Ricky Barnes",23,3,"ConsecutivePar3Birdies",2011
20,20,"Cameron Beckman",25,3,"ConsecutivePar3Birdies",2011
20,20,"Matt Bettencourt",30,3,"ConsecutivePar3Birdies",2011
20,20,"Jason Bohn",22,3,"ConsecutivePar3Birdies",2011
20,20,"Steven Bowditch",28,3,"ConsecutivePar3Birdies",2011
20,20,"Michael Bradley",24,3,"ConsecutivePar3Birdies",2011
20,20,"Keegan Bradley",28,3,"ConsecutivePar3Birdies",2011
20,20,"DJ Brigman",23,3,"ConsecutivePar3Birdies",2011
20,20,"Angel Cabrera",17,3,"ConsecutivePar3Birdies",2011
20,20,"Mark Calcavecchia",6,3,"ConsecutivePar3Birdies",2011
20,20,"Paul Casey",15,3,"ConsecutivePar3Birdies",2011
20,20,"Alex Cejka",21,3,"ConsecutivePar3Birdies",2011
20,20,"Stewart Cink",22,3,"ConsecutivePar3Birdies",2011
20,20,"Michael Connell",26,3,"ConsecutivePar3Birdies",2011
20,20,"Chris Couch",21,3,"ConsecutivePar3Birdies",2011
20,20,"Brian Davis",30,3,"ConsecutivePar3Birdies",2011
20,20,"Jason Day",21,3,"ConsecutivePar3Birdies",2011
20,20,"Luke Donald",19,3,"ConsecutivePar3Birdies",2011
20,20,"Jason Dufner",23,3,"ConsecutivePar3Birdies",2011
20,20,"Bob Estes",12,3,"ConsecutivePar3Birdies",2011
20,20,"Brad Faxon",12,3,"ConsecutivePar3Birdies",2011
20,20,"Jim Furyk",26,3,"ConsecutivePar3Birdies",2011
20,20,"Sergio Garcia",16,3,"ConsecutivePar3Birdies",2011
20,20,"Robert Garrigus",26,3,"ConsecutivePar3Birdies",2011
20,20,"Tom Gillis",19,3,"ConsecutivePar3Birdies",2011
20,20,"Fabian Gomez",26,3,"ConsecutivePar3Birdies",2011
20,20,"Hunter Haas",30,3,"ConsecutivePar3Birdies",2011
20,20,"Padraig Harrington",18,3,"ConsecutivePar3Birdies",2011
20,20,"JP Hayes",19,3,"ConsecutivePar3Birdies",2011
20,20,"JJ Henry",28,3,"ConsecutivePar3Birdies",2011
20,20,"Justin Hicks",23,3,"ConsecutivePar3Birdies",2011
20,20,"JB Holmes",16,3,"ConsecutivePar3Birdies",2011
20,20,"Billy Horschel",25,3,"ConsecutivePar3Birdies",2011
20,20,"Yuta Ikeda",9,3,"ConsecutivePar3Birdies",2011
20,20,"Brandt Jobe",28,3,"ConsecutivePar3Birdies",2011
20,20,"Matt Jones",25,3,"ConsecutivePar3Birdies",2011
20,20,"Martin Kaymer",10,3,"ConsecutivePar3Birdies",2011
20,20,"Kenichi Kuboya",1,3,"ConsecutivePar3Birdies",2011
20,20,"Tom Lehman",5,3,"ConsecutivePar3Birdies",2011
20,20,"Justin Leonard",26,3,"ConsecutivePar3Birdies",2011
20,20,"Spencer Levin",31,3,"ConsecutivePar3Birdies",2011
20,20,"Hunter Mahan",25,3,"ConsecutivePar3Birdies",2011
20,20,"John Mallinger",15,3,"ConsecutivePar3Birdies",2011
20,20,"Steve Marino",23,3,"ConsecutivePar3Birdies",2011
20,20,"Ben Martin",25,3,"ConsecutivePar3Birdies",2011
20,20,"Billy Mayfair",29,3,"ConsecutivePar3Birdies",2011
20,20,"George McNeill",21,3,"ConsecutivePar3Birdies",2011
20,20,"Matt McQuillan",21,3,"ConsecutivePar3Birdies",2011
20,20,"Rocco Mediate",23,3,"ConsecutivePar3Birdies",2011
20,20,"Troy Merritt",23,3,"ConsecutivePar3Birdies",2011
20,20,"Phil Mickelson",21,3,"ConsecutivePar3Birdies",2011
20,20,"Bryce Molder",27,3,"ConsecutivePar3Birdies",2011
20,20,"Edoardo Molinari",12,3,"ConsecutivePar3Birdies",2011
20,20,"Kevin Na",26,3,"ConsecutivePar3Birdies",2011
20,20,"Sean OHair",24,3,"ConsecutivePar3Birdies",2011
20,20,"Louis Oosthuizen",15,3,"ConsecutivePar3Birdies",2011
20,20,"Anthony Paolucci",2,3,"ConsecutivePar3Birdies",2011
20,20,"Tim Petrovic",29,3,"ConsecutivePar3Birdies",2011
20,20,"Scott Piercy",23,3,"ConsecutivePar3Birdies",2011
20,20,"Martin Piller",23,3,"ConsecutivePar3Birdies",2011
20,20,"DA Points",26,3,"ConsecutivePar3Birdies",2011
20,20,"Aron Price",18,3,"ConsecutivePar3Birdies",2011
20,20,"Dicky Pride",8,3,"ConsecutivePar3Birdies",2011
20,20,"Michael Putnam",21,3,"ConsecutivePar3Birdies",2011
20,20,"Jeff Quinney",14,3,"ConsecutivePar3Birdies",2011
20,20,"Jim Renner",22,3,"ConsecutivePar3Birdies",2011
20,20,"John Senden",26,3,"ConsecutivePar3Birdies",2011
20,20,"Webb Simpson",26,3,"ConsecutivePar3Birdies",2011
20,20,"Brandt Snedeker",26,3,"ConsecutivePar3Birdies",2011
20,20,"Jordan Spieth",1,3,"ConsecutivePar3Birdies",2011
20,20,"Kevin Stadler",27,3,"ConsecutivePar3Birdies",2011
20,20,"Scott Stallings",28,3,"ConsecutivePar3Birdies",2011
20,20,"Brendan Steele",27,3,"ConsecutivePar3Birdies",2011
20,20,"Henrik Stenson",15,3,"ConsecutivePar3Birdies",2011
20,20,"Kevin Streelman",26,3,"ConsecutivePar3Birdies",2011
20,20,"David Toms",23,3,"ConsecutivePar3Birdies",2011
20,20,"Cameron Tringale",32,3,"ConsecutivePar3Birdies",2011
20,20,"Kirk Triplett",8,3,"ConsecutivePar3Birdies",2011
20,20,"Marc Turnesa",20,3,"ConsecutivePar3Birdies",2011
20,20,"Jhonattan Vegas",25,3,"ConsecutivePar3Birdies",2011
20,20,"Scott Verplank",15,3,"ConsecutivePar3Birdies",2011
20,20,"Duffy Waldorf",14,3,"ConsecutivePar3Birdies",2011
20,20,"Nick Watney",22,3,"ConsecutivePar3Birdies",2011
20,20,"Boo Weekley",23,3,"ConsecutivePar3Birdies",2011
20,20,"Brett Wetterich",8,3,"ConsecutivePar3Birdies",2011
20,20,"Charlie Wi",25,3,"ConsecutivePar3Birdies",2011
20,20,"Jay Williamson",6,3,"ConsecutivePar3Birdies",2011
20,20,"Mark Wilson",26,3,"ConsecutivePar3Birdies",2011
20,20,"Gary Woodland",25,3,"ConsecutivePar3Birdies",2011
110,110,"Fulton Allem",2,2,"ConsecutivePar3Birdies",2011
110,110,"Michael Allen",5,2,"ConsecutivePar3Birdies",2011
110,110,"Robert Allenby",25,2,"ConsecutivePar3Birdies",2011
110,110,"Stuart Appleby",24,2,"ConsecutivePar3Birdies",2011
110,110,"Arjun Atwal",29,2,"ConsecutivePar3Birdies",2011
110,110,"Woody Austin",18,2,"ConsecutivePar3Birdies",2011
110,110,"Aaron Baddeley",22,2,"ConsecutivePar3Birdies",2011
110,110,"Sangmoon Bae",2,2,"ConsecutivePar3Birdies",2011
110,110,"Briny Baird",19,2,"ConsecutivePar3Birdies",2011
110,110,"Justin Bardgett",1,2,"ConsecutivePar3Birdies",2011
110,110,"Craig Barlow",5,2,"ConsecutivePar3Birdies",2011
110,110,"Chris Baryla",20,2,"ConsecutivePar3Birdies",2011
110,110,"Rich Beem",21,2,"ConsecutivePar3Birdies",2011
110,110,"Shane Bertsch",20,2,"ConsecutivePar3Birdies",2011
110,110,"Kris Blanks",29,2,"ConsecutivePar3Birdies",2011
110,110,"Joseph Bramlett",25,2,"ConsecutivePar3Birdies",2011
110,110,"Josh Broadaway",1,2,"ConsecutivePar3Birdies",2011
110,110,"Jonathan Byrd",26,2,"ConsecutivePar3Birdies",2011
110,110,"Alejandro Canizares",2,2,"ConsecutivePar3Birdies",2011
110,110,"Patrick Cantlay",5,2,"ConsecutivePar3Birdies",2011
110,110,"Greg Chalmers",28,2,"ConsecutivePar3Birdies",2011
110,110,"Kevin Chappell",26,2,"ConsecutivePar3Birdies",2011
110,110,"KJ Choi",22,2,"ConsecutivePar3Birdies",2011
110,110,"Tim Clark",4,2,"ConsecutivePar3Birdies",2011
110,110,"Will Claxton",1,2,"ConsecutivePar3Birdies",2011
110,110,"Erik Compton",6,2,"ConsecutivePar3Birdies",2011
110,110,"Ben Crane",23,2,"ConsecutivePar3Birdies",2011
110,110,"Ben Curtis",23,2,"ConsecutivePar3Birdies",2011
110,110,"John Daly",18,2,"ConsecutivePar3Birdies",2011
110,110,"Robert Damron",3,2,"ConsecutivePar3Birdies",2011
110,110,"Stuart Deane",1,2,"ConsecutivePar3Birdies",2011
110,110,"James Driscoll",24,2,"ConsecutivePar3Birdies",2011
110,110,"Joe Durant",25,2,"ConsecutivePar3Birdies",2011
110,110,"David Duval",24,2,"ConsecutivePar3Birdies",2011
110,110,"Simon Dyson",3,2,"ConsecutivePar3Birdies",2011
110,110,"Johan Edfors",2,2,"ConsecutivePar3Birdies",2011
110,110,"Ernie Els",21,2,"ConsecutivePar3Birdies",2011
110,110,"Scott Erdmann",1,2,"ConsecutivePar3Birdies",2011
110,110,"Julian Etulain",1,2,"ConsecutivePar3Birdies",2011
110,110,"Todd Fischer",3,2,"ConsecutivePar3Birdies",2011
110,110,"Steve Flesch",27,2,"ConsecutivePar3Birdies",2011
110,110,"Dan Forsman",1,2,"ConsecutivePar3Birdies",2011
110,110,"Harrison Frazar",19,2,"ConsecutivePar3Birdies",2011
