"Approaches150175yardsRghRTP_RANKTHISWEEK_2012","Approaches150175yardsRghRTP_RANKLASTWEEK_2012","Approaches150175yardsRghRTP_PLAYERNAME_2012","Approaches150175yardsRghRTP_ROUNDS_2012","Approaches150175yardsRghRTP_AVGRTP_2012","stat_name","year"
1,NA,"Bubba Watson",68,-0.053,"Approaches150175yardsRghRTP",2012
2,NA,"Ben Crane",73,0,"Approaches150175yardsRghRTP",2012
2,NA,"Danny Lee",74,0,"Approaches150175yardsRghRTP",2012
4,NA,"Pat Perez",81,0.018,"Approaches150175yardsRghRTP",2012
5,NA,"Jason Dufner",83,0.02,"Approaches150175yardsRghRTP",2012
6,NA,"Steve Stricker",73,0.022,"Approaches150175yardsRghRTP",2012
7,NA,"Patrick Sheehan",58,0.023,"Approaches150175yardsRghRTP",2012
8,NA,"Bud Cauley",99,0.024,"Approaches150175yardsRghRTP",2012
9,NA,"Chris Kirk",93,0.028,"Approaches150175yardsRghRTP",2012
10,NA,"Webb Simpson",77,0.032,"Approaches150175yardsRghRTP",2012
11,NA,"Jeff Overton",101,0.041,"Approaches150175yardsRghRTP",2012
12,NA,"Padraig Harrington",67,0.048,"Approaches150175yardsRghRTP",2012
13,NA,"Jonas Blixt",72,0.052,"Approaches150175yardsRghRTP",2012
14,NA,"Justin Rose",69,0.054,"Approaches150175yardsRghRTP",2012
14,NA,"Brandt Snedeker",81,0.054,"Approaches150175yardsRghRTP",2012
16,NA,"Alexandre Rocha",62,0.057,"Approaches150175yardsRghRTP",2012
17,NA,"Sergio Garcia",57,0.064,"Approaches150175yardsRghRTP",2012
17,NA,"Davis Love III",64,0.064,"Approaches150175yardsRghRTP",2012
19,NA,"Ted Potter Jr",77,0.067,"Approaches150175yardsRghRTP",2012
19,NA,"Tiger Woods",69,0.067,"Approaches150175yardsRghRTP",2012
21,NA,"Robert Allenby",76,0.07,"Approaches150175yardsRghRTP",2012
21,NA,"John Rollins",81,0.07,"Approaches150175yardsRghRTP",2012
23,NA,"Luke Donald",63,0.071,"Approaches150175yardsRghRTP",2012
24,NA,"Jeff Maggert",83,0.077,"Approaches150175yardsRghRTP",2012
25,NA,"Russell Knox",72,0.079,"Approaches150175yardsRghRTP",2012
26,NA,"Matt Every",80,0.085,"Approaches150175yardsRghRTP",2012
27,NA,"Dicky Pride",62,0.088,"Approaches150175yardsRghRTP",2012
28,NA,"Stewart Cink",71,0.089,"Approaches150175yardsRghRTP",2012
29,NA,"Dustin Johnson",70,0.094,"Approaches150175yardsRghRTP",2012
30,NA,"Mark Wilson",84,0.095,"Approaches150175yardsRghRTP",2012
31,NA,"Matt Kuchar",86,0.096,"Approaches150175yardsRghRTP",2012
32,NA,"Derek Lamely",64,0.1,"Approaches150175yardsRghRTP",2012
33,NA,"Brian Gay",91,0.102,"Approaches150175yardsRghRTP",2012
34,NA,"YE Yang",64,0.105,"Approaches150175yardsRghRTP",2012
35,NA,"Chad Campbell",84,0.106,"Approaches150175yardsRghRTP",2012
36,NA,"Scott Dunlap",57,0.108,"Approaches150175yardsRghRTP",2012
37,NA,"Carl Pettersson",92,0.117,"Approaches150175yardsRghRTP",2012
38,NA,"Kevin Kisner",69,0.119,"Approaches150175yardsRghRTP",2012
39,NA,"Ian Poulter",57,0.12,"Approaches150175yardsRghRTP",2012
40,NA,"Jim Furyk",85,0.122,"Approaches150175yardsRghRTP",2012
41,NA,"Aaron Baddeley",73,0.125,"Approaches150175yardsRghRTP",2012
41,NA,"Ryuji Imada",78,0.125,"Approaches150175yardsRghRTP",2012
41,NA,"Tom Pernice Jr",62,0.125,"Approaches150175yardsRghRTP",2012
41,NA,"Charl Schwartzel",56,0.125,"Approaches150175yardsRghRTP",2012
41,NA,"Chris Stroud",86,0.125,"Approaches150175yardsRghRTP",2012
41,NA,"Bo Van Pelt",84,0.125,"Approaches150175yardsRghRTP",2012
47,NA,"Chez Reavie",83,0.128,"Approaches150175yardsRghRTP",2012
48,NA,"Chris Couch",61,0.129,"Approaches150175yardsRghRTP",2012
49,NA,"Kevin Na",80,0.13,"Approaches150175yardsRghRTP",2012
50,NA,"Graham DeLaet",79,0.131,"Approaches150175yardsRghRTP",2012
51,NA,"Hunter Haas",69,0.132,"Approaches150175yardsRghRTP",2012
52,NA,"Cameron Beckman",81,0.133,"Approaches150175yardsRghRTP",2012
52,NA,"William McGirt",96,0.133,"Approaches150175yardsRghRTP",2012
52,NA,"Henrik Stenson",51,0.133,"Approaches150175yardsRghRTP",2012
55,NA,"Kyle Reifers",86,0.135,"Approaches150175yardsRghRTP",2012
56,NA,"Ernie Els",80,0.136,"Approaches150175yardsRghRTP",2012
56,NA,"David Mathis",83,0.136,"Approaches150175yardsRghRTP",2012
58,NA,"Tom Gillis",75,0.14,"Approaches150175yardsRghRTP",2012
59,NA,"Seung Yul Noh",105,0.141,"Approaches150175yardsRghRTP",2012
60,NA,"Brendon de Jonge",115,0.145,"Approaches150175yardsRghRTP",2012
61,NA,"JJ Killeen",101,0.147,"Approaches150175yardsRghRTP",2012
62,NA,"Cameron Tringale",88,0.148,"Approaches150175yardsRghRTP",2012
63,NA,"Troy Matteson",100,0.149,"Approaches150175yardsRghRTP",2012
64,NA,"Scott Stallings",78,0.15,"Approaches150175yardsRghRTP",2012
65,NA,"Hunter Mahan",88,0.151,"Approaches150175yardsRghRTP",2012
65,NA,"Jimmy Walker",101,0.151,"Approaches150175yardsRghRTP",2012
65,NA,"Charlie Wi",86,0.151,"Approaches150175yardsRghRTP",2012
68,NA,"Bryce Molder",83,0.153,"Approaches150175yardsRghRTP",2012
69,NA,"Daniel Summerhays",81,0.155,"Approaches150175yardsRghRTP",2012
70,NA,"Ryo Ishikawa",54,0.156,"Approaches150175yardsRghRTP",2012
71,NA,"Heath Slocum",93,0.157,"Approaches150175yardsRghRTP",2012
72,NA,"Spencer Levin",81,0.159,"Approaches150175yardsRghRTP",2012
73,NA,"Ben Curtis",62,0.161,"Approaches150175yardsRghRTP",2012
73,NA,"Ryan Palmer",81,0.161,"Approaches150175yardsRghRTP",2012
75,NA,"Rory McIlroy",60,0.163,"Approaches150175yardsRghRTP",2012
75,NA,"Garth Mulroy",59,0.163,"Approaches150175yardsRghRTP",2012
77,NA,"John Mallinger",74,0.164,"Approaches150175yardsRghRTP",2012
78,NA,"Blake Adams",107,0.167,"Approaches150175yardsRghRTP",2012
78,NA,"Stephen Ames",54,0.167,"Approaches150175yardsRghRTP",2012
78,NA,"Martin Flores",95,0.167,"Approaches150175yardsRghRTP",2012
81,NA,"John Huh",99,0.169,"Approaches150175yardsRghRTP",2012
82,NA,"JB Holmes",90,0.17,"Approaches150175yardsRghRTP",2012
82,NA,"Martin Laird",77,0.17,"Approaches150175yardsRghRTP",2012
84,NA,"Kris Blanks",65,0.171,"Approaches150175yardsRghRTP",2012
85,NA,"David Hearn",95,0.172,"Approaches150175yardsRghRTP",2012
86,NA,"JJ Henry",93,0.174,"Approaches150175yardsRghRTP",2012
87,NA,"Louis Oosthuizen",65,0.176,"Approaches150175yardsRghRTP",2012
88,NA,"Scott Piercy",95,0.182,"Approaches150175yardsRghRTP",2012
89,NA,"Brandt Jobe",57,0.184,"Approaches150175yardsRghRTP",2012
89,NA,"Vijay Singh",99,0.184,"Approaches150175yardsRghRTP",2012
91,NA,"Greg Owen",90,0.188,"Approaches150175yardsRghRTP",2012
92,NA,"Vaughn Taylor",81,0.189,"Approaches150175yardsRghRTP",2012
93,NA,"Tim Herron",88,0.19,"Approaches150175yardsRghRTP",2012
93,NA,"David Toms",60,0.19,"Approaches150175yardsRghRTP",2012
93,NA,"Lee Westwood",60,0.19,"Approaches150175yardsRghRTP",2012
96,NA,"Troy Kelly",68,0.192,"Approaches150175yardsRghRTP",2012
97,NA,"Nathan Green",73,0.196,"Approaches150175yardsRghRTP",2012
98,NA,"Charlie Beljan",61,0.2,"Approaches150175yardsRghRTP",2012
98,NA,"Miguel Angel Carballo",73,0.2,"Approaches150175yardsRghRTP",2012
98,NA,"Trevor Immelman",76,0.2,"Approaches150175yardsRghRTP",2012
98,NA,"Michael Thompson",80,0.2,"Approaches150175yardsRghRTP",2012
102,NA,"Mathew Goggin",65,0.204,"Approaches150175yardsRghRTP",2012
102,NA,"Kevin Stadler",85,0.204,"Approaches150175yardsRghRTP",2012
104,NA,"Bill Haas",79,0.205,"Approaches150175yardsRghRTP",2012
105,NA,"Keegan Bradley",90,0.207,"Approaches150175yardsRghRTP",2012
106,NA,"Brian Davis",91,0.208,"Approaches150175yardsRghRTP",2012
106,NA,"Johnson Wagner",88,0.208,"Approaches150175yardsRghRTP",2012
108,NA,"Michael Bradley",63,0.211,"Approaches150175yardsRghRTP",2012
108,NA,"Scott Brown",65,0.211,"Approaches150175yardsRghRTP",2012
110,NA,"John Daly",50,0.214,"Approaches150175yardsRghRTP",2012
110,NA,"Colt Knost",79,0.214,"Approaches150175yardsRghRTP",2012
112,NA,"Geoff Ogilvy",73,0.217,"Approaches150175yardsRghRTP",2012
113,NA,"Robert Garrigus",89,0.219,"Approaches150175yardsRghRTP",2012
114,NA,"Jason Day",57,0.22,"Approaches150175yardsRghRTP",2012
114,NA,"John Senden",81,0.22,"Approaches150175yardsRghRTP",2012
116,NA,"Gavin Coles",72,0.222,"Approaches150175yardsRghRTP",2012
116,NA,"Brendan Steele",77,0.222,"Approaches150175yardsRghRTP",2012
118,NA,"Roberto Castro",92,0.224,"Approaches150175yardsRghRTP",2012
118,NA,"Brian Harman",101,0.224,"Approaches150175yardsRghRTP",2012
120,NA,"DJ Trahan",73,0.225,"Approaches150175yardsRghRTP",2012
121,NA,"George McNeill",85,0.226,"Approaches150175yardsRghRTP",2012
121,NA,"John Merrick",83,0.226,"Approaches150175yardsRghRTP",2012
123,NA,"Greg Chalmers",88,0.228,"Approaches150175yardsRghRTP",2012
124,NA,"Phil Mickelson",79,0.229,"Approaches150175yardsRghRTP",2012
124,NA,"Ryan Moore",89,0.229,"Approaches150175yardsRghRTP",2012
126,NA,"Will Claxton",99,0.23,"Approaches150175yardsRghRTP",2012
127,NA,"Justin Leonard",79,0.231,"Approaches150175yardsRghRTP",2012
127,NA,"DA Points",88,0.231,"Approaches150175yardsRghRTP",2012
129,NA,"Nick OHern",78,0.232,"Approaches150175yardsRghRTP",2012
130,NA,"Bill Lunde",83,0.233,"Approaches150175yardsRghRTP",2012
131,NA,"James Driscoll",83,0.234,"Approaches150175yardsRghRTP",2012
132,NA,"Freddie Jacobson",61,0.235,"Approaches150175yardsRghRTP",2012
133,NA,"Harris English",98,0.236,"Approaches150175yardsRghRTP",2012
134,NA,"Bob Estes",78,0.237,"Approaches150175yardsRghRTP",2012
135,NA,"Rod Pampling",88,0.238,"Approaches150175yardsRghRTP",2012
136,NA,"Charles Howell III",98,0.247,"Approaches150175yardsRghRTP",2012
137,NA,"Billy Mayfair",90,0.254,"Approaches150175yardsRghRTP",2012
138,NA,"Matt Bettencourt",80,0.257,"Approaches150175yardsRghRTP",2012
