"Back9LowestRound_RANKTHISWEEK_2016","Back9LowestRound_RANKLASTWEEK_2016","Back9LowestRound_PLAYERNAME_2016","Back9LowestRound_ROUNDS_2016","Back9LowestRound_LOWRND_2016","stat_name","year"
28,28,"Emiliano Grillo",47,31,"Back9LowestRound",2016
28,28,"Luke Guthrie",31,31,"Back9LowestRound",2016
28,28,"Adam Hadwin",53,31,"Back9LowestRound",2016
28,28,"James Hahn",45,31,"Back9LowestRound",2016
28,28,"David Hearn",55,31,"Back9LowestRound",2016
28,28,"Tom Hoge",47,31,"Back9LowestRound",2016
28,28,"Charles Howell III",63,31,"Back9LowestRound",2016
28,28,"Mark Hubbard",73,31,"Back9LowestRound",2016
28,28,"John Huh",51,31,"Back9LowestRound",2016
28,28,"Hiroshi Iwata",51,31,"Back9LowestRound",2016
28,28,"Freddie Jacobson",54,31,"Back9LowestRound",2016
28,28,"Zach Johnson",42,31,"Back9LowestRound",2016
28,28,"Dustin Johnson",37,31,"Back9LowestRound",2016
28,28,"Sung Kang",51,31,"Back9LowestRound",2016
28,28,"Si Woo Kim",63,31,"Back9LowestRound",2016
28,28,"Kevin Kisner",49,31,"Back9LowestRound",2016
28,28,"Colt Knost",56,31,"Back9LowestRound",2016
28,28,"Russell Knox",48,31,"Back9LowestRound",2016
28,28,"Brooks Koepka",39,31,"Back9LowestRound",2016
28,28,"Jason Kokrak",52,31,"Back9LowestRound",2016
28,28,"Anirban Lahiri",44,31,"Back9LowestRound",2016
28,28,"DH Lee",35,31,"Back9LowestRound",2016
28,28,"Spencer Levin",62,31,"Back9LowestRound",2016
28,28,"Luke List",51,31,"Back9LowestRound",2016
28,28,"Andrew Loupe",50,31,"Back9LowestRound",2016
28,28,"Jamie Lovemark",57,31,"Back9LowestRound",2016
28,28,"Shane Lowry",35,31,"Back9LowestRound",2016
28,28,"Steve Marino",40,31,"Back9LowestRound",2016
28,28,"Graeme McDowell",33,31,"Back9LowestRound",2016
28,28,"Phil Mickelson",37,31,"Back9LowestRound",2016
28,28,"Henrik Norlander",41,31,"Back9LowestRound",2016
28,28,"Pat Perez",28,31,"Back9LowestRound",2016
28,28,"Scott Piercy",45,31,"Back9LowestRound",2016
28,28,"Patrick Reed",53,31,"Back9LowestRound",2016
28,28,"Kyle Reifers",63,31,"Back9LowestRound",2016
28,28,"Patrick Rodgers",49,31,"Back9LowestRound",2016
28,28,"Andres Romero",22,31,"Back9LowestRound",2016
28,28,"Rory Sabbatini",40,31,"Back9LowestRound",2016
28,28,"Adam Scott",39,31,"Back9LowestRound",2016
28,28,"John Senden",48,31,"Back9LowestRound",2016
28,28,"Webb Simpson",34,31,"Back9LowestRound",2016
28,28,"Brandt Snedeker",47,31,"Back9LowestRound",2016
28,28,"Jordan Spieth",34,31,"Back9LowestRound",2016
28,28,"Kyle Stanley",57,31,"Back9LowestRound",2016
28,28,"Brett Stegmaier",57,31,"Back9LowestRound",2016
28,28,"Henrik Stenson",30,31,"Back9LowestRound",2016
28,28,"Steve Stricker",25,31,"Back9LowestRound",2016
28,28,"Chris Stroud",52,31,"Back9LowestRound",2016
28,28,"Andy Sullivan",25,31,"Back9LowestRound",2016
28,28,"Hudson Swafford",52,31,"Back9LowestRound",2016
28,28,"Vaughn Taylor",30,31,"Back9LowestRound",2016
28,28,"Nick Taylor",57,31,"Back9LowestRound",2016
28,28,"Justin Thomas",53,31,"Back9LowestRound",2016
28,28,"Michael Thompson",46,31,"Back9LowestRound",2016
28,28,"David Toms",38,31,"Back9LowestRound",2016
28,28,"Cameron Tringale",47,31,"Back9LowestRound",2016
28,28,"Tyrone Van Aswegen",67,31,"Back9LowestRound",2016
28,28,"Dawie van der Walt",48,31,"Back9LowestRound",2016
28,28,"Jhonattan Vegas",49,31,"Back9LowestRound",2016
28,28,"Johnson Wagner",44,31,"Back9LowestRound",2016
28,28,"Boo Weekley",53,31,"Back9LowestRound",2016
28,28,"Tim Wilkinson",40,31,"Back9LowestRound",2016
28,28,"Mark Wilson",42,31,"Back9LowestRound",2016
115,115,"Thomas Aiken",42,32,"Back9LowestRound",2016
115,115,"Blayne Barber",44,32,"Back9LowestRound",2016
115,115,"Charlie Beljan",26,32,"Back9LowestRound",2016
115,115,"Shane Bertsch",30,32,"Back9LowestRound",2016
115,115,"Zac Blair",56,32,"Back9LowestRound",2016
115,115,"Steven Bowditch",40,32,"Back9LowestRound",2016
115,115,"Keegan Bradley",40,32,"Back9LowestRound",2016
115,115,"Angel Cabrera",42,32,"Back9LowestRound",2016
115,115,"Chad Campbell",54,32,"Back9LowestRound",2016
115,115,"Paul Casey",39,32,"Back9LowestRound",2016
115,115,"Kevin Chappell",49,32,"Back9LowestRound",2016
115,115,"KJ Choi",47,32,"Back9LowestRound",2016
115,115,"Ben Crane",48,32,"Back9LowestRound",2016
115,115,"Jon Curran",55,32,"Back9LowestRound",2016
115,115,"Brendon de Jonge",55,32,"Back9LowestRound",2016
115,115,"Ken Duke",26,32,"Back9LowestRound",2016
115,115,"Sergio Garcia",28,32,"Back9LowestRound",2016
115,115,"Brice Garnett",29,32,"Back9LowestRound",2016
115,115,"Robert Garrigus",34,32,"Back9LowestRound",2016
115,115,"Rhein Gibson",36,32,"Back9LowestRound",2016
115,115,"Fabian Gomez",49,32,"Back9LowestRound",2016
115,115,"Chesson Hadley",51,32,"Back9LowestRound",2016
115,115,"Padraig Harrington",38,32,"Back9LowestRound",2016
115,115,"Charley Hoffman",49,32,"Back9LowestRound",2016
115,115,"JB Holmes",39,32,"Back9LowestRound",2016
115,115,"Billy Horschel",45,32,"Back9LowestRound",2016
115,115,"Jerry Kelly",44,32,"Back9LowestRound",2016
115,115,"Whee Kim",54,32,"Back9LowestRound",2016
115,115,"Michael Kim",62,32,"Back9LowestRound",2016
115,115,"Matt Kuchar",46,32,"Back9LowestRound",2016
115,115,"Martin Laird",46,32,"Back9LowestRound",2016
115,115,"Scott Langley",41,32,"Back9LowestRound",2016
115,115,"Danny Lee",53,32,"Back9LowestRound",2016
115,115,"Justin Leonard",28,32,"Back9LowestRound",2016
115,115,"Davis Love III",40,32,"Back9LowestRound",2016
115,115,"Will Ma Kenzie",54,32,"Back9LowestRound",2016
115,115,"Hunter Mahan",43,32,"Back9LowestRound",2016
115,115,"Peter Malnati",53,32,"Back9LowestRound",2016
115,115,"Hideki Matsuyama",40,32,"Back9LowestRound",2016
115,115,"George McNeill",33,32,"Back9LowestRound",2016
115,115,"Troy Merritt",41,32,"Back9LowestRound",2016
115,115,"Bryce Molder",50,32,"Back9LowestRound",2016
115,115,"Ryan Moore",40,32,"Back9LowestRound",2016
115,115,"Seung Yul Noh",54,32,"Back9LowestRound",2016
115,115,"Rob Oppenheim",37,32,"Back9LowestRound",2016
115,115,"Carl Pettersson",31,32,"Back9LowestRound",2016
115,115,"Martin Piller",37,32,"Back9LowestRound",2016
115,115,"DA Points",32,32,"Back9LowestRound",2016
115,115,"Ian Poulter",37,32,"Back9LowestRound",2016
115,115,"Wes Roach",33,32,"Back9LowestRound",2016
115,115,"Sam Saunders",40,32,"Back9LowestRound",2016
115,115,"Vijay Singh",42,32,"Back9LowestRound",2016
115,115,"Cameron Smith",45,32,"Back9LowestRound",2016
115,115,"Scott Stallings",46,32,"Back9LowestRound",2016
115,115,"Kevin Streelman",46,32,"Back9LowestRound",2016
115,115,"Daniel Summerhays",55,32,"Back9LowestRound",2016
115,115,"Camilo Villegas",50,32,"Back9LowestRound",2016
115,115,"Bubba Watson",30,32,"Back9LowestRound",2016
115,115,"Bernd Wiesberger",23,32,"Back9LowestRound",2016
115,115,"Gary Woodland",45,32,"Back9LowestRound",2016
175,175,"Robert Allenby",35,33,"Back9LowestRound",2016
175,175,"Abraham Ancer",26,33,"Back9LowestRound",2016
175,175,"Erik Compton",45,33,"Back9LowestRound",2016
175,175,"Jamie Donaldson",28,33,"Back9LowestRound",2016
175,175,"Ernie Els",34,33,"Back9LowestRound",2016
175,175,"Derek Ernst",36,33,"Back9LowestRound",2016
175,175,"Matt Every",34,33,"Back9LowestRound",2016
175,175,"Matthew Fitzpatrick",23,33,"Back9LowestRound",2016
175,175,"Brian Gay",22,33,"Back9LowestRound",2016
175,175,"Retief Goosen",37,33,"Back9LowestRound",2016
175,175,"Bill Haas",42,33,"Back9LowestRound",2016
175,175,"JJ Henry",44,33,"Back9LowestRound",2016
175,175,"Morgan Hoffmann",43,33,"Back9LowestRound",2016
175,175,"Billy Hurley III",22,33,"Back9LowestRound",2016
175,175,"Matt Jones",45,33,"Back9LowestRound",2016
175,175,"Kelly Kraft",35,33,"Back9LowestRound",2016
175,175,"Andrew Landry",24,33,"Back9LowestRound",2016
175,175,"Lucas Lee",22,33,"Back9LowestRound",2016
175,175,"Rory McIlroy",37,33,"Back9LowestRound",2016
175,175,"Geoff Ogilvy",37,33,"Back9LowestRound",2016
175,175,"Louis Oosthuizen",25,33,"Back9LowestRound",2016
175,175,"Carlos Ortiz",47,33,"Back9LowestRound",2016
175,175,"Cameron Percy",22,33,"Back9LowestRound",2016
175,175,"Scott Pinckney",53,33,"Back9LowestRound",2016
175,175,"Dicky Pride",33,33,"Back9LowestRound",2016
175,175,"Justin Rose",35,33,"Back9LowestRound",2016
175,175,"Ollie Schniederjans",23,33,"Back9LowestRound",2016
175,175,"Charl Schwartzel",29,33,"Back9LowestRound",2016
175,175,"Darron Stiles",28,33,"Back9LowestRound",2016
175,175,"Robert Streb",51,33,"Back9LowestRound",2016
175,175,"Brian Stuard",24,33,"Back9LowestRound",2016
175,175,"Steve Wheatcroft",53,33,"Back9LowestRound",2016
207,207,"Justin Hicks",26,34,"Back9LowestRound",2016
