"ShortGameRating_RANKTHISWEEK_2006","ShortGameRating_RANKLASTWEEK_2006","ShortGameRating_PLAYERNAME_2006","ShortGameRating_EVENTS_2006","ShortGameRating_RATING_2006","stat_name","year"
48,48,"Roland Thatcher",1,6.8,"ShortGameRating",2006
62,62,"Aaron Baddeley",13,6.7,"ShortGameRating",2006
62,62,"David Branshaw",19,6.7,"ShortGameRating",2006
62,62,"Chris DiMarco",13,6.7,"ShortGameRating",2006
62,62,"Johan Edfors",2,6.7,"ShortGameRating",2006
62,62,"Retief Goosen",11,6.7,"ShortGameRating",2006
62,62,"Dudley Hart",13,6.7,"ShortGameRating",2006
62,62,"Ryuji Imada",18,6.7,"ShortGameRating",2006
62,62,"Matt Kuchar",2,6.7,"ShortGameRating",2006
62,62,"Justin Leonard",14,6.7,"ShortGameRating",2006
62,62,"Carl Pettersson",17,6.7,"ShortGameRating",2006
62,62,"Jeff Sluman",18,6.7,"ShortGameRating",2006
62,62,"Jerry Smith",17,6.7,"ShortGameRating",2006
62,62,"BJ Staten",5,6.7,"ShortGameRating",2006
62,62,"David Toms",14,6.7,"ShortGameRating",2006
62,62,"Mike Weir",15,6.7,"ShortGameRating",2006
77,77,"Alex Aragon",5,6.6,"ShortGameRating",2006
77,77,"Notah Begay III",2,6.6,"ShortGameRating",2006
77,77,"Jose Coceres",6,6.6,"ShortGameRating",2006
77,77,"Ken Duke",2,6.6,"ShortGameRating",2006
77,77,"David Duval",8,6.6,"ShortGameRating",2006
77,77,"John Engler Jr",6,6.6,"ShortGameRating",2006
77,77,"Bill Glasson",4,6.6,"ShortGameRating",2006
77,77,"Nathan Green",22,6.6,"ShortGameRating",2006
77,77,"Ryan Hietala",6,6.6,"ShortGameRating",2006
77,77,"Anthony Kim",2,6.6,"ShortGameRating",2006
77,77,"Peter Lonard",16,6.6,"ShortGameRating",2006
77,77,"Billy Mayfair",16,6.6,"ShortGameRating",2006
77,77,"Larry Mize",6,6.6,"ShortGameRating",2006
77,77,"Craig Perks",1,6.6,"ShortGameRating",2006
77,77,"Justin Rose",17,6.6,"ShortGameRating",2006
77,77,"Adam Scott",11,6.6,"ShortGameRating",2006
77,77,"Kirk Triplett",10,6.6,"ShortGameRating",2006
77,77,"Nick Watney",18,6.6,"ShortGameRating",2006
95,95,"Stuart Appleby",16,6.5,"ShortGameRating",2006
95,95,"Paul Azinger",16,6.5,"ShortGameRating",2006
95,95,"Michael Campbell",2,6.5,"ShortGameRating",2006
95,95,"KJ Choi",19,6.5,"ShortGameRating",2006
95,95,"John Daly",7,6.5,"ShortGameRating",2006
95,95,"Robert Gamez",15,6.5,"ShortGameRating",2006
95,95,"Sergio Garcia",8,6.5,"ShortGameRating",2006
95,95,"Paul Goydos",11,6.5,"ShortGameRating",2006
95,95,"Mark Hensby",5,6.5,"ShortGameRating",2006
95,95,"Frank Lickliter II",18,6.5,"ShortGameRating",2006
95,95,"Geoff Ogilvy",12,6.5,"ShortGameRating",2006
95,95,"Nick Price",5,6.5,"ShortGameRating",2006
107,107,"Robert Allenby",12,6.4,"ShortGameRating",2006
107,107,"Stephen Ames",9,6.4,"ShortGameRating",2006
107,107,"Woody Austin",19,6.4,"ShortGameRating",2006
107,107,"Ricky Barnes",1,6.4,"ShortGameRating",2006
107,107,"Brian Bateman",9,6.4,"ShortGameRating",2006
107,107,"Jason Bohn",21,6.4,"ShortGameRating",2006
107,107,"Gavin Coles",3,6.4,"ShortGameRating",2006
107,107,"Robert Damron",12,6.4,"ShortGameRating",2006
107,107,"Brian Davis",18,6.4,"ShortGameRating",2006
107,107,"Marco Dawson",13,6.4,"ShortGameRating",2006
107,107,"Glen Day",3,6.4,"ShortGameRating",2006
107,107,"Brad Faxon",12,6.4,"ShortGameRating",2006
107,107,"Mathew Goggin",8,6.4,"ShortGameRating",2006
107,107,"John Huston",12,6.4,"ShortGameRating",2006
107,107,"Freddie Jacobson",10,6.4,"ShortGameRating",2006
107,107,"Richard Johnson",15,6.4,"ShortGameRating",2006
107,107,"Stephen Leaney",13,6.4,"ShortGameRating",2006
107,107,"Bob May",9,6.4,"ShortGameRating",2006
107,107,"Shaun Micheel",15,6.4,"ShortGameRating",2006
107,107,"Ryan Moore",11,6.4,"ShortGameRating",2006
107,107,"Louis Oosthuizen",1,6.4,"ShortGameRating",2006
107,107,"Tom Pernice Jr",16,6.4,"ShortGameRating",2006
107,107,"Brett Quigley",19,6.4,"ShortGameRating",2006
107,107,"David Roesch",1,6.4,"ShortGameRating",2006
107,107,"Charl Schwartzel",4,6.4,"ShortGameRating",2006
107,107,"Omar Uresti",7,6.4,"ShortGameRating",2006
107,107,"Scott Verplank",16,6.4,"ShortGameRating",2006
107,107,"Camilo Villegas",16,6.4,"ShortGameRating",2006
107,107,"Lee Westwood",5,6.4,"ShortGameRating",2006
107,107,"Brett Wetterich",16,6.4,"ShortGameRating",2006
137,137,"Shane Bertsch",18,6.3,"ShortGameRating",2006
137,137,"John Bickerton",2,6.3,"ShortGameRating",2006
137,137,"Mark Brooks",8,6.3,"ShortGameRating",2006
137,137,"Jonathan Byrd",10,6.3,"ShortGameRating",2006
137,137,"Stewart Cink",17,6.3,"ShortGameRating",2006
137,137,"Ben Crane",15,6.3,"ShortGameRating",2006
137,137,"Bob Estes",17,6.3,"ShortGameRating",2006
137,137,"Gonzalo Fdez Castano",1,6.3,"ShortGameRating",2006
137,137,"Todd Hamilton",7,6.3,"ShortGameRating",2006
137,137,"Scott Harrington",1,6.3,"ShortGameRating",2006
137,137,"Charley Hoffman",19,6.3,"ShortGameRating",2006
137,137,"JB Holmes",13,6.3,"ShortGameRating",2006
137,137,"Zach Johnson",17,6.3,"ShortGameRating",2006
137,137,"Steve Lowery",17,6.3,"ShortGameRating",2006
137,137,"Len Mattiace",5,6.3,"ShortGameRating",2006
137,137,"Will Moore",1,6.3,"ShortGameRating",2006
137,137,"Jeff Overton",19,6.3,"ShortGameRating",2006
137,137,"Jason Schultz",8,6.3,"ShortGameRating",2006
137,137,"Paul Stankowski",11,6.3,"ShortGameRating",2006
137,137,"Kevin Sutherland",14,6.3,"ShortGameRating",2006
157,157,"Tommy Armour III",8,6.2,"ShortGameRating",2006
157,157,"Doug Barron",10,6.2,"ShortGameRating",2006
157,157,"Paul Broadhurst",1,6.2,"ShortGameRating",2006
157,157,"Olin Browne",19,6.2,"ShortGameRating",2006
157,157,"Tom Byrum",3,6.2,"ShortGameRating",2006
157,157,"Greg Chalmers",5,6.2,"ShortGameRating",2006
157,157,"Ben Curtis",12,6.2,"ShortGameRating",2006
157,157,"Simon Dyson",1,6.2,"ShortGameRating",2006
157,157,"Fred Funk",19,6.2,"ShortGameRating",2006
157,157,"Lucas Glover",18,6.2,"ShortGameRating",2006
157,157,"Jason Gore",13,6.2,"ShortGameRating",2006
157,157,"Jeff Gove",13,6.2,"ShortGameRating",2006
157,157,"Matt Hansen",8,6.2,"ShortGameRating",2006
157,157,"Phil Mickelson",13,6.2,"ShortGameRating",2006
157,157,"Jon Mills",5,6.2,"ShortGameRating",2006
157,157,"Arron Oberholser",16,6.2,"ShortGameRating",2006
157,157,"Sonny Skinner",1,6.2,"ShortGameRating",2006
157,157,"Darron Stiles",7,6.2,"ShortGameRating",2006
157,157,"Bo Van Pelt",21,6.2,"ShortGameRating",2006
157,157,"Duffy Waldorf",16,6.2,"ShortGameRating",2006
157,157,"Jimmy Walker",8,6.2,"ShortGameRating",2006
157,157,"Dean Wilson",18,6.2,"ShortGameRating",2006
179,179,"Arjun Atwal",13,6.1,"ShortGameRating",2006
179,179,"Briny Baird",11,6.1,"ShortGameRating",2006
179,179,"Thomas Bjorn",3,6.1,"ShortGameRating",2006
179,179,"Ben Crenshaw",1,6.1,"ShortGameRating",2006
179,179,"Mathias Gronberg",12,6.1,"ShortGameRating",2006
179,179,"JP Hayes",8,6.1,"ShortGameRating",2006
179,179,"Tim Herron",11,6.1,"ShortGameRating",2006
179,179,"Charles Howell III",16,6.1,"ShortGameRating",2006
179,179,"Brandt Jobe",13,6.1,"ShortGameRating",2006
179,179,"Steve Jones",12,6.1,"ShortGameRating",2006
179,179,"Jonathan Kaye",15,6.1,"ShortGameRating",2006
179,179,"Skip Kendall",11,6.1,"ShortGameRating",2006
179,179,"Franklin Langham",1,6.1,"ShortGameRating",2006
179,179,"Daisuke Maruyama",14,6.1,"ShortGameRating",2006
179,179,"Paul McGinley",3,6.1,"ShortGameRating",2006
179,179,"David McKenzie",12,6.1,"ShortGameRating",2006
179,179,"Greg Owen",11,6.1,"ShortGameRating",2006
179,179,"Jin Park",1,6.1,"ShortGameRating",2006
179,179,"Kenny Perry",13,6.1,"ShortGameRating",2006
179,179,"Tim Petrovic",14,6.1,"ShortGameRating",2006
179,179,"John Riegger",5,6.1,"ShortGameRating",2006
179,179,"Boyd Summerhays",2,6.1,"ShortGameRating",2006
179,179,"Bubba Watson",14,6.1,"ShortGameRating",2006
179,179,"Tiger Woods",8,6.1,"ShortGameRating",2006
203,203,"Rich Beem",13,6,"ShortGameRating",2006
203,203,"Alex Cejka",14,6,"ShortGameRating",2006
203,203,"Patrick Damron",1,6,"ShortGameRating",2006
203,203,"James Driscoll",11,6,"ShortGameRating",2006
203,203,"Joe Durant",20,6,"ShortGameRating",2006
203,203,"Steve Elkington",8,6,"ShortGameRating",2006
203,203,"JJ Henry",17,6,"ShortGameRating",2006
203,203,"Lee Janzen",10,6,"ShortGameRating",2006
203,203,"Tom Lehman",12,6,"ShortGameRating",2006
203,203,"JL Lewis",11,6,"ShortGameRating",2006
203,203,"Graeme McDowell",3,6,"ShortGameRating",2006
203,203,"Jim McGovern",2,6,"ShortGameRating",2006
203,203,"Heath Slocum",15,6,"ShortGameRating",2006
203,203,"Vance Veazey",8,6,"ShortGameRating",2006
203,203,"Mark Wilson",13,6,"ShortGameRating",2006
218,218,"Eric Axley",12,5.9,"ShortGameRating",2006
218,218,"Craig Barlow",13,5.9,"ShortGameRating",2006
218,218,"Henrik Bjornstad",15,5.9,"ShortGameRating",2006
218,218,"Daniel Chopra",18,5.9,"ShortGameRating",2006
218,218,"Jason Day",4,5.9,"ShortGameRating",2006
218,218,"Bubba Dickerson",17,5.9,"ShortGameRating",2006
218,218,"Todd Fischer",15,5.9,"ShortGameRating",2006
218,218,"David Frost",3,5.9,"ShortGameRating",2006
218,218,"Billy Hurley III",2,5.9,"ShortGameRating",2006
218,218,"Kent Jones",16,5.9,"ShortGameRating",2006
218,218,"Shiv Kapur",1,5.9,"ShortGameRating",2006
218,218,"Davis Love III",12,5.9,"ShortGameRating",2006
218,218,"Hunter Mahan",17,5.9,"ShortGameRating",2006
218,218,"Troy Matteson",15,5.9,"ShortGameRating",2006
218,218,"Sean OHair",15,5.9,"ShortGameRating",2006
218,218,"DA Points",10,5.9,"ShortGameRating",2006
218,218,"John Senden",17,5.9,"ShortGameRating",2006
218,218,"Hidemichi Tanaka",7,5.9,"ShortGameRating",2006
218,218,"DJ Trahan",10,5.9,"ShortGameRating",2006
237,237,"Jeff Brehaut",14,5.8,"ShortGameRating",2006
237,237,"Kris Cox",11,5.8,"ShortGameRating",2006
237,237,"Brent Delahoussaye",1,5.8,"ShortGameRating",2006
237,237,"Harrison Frazar",15,5.8,"ShortGameRating",2006
237,237,"Jesper Parnevik",14,5.8,"ShortGameRating",2006
237,237,"Craig Parry",6,5.8,"ShortGameRating",2006
237,237,"Wes Short Jr",14,5.8,"ShortGameRating",2006
237,237,"Joey Snyder III",1,5.8,"ShortGameRating",2006
237,237,"Nicholas Thompson",13,5.8,"ShortGameRating",2006
237,237,"Tjaart van der Walt",8,5.8,"ShortGameRating",2006
247,247,"Danny Ellis",10,5.7,"ShortGameRating",2006
247,247,"David Howell",7,5.7,"ShortGameRating",2006
247,247,"Greg Kraft",12,5.7,"ShortGameRating",2006
247,247,"Ian Leggatt",8,5.7,"ShortGameRating",2006
247,247,"Spike McRoy",1,5.7,"ShortGameRating",2006
247,247,"Rocco Mediate",7,5.7,"ShortGameRating",2006
247,247,"Nick OHern",6,5.7,"ShortGameRating",2006
247,247,"Pat Perez",8,5.7,"ShortGameRating",2006
247,247,"Ted Purdy",13,5.7,"ShortGameRating",2006
247,247,"Scott Sterling",1,5.7,"ShortGameRating",2006
247,247,"Jay Williamson",5,5.7,"ShortGameRating",2006
247,247,"Thaworn Wiratchant",1,5.7,"ShortGameRating",2006
259,259,"Bart Bryant",16,5.6,"ShortGameRating",2006
259,259,"Mark Calcavecchia",19,5.6,"ShortGameRating",2006
259,259,"Gabriel Hjertstedt",4,5.6,"ShortGameRating",2006
259,259,"Yasuharu Imano",1,5.6,"ShortGameRating",2006
259,259,"Peter Jacobsen",2,5.6,"ShortGameRating",2006
259,259,"Jamie Lovemark",1,5.6,"ShortGameRating",2006
259,259,"Will Ma Kenzie",14,5.6,"ShortGameRating",2006
259,259,"Parker McLachlin",2,5.6,"ShortGameRating",2006
259,259,"Ryan Palmer",15,5.6,"ShortGameRating",2006
259,259,"Henrik Stenson",3,5.6,"ShortGameRating",2006
259,259,"Charles Warren",16,5.6,"ShortGameRating",2006
270,270,"Jason Caron",1,5.5,"ShortGameRating",2006
270,270,"Fred Couples",7,5.5,"ShortGameRating",2006
270,270,"Jay Delsing",5,5.5,"ShortGameRating",2006
270,270,"Robert Garrigus",14,5.5,"ShortGameRating",2006
270,270,"Brent Geiberger",14,5.5,"ShortGameRating",2006
270,270,"Matt Gogel",2,5.5,"ShortGameRating",2006
270,270,"Hank Kuehne",2,5.5,"ShortGameRating",2006
270,270,"Jeff Maggert",11,5.5,"ShortGameRating",2006
270,270,"Patrick Sheehan",15,5.5,"ShortGameRating",2006
270,270,"Joey Sindelar",14,5.5,"ShortGameRating",2006
270,270,"Kevin Stadler",5,5.5,"ShortGameRating",2006
270,270,"Phil Tataurangi",3,5.5,"ShortGameRating",2006
270,270,"Bob Tway",13,5.5,"ShortGameRating",2006
270,270,"Ron Whittaker",13,5.5,"ShortGameRating",2006
284,284,"Angel Cabrera",4,5.4,"ShortGameRating",2006
284,284,"Carlos Franco",13,5.4,"ShortGameRating",2006
284,284,"Andres Gonzales",1,5.4,"ShortGameRating",2006
284,284,"Scott Gutschewski",6,5.4,"ShortGameRating",2006
284,284,"John Mallinger",1,5.4,"ShortGameRating",2006
284,284,"John Rollins",17,5.4,"ShortGameRating",2006
290,290,"Guy Boros",1,5.3,"ShortGameRating",2006
290,290,"Darren Clarke",3,5.3,"ShortGameRating",2006
290,290,"Dan Forsman",5,5.3,"ShortGameRating",2006
290,290,"Robert Karlsson",3,5.3,"ShortGameRating",2006
290,290,"Yusaku Miyazato",1,5.3,"ShortGameRating",2006
290,290,"Colin Montgomerie",1,5.3,"ShortGameRating",2006
290,290,"David Peoples",1,5.3,"ShortGameRating",2006
290,290,"Dicky Pride",6,5.3,"ShortGameRating",2006
298,298,"Tag Ridings",15,5.2,"ShortGameRating",2006
299,299,"Scott Gump",3,5.1,"ShortGameRating",2006
299,299,"Donnie Hammond",4,5.1,"ShortGameRating",2006
299,299,"Scott McCarron",7,5.1,"ShortGameRating",2006
299,299,"James McLean",1,5.1,"ShortGameRating",2006
303,303,"Tetsuji Hiratsuka",1,5,"ShortGameRating",2006
303,303,"Spencer Levin",1,5,"ShortGameRating",2006
303,303,"Chris Starkjohann",1,5,"ShortGameRating",2006
306,306,"Chris Couch",9,4.9,"ShortGameRating",2006
306,306,"Chris Smith",9,4.9,"ShortGameRating",2006
308,308,"Gregory Bourdy",1,4.8,"ShortGameRating",2006
308,308,"Miguel Angel Jimenez",2,4.8,"ShortGameRating",2006
308,308,"Blaine McCallister",2,4.8,"ShortGameRating",2006
308,308,"Kaname Yokoo",1,4.8,"ShortGameRating",2006
312,312,"Steven Bowditch",2,4.7,"ShortGameRating",2006
312,312,"Roger Tambellini",5,4.7,"ShortGameRating",2006
312,312,"Don Yrene",1,4.7,"ShortGameRating",2006
315,315,"Chris Parra",1,4.5,"ShortGameRating",2006
316,316,"Phil Schmitt",1,4.4,"ShortGameRating",2006
317,317,"Stephen Dodd",1,4.3,"ShortGameRating",2006
317,317,"Casey Wittenberg",1,4.3,"ShortGameRating",2006
319,319,"Gary Hallberg",1,4,"ShortGameRating",2006
319,319,"Craig Stadler",1,4,"ShortGameRating",2006
321,321,"Bob Burns",2,3.9,"ShortGameRating",2006
322,322,"Anthony Wall",1,3,"ShortGameRating",2006
323,323,"Tatsuhiko Takahashi",1,2.5,"ShortGameRating",2006
324,324,"Scott Hend",1,2.4,"ShortGameRating",2006
325,325,"Toru Taniguchi",1,2.3,"ShortGameRating",2006
