"DrivingPct280300AllDrives_RANKTHISWEEK_2006","DrivingPct280300AllDrives_RANKLASTWEEK_2006","DrivingPct280300AllDrives_PLAYERNAME_2006","DrivingPct280300AllDrives_ROUNDS_2006","DrivingPct280300AllDrives_Pct_2006","DrivingPct280300AllDrives_TOTALDRIVESFOR280300_2006","DrivingPct280300AllDrives_TOTALDRIVESOVERALL_2006","DrivingPct280300AllDrives_RELATIVETOPAR_2006","stat_name","year"
1,1,"Nicholas Thompson",96,37.78,411,1088,0.061,"DrivingPct280300AllDrives",2006
2,2,"Sergio Garcia",59,37.64,207,550,-0.063,"DrivingPct280300AllDrives",2006
3,3,"Vijay Singh",103,37.5,441,1176,-0.12,"DrivingPct280300AllDrives",2006
4,4,"Mathias Gronberg",92,37.17,410,1103,-0.029,"DrivingPct280300AllDrives",2006
5,5,"Rory Sabbatini",84,36.88,329,892,-0.036,"DrivingPct280300AllDrives",2006
6,6,"Rod Pampling",89,36.87,334,906,-0.018,"DrivingPct280300AllDrives",2006
7,7,"Danny Ellis",68,36.4,305,838,0.013,"DrivingPct280300AllDrives",2006
8,8,"Alex Cejka",93,36.38,406,1116,-0.052,"DrivingPct280300AllDrives",2006
9,9,"James Driscoll",80,36.23,384,1060,-0.018,"DrivingPct280300AllDrives",2006
10,10,"Brett Quigley",109,35.98,471,1309,-0.127,"DrivingPct280300AllDrives",2006
11,11,"Stephen Ames",63,35.88,221,616,-0.118,"DrivingPct280300AllDrives",2006
12,12,"David Howell",52,35.71,150,420,-0.107,"DrivingPct280300AllDrives",2006
13,13,"Brian Davis",92,35.6,403,1132,-0.087,"DrivingPct280300AllDrives",2006
14,14,"Wes Short Jr",96,35.57,424,1192,-0.012,"DrivingPct280300AllDrives",2006
15,15,"Eric Axley",91,35.36,389,1100,-0.046,"DrivingPct280300AllDrives",2006
16,16,"Craig Barlow",77,35.34,287,812,-0.139,"DrivingPct280300AllDrives",2006
17,17,"Rich Beem",85,35.24,320,908,-0.016,"DrivingPct280300AllDrives",2006
18,18,"Charles Warren",93,35.2,397,1128,-0.048,"DrivingPct280300AllDrives",2006
19,19,"Vance Veazey",59,35.19,266,756,-0.06,"DrivingPct280300AllDrives",2006
20,20,"Ernie Els",69,35.17,230,654,-0.157,"DrivingPct280300AllDrives",2006
21,21,"Frank Lickliter II",99,35.11,415,1182,-0.111,"DrivingPct280300AllDrives",2006
22,22,"John Rollins",93,35.09,372,1060,-0.097,"DrivingPct280300AllDrives",2006
