"Approachesfrom5075yardsRgh_RANKTHISWEEK_2014","Approachesfrom5075yardsRgh_RANKLASTWEEK_2014","Approachesfrom5075yardsRgh_PLAYERNAME_2014","Approachesfrom5075yardsRgh_ROUNDS_2014","Approachesfrom5075yardsRgh_AVG_2014","Approachesfrom5075yardsRgh_TOTALDISTANCEFEET_2014","Approachesfrom5075yardsRgh_OFATTEMPTS_2014","Approachesfrom5075yardsRgh_RELATIVETOPAR_2014","stat_name","year"
1,1,"Hideki Matsuyama",82,NA,86.667,8,2,"Approachesfrom5075yardsRgh",2014
2,2,"Chad Campbell",57,NA,44.5,4,0,"Approachesfrom5075yardsRgh",2014
3,3,"Lucas Glover",68,NA,34.417,3,0,"Approachesfrom5075yardsRgh",2014
4,4,"Rory McIlroy",66,NA,69.5,6,0,"Approachesfrom5075yardsRgh",2014
5,5,"Bryce Molder",77,NA,90.417,7,2,"Approachesfrom5075yardsRgh",2014
6,6,"Sangmoon Bae",76,NA,132.833,10,-1,"Approachesfrom5075yardsRgh",2014
7,7,"Gary Woodland",93,NA,53.167,4,1,"Approachesfrom5075yardsRgh",2014
8,8,"Boo Weekley",73,NA,87.167,6,1,"Approachesfrom5075yardsRgh",2014
9,9,"Retief Goosen",94,NA,189.5,13,0,"Approachesfrom5075yardsRgh",2014
9,9,"YE Yang",79,NA,116.5,8,3,"Approachesfrom5075yardsRgh",2014
11,11,"Jonathan Byrd",76,NA,120,8,1,"Approachesfrom5075yardsRgh",2014
12,12,"Jamie Lovemark",64,NA,187,12,3,"Approachesfrom5075yardsRgh",2014
13,13,"Tim Clark",75,NA,174,11,3,"Approachesfrom5075yardsRgh",2014
13,13,"Troy Merritt",62,NA,94.833,6,4,"Approachesfrom5075yardsRgh",2014
13,13,"Ryan Moore",86,NA,79.333,5,0,"Approachesfrom5075yardsRgh",2014
16,16,"Sergio Garcia",61,NA,95.25,6,2,"Approachesfrom5075yardsRgh",2014
17,17,"Erik Compton",88,NA,241.917,15,3,"Approachesfrom5075yardsRgh",2014
17,17,"Brian Stuard",91,NA,48.417,3,1,"Approachesfrom5075yardsRgh",2014
19,19,"Tommy Gainey",73,NA,82,5,1,"Approachesfrom5075yardsRgh",2014
20,20,"William McGirt",96,NA,115.25,7,1,"Approachesfrom5075yardsRgh",2014
21,21,"Jonas Blixt",64,NA,217.833,13,-3,"Approachesfrom5075yardsRgh",2014
