"Approach5075yardsRTPScore_RANKTHISWEEK_2012","Approach5075yardsRTPScore_RANKLASTWEEK_2012","Approach5075yardsRTPScore_PLAYERNAME_2012","Approach5075yardsRTPScore_ROUNDS_2012","Approach5075yardsRTPScore_AVGRTP_2012","stat_name","year"
44,44,"Webb Simpson",77,-0.176,"Approach5075yardsRTPScore",2012
46,46,"Stuart Appleby",75,-0.167,"Approach5075yardsRTPScore",2012
46,46,"Brian Davis",91,-0.167,"Approach5075yardsRTPScore",2012
48,48,"Mark Wilson",84,-0.156,"Approach5075yardsRTPScore",2012
49,49,"John Daly",50,-0.154,"Approach5075yardsRTPScore",2012
50,50,"Tim Clark",60,-0.152,"Approach5075yardsRTPScore",2012
51,51,"Rocco Mediate",70,-0.15,"Approach5075yardsRTPScore",2012
51,51,"Ted Potter Jr",77,-0.15,"Approach5075yardsRTPScore",2012
53,53,"Angel Cabrera",54,-0.143,"Approach5075yardsRTPScore",2012
53,53,"Richard Lee",71,-0.143,"Approach5075yardsRTPScore",2012
55,55,"Ryan Palmer",81,-0.138,"Approach5075yardsRTPScore",2012
56,56,"Will Claxton",99,-0.13,"Approach5075yardsRTPScore",2012
57,57,"Troy Kelly",68,-0.125,"Approach5075yardsRTPScore",2012
57,57,"Vaughn Taylor",81,-0.125,"Approach5075yardsRTPScore",2012
57,57,"Kyle Thompson",51,-0.125,"Approach5075yardsRTPScore",2012
57,57,"Steve Wheatcroft",56,-0.125,"Approach5075yardsRTPScore",2012
61,61,"Chris DiMarco",83,-0.121,"Approach5075yardsRTPScore",2012
61,61,"JB Holmes",90,-0.121,"Approach5075yardsRTPScore",2012
63,63,"Ryuji Imada",78,-0.12,"Approach5075yardsRTPScore",2012
64,64,"John Huh",99,-0.115,"Approach5075yardsRTPScore",2012
65,65,"Jason Day",57,-0.111,"Approach5075yardsRTPScore",2012
65,65,"Matt Kuchar",86,-0.111,"Approach5075yardsRTPScore",2012
67,67,"Rickie Fowler",84,-0.107,"Approach5075yardsRTPScore",2012
68,68,"Jonathan Byrd",69,-0.1,"Approach5075yardsRTPScore",2012
68,68,"Robert Garrigus",89,-0.1,"Approach5075yardsRTPScore",2012
68,68,"George McNeill",85,-0.1,"Approach5075yardsRTPScore",2012
68,68,"Kevin Na",80,-0.1,"Approach5075yardsRTPScore",2012
68,68,"Chez Reavie",83,-0.1,"Approach5075yardsRTPScore",2012
68,68,"Rory Sabbatini",84,-0.1,"Approach5075yardsRTPScore",2012
74,74,"Miguel Angel Carballo",73,-0.095,"Approach5075yardsRTPScore",2012
75,75,"Hunter Haas",69,-0.091,"Approach5075yardsRTPScore",2012
75,75,"Brandt Snedeker",81,-0.091,"Approach5075yardsRTPScore",2012
75,75,"Cameron Tringale",88,-0.091,"Approach5075yardsRTPScore",2012
78,78,"Billy Mayfair",90,-0.087,"Approach5075yardsRTPScore",2012
78,78,"Nick Watney",97,-0.087,"Approach5075yardsRTPScore",2012
80,80,"Ryo Ishikawa",54,-0.083,"Approach5075yardsRTPScore",2012
80,80,"John Rollins",81,-0.083,"Approach5075yardsRTPScore",2012
80,80,"Heath Slocum",93,-0.083,"Approach5075yardsRTPScore",2012
83,83,"KJ Choi",71,-0.077,"Approach5075yardsRTPScore",2012
83,83,"Scott Stallings",78,-0.077,"Approach5075yardsRTPScore",2012
85,85,"Alexandre Rocha",62,-0.071,"Approach5075yardsRTPScore",2012
85,85,"Bo Van Pelt",84,-0.071,"Approach5075yardsRTPScore",2012
87,87,"Seung Yul Noh",105,-0.069,"Approach5075yardsRTPScore",2012
88,88,"Marc Leishman",84,-0.063,"Approach5075yardsRTPScore",2012
88,88,"Kyle Stanley",86,-0.063,"Approach5075yardsRTPScore",2012
90,90,"Andres Romero",68,-0.059,"Approach5075yardsRTPScore",2012
91,91,"Geoff Ogilvy",73,-0.056,"Approach5075yardsRTPScore",2012
92,92,"Harris English",98,-0.053,"Approach5075yardsRTPScore",2012
93,93,"Jeff Maggert",83,-0.05,"Approach5075yardsRTPScore",2012
94,94,"John Senden",81,-0.045,"Approach5075yardsRTPScore",2012
95,95,"Charlie Wi",86,-0.043,"Approach5075yardsRTPScore",2012
96,96,"Ben Crane",73,-0.038,"Approach5075yardsRTPScore",2012
97,97,"Robert Allenby",76,0,"Approach5075yardsRTPScore",2012
97,97,"Charlie Beljan",61,0,"Approach5075yardsRTPScore",2012
97,97,"Roberto Castro",92,0,"Approach5075yardsRTPScore",2012
97,97,"Daniel Chopra",55,0,"Approach5075yardsRTPScore",2012
97,97,"Gary Christian",91,0,"Approach5075yardsRTPScore",2012
97,97,"Graham DeLaet",79,0,"Approach5075yardsRTPScore",2012
97,97,"Jason Dufner",83,0,"Approach5075yardsRTPScore",2012
97,97,"Stephen Gangluff",57,0,"Approach5075yardsRTPScore",2012
97,97,"Padraig Harrington",67,0,"Approach5075yardsRTPScore",2012
97,97,"David Hearn",95,0,"Approach5075yardsRTPScore",2012
97,97,"Tim Herron",88,0,"Approach5075yardsRTPScore",2012
97,97,"Robert Karlsson",54,0,"Approach5075yardsRTPScore",2012
97,97,"Danny Lee",74,0,"Approach5075yardsRTPScore",2012
97,97,"Rory McIlroy",60,0,"Approach5075yardsRTPScore",2012
97,97,"Carl Pettersson",92,0,"Approach5075yardsRTPScore",2012
97,97,"Kyle Reifers",86,0,"Approach5075yardsRTPScore",2012
97,97,"Charl Schwartzel",56,0,"Approach5075yardsRTPScore",2012
97,97,"Patrick Sheehan",58,0,"Approach5075yardsRTPScore",2012
97,97,"Vijay Singh",99,0,"Approach5075yardsRTPScore",2012
97,97,"Kevin Stadler",85,0,"Approach5075yardsRTPScore",2012
97,97,"Johnson Wagner",88,0,"Approach5075yardsRTPScore",2012
97,97,"Lee Westwood",60,0,"Approach5075yardsRTPScore",2012
97,97,"YE Yang",64,0,"Approach5075yardsRTPScore",2012
120,120,"Jeff Overton",101,0.037,"Approach5075yardsRTPScore",2012
121,121,"Greg Chalmers",88,0.043,"Approach5075yardsRTPScore",2012
122,122,"Tommy Biershenk",74,0.045,"Approach5075yardsRTPScore",2012
123,123,"Jason Kokrak",79,0.05,"Approach5075yardsRTPScore",2012
124,124,"Sung Kang",75,0.053,"Approach5075yardsRTPScore",2012
125,125,"Charles Howell III",98,0.056,"Approach5075yardsRTPScore",2012
126,126,"Colt Knost",79,0.059,"Approach5075yardsRTPScore",2012
126,126,"Scott Piercy",95,0.059,"Approach5075yardsRTPScore",2012
128,128,"Dustin Johnson",70,0.063,"Approach5075yardsRTPScore",2012
128,128,"Jerry Kelly",84,0.063,"Approach5075yardsRTPScore",2012
130,130,"Chris Kirk",93,0.071,"Approach5075yardsRTPScore",2012
131,131,"Harrison Frazar",56,0.077,"Approach5075yardsRTPScore",2012
131,131,"John Mallinger",74,0.077,"Approach5075yardsRTPScore",2012
131,131,"Dicky Pride",62,0.077,"Approach5075yardsRTPScore",2012
134,134,"Michael Bradley",63,0.083,"Approach5075yardsRTPScore",2012
135,135,"Chad Campbell",84,0.091,"Approach5075yardsRTPScore",2012
135,135,"Stewart Cink",71,0.091,"Approach5075yardsRTPScore",2012
135,135,"JJ Killeen",101,0.091,"Approach5075yardsRTPScore",2012
138,138,"Bobby Gates",87,0.095,"Approach5075yardsRTPScore",2012
139,139,"Bud Cauley",99,0.103,"Approach5075yardsRTPScore",2012
140,140,"Edward Loar",59,0.105,"Approach5075yardsRTPScore",2012
141,141,"James Driscoll",83,0.111,"Approach5075yardsRTPScore",2012
141,141,"Derek Lamely",64,0.111,"Approach5075yardsRTPScore",2012
143,143,"Keegan Bradley",90,0.118,"Approach5075yardsRTPScore",2012
143,143,"Ernie Els",80,0.118,"Approach5075yardsRTPScore",2012
145,145,"Erik Compton",81,0.125,"Approach5075yardsRTPScore",2012
146,146,"Gary Woodland",70,0.143,"Approach5075yardsRTPScore",2012
147,147,"Bryce Molder",83,0.161,"Approach5075yardsRTPScore",2012
148,148,"Marco Dawson",60,0.167,"Approach5075yardsRTPScore",2012
148,148,"Sergio Garcia",57,0.167,"Approach5075yardsRTPScore",2012
148,148,"Roland Thatcher",55,0.167,"Approach5075yardsRTPScore",2012
148,148,"DJ Trahan",73,0.167,"Approach5075yardsRTPScore",2012
152,152,"Kevin Chappell",91,0.182,"Approach5075yardsRTPScore",2012
153,153,"Boo Weekley",74,0.188,"Approach5075yardsRTPScore",2012
154,154,"Brendon de Jonge",115,0.19,"Approach5075yardsRTPScore",2012
154,154,"Tom Gillis",75,0.19,"Approach5075yardsRTPScore",2012
156,156,"Josh Teater",97,0.194,"Approach5075yardsRTPScore",2012
157,157,"Trevor Immelman",76,0.2,"Approach5075yardsRTPScore",2012
157,157,"Adam Scott",59,0.2,"Approach5075yardsRTPScore",2012
159,159,"Matt Jones",53,0.211,"Approach5075yardsRTPScore",2012
160,160,"Chris Stroud",86,0.214,"Approach5075yardsRTPScore",2012
160,160,"Michael Thompson",80,0.214,"Approach5075yardsRTPScore",2012
162,162,"Hunter Mahan",88,0.217,"Approach5075yardsRTPScore",2012
162,162,"Jimmy Walker",101,0.217,"Approach5075yardsRTPScore",2012
164,164,"Billy Horschel",63,0.222,"Approach5075yardsRTPScore",2012
165,165,"Ryan Moore",89,0.231,"Approach5075yardsRTPScore",2012
166,166,"Spencer Levin",81,0.235,"Approach5075yardsRTPScore",2012
167,167,"Brendan Steele",77,0.25,"Approach5075yardsRTPScore",2012
168,168,"Ken Duke",104,0.261,"Approach5075yardsRTPScore",2012
169,169,"Blake Adams",107,0.263,"Approach5075yardsRTPScore",2012
170,170,"Jason Bohn",81,0.273,"Approach5075yardsRTPScore",2012
171,171,"JJ Henry",93,0.278,"Approach5075yardsRTPScore",2012
172,172,"Scott Dunlap",57,0.286,"Approach5075yardsRTPScore",2012
172,172,"Tommy Gainey",98,0.286,"Approach5075yardsRTPScore",2012
172,172,"Tiger Woods",69,0.286,"Approach5075yardsRTPScore",2012
175,175,"Brendon Todd",78,0.296,"Approach5075yardsRTPScore",2012
176,176,"David Toms",60,0.32,"Approach5075yardsRTPScore",2012
177,177,"Stephen Ames",54,0.333,"Approach5075yardsRTPScore",2012
177,177,"Sangmoon Bae",81,0.333,"Approach5075yardsRTPScore",2012
177,177,"Kris Blanks",65,0.333,"Approach5075yardsRTPScore",2012
177,177,"Henrik Stenson",51,0.333,"Approach5075yardsRTPScore",2012
181,181,"Brian Harman",101,0.348,"Approach5075yardsRTPScore",2012
182,182,"Garth Mulroy",59,0.364,"Approach5075yardsRTPScore",2012
183,183,"Chris Couch",61,0.375,"Approach5075yardsRTPScore",2012
183,183,"Jhonattan Vegas",77,0.375,"Approach5075yardsRTPScore",2012
185,185,"Mark Anderson",75,0.429,"Approach5075yardsRTPScore",2012
186,186,"Justin Leonard",79,0.438,"Approach5075yardsRTPScore",2012
187,187,"Scott Brown",65,0.444,"Approach5075yardsRTPScore",2012
188,188,"Arjun Atwal",79,0.5,"Approach5075yardsRTPScore",2012
188,188,"Troy Matteson",100,0.5,"Approach5075yardsRTPScore",2012
190,190,"Brandt Jobe",57,0.692,"Approach5075yardsRTPScore",2012
191,191,"Davis Love III",64,0.714,"Approach5075yardsRTPScore",2012
