"Back9Round5ScoringAverage_RANKTHISWEEK_2005","Back9Round5ScoringAverage_RANKLASTWEEK_2005","Back9Round5ScoringAverage_PLAYERNAME_2005","Back9Round5ScoringAverage__2005","Back9Round5ScoringAverage_AVG_2005","Back9Round5ScoringAverage_TOTALSTROKES_2005","Back9Round5ScoringAverage_TOTALROUNDS_2005","stat_name","year"
1,1,"Neal Lancaster",NA,30,30,1,"Back9Round5ScoringAverage",2005
2,2,"Brian Davis",NA,32,32,1,"Back9Round5ScoringAverage",2005
2,2,"Skip Kendall",NA,32,32,1,"Back9Round5ScoringAverage",2005
2,2,"Bernhard Langer",NA,32,32,1,"Back9Round5ScoringAverage",2005
2,2,"Andrew Magee",NA,32,32,1,"Back9Round5ScoringAverage",2005
2,2,"Loren Roberts",NA,32,32,1,"Back9Round5ScoringAverage",2005
7,7,"Billy Andrade",NA,33,33,1,"Back9Round5ScoringAverage",2005
7,7,"Ben Curtis",NA,33,33,1,"Back9Round5ScoringAverage",2005
7,7,"Fred Funk",NA,33,33,1,"Back9Round5ScoringAverage",2005
7,7,"Brent Geiberger",NA,33,33,1,"Back9Round5ScoringAverage",2005
7,7,"Tim Herron",NA,33,33,1,"Back9Round5ScoringAverage",2005
12,12,"Tim Clark",NA,34,34,1,"Back9Round5ScoringAverage",2005
12,12,"Justin Leonard",NA,34,34,1,"Back9Round5ScoringAverage",2005
12,12,"Jesper Parnevik",NA,34,34,1,"Back9Round5ScoringAverage",2005
12,12,"John Senden",NA,34,34,1,"Back9Round5ScoringAverage",2005
12,12,"Jeff Sluman",NA,34,34,1,"Back9Round5ScoringAverage",2005
12,12,"Hidemichi Tanaka",NA,34,34,1,"Back9Round5ScoringAverage",2005
12,12,"Nick Watney",NA,34,34,1,"Back9Round5ScoringAverage",2005
19,19,"Stewart Cink",NA,35,35,1,"Back9Round5ScoringAverage",2005
19,19,"Harrison Frazar",NA,35,35,1,"Back9Round5ScoringAverage",2005
19,19,"Robert Gamez",NA,35,35,1,"Back9Round5ScoringAverage",2005
