"FirstTeeEarlyRound1ScoringAverage_RANKTHISWEEK_2014","FirstTeeEarlyRound1ScoringAverage_RANKLASTWEEK_2014","FirstTeeEarlyRound1ScoringAverage_PLAYERNAME_2014","FirstTeeEarlyRound1ScoringAverage__2014","FirstTeeEarlyRound1ScoringAverage_AVG_2014","FirstTeeEarlyRound1ScoringAverage_TOTALSTROKES_2014","FirstTeeEarlyRound1ScoringAverage_TOTALROUNDS_2014","stat_name","year"
59,59,"Sergio Garcia",NA,70.5,141,2,"FirstTeeEarlyRound1ScoringAverage",2014
59,59,"Phil Mickelson",NA,70.5,141,2,"FirstTeeEarlyRound1ScoringAverage",2014
59,59,"Justin Rose",NA,70.5,141,2,"FirstTeeEarlyRound1ScoringAverage",2014
59,59,"Heath Slocum",NA,70.5,423,6,"FirstTeeEarlyRound1ScoringAverage",2014
63,63,"Gary Woodland",NA,70.56,635,9,"FirstTeeEarlyRound1ScoringAverage",2014
64,64,"Martin Flores",NA,70.57,494,7,"FirstTeeEarlyRound1ScoringAverage",2014
65,65,"Justin Leonard",NA,70.6,353,5,"FirstTeeEarlyRound1ScoringAverage",2014
65,65,"Jeff Maggert",NA,70.6,353,5,"FirstTeeEarlyRound1ScoringAverage",2014
65,65,"Brandt Snedeker",NA,70.6,353,5,"FirstTeeEarlyRound1ScoringAverage",2014
68,68,"Justin Hicks",NA,70.62,918,13,"FirstTeeEarlyRound1ScoringAverage",2014
69,69,"Jhonattan Vegas",NA,70.63,565,8,"FirstTeeEarlyRound1ScoringAverage",2014
70,70,"Brian Gay",NA,70.67,636,9,"FirstTeeEarlyRound1ScoringAverage",2014
71,71,"Aaron Baddeley",NA,70.71,495,7,"FirstTeeEarlyRound1ScoringAverage",2014
72,72,"JB Holmes",NA,70.75,283,4,"FirstTeeEarlyRound1ScoringAverage",2014
72,72,"Louis Oosthuizen",NA,70.75,283,4,"FirstTeeEarlyRound1ScoringAverage",2014
72,72,"David Toms",NA,70.75,283,4,"FirstTeeEarlyRound1ScoringAverage",2014
75,75,"Harris English",NA,70.8,354,5,"FirstTeeEarlyRound1ScoringAverage",2014
75,75,"Billy Hurley III",NA,70.8,354,5,"FirstTeeEarlyRound1ScoringAverage",2014
75,75,"Matt Jones",NA,70.8,708,10,"FirstTeeEarlyRound1ScoringAverage",2014
78,78,"Bill Haas",NA,70.83,425,6,"FirstTeeEarlyRound1ScoringAverage",2014
79,79,"Woody Austin",NA,70.88,567,8,"FirstTeeEarlyRound1ScoringAverage",2014
79,79,"Sean OHair",NA,70.88,567,8,"FirstTeeEarlyRound1ScoringAverage",2014
81,81,"Ken Duke",NA,70.89,638,9,"FirstTeeEarlyRound1ScoringAverage",2014
81,81,"Freddie Jacobson",NA,70.89,638,9,"FirstTeeEarlyRound1ScoringAverage",2014
83,83,"John Huh",NA,70.91,780,11,"FirstTeeEarlyRound1ScoringAverage",2014
84,84,"Tim Clark",NA,71,710,10,"FirstTeeEarlyRound1ScoringAverage",2014
84,84,"Erik Compton",NA,71,426,6,"FirstTeeEarlyRound1ScoringAverage",2014
84,84,"Ben Curtis",NA,71,568,8,"FirstTeeEarlyRound1ScoringAverage",2014
84,84,"Jim Furyk",NA,71,213,3,"FirstTeeEarlyRound1ScoringAverage",2014
84,84,"Russell Henley",NA,71,852,12,"FirstTeeEarlyRound1ScoringAverage",2014
84,84,"Ryo Ishikawa",NA,71,71,1,"FirstTeeEarlyRound1ScoringAverage",2014
84,84,"Martin Kaymer",NA,71,355,5,"FirstTeeEarlyRound1ScoringAverage",2014
84,84,"Matt Kuchar",NA,71,142,2,"FirstTeeEarlyRound1ScoringAverage",2014
84,84,"Marc Leishman",NA,71,639,9,"FirstTeeEarlyRound1ScoringAverage",2014
84,84,"John Merrick",NA,71,497,7,"FirstTeeEarlyRound1ScoringAverage",2014
84,84,"Jordan Spieth",NA,71,142,2,"FirstTeeEarlyRound1ScoringAverage",2014
84,84,"Shawn Stefani",NA,71,355,5,"FirstTeeEarlyRound1ScoringAverage",2014
84,84,"Cameron Tringale",NA,71,710,10,"FirstTeeEarlyRound1ScoringAverage",2014
84,84,"Nick Watney",NA,71,355,5,"FirstTeeEarlyRound1ScoringAverage",2014
98,98,"Brendon de Jonge",NA,71.09,782,11,"FirstTeeEarlyRound1ScoringAverage",2014
99,99,"Brian Stuard",NA,71.11,640,9,"FirstTeeEarlyRound1ScoringAverage",2014
100,100,"Robert Garrigus",NA,71.17,427,6,"FirstTeeEarlyRound1ScoringAverage",2014
100,100,"Patrick Reed",NA,71.17,427,6,"FirstTeeEarlyRound1ScoringAverage",2014
102,102,"Steven Bowditch",NA,71.18,783,11,"FirstTeeEarlyRound1ScoringAverage",2014
103,103,"James Driscoll",NA,71.2,712,10,"FirstTeeEarlyRound1ScoringAverage",2014
103,103,"Richard Lee",NA,71.2,356,5,"FirstTeeEarlyRound1ScoringAverage",2014
103,103,"Graeme McDowell",NA,71.2,356,5,"FirstTeeEarlyRound1ScoringAverage",2014
106,106,"Brad Fritsch",NA,71.25,285,4,"FirstTeeEarlyRound1ScoringAverage",2014
107,107,"Kevin Streelman",NA,71.29,499,7,"FirstTeeEarlyRound1ScoringAverage",2014
108,108,"William McGirt",NA,71.3,713,10,"FirstTeeEarlyRound1ScoringAverage",2014
109,109,"Chad Collins",NA,71.33,428,6,"FirstTeeEarlyRound1ScoringAverage",2014
109,109,"Ernie Els",NA,71.33,428,6,"FirstTeeEarlyRound1ScoringAverage",2014
109,109,"Morgan Hoffmann",NA,71.33,428,6,"FirstTeeEarlyRound1ScoringAverage",2014
109,109,"Billy Horschel",NA,71.33,642,9,"FirstTeeEarlyRound1ScoringAverage",2014
109,109,"Troy Merritt",NA,71.33,214,3,"FirstTeeEarlyRound1ScoringAverage",2014
114,114,"Stuart Appleby",NA,71.36,785,11,"FirstTeeEarlyRound1ScoringAverage",2014
115,115,"Hideki Matsuyama",NA,71.38,571,8,"FirstTeeEarlyRound1ScoringAverage",2014
115,115,"Hudson Swafford",NA,71.38,571,8,"FirstTeeEarlyRound1ScoringAverage",2014
117,117,"Charl Schwartzel",NA,71.43,500,7,"FirstTeeEarlyRound1ScoringAverage",2014
118,118,"Bud Cauley",NA,71.5,286,4,"FirstTeeEarlyRound1ScoringAverage",2014
118,118,"Andrew Loupe",NA,71.5,286,4,"FirstTeeEarlyRound1ScoringAverage",2014
118,118,"Jamie Lovemark",NA,71.5,286,4,"FirstTeeEarlyRound1ScoringAverage",2014
118,118,"Will Ma Kenzie",NA,71.5,572,8,"FirstTeeEarlyRound1ScoringAverage",2014
118,118,"Nicholas Thompson",NA,71.5,286,4,"FirstTeeEarlyRound1ScoringAverage",2014
118,118,"Will Wilcox",NA,71.5,286,4,"FirstTeeEarlyRound1ScoringAverage",2014
124,124,"Robert Allenby",NA,71.55,787,11,"FirstTeeEarlyRound1ScoringAverage",2014
125,125,"Chesson Hadley",NA,71.56,644,9,"FirstTeeEarlyRound1ScoringAverage",2014
126,126,"David Hearn",NA,71.57,501,7,"FirstTeeEarlyRound1ScoringAverage",2014
127,127,"Ben Martin",NA,71.6,358,5,"FirstTeeEarlyRound1ScoringAverage",2014
127,127,"Ian Poulter",NA,71.6,358,5,"FirstTeeEarlyRound1ScoringAverage",2014
127,127,"Daniel Summerhays",NA,71.6,358,5,"FirstTeeEarlyRound1ScoringAverage",2014
130,130,"Tommy Gainey",NA,71.63,573,8,"FirstTeeEarlyRound1ScoringAverage",2014
130,130,"David Lingmerth",NA,71.63,573,8,"FirstTeeEarlyRound1ScoringAverage",2014
130,130,"Andres Romero",NA,71.63,573,8,"FirstTeeEarlyRound1ScoringAverage",2014
130,130,"Scott Stallings",NA,71.63,573,8,"FirstTeeEarlyRound1ScoringAverage",2014
130,130,"Kyle Stanley",NA,71.63,573,8,"FirstTeeEarlyRound1ScoringAverage",2014
135,135,"Luke Guthrie",NA,71.67,215,3,"FirstTeeEarlyRound1ScoringAverage",2014
135,135,"Jason Kokrak",NA,71.67,430,6,"FirstTeeEarlyRound1ScoringAverage",2014
135,135,"Webb Simpson",NA,71.67,430,6,"FirstTeeEarlyRound1ScoringAverage",2014
138,138,"Briny Baird",NA,71.75,287,4,"FirstTeeEarlyRound1ScoringAverage",2014
138,138,"DH Lee",NA,71.75,287,4,"FirstTeeEarlyRound1ScoringAverage",2014
138,138,"Spencer Levin",NA,71.75,287,4,"FirstTeeEarlyRound1ScoringAverage",2014
141,141,"Bo Van Pelt",NA,71.78,646,9,"FirstTeeEarlyRound1ScoringAverage",2014
142,142,"Brian Davis",NA,71.8,718,10,"FirstTeeEarlyRound1ScoringAverage",2014
143,143,"Charlie Beljan",NA,72,432,6,"FirstTeeEarlyRound1ScoringAverage",2014
143,143,"Graham DeLaet",NA,72,360,5,"FirstTeeEarlyRound1ScoringAverage",2014
145,145,"Boo Weekley",NA,72.14,505,7,"FirstTeeEarlyRound1ScoringAverage",2014
146,146,"Roberto Castro",NA,72.17,433,6,"FirstTeeEarlyRound1ScoringAverage",2014
146,146,"Kevin Tway",NA,72.17,433,6,"FirstTeeEarlyRound1ScoringAverage",2014
148,148,"Greg Chalmers",NA,72.2,361,5,"FirstTeeEarlyRound1ScoringAverage",2014
149,149,"Lee Westwood",NA,72.25,289,4,"FirstTeeEarlyRound1ScoringAverage",2014
150,150,"Geoff Ogilvy",NA,72.29,506,7,"FirstTeeEarlyRound1ScoringAverage",2014
151,151,"Jason Bohn",NA,72.33,434,6,"FirstTeeEarlyRound1ScoringAverage",2014
151,151,"Luke Donald",NA,72.33,217,3,"FirstTeeEarlyRound1ScoringAverage",2014
153,153,"Bronson La Cassie",NA,72.4,362,5,"FirstTeeEarlyRound1ScoringAverage",2014
153,153,"Wes Roach",NA,72.4,362,5,"FirstTeeEarlyRound1ScoringAverage",2014
155,155,"Jason Day",NA,72.5,145,2,"FirstTeeEarlyRound1ScoringAverage",2014
155,155,"Lucas Glover",NA,72.5,435,6,"FirstTeeEarlyRound1ScoringAverage",2014
155,155,"George McNeill",NA,72.5,435,6,"FirstTeeEarlyRound1ScoringAverage",2014
155,155,"John Peterson",NA,72.5,435,6,"FirstTeeEarlyRound1ScoringAverage",2014
155,155,"John Rollins",NA,72.5,580,8,"FirstTeeEarlyRound1ScoringAverage",2014
155,155,"Mike Weir",NA,72.5,580,8,"FirstTeeEarlyRound1ScoringAverage",2014
161,161,"Matt Every",NA,72.55,798,11,"FirstTeeEarlyRound1ScoringAverage",2014
162,162,"Troy Matteson",NA,72.56,653,9,"FirstTeeEarlyRound1ScoringAverage",2014
163,163,"Ben Crane",NA,72.6,363,5,"FirstTeeEarlyRound1ScoringAverage",2014
163,163,"Derek Ernst",NA,72.6,726,10,"FirstTeeEarlyRound1ScoringAverage",2014
163,163,"Mark Wilson",NA,72.6,363,5,"FirstTeeEarlyRound1ScoringAverage",2014
166,166,"Angel Cabrera",NA,72.67,436,6,"FirstTeeEarlyRound1ScoringAverage",2014
167,167,"YE Yang",NA,72.73,800,11,"FirstTeeEarlyRound1ScoringAverage",2014
168,168,"Jerry Kelly",NA,72.8,364,5,"FirstTeeEarlyRound1ScoringAverage",2014
168,168,"Chris Stroud",NA,72.8,364,5,"FirstTeeEarlyRound1ScoringAverage",2014
170,170,"KJ Choi",NA,72.83,437,6,"FirstTeeEarlyRound1ScoringAverage",2014
171,171,"Jim Renner",NA,72.86,510,7,"FirstTeeEarlyRound1ScoringAverage",2014
172,172,"Trevor Immelman",NA,73,292,4,"FirstTeeEarlyRound1ScoringAverage",2014
173,173,"Chad Campbell",NA,73.33,220,3,"FirstTeeEarlyRound1ScoringAverage",2014
174,174,"DA Points",NA,73.5,441,6,"FirstTeeEarlyRound1ScoringAverage",2014
175,175,"Jonas Blixt",NA,74,370,5,"FirstTeeEarlyRound1ScoringAverage",2014
176,176,"Jason Dufner",NA,75.5,151,2,"FirstTeeEarlyRound1ScoringAverage",2014
177,177,"Bubba Watson",NA,78,78,1,"FirstTeeEarlyRound1ScoringAverage",2014
