"FirstTeeLateRound5ScoringAverage_RANKTHISWEEK_2008","FirstTeeLateRound5ScoringAverage_RANKLASTWEEK_2008","FirstTeeLateRound5ScoringAverage_PLAYERNAME_2008","FirstTeeLateRound5ScoringAverage__2008","FirstTeeLateRound5ScoringAverage_AVG_2008","FirstTeeLateRound5ScoringAverage_TOTALSTROKES_2008","FirstTeeLateRound5ScoringAverage_TOTALROUNDS_2008","stat_name","year"
1,1,"Chez Reavie",NA,65,65,1,"FirstTeeLateRound5ScoringAverage",2008
1,1,"DJ Trahan",NA,65,65,1,"FirstTeeLateRound5ScoringAverage",2008
3,3,"Ryan Moore",NA,66,66,1,"FirstTeeLateRound5ScoringAverage",2008
4,4,"Steve Elkington",NA,69,69,1,"FirstTeeLateRound5ScoringAverage",2008
4,4,"Bill Haas",NA,69,69,1,"FirstTeeLateRound5ScoringAverage",2008
4,4,"Anthony Kim",NA,69,69,1,"FirstTeeLateRound5ScoringAverage",2008
4,4,"Kenny Perry",NA,69,69,1,"FirstTeeLateRound5ScoringAverage",2008
8,8,"Ryuji Imada",NA,70,70,1,"FirstTeeLateRound5ScoringAverage",2008
8,8,"John Merrick",NA,70,70,1,"FirstTeeLateRound5ScoringAverage",2008
8,8,"Brett Rumford",NA,70,70,1,"FirstTeeLateRound5ScoringAverage",2008
8,8,"Nicholas Thompson",NA,70,70,1,"FirstTeeLateRound5ScoringAverage",2008
12,12,"Ben Crane",NA,71,71,1,"FirstTeeLateRound5ScoringAverage",2008
12,12,"Dustin Johnson",NA,71,71,1,"FirstTeeLateRound5ScoringAverage",2008
12,12,"Scott Verplank",NA,71,71,1,"FirstTeeLateRound5ScoringAverage",2008
12,12,"Boo Weekley",NA,71,71,1,"FirstTeeLateRound5ScoringAverage",2008
16,16,"Shane Bertsch",NA,72,72,1,"FirstTeeLateRound5ScoringAverage",2008
16,16,"Justin Leonard",NA,72,72,1,"FirstTeeLateRound5ScoringAverage",2008
18,18,"Robert Gamez",NA,74,74,1,"FirstTeeLateRound5ScoringAverage",2008
