"HangTime_RANKTHISWEEK_2013","HangTime_RANKLASTWEEK_2013","HangTime_PLAYERNAME_2013","HangTime_ROUNDS_2013","HangTime_AVG_2013","HangTime_TOTALACTUALHANGTIME_2013","HangTime_TOTALATTEMPTS_2013","HangTime_LONGESTACTHANGTIME_2013","HangTime_SHORTESTACTHANGTIME_2013","stat_name","year"
144,144,"Mike Weir",60,5.9,247.8,42,7,3.5,"HangTime",2013
162,162,"Ricky Barnes",74,5.8,330,57,7.2,4.1,"HangTime",2013
162,162,"Chad Campbell",78,5.8,381.9,66,7,3.6,"HangTime",2013
162,162,"Tim Clark",64,5.8,222.2,38,6.8,3.5,"HangTime",2013
162,162,"Bob Estes",66,5.8,285.5,49,6.8,2.3,"HangTime",2013
162,162,"Tommy Gainey",84,5.8,419.4,72,7.3,3.4,"HangTime",2013
162,162,"Justin Leonard",86,5.8,421.2,73,6.6,4.3,"HangTime",2013
162,162,"David Lynn",70,5.8,295.1,51,6.9,2.5,"HangTime",2013
162,162,"Graeme McDowell",53,5.8,214.5,37,6.7,4.5,"HangTime",2013
162,162,"John Merrick",79,5.8,365.9,63,6.5,4,"HangTime",2013
162,162,"DA Points",87,5.8,368.7,64,7.1,3,"HangTime",2013
162,162,"Ted Potter Jr",65,5.8,307.2,53,6.7,1.9,"HangTime",2013
162,162,"Vijay Singh",61,5.8,259.8,45,7.1,2,"HangTime",2013
162,162,"Casey Wittenberg",72,5.8,354.5,61,7.1,2.6,"HangTime",2013
162,162,"YE Yang",56,5.8,226.6,39,6.9,2.6,"HangTime",2013
176,176,"Ken Duke",87,5.7,384.6,67,6.5,4.2,"HangTime",2013
176,176,"Freddie Jacobson",63,5.7,250.5,44,6.7,4.6,"HangTime",2013
176,176,"Luke List",65,5.7,273,48,7.4,2.7,"HangTime",2013
176,176,"Camilo Villegas",79,5.7,338.3,59,6.9,1,"HangTime",2013
180,180,"Scott Langley",79,5.4,319.3,59,6.5,1.4,"HangTime",2013
