"BestYTDStreakwoa3Putt_RANKTHISWEEK_2013","BestYTDStreakwoa3Putt_RANKLASTWEEK_2013","BestYTDStreakwoa3Putt_PLAYERNAME_2013","BestYTDStreakwoa3Putt_EVENTS_2013","BestYTDStreakwoa3Putt_BESTSTREAK_2013","BestYTDStreakwoa3Putt_CURRENTSTREAK_2013","stat_name","year"
48,48,"Sergio Garcia",17,155,51,"BestYTDStreakwoa3Putt",2013
48,48,"Tag Ridings",24,155,2,"BestYTDStreakwoa3Putt",2013
50,50,"Ernie Els",19,154,154,"BestYTDStreakwoa3Putt",2013
50,50,"Jerry Kelly",22,154,9,"BestYTDStreakwoa3Putt",2013
52,52,"Ben Crane",21,152,2,"BestYTDStreakwoa3Putt",2013
52,52,"David Mathis",24,152,7,"BestYTDStreakwoa3Putt",2013
54,54,"Ricky Barnes",26,151,13,"BestYTDStreakwoa3Putt",2013
54,54,"Luke Donald",17,151,151,"BestYTDStreakwoa3Putt",2013
56,56,"Steven Bowditch",22,150,6,"BestYTDStreakwoa3Putt",2013
56,56,"Greg Chalmers",25,150,19,"BestYTDStreakwoa3Putt",2013
56,56,"John Merrick",23,150,4,"BestYTDStreakwoa3Putt",2013
56,56,"Scott Verplank",14,150,2,"BestYTDStreakwoa3Putt",2013
56,56,"Mark Wilson",19,150,6,"BestYTDStreakwoa3Putt",2013
61,61,"Justin Leonard",24,149,75,"BestYTDStreakwoa3Putt",2013
61,61,"Matteo Manassero",9,149,149,"BestYTDStreakwoa3Putt",2013
63,63,"Robert Garrigus",22,148,13,"BestYTDStreakwoa3Putt",2013
63,63,"Josh Teater",24,148,30,"BestYTDStreakwoa3Putt",2013
65,65,"Brad Fritsch",24,147,21,"BestYTDStreakwoa3Putt",2013
65,65,"Jim Furyk",22,147,68,"BestYTDStreakwoa3Putt",2013
67,67,"Jason Day",21,146,22,"BestYTDStreakwoa3Putt",2013
67,67,"Tommy Gainey",28,146,9,"BestYTDStreakwoa3Putt",2013
67,67,"Phil Mickelson",21,146,29,"BestYTDStreakwoa3Putt",2013
70,70,"Bryce Molder",24,144,23,"BestYTDStreakwoa3Putt",2013
70,70,"Bubba Watson",21,144,6,"BestYTDStreakwoa3Putt",2013
72,72,"Roberto Castro",29,143,39,"BestYTDStreakwoa3Putt",2013
73,73,"Colt Knost",25,142,26,"BestYTDStreakwoa3Putt",2013
74,74,"Bill Haas",25,141,12,"BestYTDStreakwoa3Putt",2013
74,74,"DH Lee",22,141,20,"BestYTDStreakwoa3Putt",2013
76,76,"Scott Brown",21,140,10,"BestYTDStreakwoa3Putt",2013
77,77,"Russell Henley",24,138,63,"BestYTDStreakwoa3Putt",2013
78,78,"Steve Stricker",13,136,35,"BestYTDStreakwoa3Putt",2013
78,78,"Tiger Woods",16,136,63,"BestYTDStreakwoa3Putt",2013
80,80,"JJ Henry",26,135,49,"BestYTDStreakwoa3Putt",2013
81,81,"Lucas Glover",23,134,2,"BestYTDStreakwoa3Putt",2013
81,81,"David Lynn",22,134,71,"BestYTDStreakwoa3Putt",2013
81,81,"Troy Matteson",24,134,6,"BestYTDStreakwoa3Putt",2013
81,81,"Henrik Norlander",22,134,21,"BestYTDStreakwoa3Putt",2013
85,85,"Zach Johnson",24,133,15,"BestYTDStreakwoa3Putt",2013
85,85,"Sean OHair",22,133,6,"BestYTDStreakwoa3Putt",2013
85,85,"DA Points",28,133,16,"BestYTDStreakwoa3Putt",2013
85,85,"Chez Reavie",22,133,25,"BestYTDStreakwoa3Putt",2013
89,89,"Cameron Beckman",8,132,132,"BestYTDStreakwoa3Putt",2013
89,89,"Billy Horschel",26,132,30,"BestYTDStreakwoa3Putt",2013
89,89,"Johnson Wagner",24,132,42,"BestYTDStreakwoa3Putt",2013
92,92,"Luke Guthrie",27,130,7,"BestYTDStreakwoa3Putt",2013
92,92,"Morgan Hoffmann",20,130,14,"BestYTDStreakwoa3Putt",2013
92,92,"Davis Love III",15,130,NA,"BestYTDStreakwoa3Putt",2013
92,92,"Bill Lunde",10,130,130,"BestYTDStreakwoa3Putt",2013
92,92,"Pat Perez",22,130,1,"BestYTDStreakwoa3Putt",2013
97,97,"Harris English",26,129,39,"BestYTDStreakwoa3Putt",2013
97,97,"Bobby Gates",20,129,29,"BestYTDStreakwoa3Putt",2013
97,97,"John Mallinger",12,129,42,"BestYTDStreakwoa3Putt",2013
100,100,"Brandt Snedeker",23,127,86,"BestYTDStreakwoa3Putt",2013
101,101,"James Driscoll",23,126,21,"BestYTDStreakwoa3Putt",2013
101,101,"David Hearn",26,126,15,"BestYTDStreakwoa3Putt",2013
101,101,"Doug LaBelle II",23,126,25,"BestYTDStreakwoa3Putt",2013
101,101,"Rory McIlroy",16,126,49,"BestYTDStreakwoa3Putt",2013
105,105,"Rod Pampling",16,125,26,"BestYTDStreakwoa3Putt",2013
106,106,"Padraig Harrington",17,124,22,"BestYTDStreakwoa3Putt",2013
106,106,"Richard Lee",24,124,108,"BestYTDStreakwoa3Putt",2013
106,106,"Ryan Moore",22,124,49,"BestYTDStreakwoa3Putt",2013
106,106,"Chris Williams",5,124,6,"BestYTDStreakwoa3Putt",2013
110,110,"Bud Cauley",24,123,1,"BestYTDStreakwoa3Putt",2013
110,110,"Ted Potter Jr",22,123,7,"BestYTDStreakwoa3Putt",2013
110,110,"Wes Short Jr",15,123,33,"BestYTDStreakwoa3Putt",2013
110,110,"Marcel Siem",9,123,NA,"BestYTDStreakwoa3Putt",2013
114,114,"Peter Hanson",15,122,21,"BestYTDStreakwoa3Putt",2013
114,114,"Charles Howell III",26,122,18,"BestYTDStreakwoa3Putt",2013
114,114,"Lee Janzen",11,122,46,"BestYTDStreakwoa3Putt",2013
114,114,"Jesper Parnevik",13,122,48,"BestYTDStreakwoa3Putt",2013
118,118,"Fred Couples",4,121,29,"BestYTDStreakwoa3Putt",2013
118,118,"Greg Owen",24,121,20,"BestYTDStreakwoa3Putt",2013
118,118,"Robert Streb",25,121,24,"BestYTDStreakwoa3Putt",2013
121,121,"Joe Affrunti",5,120,3,"BestYTDStreakwoa3Putt",2013
121,121,"Graham DeLaet",26,120,7,"BestYTDStreakwoa3Putt",2013
123,123,"Aaron Baddeley",24,119,74,"BestYTDStreakwoa3Putt",2013
123,123,"KJ Choi",24,119,62,"BestYTDStreakwoa3Putt",2013
123,123,"David Lingmerth",23,119,5,"BestYTDStreakwoa3Putt",2013
123,123,"George McNeill",21,119,22,"BestYTDStreakwoa3Putt",2013
127,127,"Jonas Blixt",24,118,40,"BestYTDStreakwoa3Putt",2013
127,127,"Keegan Bradley",25,118,112,"BestYTDStreakwoa3Putt",2013
127,127,"Nathan Green",9,118,10,"BestYTDStreakwoa3Putt",2013
127,127,"Jimmy Walker",24,118,41,"BestYTDStreakwoa3Putt",2013
131,131,"Trevor Immelman",24,117,NA,"BestYTDStreakwoa3Putt",2013
132,132,"Tim Clark",20,116,3,"BestYTDStreakwoa3Putt",2013
132,132,"Jin Park",20,116,25,"BestYTDStreakwoa3Putt",2013
134,134,"Justin Hicks",25,115,27,"BestYTDStreakwoa3Putt",2013
134,134,"Billy Mayfair",14,115,6,"BestYTDStreakwoa3Putt",2013
134,134,"Jeff Overton",24,115,28,"BestYTDStreakwoa3Putt",2013
137,137,"Joey Snyder III",15,114,12,"BestYTDStreakwoa3Putt",2013
138,138,"Fabian Gomez",23,113,15,"BestYTDStreakwoa3Putt",2013
138,138,"Justin Rose",17,113,3,"BestYTDStreakwoa3Putt",2013
140,140,"Chris DiMarco",11,112,16,"BestYTDStreakwoa3Putt",2013
141,141,"Derek Ernst",21,111,30,"BestYTDStreakwoa3Putt",2013
141,141,"Freddie Jacobson",19,111,56,"BestYTDStreakwoa3Putt",2013
141,141,"Lee Westwood",19,111,8,"BestYTDStreakwoa3Putt",2013
144,144,"Erik Compton",24,110,11,"BestYTDStreakwoa3Putt",2013
144,144,"Boo Weekley",27,110,7,"BestYTDStreakwoa3Putt",2013
146,146,"Alexander Noren",5,109,16,"BestYTDStreakwoa3Putt",2013
146,146,"Alexandre Rocha",3,109,2,"BestYTDStreakwoa3Putt",2013
148,148,"Gary Christian",10,108,1,"BestYTDStreakwoa3Putt",2013
148,148,"Justin Thomas",2,108,108,"BestYTDStreakwoa3Putt",2013
148,148,"Mike Weir",22,108,25,"BestYTDStreakwoa3Putt",2013
151,151,"Chad Campbell",25,107,12,"BestYTDStreakwoa3Putt",2013
151,151,"Tim Herron",15,107,13,"BestYTDStreakwoa3Putt",2013
151,151,"Jason Kokrak",25,107,11,"BestYTDStreakwoa3Putt",2013
151,151,"Nick Watney",26,107,10,"BestYTDStreakwoa3Putt",2013
155,155,"Justin Bolli",23,106,4,"BestYTDStreakwoa3Putt",2013
155,155,"Vijay Singh",19,106,4,"BestYTDStreakwoa3Putt",2013
155,155,"Scott Stallings",27,106,NA,"BestYTDStreakwoa3Putt",2013
155,155,"Bo Van Pelt",22,106,36,"BestYTDStreakwoa3Putt",2013
159,159,"Rickie Fowler",22,105,NA,"BestYTDStreakwoa3Putt",2013
159,159,"Alistair Presnell",23,105,NA,"BestYTDStreakwoa3Putt",2013
159,159,"Patrick Reed",26,105,8,"BestYTDStreakwoa3Putt",2013
159,159,"Rory Sabbatini",27,105,79,"BestYTDStreakwoa3Putt",2013
159,159,"YE Yang",19,105,53,"BestYTDStreakwoa3Putt",2013
164,164,"Dustin Johnson",22,104,1,"BestYTDStreakwoa3Putt",2013
165,165,"Kyle Stanley",24,103,4,"BestYTDStreakwoa3Putt",2013
165,165,"Duffy Waldorf",3,103,58,"BestYTDStreakwoa3Putt",2013
167,167,"Robert Allenby",24,102,11,"BestYTDStreakwoa3Putt",2013
167,167,"Stephen Ames",19,102,4,"BestYTDStreakwoa3Putt",2013
167,167,"Glen Day",6,102,49,"BestYTDStreakwoa3Putt",2013
167,167,"Jeff Klauk",8,102,9,"BestYTDStreakwoa3Putt",2013
167,167,"Dicky Pride",23,102,102,"BestYTDStreakwoa3Putt",2013
167,167,"Daniel Summerhays",26,102,6,"BestYTDStreakwoa3Putt",2013
167,167,"Andrew Svoboda",18,102,5,"BestYTDStreakwoa3Putt",2013
174,174,"Charlie Beljan",24,101,2,"BestYTDStreakwoa3Putt",2013
174,174,"Michael Thompson",22,101,24,"BestYTDStreakwoa3Putt",2013
176,176,"Troy Kelly",10,100,37,"BestYTDStreakwoa3Putt",2013
176,176,"Vaughn Taylor",16,100,88,"BestYTDStreakwoa3Putt",2013
178,178,"David Duval",8,99,28,"BestYTDStreakwoa3Putt",2013
178,178,"Thorbjorn Olesen",11,99,31,"BestYTDStreakwoa3Putt",2013
180,180,"Jonathan Byrd",16,98,14,"BestYTDStreakwoa3Putt",2013
180,180,"Michael Letzig",17,98,10,"BestYTDStreakwoa3Putt",2013
180,180,"Nick OHern",10,98,28,"BestYTDStreakwoa3Putt",2013
183,183,"Angel Cabrera",21,97,32,"BestYTDStreakwoa3Putt",2013
183,183,"Matt Every",28,97,7,"BestYTDStreakwoa3Putt",2013
185,185,"Billy Andrade",3,96,3,"BestYTDStreakwoa3Putt",2013
185,185,"Hank Kuehne",5,96,2,"BestYTDStreakwoa3Putt",2013
185,185,"Ian Poulter",16,96,11,"BestYTDStreakwoa3Putt",2013
188,188,"Nicolas Colsaerts",17,95,4,"BestYTDStreakwoa3Putt",2013
188,188,"Scott Gardiner",23,95,6,"BestYTDStreakwoa3Putt",2013
188,188,"Adam Scott",16,95,1,"BestYTDStreakwoa3Putt",2013
191,191,"Chris Kirk",24,94,4,"BestYTDStreakwoa3Putt",2013
191,191,"Guan Tian Liang",5,94,35,"BestYTDStreakwoa3Putt",2013
191,191,"David Toms",16,94,25,"BestYTDStreakwoa3Putt",2013
194,194,"Henrik Stenson",18,92,18,"BestYTDStreakwoa3Putt",2013
194,194,"Brendon Todd",10,92,20,"BestYTDStreakwoa3Putt",2013
194,194,"Peter Tomasulo",10,92,29,"BestYTDStreakwoa3Putt",2013
197,197,"Will Claxton",24,91,13,"BestYTDStreakwoa3Putt",2013
197,197,"Chris Riley",3,91,6,"BestYTDStreakwoa3Putt",2013
199,199,"Marcus Fraser",6,90,90,"BestYTDStreakwoa3Putt",2013
199,199,"Thongchai Jaidee",4,90,11,"BestYTDStreakwoa3Putt",2013
199,199,"Thaworn Wiratchant",3,90,2,"BestYTDStreakwoa3Putt",2013
202,202,"Martin Laird",21,89,44,"BestYTDStreakwoa3Putt",2013
202,202,"Scott Piercy",24,89,16,"BestYTDStreakwoa3Putt",2013
202,202,"DJ Trahan",16,89,7,"BestYTDStreakwoa3Putt",2013
205,205,"Ryo Ishikawa",23,88,1,"BestYTDStreakwoa3Putt",2013
205,205,"Aaron Watkins",19,88,14,"BestYTDStreakwoa3Putt",2013
207,207,"Martin Flores",25,87,1,"BestYTDStreakwoa3Putt",2013
207,207,"Jeff Gove",17,87,1,"BestYTDStreakwoa3Putt",2013
207,207,"Scott Jamieson",3,87,NA,"BestYTDStreakwoa3Putt",2013
207,207,"Cameron Tringale",24,87,84,"BestYTDStreakwoa3Putt",2013
211,211,"Joe Durant",7,85,52,"BestYTDStreakwoa3Putt",2013
211,211,"John Peterson",6,85,3,"BestYTDStreakwoa3Putt",2013
211,211,"Chris Wood",5,85,85,"BestYTDStreakwoa3Putt",2013
214,214,"Louis Oosthuizen",12,84,10,"BestYTDStreakwoa3Putt",2013
214,214,"Tim Petrovic",12,84,10,"BestYTDStreakwoa3Putt",2013
216,216,"Ben Curtis",20,83,40,"BestYTDStreakwoa3Putt",2013
216,216,"Russell Knox",11,83,66,"BestYTDStreakwoa3Putt",2013
216,216,"Joe Ogilvie",15,83,14,"BestYTDStreakwoa3Putt",2013
219,219,"Matt Bettencourt",9,81,7,"BestYTDStreakwoa3Putt",2013
219,219,"Ross Fisher",15,81,1,"BestYTDStreakwoa3Putt",2013
221,221,"Kevin Chappell",24,80,48,"BestYTDStreakwoa3Putt",2013
221,221,"Jon Curran",3,80,80,"BestYTDStreakwoa3Putt",2013
221,221,"Geoff Ogilvy",19,80,16,"BestYTDStreakwoa3Putt",2013
224,224,"Paul Casey",7,79,28,"BestYTDStreakwoa3Putt",2013
224,224,"Hunter Haas",5,79,10,"BestYTDStreakwoa3Putt",2013
226,226,"Michael Bradley",21,78,5,"BestYTDStreakwoa3Putt",2013
226,226,"Andres Gonzales",17,78,34,"BestYTDStreakwoa3Putt",2013
226,226,"Heath Slocum",9,78,1,"BestYTDStreakwoa3Putt",2013
229,229,"Woody Austin",8,77,1,"BestYTDStreakwoa3Putt",2013
230,230,"Rafa Cabrera Bello",5,76,76,"BestYTDStreakwoa3Putt",2013
230,230,"Jason Dufner",22,76,44,"BestYTDStreakwoa3Putt",2013
232,232,"Gonzalo Fdez Castano",12,75,19,"BestYTDStreakwoa3Putt",2013
233,233,"John Daly",12,74,13,"BestYTDStreakwoa3Putt",2013
234,234,"Richard Sterne",7,73,27,"BestYTDStreakwoa3Putt",2013
235,235,"Sangmoon Bae",26,72,18,"BestYTDStreakwoa3Putt",2013
235,235,"Shane Bertsch",1,72,72,"BestYTDStreakwoa3Putt",2013
235,235,"Franklin Corpening",1,72,72,"BestYTDStreakwoa3Putt",2013
235,235,"Charlie Holland",2,72,72,"BestYTDStreakwoa3Putt",2013
235,235,"Andrew Johnson",1,72,72,"BestYTDStreakwoa3Putt",2013
235,235,"Jeff Maggert",21,72,NA,"BestYTDStreakwoa3Putt",2013
235,235,"Mark Silvers",2,72,72,"BestYTDStreakwoa3Putt",2013
235,235,"Toru Taniguchi",2,72,72,"BestYTDStreakwoa3Putt",2013
235,235,"Marc Turnesa",2,72,72,"BestYTDStreakwoa3Putt",2013
235,235,"Steve Wheatcroft",1,72,72,"BestYTDStreakwoa3Putt",2013
245,245,"Bart Bryant",2,71,39,"BestYTDStreakwoa3Putt",2013
245,245,"Branden Grace",12,71,8,"BestYTDStreakwoa3Putt",2013
245,245,"Hideki Matsuyama",7,71,24,"BestYTDStreakwoa3Putt",2013
245,245,"Graeme McDowell",16,71,4,"BestYTDStreakwoa3Putt",2013
249,249,"George Coetzee",11,70,42,"BestYTDStreakwoa3Putt",2013
249,249,"Donald Constable",16,70,31,"BestYTDStreakwoa3Putt",2013
249,249,"Jim Herman",19,70,7,"BestYTDStreakwoa3Putt",2013
249,249,"John Huh",28,70,3,"BestYTDStreakwoa3Putt",2013
253,253,"Steve Flesch",6,69,12,"BestYTDStreakwoa3Putt",2013
253,253,"Adam Hadwin",3,69,26,"BestYTDStreakwoa3Putt",2013
253,253,"Ryuji Imada",7,69,23,"BestYTDStreakwoa3Putt",2013
253,253,"Luke List",24,69,NA,"BestYTDStreakwoa3Putt",2013
253,253,"Kevin Na",8,69,10,"BestYTDStreakwoa3Putt",2013
253,253,"Kenny Perry",3,69,9,"BestYTDStreakwoa3Putt",2013
259,259,"Arjun Atwal",8,68,26,"BestYTDStreakwoa3Putt",2013
259,259,"Rafael Campos",1,68,3,"BestYTDStreakwoa3Putt",2013
259,259,"Darren Clarke",3,68,8,"BestYTDStreakwoa3Putt",2013
259,259,"Stephen Gallacher",5,68,36,"BestYTDStreakwoa3Putt",2013
259,259,"Martin Kaymer",17,68,25,"BestYTDStreakwoa3Putt",2013
259,259,"Jose Maria Olazabal",2,68,39,"BestYTDStreakwoa3Putt",2013
265,265,"Patrick Cantlay",7,67,20,"BestYTDStreakwoa3Putt",2013
265,265,"Jason Gore",4,67,6,"BestYTDStreakwoa3Putt",2013
265,265,"Scott McCarron",8,67,9,"BestYTDStreakwoa3Putt",2013
268,268,"Tom Lehman",2,66,11,"BestYTDStreakwoa3Putt",2013
268,268,"Darron Stiles",20,66,15,"BestYTDStreakwoa3Putt",2013
270,270,"Robert Karlsson",18,65,13,"BestYTDStreakwoa3Putt",2013
270,270,"Paul Lawrie",7,65,12,"BestYTDStreakwoa3Putt",2013
270,270,"Ken Looper",2,65,10,"BestYTDStreakwoa3Putt",2013
273,273,"Peter Uihlein",4,64,15,"BestYTDStreakwoa3Putt",2013
274,274,"Kiradech Aphibarnrat",3,63,13,"BestYTDStreakwoa3Putt",2013
274,274,"Corey Pavin",2,63,63,"BestYTDStreakwoa3Putt",2013
274,274,"Kyle Reifers",4,63,35,"BestYTDStreakwoa3Putt",2013
277,277,"Jamie Donaldson",10,62,7,"BestYTDStreakwoa3Putt",2013
277,277,"Kelly Kraft",2,62,62,"BestYTDStreakwoa3Putt",2013
277,277,"Mark OMeara",3,62,7,"BestYTDStreakwoa3Putt",2013
280,280,"Blake Adams",2,61,4,"BestYTDStreakwoa3Putt",2013
280,280,"Ryan Blaum",3,61,22,"BestYTDStreakwoa3Putt",2013
280,280,"Steven Fox",9,61,17,"BestYTDStreakwoa3Putt",2013
280,280,"JB Holmes",5,61,5,"BestYTDStreakwoa3Putt",2013
280,280,"Neal Lancaster",6,61,3,"BestYTDStreakwoa3Putt",2013
285,285,"Stephen Gangluff",2,59,1,"BestYTDStreakwoa3Putt",2013
285,285,"Mikko Ilonen",3,59,59,"BestYTDStreakwoa3Putt",2013
287,287,"Si Woo Kim",8,58,2,"BestYTDStreakwoa3Putt",2013
288,288,"Shane Lowry",9,56,3,"BestYTDStreakwoa3Putt",2013
289,289,"John Kimbell",1,55,16,"BestYTDStreakwoa3Putt",2013
290,290,"Eric Axley",2,54,54,"BestYTDStreakwoa3Putt",2013
290,290,"Sam Saunders",1,54,54,"BestYTDStreakwoa3Putt",2013
290,290,"Steven Tiley",1,54,54,"BestYTDStreakwoa3Putt",2013
290,290,"Jaco Van Zyl",3,54,33,"BestYTDStreakwoa3Putt",2013
294,294,"Michael Block",1,53,NA,"BestYTDStreakwoa3Putt",2013
294,294,"Eric Meierdierks",19,53,5,"BestYTDStreakwoa3Putt",2013
296,296,"Brad Adamonis",2,52,12,"BestYTDStreakwoa3Putt",2013
296,296,"Rich Beem",3,52,14,"BestYTDStreakwoa3Putt",2013
296,296,"Matthew Fitzpatrick",1,52,4,"BestYTDStreakwoa3Putt",2013
296,296,"Miguel Angel Jimenez",3,52,22,"BestYTDStreakwoa3Putt",2013
300,300,"Satoshi Kodaira",2,51,23,"BestYTDStreakwoa3Putt",2013
301,301,"Blayne Barber",3,50,6,"BestYTDStreakwoa3Putt",2013
301,301,"Steve Jones",1,50,50,"BestYTDStreakwoa3Putt",2013
301,301,"John Parry",1,50,11,"BestYTDStreakwoa3Putt",2013
301,301,"Jeremiah Wooding",1,50,6,"BestYTDStreakwoa3Putt",2013
305,305,"Paul Goydos",2,49,12,"BestYTDStreakwoa3Putt",2013
305,305,"Jesse Smith",2,49,49,"BestYTDStreakwoa3Putt",2013
307,307,"David Branshaw",1,48,48,"BestYTDStreakwoa3Putt",2013
307,307,"Jorge Garcia",1,48,3,"BestYTDStreakwoa3Putt",2013
309,309,"Mackenzie Hughes",2,47,47,"BestYTDStreakwoa3Putt",2013
310,310,"Wil Collins",2,46,46,"BestYTDStreakwoa3Putt",2013
310,310,"Mike Hendry",1,46,4,"BestYTDStreakwoa3Putt",2013
310,310,"Danny Lee",1,46,14,"BestYTDStreakwoa3Putt",2013
310,310,"Francesco Molinari",9,46,43,"BestYTDStreakwoa3Putt",2013
310,310,"Rod Perry",3,46,15,"BestYTDStreakwoa3Putt",2013
310,310,"Tom Watson",4,46,NA,"BestYTDStreakwoa3Putt",2013
316,316,"Zack Fischer",4,45,6,"BestYTDStreakwoa3Putt",2013
316,316,"Arron Oberholser",2,45,1,"BestYTDStreakwoa3Putt",2013
316,316,"Michael Weaver",2,45,12,"BestYTDStreakwoa3Putt",2013
319,319,"Thomas Bjorn",4,44,NA,"BestYTDStreakwoa3Putt",2013
319,319,"Matt Dobyns",3,44,8,"BestYTDStreakwoa3Putt",2013
319,319,"Scott Harrington",1,44,13,"BestYTDStreakwoa3Putt",2013
319,319,"Frank Lickliter II",3,44,40,"BestYTDStreakwoa3Putt",2013
319,319,"Peter Lonard",1,44,19,"BestYTDStreakwoa3Putt",2013
319,319,"Roger Sloan",1,44,9,"BestYTDStreakwoa3Putt",2013
319,319,"Peter Williamson",2,44,27,"BestYTDStreakwoa3Putt",2013
326,326,"Ted Purdy",3,42,19,"BestYTDStreakwoa3Putt",2013
326,326,"Patrick Rodgers",1,42,16,"BestYTDStreakwoa3Putt",2013
326,326,"Sebastian Vazquez",1,42,6,"BestYTDStreakwoa3Putt",2013
326,326,"Marc Warren",2,42,13,"BestYTDStreakwoa3Putt",2013
330,330,"Russ Cochran",1,41,41,"BestYTDStreakwoa3Putt",2013
330,330,"Shaun Micheel",5,41,NA,"BestYTDStreakwoa3Putt",2013
330,330,"TJ Vogel",3,41,41,"BestYTDStreakwoa3Putt",2013
330,330,"Dean Wilson",2,41,41,"BestYTDStreakwoa3Putt",2013
334,334,"Steven Alker",2,40,7,"BestYTDStreakwoa3Putt",2013
334,334,"Mark Brown",1,40,6,"BestYTDStreakwoa3Putt",2013
334,334,"Marco Dawson",1,40,25,"BestYTDStreakwoa3Putt",2013
334,334,"KT Kim",1,40,NA,"BestYTDStreakwoa3Putt",2013
338,338,"Todd Hamilton",4,39,39,"BestYTDStreakwoa3Putt",2013
338,338,"Kevin Kisner",1,39,39,"BestYTDStreakwoa3Putt",2013
338,338,"Sandy Lyle",2,39,8,"BestYTDStreakwoa3Putt",2013
338,338,"Danny Willett",2,39,8,"BestYTDStreakwoa3Putt",2013
342,342,"Gregory Bourdy",1,38,38,"BestYTDStreakwoa3Putt",2013
342,342,"Bernhard Langer",1,38,8,"BestYTDStreakwoa3Putt",2013
342,342,"Kelly Mitchum",2,38,38,"BestYTDStreakwoa3Putt",2013
342,342,"Cheng Tsung Pan",1,38,NA,"BestYTDStreakwoa3Putt",2013
346,346,"Mark Brooks",2,37,37,"BestYTDStreakwoa3Putt",2013
